NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
095305000003;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Servicio para el establecimiento de un recurso socioeducativoy familiar para poder intervenir, detectar y controlar el absentismo y/oconducta de riesgo del abandono prematuro de la escolarización obligatoria.;ASOCIACION HEBER, ASOCIACIÓN KALE DOR KAYIKO, BITARTEKARI ELKARTEA;956.307,62€;861.164,69€;--;24 meses;2009;Finalizado;
090618000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de construcción de pasarela sobre el ferrocarril en el Muelle Alfonso Churruca, en Zorroza.;UTE PASARELA CHURRUCA ( CONSTRUCCIONES AMENABAR, S.A. / EXBASA OBRAS Y SERVICIOS, S.L. );1.509.249,12€;1.237.584,25€;--;9 meses;2009;Finalizado;
091554000024;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Servicio consistente en la coordinación de las actuaciones a realizar desde las diversas areas municipales para el desarrollo del Plan elaborado en el programa IMAGINA OTXARKOAGA y la puesta en marcha de algunas actividades allí previstas.;FUNDACIÓN GIZAGUNE;30.000,00€;25.500,00€;--;3 meses;2009;Finalizado;
091187000044;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Concurso;Suministro de equipos osteofónicos de comunicación integrables en los cascos de bombero del Servicio de Extinción y Salvamento del Ayuntamiento de Bilbao;DRÄGER SAFETY HISPANIA, SA;85.144,00€;85.144,00€;validado;24 meses;2009;Finalizado;
091220000083;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Servicio de coordinación y dinamización de los centros escolares del municipio participantes en la Agenda Escolar.;ORTZADAR, S.L.;70.000,00€;69.020,00€;--;10 meses;2009;Finalizado;
091722000001;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro de energía eléctrica al alumbrado público e instalaciones interiores del Ayuntamiento de Bilbao.;IBERDROLA, S.A.;6.265.241,50€;6.265.241,50€;validado;12 meses;2009;Finalizado;
094000000086;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Suministro;Negociado;Suministro de munición de cartuchos 9 mm Pb para la Policía Municipal de Bilbao.;BORCHERS S.A.;50.000,00€;47.919,60€;--;2 meses;2009;Finalizado;
095302000023;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Servicio consistente en la conservación y mantenimiento de los centros públicos de Educación Infantil y Primaria de Bilbao.;UTE MANTENIMIENTO COLEGIOS II (FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A / SANTUCHU GRUPO EMPRESARIAL, S.A. );3.000.000,00€;3.000.000,00€;--;24 meses;2009;En ejecución de prorroga prevista en el contrato;
092100000012;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ALCALDIA, CONTRATACION Y RECURSOS HUMANOS;Servicios;Concurso;Servicio de reprografia de toda la documentación objeto de las licitaciones.;Mª del Carmen HERNÁNDEZ ITURRIBARRIA (REPROGRAFÍA JOSE ANTONIO);--;--;validado;24 meses;2009;Finalizado;
090619000016;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de la Renovación Integral del Mercado de La Ribera, 2ª Fase.;UTE MERCADO RIBERA   (CONSTRUCCIONES AMENABAR S.A./EXBASA OBRAS Y SERVICIOS S.L.);8.028.834,00€;7.587.248,00€;--;11 meses;2009;Finalizado;
090618000007;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de urbanización en superficie sobre aparcamiento subterráneo y entorno en la calle Vía Vieja de Lezama ( FASE I).;VICONSA, S.A.;750.000,00€;639.946,56€;--;8 meses;2009;Finalizado;
092507000299;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Servicio de comunicación para las actividades culturales del Área de Cultura y Educación.;MBN COMUNICACIÓN S.L.;57.573,12€;46.701,60€;--;12 meses;2009;Finalizado;
095303000039;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Obras de cierre de las escaleras exteriores del C.E.P Artatse;SANTUCHU GRUPO EMPRESARIAL, S.A.;65.150,97€;62.219,18€;--;2 meses;2009;Finalizado;
090630000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicio para la realización del estudio de viabilidad técnico-económica del compostaje de la materia orgánica en el municipio de Bilbao.;BOSLAN, INGENIERÍA Y CONSULTORÍA S.A.;58.000,00€;56.387,60€;--;3 meses;2009;Finalizado;
091495000006;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Concurso;Diseño, diagramación, tratamiento de fotografías, impresión, doblado, atado y apilado del Periódico Bilbao.;EDITORIAL IPARRAGUIRRE, S.A.;723.840,00€;670.924,81€;validado;48 meses;2009;En ejecución de prorroga prevista en el contrato;
095303000041;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Obras de construcción de marquesina en acceso al Polideportivo del CEP Pío Baroja.;CONSTRUCCIONES CASTELLANO, S.A.;131.493,73€;126.168,22€;--;4 meses;2009;Finalizado;
091505000001;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Gestión de servicio público;Concurso;Gestión y explotación de parcelas en los aparcamientos municipales de Torres Quevedo, La Peña Ibarrekolanda y Jardines de Garai.;ISOLUX CORSÁN APARCAMIENTOS S.L.;--;--;--;120 meses;2009;En Ejecución;
091014000014;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Negociado;Servicio consistente en la elaboración de un Plan Especial de Protección del Patrimonio, que contenga el catálogo del patrimonio urbanístico de Bilbao y la normativa de protección.;FRANCISCO JAVIER GARCÍA DE LA TORRE;69.484,00€;69.484,00€;--;13 meses;2009;Finalizado;
090638000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Dirección de obra y asistencia técnica en la redacción de los proyectos de urbanización  y de edificación de los distritos 1, 2, 3 y 4.;BOSLAN, INGENIERÍA Y CONSULTORÍA S.A.;313.746,12€;313.746,12€;validado;36 meses;2009;Finalizado;
090616000032;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras del programa de regeneración urbana del entorno del parque Mina del Morro y Miraflores.;CONSTRUCCIONES FHIMASA, S.A.;5.115.370,00€;3.120.375,75€;--;12 meses;2009;Finalizado;
092507000314;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio consistente en la regiduría y coordinación de actividades cinematográficas del Festival de Cine Fantástico de Bilbao FANT 2010.;DESENFOQUE, S.L.;66.120,00€;66.120,00€;--;7 meses;2009;Finalizado;
090638000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Dirección de obra y asistencia técnica en la redacción de los proyectos de urbanización  y de edificación de los distritos 5, 6, 7 y 8.;I.AURREKOETXEA ETA BAZKIDEAK SLPU;313.746,12€;313.746,12€;validado;36 meses;2009;Finalizado;
095303000019;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Concurso;Obras para la  construcción de la escuela infantil (haurreskola) de  Zorrozgoiti ( Distrito 8). ;BYCAM, SERVICIOS, EDIF. E INFRAESTR., S.A.;975.766,94€;926.002,81€;--;13 meses;2009;Finalizado;
095009000062;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Concurso;Servicio de  apoyo socioeducativo al Programa de Intervención Social con Mujeres Víctimas de Violencia en el Ámbito Doméstico y gestión material de los pisos adscritos al Programa.;AGINTZARI S.COOP. DE INICIATIVA SOCIAL;169.275,06€;157.500,00€;--;12 meses;2009;Finalizado;
092024000005;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Servicio de promoción de iniciativas juveniles e información del servicio de infancia y juventud del Área de Empleo, Juventud y Deporte.;SUSPERGINTZA ELKARTEA;199.952,00€;172.372,41€;--;12 meses;2009;Finalizado;
090617000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Obras de construcción de edificio para vestuarios, oficinas y graderío en el parque de Rekalde-Iturrigorri.;CONAVINSA S.A.;1.488.940,25€;876.502,50€;--;6 meses;2009;Finalizado;
094000000117;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Servicio de gestión íntegra del servicio municipal de retirada y depósito de vehículos.;SERVICLEOP S.L.;7.610.800,00€;7.610.800,00€;--;48 meses;2009;En ejecución de prorroga prevista en el contrato;
