NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
100619000008;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Acondicionamiento de parque de bomberos en calle Ribera de Botica Vieja, nº 2 en Bilbao.;ELECNOR, S.A.;1.300.000,00€;1.053.201,00€;--;9 meses;2010;Finalizado;
100617000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;REDACCIÓN DEL PROYECTO Y  EJECUCIÓN DE LA OBRA DE INSTALACIÓN DE CINCO  NUEVAS ÁREAS DE JUEGOS INFANTILES.;CONSTRAULA S.A.;980.000,00€;735.000,00€;--;3 meses;2010;Finalizado;
100627000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Suministro;Negociado;Escultura homenaje a John Adams.;ALFA ARTE S.A.;29.239,22€;29.239,22€;--;1 meses;2010;Finalizado;
100638000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicio de comunicación y prensa para el Área de Obras y Servicios del Ayuntamiento de Bilbao.;VIRGINIA KNÖRR COMUNICACIÓN, S.L.;59.577,60€;58.764,00€;--;24 meses;2010;En Ejecución;
100616000016;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Urbanización del núcleo comercial de Zorroza.;VICONSA, S.A.;814.894,31€;651.915,44€;--;4 meses;2010;Finalizado;
100616000014;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Reurbanización de la barriada de Párroco Unceta.;CONSTRUCCIONES FHIMASA, S.A.;3.600.000,00€;2.880.000,00€;--;10 meses;2010;Finalizado;
100616000012;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Obras;Concurso;Fase final de la urbanización de la calle Juan de Antxeta.;ANSAREO SANEAMIENTOS Y SERVICIOS S.A.;1.427.901,50€;1.142.321,25€;--;3 Y MEDIO;2010;Finalizado;
101712000002;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Suministro;Concurso;Suministro material consumible de oficina, con destino a las diferentes áreas municipales.;MONTTE, S.L.;300.000,00€;--;validado;36 meses;2010;Finalizado;
105034000026;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Concurso;Atención del servicio de Mediación Social Intercultural del Ayuntamiento de Bilbao (SEMEBI).;FUNDACION GIZAGUNE;77.970,00€;72.868,68€;--;12 meses;2010;Finalizado;
105034000025;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Concurso;Atención del Servicio Municipal de Inmigración (SEMI).;ASOCIACION CEAR-EUSKADI;146.013,00€;135.100,00€;--;12 meses;2010;Finalizado;
102507000175;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Publicidad programa anual y kultura 18 para el año 2011.;NEVERLAND, ESTUDIO GRÁFICO DE DISEÑO MALDITO, S.L.;26.000,00€;25.370,00€;--;15 DIAS;2010;Finalizado;
105303000040;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Obras;Negociado;Obras de cubrimiento del patio de la escuela infantil de Zankoeta.;SANTUTXU GRUPO EMPRESARIAL S.A.;130.000,00€;128.050,00€;--;1 meses;2010;Finalizado;
101495000005;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Dirección, elaboración y coordinación del periodico municipal Bilbao.;ELENA PUCCINI CABEZAS;264.872,62€;264.872,62€;--;48 meses;2010;En ejecución de prorroga prevista en el contrato;
101714000001;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Servicio de mantenimiento preventivo de los edificios municipales.;UTE VALORIZA FACILITIES S.A.U. - PROYECTOS Y OBRAS PABISA S.A.;5.520.196,00€;4.977.696,00€;--;24 meses;2010;En Ejecución;
101724000003;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Servicios de limpieza interior en los edificios municipales dependientes del Ayuntamiento de  Bilbao.;UTE  INTERIORES BILBAO;46.000.000,00€;44.421.840,00€;validado;48 meses;2010;En ejecución con modificado;
105193000005;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Concurso;Servicio Municipal de Urgencias Sociales.;AURRERANTZ, S.COOP. DE INICIATIVA SOCIAL Y UTILIDAD PÚBLICA;1.757.160,00€;1.460.000,00€;--;24 meses;2010;En ejecución de prorroga prevista en el contrato;
100637000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Servicio para la elaboración de un estudio que detalle las actuaciones necesarias sobre los suelos del Parque de Etxebarria a fin de alcanzar la correspondiente Declaración de Calidad del Suelo.;U.T.E. MALLONA (Terranova, S.L. / Idema, S.L.);456.647,25€;286.548,50€;--;2 Y MEDIO ;2010;Finalizado;
100647000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Servicio de conservación y mantenimiento de los jardines de los distritos  del Ayuntamiento de Bilbao.;UTE FOMENTO DE CONSTRUCCIONES Y CONTRATAS, S.A. / ELAI SERBITZUAK, S.L.;23.098.638,00€;21.944.272,00€;--;48 meses;2010;En ejecución con modificado;
100644000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Servicio de mantenimiento, reparación y optimización de la red de aguas del Ayuntamiento de Bilbao.;CONSTRUCCIONES FHIMASA, S.A.;19.483.928,00€;18.990.746,00€;--;48 meses;2010;En ejecución con modificado;
101505000003;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Concesión de obra pública;Concurso;Rehabilitación y explotación del aparcamiento municipal de rotación del Ensanche, situado en la Plaza Conde Aresti de Bilbao.;APARCAMIENTO PLAZA DEL ENSANCHE, SDAD. CONCESIONARIA DEL AYTO.BILBAO S.A.;--;--;--;242 meses;2010;En Ejecución;
101505000004;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Concesión de obra pública;Concurso;Remodelación, rehabilitación y explotación en régimen rotacional del aparcamiento municipal situado bajo el patio del Instituto Miguel de Unamuno de Bilbao;PARKING UNAMUNO, SOCIEDAD CONCESIONARIA DEL AYUNTAMIENTO DE BILBAO S.A;--;--;--;242 meses;2010;En Ejecución;
105211000028;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Concurso;Desratización (prevención y control de plagas urbanas) en el municipio de Bilbao y desinfección, desratización y desinsectación (DDD) de determinados locales e instalaciones de responsabilidad municipal.;ANTICIMEX 3D SANIDAD AMBIENTAL, S.A.;149.440,00€;142.308,00€;--;24 meses;2010;En Ejecución;
104540000017;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Estudio prospectivo de la satisfacción de la ciudadanía de Bilbao, análisis y evolución de los resultados y propuesta de acciones de mejora.;IKERFEL S.A.;35.000,00€;25.842,00€;--;4 meses;2010;Finalizado;
