NumeroExpediente;Coordinacion;Area;TipoContrato;ProcedimientoLicitacion;ObjetoContrato;Contratista;ImporteLicitacion;ImporteAdjudicacion;PreciosUnitarios;DuracionMeses;AnioAdjudicacion;Situacion;
110639000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Servicio de traslado de la documentación, mobiliario  y enseres de diversas áreas municipales a la nueva sede de San Agustín.;MUDANZAS PUERTAS, S.L.U.;70.800,00€;70.151,00€;--;6 meses;2011;Finalizado;
101724000004;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Servicio de telecomunicaciones para el Ayuntamiento de Bilbao  y entidades municipales asi como la realización de las inversiones que el contrato requiera.;EUSKALTEL, S.A., UTE TELEFONICA DE ESPAÑA, S.A.U. - TELEFONÍCA MÓVILES ESPAÑA, S.A.U. abreviadamente “UTE TdE-TME CXIII”;4.400.000,00€;4.400.000,00€;--;--;2011;En ejecución de prorroga prevista en el contrato;
115009000012;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Talleres para la prevención de la violencia de género y para la promoción de la igualdad dirigidos a los escolares de Bilbao.;URTXINTXA ESKOLA.;59.000,00€;50.000,00€;validado;15 Y MEDIO;2011;Finalizado;
115193000003;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Negociado;Lavandería de ropa blanca del Albergue Municipal de Elejabarri.;LAVANDERIA CONDOR, S.L.;28.000,00€;28.000,00€;validado;12 meses;2011;Finalizado;
112507000001;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, confección y distribución de elementos de publicidad y comunicación para la programación escénica del Área de Cultura y Educación.;NEVERLAND, ESTUDIO GRÁFICO DE DISEÑO MALDITO, S.L.;67.024,00€;61.124,00€;--;9 meses;2011;Finalizado;
104000000117;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Servicio de Atención de Llamadas Urgencia y Emergencia  del Centro de Coordinación Operativa de la Policia Municipal.;SERVICIOS INTEGRALES DE ATENCION AL CLIENTE Y VENTAS, XUPERA, S.A.;386.000,00€;377.583,62€;--;24 meses;2011;En ejecución con modificado;
102507000216;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de puesta en marcha y gestión de un programa de visitas guiadas a edificios emblemáticos de la ciudad.;SUSPERGINTZA ELKARTEA;24.592,00€;22.420,00€;--;6 meses;2011;Finalizado;
114540000002;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Negociado;Servicio consistente en el mantenimiento y mejora de la herramienta municipal de gestión de equipos TALDEKA 2011.;ATTEST ITC, S.L.;60.000,00€;59.472,00€;--;8 meses;2011;Finalizado;
102006000008;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Elaboración y ejecución del proyecto de animación del programa COLONIAS DE DÍA 2011.;SUSPERGINTZA ELKARTEA;275.984,00€;255.540,73€;--;1,5 meses;2011;Finalizado;
112507000040;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de captación de público, puntos de información, gestión de taquillas y regidurías para programas de artes escénicas del Area de Cultura y Educación en el año 2011.;PORTAL 71 PRODUCCIONES CULTURALES S.L.;31.536,42€;30.176,14€;--;7 meses;2011;Finalizado;
100643000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Servicio de mantenimiento integral de los elementos mecánicos (escaleras y rampas) dependientes del Ayuntamiento de Bilbao;THYSSENKRUPP ELEVADORES, S.L.;600.000,00€;327.638,81€;--;24 meses;2011;En ejecución de prorroga prevista en el contrato;
110105000014;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Negociado;Gestión de la zona de estacionamiento para autocaravanas, sito en Kobetamendi.;FUNDACIÓN LANTEGI BATUAK;70.800,00€;70.505,00€;--;6,5 meses;2011;Finalizado;
111014000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Negociado;elaboración de cinco planes especiales para la mejora de la accesibilidad en los barrios de Altamira, Torreurizar, Torremadariaga, Uríbarri y Párroco Unceta en el municipio de Bilbao;AITOR AIZPURU FUENTES;70.800,00€;67.850,00€;--;6 meses;2011;Finalizado;
101014000007;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Subasta;Contrato marco de servicios de redacción proyectos y dirección de obra de ejecuciones sustitutivas y/o subsidiarias que el Ayuntamiento de Bilbao deba llevar a cabo, tanto por razones de mantenimiento de la seguridad, salubridad, ornato público y decoro, como por restauración de la realidad física alterada como consecuencia de infracciones urbanísticas. ;BOSLAN, INGENIERÍA Y CONSULTORÍA S.A.;60.000,00€;60.000,00€;validado;24 meses;2011;Finalizado;
112505000046;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de gestión del programa “Udako Liburutegiak-Bibliotecas de Verano”.;KEIMA ANIMAZIOA, S.L. UNIPERSONAL;66.493,00€;62.953,00€;--;3 meses;2011;Finalizado;
112006000003;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Negociado;Gastronomia del Programa COLONIAS DE DIA  2011.;GASTRONOMIA BASKA, S.A.;60.000,00€;56.947,94€;--;2 meses;2011;Finalizado;
112507000075;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Sonido e iluminación para programas de artes escénicas  del Área de Cultura y Educación año 2011 (Festivales Kalealdia y BAD).;OZENKI SOINU ARGIA S.L.L.;35.636,00€;35.636,00€;validado;6 meses;2011;Finalizado;
112507000074;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, confección y distribución de elementos de publicidad para el programa BILBAOPOESÍA 2011.;LA TAPADERA CREACIONES, S.L.U.;33.217,00€;28.261,00€;--;4 meses;2011;Finalizado;
111724000002;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Negociado;Elaboración de un estudio para la completa revisión y actualización del inventario de materiales con contenido de amianto en los edificios municipales;BOSLAN, INGENIERÍA Y CONSULTORÍA S.A.;56.640,00€;45.600,00€;--;5 meses;2011;Finalizado;
112006000004;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Negociado;Transporte del Programa COLONIAS DE DIA 2011.;AUTOBUSES CUADRA, S.A.;50.000,00€;50.000,00€;validado;2 meses;2011;Finalizado;
110638000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Redaccion del proyecto constructivo de apertura del Canal de Deusto.;TECNICA Y PROYECTOS S.A.;500.000,00€;274.704,00€;--;6 meses;2011;En Ejecución;
111187000043;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Negociado;Implementación de las herramientas de software del sistema integral de Gestión de Emergencias (SIGE). ;RSB SISTEMA, S.L.;24.485,00€;24.485,00€;--;7 meses;2011;Finalizado;
112507000092;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Servicio consistente en el diseño, edición y distribución de la Agenda Cultural de Bilbao.;LALUCA COMUNICACIÓN, S.L.;46.046,00€;43.500,94€;--;12 meses;2011;Finalizado;
115211000238;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Concurso;Servicio de desarrollo y coordinación del programa SALUD PARA PERSONAS MAYORES.;SPORT STUDIO SERVICIOS DEPORTIVOS S.L.;237.980,00€;220.116,45€;validado;24 meses;2011;En ejecución de prorroga prevista en el contrato;
115224000009;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE SALUD Y CONSUMO;Servicios;Concurso;Preparación, asesoramiento técnico y ejecución del programa del “Circuito educativo de consumo responsable y sostenible 2011-2012”;SUSPERGINTZA ELKARTEA;59.994,00€;54.400,00€;--;10 meses;2011;Finalizado;
114540000007;--;--;Servicios;Negociado;Servicio consistente en la elaboración del estudio de expectativas de las personas usuarias de cuatro servicios municipales (atención mujeres víctimas de violencia de género, bibliotecas municipales, OMIC y Servicio de Euskera).;BIZILAN, S.A.;25.000,00€;21.250,08€;--;5 meses;2011;Finalizado;
111187000040;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Servicio de preparación física del personal de intervención de la Dirección de Protección Civil y Bomberos  ;SPORT STUDIO SERVICIOS DEPORTIVOS S.L.;51.600,00€;49.650,00€;--;24 meses;2011;En ejecución de prorroga prevista en el contrato;
112507000093;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio para la organización, gestión e impartición de cursos de artes escénicas en el Centro de Recursos Teatrales Bilbaoeszena.;GAITZERDI TEATRO S.L.;26.148,80€;26.148,80€;--;12 meses;2011;Finalizado;
111220000033;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Servicio de coordinación y dinamización de la Agenda 21 escolar 2011-2012 de Bilbao;ORTZADAR, S.L.;71.400,00€;71.390,00€;--;10 meses;2011;En ejecución de prorroga prevista en el contrato;
115600000015;--;INTERVENCION GENERAL MUNICIPAL;Servicios;Concurso;Auditoria para control financiero en los organismos, entidades y sociedades dependientes del Ayuntamiento de Bilbao.;BETEAN AUDITORÍA S.L.P.;473.162,00€;350.036,12€;--;36 meses;2011;En ejecución de prorroga prevista en el contrato;
112507000073;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, confección y distribución de elementos de publicidad para el programa BIDEBARRIETA KULTURGUNEA.;LA MACHINE FACTORÍA GRÁFICA, S.L.;42.008,00€;42.008,00€;validado;12 meses;2011;Finalizado;
114000000051;Coord. SEGURIDAD CIUDADANA;AREA DE SEGURIDAD CIUDADANA;Servicios;Concurso;Mantenimiento y cuidado de los recursos caninos adscritos a la función policial en el municipio de Bilbao;KUME DENDAK, S.L.U.;560.000,00€;554.095,00€;--;48 meses;2011;En ejecución con modificado;
100646000001;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Servicio de conservación y mantenimiento de calzadas, plazas, parques, caminos y espacios peatonales pavimentados con aglomerado asfaltico, hormigón, mortero impreso y tratamientos superficiales a base de resinas y sus elementos auxiliares;PROYECTOS Y OBRAS PABISA, S.A.;2.639.100,00€;2.541.674,50€;--;36 meses;2011;En ejecución de prorroga prevista en el contrato;
111496000039;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ALCALDIA, CONTRATACION Y RECURSOS HUMANOS;Servicios;Concurso;Servicios de gestión, mediación y organización de viajes.;VIAJES EL CORTE INGLÉS, S.A.;180.000,00€;180.000,00€;validado;24 meses;2011;En ejecución de prorroga prevista en el contrato;
111220000045;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Servicio de mantenimiento, reparación, distribución, limpieza y suministro de los repuestos de los distintos elementos que componen el Servicio Municipal de Préstamo Automático de bicicletas de Bilbao, así como la instalación y mantenimiento en las bicicletas y puntos de préstamo de los elementos identificativos que sean suministrados por el Ayuntamiento de Bilbao.;UTE Iniciativas Ambientales de Euskadi, S.L./ Indra Sistemas, S.A.;226.560,00€;219.586,22€;--;6 meses;2011;En ejecución de prorroga prevista en el contrato;
112518000070;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Gestión y asistencia técnica del desarrollo del plan de impulso y normalización del euskera en el sector del comercio en bilbao para el año 2012 “Biribilko”.;SIADECO S. COOP. L.;120.000,00€;114.000,00€;--;12 meses;2011;Finalizado;
110300000305;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Servicio complementario de asistencia y colaboración en la gestión recaudatoria en período ejecutivo.;SERVICIOS DE COLABORACION INTEGRAL, S.L.;6.800.000,00€;6.800.000,00€;validado;48 meses;2011;En ejecución de prorroga prevista en el contrato;
114540000010;--;--;Servicios;Negociado;Seguimiento online de los compromisos y requisitos fijados por los equipos municipales en el desarrollo de sus tareas de gestión.;ATTEST ITC, S.L.;70.800,00€;69.915,00€;--;3 meses;2011;Finalizado;
114570000011;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Concurso;Elaboración de un estudio de percepción general de la satisfacción de la ciudadanía con los servicios y gestión municipal.;IKERFEL S.A.;155.760,00€;110.920,00€;--;48 meses;2011;En Ejecución;
114570000012;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Concurso;Elaboración de un estudio de percepción de  satisfacción de las personas usuarias  con los  servicios municipales.;BIZILAN, S.A.;171.360,00€;118.774,08€;--;48 meses;2011;En Ejecución;
115009000040;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Concurso;Servicio de apoyo socio-educativo al programa de Intervención Social con mujeres víctimas de violencia en el ámbito doméstico y gestión material de los pisos adscritos al programa.;AGINTZARI, SDAD. COOP. DE INICIATIVA SOCIAL;163.684,80€;151.008,00€;--;12 meses;2011;En ejecución de prorroga prevista en el contrato;
115193000004;Coord. POLITICAS SOCIALES;AREA DE ACCION SOCIAL;Servicios;Concurso;Gestión y Desarrollo de  los Programas de Intervención Socio-educativa y Comunitaria, y de los Programas de   los Centros Municipales  de Acogida de Baja Exigencia y Alojamiento Invernal, destinados a las personas sin techo en el municipio de Bilbao.;ASOCIACION BIZITEGI;1.209.600,00€;1.045.887,00€;--;24 meses;2011;En ejecución de prorroga prevista en el contrato;
113031000001;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Servicios de consultoría de Dirección y Servicios conexos al Plan Municipal de Movilidad Segura;INTRA, INGENIERIA DE TRÁFICO, S.L.;100.000,00€;100.000,00€;validado;24 meses;2011;En ejecución de prorroga prevista en el contrato;
112507000137;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;servicio de comunicación para las actividades culturales del Área de Cultura y Educación del Ayuntamiento de Bilbao.;MBN COMUNICACIÓN S.L.;47.200,00€;45.740,34€;--;12 meses;2011;Finalizado;
112507000144;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, edición, distribución del programa anual de actividades culturales del Área de Cultura y Educación y de elementos publicitarios del Programa Kultura 18 del año 2012.;IMPACTO ESTRATEGIAS DE COMUNICACIÓN S.L.;28.191,14€;25.830,20€;--;13 meses;2011;Finalizado;
110998000026;--;--;Servicios;Concurso;Servicio de mantenimiento de la página web municipal.;AGORANET 2000 S.L.;400.000,00€;400.000,00€;validado;24 meses;2012;En Ejecución;
100643000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Servicio de conservación y mantenimiento del alumbrado público.;TECUNI S.A.;13.556.000,00€;13.346.000,00€;--;48 meses;2012;En ejecución con modificado;
112023000002;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Servicio de planificación, gestión y dinamización de los Gaztegunes.;ASOCIACIÓN EDUCATIVA ALDAIKA, GOZALDI GAZTE ELKARTEA, SUSPERGINTZA ELKARTEA , ASOCIACIÓN TENDEL, ERAGINTZA KULTUR ERAKUNDEA, ASOCIACIÓN D.C. GURE LURRA;333.810,00€;282.889,81€;--;--;2012;Finalizado;
112003000006;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Concurso;Servicio de planificación, gestión y dinamización de los Haurgunes/Kidegunes.;ASOCIACIÓN EDUCATIVA ALDAIKA, GOZALDI GAZTE ELKARTEA, ASOCIACIÓN TENDEL, SUSPERGINTZA ELKARTEA , ERAGINTZA KULTUR ERAKUNDEA, ASOCIACIÓN D.C. GURE LURRA;145.158,00€;123.015,24€;--;--;2012;Finalizado;
112507000139;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Programación y coordinación de actividades cinematográficas del Festival de Cine Fantástico de Bilbao (FANT 2012).;PACAY MEDIA S.L.;66.120,00€;55.330,20€;--;12 meses;2012;Finalizado;
112507000141;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicio de diseño, confección y distribución de elementos de publicidad y comunicación para la programación escénica del Área de Cultura y Educación en el año 2012.;IMPACTO ESTRATEGIAS DE COMUNICACIÓN S.L.;69.561,00€;62.604,90€;--;12 meses;2012;Finalizado;
100644000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Concurso;Explotación, mantenimiento y conservación de la E.T.A.P. , Estaciones de bombeo de Ibarra y el Berrón y la Estación Depuradora de Agua Residual de la perrera municipal de Bilbao ( EDAR).;ACCIONA AGUA S.A.;4.226.508,50€;4.166.013,00€;--;48 meses;2012;En ejecución de prorroga prevista en el contrato;
111010000017;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Negociado;Modificación puntual del PGOU en la punta de Zorroza y tareas de asesoramiento en la tramitación hasta su aprobación definitiva.;LKS INGENIERIA, S.COOP;70.800,00€;69.266,00€;--;18 meses;2012;Finalizado;
112218000200;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;;Servicios;Concurso;Servicio de mantenimiento informático del Sistema Integral de Recursos Humanos del Ayuntamiento de Bilbao.;T-SYSTEMS ITC IBERIA, S.A.U.;129.033,00€;129.033,00€;validado;12 meses;2012;En Ejecución;
112508000009;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Concurso;Servicio consistente en la custodia, traslado, préstamo, organización y descripción del fondo documental del Archivo Municipal de Bilbao;ARCAL GRUPO NORTE, S.A.;1.020.000,00€;1.020.000,00€;validado;36 meses;2012;En ejecución de prorroga prevista en el contrato;
112507000143;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicios de iluminación y sonido para programas de artes escénicas del Área de Cultura y Educación en el año 2012 (Bilboko Zirkuitua y Festivales Kaleszena, Kalealdia y BAD);OZENKI SOINU ARGIA S.L.L.;47.524,50€;47.524,50€;validado;10,5;2012;Finalizado;
113031000002;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Servicio para el Desarrollo y Seguimiento de Proyectos de Tecnologías de Información y Comunicaciones aplicadas a la Movilidad y el Transporte.;IDOM INGENIERIA Y CONSULTORIA, S.A.;114.000,00€;114.000,00€;validado;24 meses;2012;En ejecución de prorroga prevista en el contrato;
111408000005;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Comunicación actividades para el Area de Fiestas.;CAMBIO DE IMAGEN S.L.;47.200,00€;45.430,00€;--;12 meses;2012;En Ejecución;
112507000142;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Servicios de captación de público, puntos de información, gestión de taquillas y regidurías para programas de artes escénicas del Área de Cultura y Educación en el año 2012;PORTAL 71 PRODUCCIONES CULTURALES S.L.;42.756,71€;42.756,71€;validado;12 meses;2012;Finalizado;
112507000138;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Publicidad para el Festival de Cine Fantástico de Bilbao, FANT 2012.;EKAI DISEÑO S.L.;22.800,00€;22.158,07€;--;3 meses;2012;Finalizado;
112507000140;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE CULTURA;Servicios;Negociado;Visitas guiadas 2012 a edificios y lugares emblemáticos.;SUSPERGINTZA ELKARTEA;30.208,00€;22.571,52€;--;6 meses;2012;Finalizado;
120638000002;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Asistencia para la contratación de la concesión de obra pública de la Estación Intermodal de Garellano.;LANDWELL-PRICEWATERHOUSECOOPERS TAX y LEGAL SERVICES, S.L.;68.440,00€;68.381,00€;--;4 meses;2012;En Ejecución;
113032000004;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Servicio de Consultoría de Dirección y Servicios Conexos al Área de Circulación y Transportes del Ayuntamiento de Bilbao en materia de transporte urbano.;ERYBA, S.L. ESTUDIOS DE MERCADO;160.000,00€;160.000,00€;validado;24 meses;2012;En ejecución de prorroga prevista en el contrato;
101014000004;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Negociado;Elaboración del Estudio de alternativas de ordenación del ámbito afectado por el derribo del viaducto de Sabino Arana.;DE SOLA GORI, serveis de arquitectura i urbanisme, S.L.;70.800,00€;56.640,00€;--;6 meses;2012;Finalizado;
112407000035;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ATENCION CIUDADANA, PARTICIPACION Y DISTRITOS;Servicios;Concurso;Servicio de atención telefónica a la ciudadanía.- TELEFONO 010.;LANALDEN, S.A.;1.098.816,00€;1.099.266,00€;validado;24 meses;2012;En ejecución de prorroga prevista en el contrato;
113032000005;Coord. POLITICAS DE MOVILIDAD, MEDIO AMBIENTE, VIVIENDA Y DESARROLLO SALUDABLE;AREA DE MOVILIDAD Y SOSTENIBILIDAD;Servicios;Concurso;Servicio de mantenimiento para la inspeción del Plan de Mantenimiento de los Vehículos de la flota de Bilbobús.;IDIADA AUTOMOTIVE TECHNOLOGY S.A;110.000,00€;110.000,00€;validado;24 meses;2012;En Ejecución;
121405000003;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Programa bailables en la Plaza de Levante.;ALAIKI ZERBITZU GIZAKULTURALAK S.L.;45.666,00€;43.671,80€;--;17 meses;2012;En Ejecución;
120638000003;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE OBRAS, SERVICIOS, REHABILITACION URBANA Y ESPACIO PUBLICO;Servicios;Negociado;Redacción de proyecto de reparación del vano móvil del Puente de Deusto, fase III.;IDOM INGENIERIA Y CONSULTORIA S.A;69.200,00€;67.850,00€;--;1 meses;2012;En Ejecución;
121405000002;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Concurso;Servicio consistente en la ejecución del programa Bailables en la Casilla. ;STAR LAN, S.L.;141.600,00€;129.800,00€;--;24 meses;2012;En Ejecución;
120998000002;GABINETE DE ALCALDIA Y COMUNICACION;DIRECCION DEL GABINETE DE ALCALDIA Y COMUNICACION;Servicios;Concurso;Servicio de comunicación y prensa del Gabinete de Prensa.;GABINETE DE PRENSA INFORPRESS S.l.;280.000,00€;239.833,25€;--;24 meses;2012;En Ejecución;
121010000005;Coord. POLITICAS DE SOSTENIBILIDAD Y DESARROLLO URBANO;AREA DE PLANIFICACION URBANA;Servicios;Concurso;Servicio de ejecución del programa de participación ciudadana (PPC) de la Revisión del Plan General de Ordenación Urbana (PGOU) del Municipio de Bilbao.;UTE DELIBERA-SERVEIS DE PARTICIPACIO INTERACTIVA, S.L. Y AGORANET 2000, S.L.;199.361,00€;179.426,66€;--;18 meses;2012;Finalizado;
100075000041;Coord. ALCALDIA, DESARROLLO ECONOMICO Y BUEN GOBIERNO;AREA DE ECONOMIA Y HACIENDA;Servicios;Concurso;Prestación de los servicios postales del Ayuntamiento.;SOCIEDAD ESTATAL CORREOS Y TELEGRAFOS, S.A.;5.167.928,00€;5.167.928,00€;validado;24 meses;2012;En ejecución de prorroga prevista en el contrato;
122006000002;Coord. POLITICAS CULTURALES, EUSKERA, EDUCACION, JUVENTUD Y DEPORTE;AREA DE JUVENTUD Y DEPORTE;Servicios;Negociado;Gastronomía para el Programa COLONIAS DE DIA 2012.;EUREST COLECTIVIDADES, S.L.;60.000,00€;53.808,84€;--;40 dias;2012;Finalizado;
121408000003;Coord. POLITICAS SOCIALES;AREA DE IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS;Servicios;Negociado;Servicio de vigilancia y seguridad uniformada sin armas en los espacios festivos durante la Aste Nagusia 2012.;DELTA SEGURIDAD, S.A.;37.760,00€;33.445,97€;--;1 meses;2012;Finalizado;
