"Código_del_Área","Denominación_del_Área","Código_de_la_Dirección_General","Denominación_de_la_Dirección_General","Clasificación_Orgánica","Denominación_de_la_Clasificación_Orgnánica","Programa_de_Gasto","Denominación_del_Programa_de_Gasto","Clasificación_Económica","Descripción_de_la_Claasificación_Económica","Créditos_Iniciales","Créditos_Totales_Consignados","Gastos_Autorizados","Disposiciones_ó_Compromisos","Obligaciones_Reconocidas","Pagos_Realizados"
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23113,"INTERVENCIÓN CON POBLACIÓN CHABOLISTA",48801,"ASOCIACIÓN ALIENTO CENTRO DE ATENCIÓN INFANTIL DEL VACIE",45000.00,45000.00,45000.00,45000.00,45000.00,33750.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23113,"INTERVENCIÓN CON POBLACIÓN CHABOLISTA",1430065,"OTRO PERSONAL-",0.00,45294.00,44533.28,44533.28,40828.74,40828.74
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23113,"INTERVENCIÓN CON POBLACIÓN CHABOLISTA",7890100,"COMPRA ENSERES A VIVIENDAS FAMILIAS DEL VACIE",0.00,39329.65,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23113,"INTERVENCIÓN CON POBLACIÓN CHABOLISTA",22701,"SEGURIDAD",25505.25,25505.25,25505.25,25505.25,25498.67,25498.67
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23113,"INTERVENCIÓN CON POBLACIÓN CHABOLISTA",22799,"OTROS TRAB. REALIZADOS OTRAS EMPR. Y PROF.INTERV.P.CHABOLIST",397114.60,397114.60,158918.36,139891.70,139891.69,131531.52
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23113,"INTERVENCIÓN CON POBLACIÓN CHABOLISTA",1600065,"SEGURIDAD SOCIAL",0.00,16326.20,16082.71,16082.71,14169.19,14169.19
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23114,"PLAN INTEGRAL PARA LA COMUNIDAD GITANA",14300,"OTRO PERSONAL",13628.52,13628.52,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23114,"PLAN INTEGRAL PARA LA COMUNIDAD GITANA",16000,"SEGURIDAD SOCIAL",3964.65,3964.65,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23122,"INTERVENCIÓN CON PERSONAS MAYORES Y DISCAPACITADOS",2279960,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",1085134.02,1085134.02,1085134.02,1085134.02,681171.71,626439.67
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23122,"INTERVENCIÓN CON PERSONAS MAYORES Y DISCAPACITADOS",44200,"APORTACION TUSSAM. TARJETA 3ª EDAD",7040000.00,7040000.00,7039999.63,7039999.63,7039999.63,7039999.63
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23122,"INTERVENCIÓN CON PERSONAS MAYORES Y DISCAPACITADOS",14300,"OTRO PERSONAL",397735.83,397735.83,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23122,"INTERVENCIÓN CON PERSONAS MAYORES Y DISCAPACITADOS",1430060,"OTRO PERSONAL",565264.44,565264.44,565264.44,565264.44,519761.76,519761.76
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23122,"INTERVENCIÓN CON PERSONAS MAYORES Y DISCAPACITADOS",1600060,"SEGURIDAD SOCIAL",175232.56,175232.56,175232.56,175232.56,175232.56,175232.56
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23122,"INTERVENCIÓN CON PERSONAS MAYORES Y DISCAPACITADOS",16000,"SEGURIDAD SOCIAL",132927.45,132927.45,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23122,"INTERVENCIÓN CON PERSONAS MAYORES Y DISCAPACITADOS",22199,"OTROS SUMINISTROS",8988.97,8988.97,6875.31,6875.31,6875.31,5750.79
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23122,"INTERVENCIÓN CON PERSONAS MAYORES Y DISCAPACITADOS",22799,"OTROS TRAB. REALIZ. OTRAS EMPR.Y PROF.SERV.AYUDA DOMICILIO",6822384.53,6822384.53,6379139.96,6379139.96,3442419.77,3129574.61
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23122,"INTERVENCIÓN CON PERSONAS MAYORES Y DISCAPACITADOS",1600065,"SEGURIDAD SOCIAL",0.00,16036.85,12168.41,12168.41,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23122,"INTERVENCIÓN CON PERSONAS MAYORES Y DISCAPACITADOS",1430065,"OTRO PERSONAL",0.00,56620.47,55101.97,55101.97,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23123,"SERVICIO AYUDA A DOMICILIO DEPENDENCIA",2279965,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",0.00,1601962.52,1601962.52,1601962.52,1601962.52,1601962.52
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",23123,"SERVICIO AYUDA A DOMICILIO DEPENDENCIA",2279960,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",24633036.51,24633036.51,24633036.51,24633036.51,17738658.94,15990350.58
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60101,"Dirección General de Acción Social",92000,"ADMINISTRACIÓN GENERAL",62500,"EQUIPAMIENTOS CENTROS DE SERVICIOS SOCIALES",66000.00,66000.00,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",22101,"ATENCIONES SOCIALES A FAVOR DE LOS EMPLEADOS",16008,"ASISTENCIA MÉDICO-FARMACÉUTICA",1908247.87,1866143.97,1781835.61,1781835.61,1781835.61,1637087.34
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",23119,"ATENCIÓN A PERSONAS CON ADICCIONES EN RIESGO DE EXCLUSIÓN SOCIAL",48801,"CENTRO ESPAÑOL DE SOLIDARIDAD ''''PROYECTO HOMBRE''''",124821.06,124821.06,124821.06,124821.06,124821.06,93615.80
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",23119,"ATENCIÓN A PERSONAS CON ADICCIONES EN RIESGO DE EXCLUSIÓN SOCIAL",48803,"HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL",3255.41,3255.41,3255.41,3255.41,3255.41,2441.56
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",23119,"ATENCIÓN A PERSONAS CON ADICCIONES EN RIESGO DE EXCLUSIÓN SOCIAL",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",320117.00,51725.00,51725.00,51725.00,47746.00,11900.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",23119,"ATENCIÓN A PERSONAS CON ADICCIONES EN RIESGO DE EXCLUSIÓN SOCIAL",48900,"SUBVENCIÓN LIBRE CONCURRENCIA",177767.98,177767.98,177767.98,168364.99,168364.99,92893.88
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",23119,"ATENCIÓN A PERSONAS CON ADICCIONES EN RIESGO DE EXCLUSIÓN SOCIAL",48802,"ASOCIACION ALCOHOLICOS REHABILITADOS ''''ANCLAJE''''",23808.00,23808.00,23808.00,23808.00,23808.00,17856.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",6220000,"EDIFICIOS Y OTRAS CONSTRUCCIONES",0.00,758.61,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",22002,"MATERIAL INFORMATICO NO INVENTARIABLE",0.00,0.00,4325.07,4325.07,4325.07,4325.07
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",22699,"OTROS GASTOS DIVERSOS",17500.00,17500.00,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",48801,"SUBVENCIÓN NOMINATIVA",12000.00,12000.00,12000.00,12000.00,12000.00,9000.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",22602,"Publicidad y propaganda",1000.00,1000.00,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",23120,"LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO",5000.00,5000.00,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",22000,"ORDINARIO NO INVENTARIABLE. MATERIAL DE OFICINA",16000.00,16000.00,31826.34,31826.34,31826.34,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",6250011,"MOBILIARIO Y ENSERES",0.00,16.23,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",6220011,"EDIFICIOS Y OTRAS CONSTRUCCIONES",0.00,78800.00,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",22199,"OTROS SUMINISTROS",23000.00,37386.90,60682.85,60682.85,57601.29,38968.09
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",900.00,900.00,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",48900,"OTRAS TRANSFERENCIAS",10000.00,10000.00,10000.00,5000.00,5000.00,3750.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",21300,"CONSERVACIÓN MAQUINARIA, INSTALACIONES Y UTILLAJE",2000.00,2000.00,363.61,363.61,363.61,363.61
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",22106,"Productos farmacéuticos y material sanitario",2420.00,2420.00,2420.00,2420.00,2420.00,2420.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",62300,"INVERSIÓN NUEVA EN MAQUINARIA, INSTALACIONES TÉCNICAS Y UTIL",3000.00,47020.00,39652.64,39652.64,26354.74,4651.72
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",6220009,"EDIFICIOS Y OTRAS CONSTRUCCIONES",0.00,271.80,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31101,"PROTECCIÓN DE LA SALUBRIDAD PÚBLICA",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",166783.14,271960.14,157454.89,157454.89,152472.12,123538.36
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31102,"PLAN MUNICIPAL DE DROGODEPENDENCIA",2279914,"OTROS TRABAJAOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALE",0.00,95818.39,14873.10,14873.10,14873.10,14873.10
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",31102,"PLAN MUNICIPAL DE DROGODEPENDENCIA",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",52161.79,157412.79,25324.68,25324.68,19621.69,14946.60
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",33802,"FIESTAS MAYORES",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",85000.00,85000.00,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",91200,"ÓRGANOS DE GOBIERNO",48201,"CUOTA FEMP RED ESPAÑOLA CIUDADES SALUDABLES",3000.00,3000.00,3000.00,3000.00,3000.00,3000.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",92000,"ADMINISTRACIÓN GENERAL",62500,"INVERSIÓN NUEVA EN MOBILIARIO Y ENSERES",61000.00,61000.00,8997.32,8997.32,8997.32,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60105,"Servicio de Salud",92017,"DESARROLLO Y SOPORTES INFORMÁTICOS",62600,"INVERSIÓN NUEVA EN EQUIPOS PARA PROCESOS DE INFORMACIÓN",3587.74,17999.74,15953.96,15953.96,5677.32,5677.32
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",6220011,"EDIFICIOS Y OTRAS CONSTRUCCIONES",0.00,47147.24,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",63400,"INVERSIÓN REPOSICIÓN EN ELEMENTOS DE TRANSPORTES",60000.00,120000.00,46759.87,46759.87,46759.87,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",22699,"OTROS GASTOS DIVERSOS",9100.00,9100.00,10109.14,10109.14,9321.34,7597.11
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",500.00,500.00,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",63200,"INVERSIÓN DE REPARACIÓN DE EDIFICIOS Y OTRAS CONSTRUCCIONES",90000.00,150000.00,32670.00,32670.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",62200,"EDIFICIOS Y OTRAS CONSTRUCCIONES",0.00,0.00,218356.64,218356.64,217914.77,207247.25
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",21400,"CONSERVACIÓN ELEMENTOS DE TRANSPORTE",500.00,500.00,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",63300,"INVERSIÓN REPOSICIÓN MAQUINARIA, INSTALAC. TÉCNICAS Y UTILL.",1000.00,1000.00,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",22113,"MANUTENCIÓN DE ANIMALES",12000.00,12000.00,12358.56,12358.56,11409.16,3112.56
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",22602,"PUBLICIDAD Y PROPAGANDA",500.00,500.00,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",6230011,"MAQUINARIAS, INSTALACIONES Y UTILLAJES",0.00,665.90,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",62300,"INVERSIÓN NUEVA EN MAQUINARIA, INSTALACIONES TÉCNICAS Y UTIL",83000.00,155500.00,102937.98,102937.98,93883.71,21702.95
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",22199,"OTROS SUMINISTROS",142292.46,142292.46,112858.23,90558.23,84461.43,61712.07
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",48900,"SUBVENCIÓN LIBRE CONCURRENCIA",6000.00,6000.00,6000.00,5991.50,5991.50,2993.50
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",21300,"CONSERVACIÓN MAQUINARIA, INSTALACIONES Y UTILLAJE",30870.01,30870.01,37756.22,37756.22,34878.56,18380.49
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",260357.55,200357.55,114398.79,114398.79,114197.19,92559.86
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",31103,"LABORATORIO",22102,"GAS",1000.00,1000.00,832.91,832.91,476.11,271.01
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",601,"DIRECCIÓN GENERAL DE ACCIÓN SOCIAL",60106,"Laboratorio Municipal",92000,"ADMINISTRACIÓN GENERAL",62500,"INVERSIÓN NUEVA EN MOBILIARIO Y ENSERES",2000.00,2000.00,1851.30,1851.30,1851.30,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",604,"DIRECCIÓN GENERAL DE EMPLEO Y APOYO A LA ECONOMÍA E INNOVACIÓN SOCIAL",60401,"Servicio de Administración de Empleo",24100,"FOMENTO DE EMPLEO. ADMINISTRACIÓN GENERAL",23020,"DIETAS DEL PERSONAL NO DIRECTIVO",200.00,200.00,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",604,"DIRECCIÓN GENERAL DE EMPLEO Y APOYO A LA ECONOMÍA E INNOVACIÓN SOCIAL",60401,"Servicio de Administración de Empleo",24100,"FOMENTO DE EMPLEO. ADMINISTRACIÓN GENERAL",22112,"SUMINISTROS  MATERIAL ELECTRÓNICO, ELÉCTRICO Y DE TELECOMUNI",5000.00,5000.00,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",604,"DIRECCIÓN GENERAL DE EMPLEO Y APOYO A LA ECONOMÍA E INNOVACIÓN SOCIAL",60401,"Servicio de Administración de Empleo",24100,"FOMENTO DE EMPLEO. ADMINISTRACIÓN GENERAL",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",143000.00,102450.00,61799.60,61799.60,47711.49,43394.61
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",604,"DIRECCIÓN GENERAL DE EMPLEO Y APOYO A LA ECONOMÍA E INNOVACIÓN SOCIAL",60401,"Servicio de Administración de Empleo",24100,"FOMENTO DE EMPLEO. ADMINISTRACIÓN GENERAL",20600,"ARRENDAMIENTO EQUIPOS PARA PROCESOS DE INFORMACIÓN",4268.88,4268.88,2933.04,2933.04,2501.07,1927.53
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",604,"DIRECCIÓN GENERAL DE EMPLEO Y APOYO A LA ECONOMÍA E INNOVACIÓN SOCIAL",60401,"Servicio de Administración de Empleo",24100,"FOMENTO DE EMPLEO. ADMINISTRACIÓN GENERAL",14328,"OTRAS RETRIBUCIONES PERSONAL DE PROGRAMAS (TRIENIOS)",44000.00,44000.00,4266.10,4266.10,4003.09,4003.09
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",604,"DIRECCIÓN GENERAL DE EMPLEO Y APOYO A LA ECONOMÍA E INNOVACIÓN SOCIAL",60401,"Servicio de Administración de Empleo",24100,"FOMENTO DE EMPLEO. ADMINISTRACIÓN GENERAL",22701,"SEGURIDAD",165757.60,165757.60,144864.47,144864.47,105996.82,97350.81
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",604,"DIRECCIÓN GENERAL DE EMPLEO Y APOYO A LA ECONOMÍA E INNOVACIÓN SOCIAL",60401,"Servicio de Administración de Empleo",24100,"FOMENTO DE EMPLEO. ADMINISTRACIÓN GENERAL",14300,"INDEMNIZACIONES POR SENTENCIAS",639977.26,333309.26,355172.04,355172.04,355172.04,317373.41
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",604,"DIRECCIÓN GENERAL DE EMPLEO Y APOYO A LA ECONOMÍA E INNOVACIÓN SOCIAL",60401,"Servicio de Administración de Empleo",24100,"FOMENTO DE EMPLEO. ADMINISTRACIÓN GENERAL",22104,"VESTUARIO",40000.00,40000.00,39029.99,31857.72,8295.99,964.98
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",604,"DIRECCIÓN GENERAL DE EMPLEO Y APOYO A LA ECONOMÍA E INNOVACIÓN SOCIAL",60401,"Servicio de Administración de Empleo",24100,"FOMENTO DE EMPLEO. ADMINISTRACIÓN GENERAL",22000,"ORDINARIO NO INVENTARIABLE. MATERIAL DE OFICINA",4000.00,4000.00,0.00,0.00,0.00,0.00
6,"ÁREA DE BIENESTAR SOCIAL Y EMPLEO",604,"DIRECCIÓN GENERAL DE EMPLEO Y APOYO A LA ECONOMÍA E INNOVACIÓN SOCIAL",60401,"Servicio de Administración de Empleo",24100,"FOMENTO DE EMPLEO. ADMINISTRACIÓN GENERAL",20201,"ARRENDAMIENTO OFICINA DE EMPLEO",1000.00,2977.40,2977.40,2977.40,2977.33,2977.33
