"Código_del_Área","Denominación_del_Área","Código_de_la_Dirección_General","Denominación_de_la_Dirección_General","Clasificación_Orgánica","Denominación_de_la_Clasificación_Orgnánica","Programa_de_Gasto","Denominación_del_Programa_de_Gasto","Clasificación_Económica","Descripción_de_la_Claasificación_Económica","Créditos_Iniciales","Créditos_Totales_Consignados","Gastos_Autorizados","Disposiciones_ó_Compromisos","Obligaciones_Reconocidas","Pagos_Realizados"
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30112,"Servicio de Planificación y Coordinación de Programas",91200,"ÓRGANOS DE GOBIERNO",7890000,"OTRAS TRANSFERENCIAS",0.00,19199.15,19199.15,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30112,"Servicio de Planificación y Coordinación de Programas",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",22601,"ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS",10000.00,10000.00,3222.97,3222.97,3222.97,3222.97
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30112,"Servicio de Planificación y Coordinación de Programas",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",22602,"PUBLICIDAD Y PROPAGANDA.DUSI",15177.00,15177.00,2899.46,2899.46,2899.46,2899.46
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30112,"Servicio de Planificación y Coordinación de Programas",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",2260260,"PUBLICIDAD Y PROPAGANDA .DUSI",20708.00,20708.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30112,"Servicio de Planificación y Coordinación de Programas",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",22606,"REUNIONES, CONFERENCIAS Y CURSOS",10000.00,10000.00,3993.51,3993.51,3543.51,3325.71
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30112,"Servicio de Planificación y Coordinación de Programas",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",22699,"OTROS GASTOS DIVERSOS",5000.00,5000.00,1006.41,1006.41,106.00,106.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30112,"Servicio de Planificación y Coordinación de Programas",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",22706,"ESTUDIOS Y TRABAJOS TÉCNICOS",107078.95,107078.95,121399.30,85704.30,85704.30,85704.30
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30112,"Servicio de Planificación y Coordinación de Programas",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFES. DUSI",188673.37,188673.37,28673.37,28673.37,1633.50,1633.50
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30112,"Servicio de Planificación y Coordinación de Programas",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",2279960,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRE.Y PROF.DUSI",276114.60,276114.60,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30112,"Servicio de Planificación y Coordinación de Programas",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",48202,"CUOTA RED ESPAÑOLA DE DESARROLLO SOSTENIBLE",900.00,900.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30112,"Servicio de Planificación y Coordinación de Programas",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",48800,"FUNDACIÓN GOÑI Y REY",50000.00,50000.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30112,"Servicio de Planificación y Coordinación de Programas",92014,"PLANIFICACIÓN Y COORDINACION DE PROGRAMAS",49101,"CUOTA COMUNIDAD DE CIUDADES ARIANE",8300.00,8300.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30113,"Servicio Especializado de la Agencia Local de la Energía",17211,"PROTECCIÓN CONTRA LA CONTAMINACIÓN ACÚSTICA, LUMÍNICA Y ATMOSFÉRICA EN LAS ZONAS URBANAS",22699,"OTROS GASTOS DIVERSOS .APORTACIÓN MUNICIPAL DUSI.",191694.00,191694.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30113,"Servicio Especializado de la Agencia Local de la Energía",17211,"PROTECCIÓN CONTRA LA CONTAMINACIÓN ACÚSTICA, LUMÍNICA Y ATMOSFÉRICA EN LAS ZONAS URBANAS",2269960,"OTROS GASTOS DIVERSOS.-DUSI",766776.00,766776.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30113,"Servicio Especializado de la Agencia Local de la Energía",17211,"PROTECCIÓN CONTRA LA CONTAMINACIÓN ACÚSTICA, LUMÍNICA Y ATMOSFÉRICA EN LAS ZONAS URBANAS",22706,"ESTUDIOS Y TRABAJOS TÉCNICOS",100000.00,100000.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30113,"Servicio Especializado de la Agencia Local de la Energía",17211,"PROTECCIÓN CONTRA LA CONTAMINACIÓN ACÚSTICA, LUMÍNICA Y ATMOSFÉRICA EN LAS ZONAS URBANAS",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",130000.00,130000.00,18029.00,18029.00,18029.00,18029.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30113,"Servicio Especializado de la Agencia Local de la Energía",17211,"PROTECCIÓN CONTRA LA CONTAMINACIÓN ACÚSTICA, LUMÍNICA Y ATMOSFÉRICA EN LAS ZONAS URBANAS",44910,".APORTACIÓN MUNICIPAL. DUSI",6250.00,6250.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30113,"Servicio Especializado de la Agencia Local de la Energía",17211,"PROTECCIÓN CONTRA LA CONTAMINACIÓN ACÚSTICA, LUMÍNICA Y ATMOSFÉRICA EN LAS ZONAS URBANAS",4491060,"TRANSFERENCIA A EMASESA . DUSI",25000.00,25000.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30113,"Servicio Especializado de la Agencia Local de la Energía",17211,"PROTECCIÓN CONTRA LA CONTAMINACIÓN ACÚSTICA, LUMÍNICA Y ATMOSFÉRICA EN LAS ZONAS URBANAS",48101,"PREMIOS",4000.00,4000.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30113,"Servicio Especializado de la Agencia Local de la Energía",17211,"PROTECCIÓN CONTRA LA CONTAMINACIÓN ACÚSTICA, LUMÍNICA Y ATMOSFÉRICA EN LAS ZONAS URBANAS",48201,"CUOTA RED ESPAÑOLA CIUDADES POR EL CLIMA",300.00,300.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30113,"Servicio Especializado de la Agencia Local de la Energía",17211,"PROTECCIÓN CONTRA LA CONTAMINACIÓN ACÚSTICA, LUMÍNICA Y ATMOSFÉRICA EN LAS ZONAS URBANAS",48202,"CUOTA ENERAGEN",2000.00,2000.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30113,"Servicio Especializado de la Agencia Local de la Energía",17211,"PROTECCIÓN CONTRA LA CONTAMINACIÓN ACÚSTICA, LUMÍNICA Y ATMOSFÉRICA EN LAS ZONAS URBANAS",60999,"OTRAS INVERS.NUEVAS EN INFRAES.Y BIENES DEST.USO GRAL.DUSI",100802.00,100802.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30113,"Servicio Especializado de la Agencia Local de la Energía",17211,"PROTECCIÓN CONTRA LA CONTAMINACIÓN ACÚSTICA, LUMÍNICA Y ATMOSFÉRICA EN LAS ZONAS URBANAS",6099960,"OTRAS INVERS.NUEVAS EN INFRAES.Y BIENES DEST.USO GRAL.DUSI",403200.01,403200.01,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",301,"DIRECCIÓN GENERAL DE ECONOMÍA Y COMERCIO",30113,"Servicio Especializado de la Agencia Local de la Energía",17211,"PROTECCIÓN CONTRA LA CONTAMINACIÓN ACÚSTICA, LUMÍNICA Y ATMOSFÉRICA EN LAS ZONAS URBANAS",62300,"INVERSIÓN NUEVA EN MAQUINARIA, INSTALACIONES TÉCNICAS Y UTIL",12000.00,12000.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",302,"MERCASEVILLA",30200,"MERCASEVILLA",43121,"MERCADOS, ABASTOS Y LONJAS",85010,"ADQUISICIÓN DE ACCIONES",3500000.00,3500000.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",308,"LIPASAM",30800,"LIPASAM",16211,"RECOGIDA DE RESIDUOS",44905,"TRANSFERENCIA A LIPASAM: RECOGIDA DE RESIDUOS SÓLIDOS",43701485.50,43701485.50,19348200.69,19348200.69,19348200.69,19348200.69
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",308,"LIPASAM",30800,"LIPASAM",16221,"GESTIÓN DE RESIDUOS SÓLIDOS URBANOS",7440000,"TRANSFERENCIAS DE CAPITAL LIPASAM",0.00,1308469.40,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",308,"LIPASAM",30800,"LIPASAM",16301,"LIMPIEZA VIARIA",44904,"TRANSFERENCIA A LIPASAM: LIMPIEZA VIARIA",51013480.90,51013480.90,20262200.11,20262200.11,20262200.11,20262200.11
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",308,"LIPASAM",30800,"LIPASAM",16301,"LIMPIEZA VIARIA",74904,"TRANSFERENCIA A LIPASAM",500000.00,500000.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",309,"TUSSAM",30900,"TUSSAM",44111,"TRANSPORTE COLECTIVO URBANO DE VIAJEROS",44900,"TRANSFERENCIAS A TUSSAM",49226600.00,49226600.00,30600000.00,30600000.00,25800000.00,25800000.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",309,"TUSSAM",30900,"TUSSAM",44111,"TRANSPORTE COLECTIVO URBANO DE VIAJEROS",74900,"TRANSFERENCIA A TUSSAM",3428490.00,3428490.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",311,"FUNDACIÓN CONTRA EL TERRORISMO Y LA VIOLENCIA ALBERTO JIMÉNEZ BECERRIL",31100,"Fundación contra el terrorismo y la violencia Alberto Jiménez Becerril",32707,"PROGRAMA DE ERRADICACIÓN CONDUCTAS INTOLERANTES",48801,"FUNDACION ALBERTO JIMÉNEZ-BECERRIL",62036.00,62036.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",312,"CONSEJO ECONÓMICO Y SOCIAL",31200,"Consejo Económico y Social",93102,"CONSEJO ECONÓMICO Y SOCIAL",22606,"REUNIONES, CONFERENCIAS Y CURSOS",15200.00,15200.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",312,"CONSEJO ECONÓMICO Y SOCIAL",31200,"Consejo Económico y Social",93102,"CONSEJO ECONÓMICO Y SOCIAL",22699,"OTROS GASTOS DIVERSOS",1520.00,1520.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",312,"CONSEJO ECONÓMICO Y SOCIAL",31200,"Consejo Económico y Social",93102,"CONSEJO ECONÓMICO Y SOCIAL",22706,"ESTUDIOS Y TRABAJOS TÉCNICOS",5700.00,5700.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",312,"CONSEJO ECONÓMICO Y SOCIAL",31200,"Consejo Económico y Social",93102,"CONSEJO ECONÓMICO Y SOCIAL",23020,"DIETAS DEL PERSONAL NO DIRECTIVO",3800.00,3800.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",312,"CONSEJO ECONÓMICO Y SOCIAL",31200,"Consejo Económico y Social",93102,"CONSEJO ECONÓMICO Y SOCIAL",23300,"INDEMNIZACIONES A LOS MIEMBROS DEL CONSEJO",57335.00,57335.00,15626.00,15626.00,15626.00,15626.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",315,"DIRECCIÓN GENERAL DE PROTOCOLO Y CASA CONSISTORIAL",31500,"Dirección General de Protocolo y Casa Consistorial",92009,"CASA CONSISTORIAL",22699,"OTROS GASTOS DIVERSOS",1900.00,1900.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",315,"DIRECCIÓN GENERAL DE PROTOCOLO Y CASA CONSISTORIAL",31500,"Dirección General de Protocolo y Casa Consistorial",92009,"CASA CONSISTORIAL",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",19965.00,19965.00,21776.37,21776.37,2954.82,2954.82
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",315,"DIRECCIÓN GENERAL DE PROTOCOLO Y CASA CONSISTORIAL",31500,"Dirección General de Protocolo y Casa Consistorial",92009,"CASA CONSISTORIAL",62300,"INVERSIÓN NUEVA EN MAQUINARIA, INSTALACIONES TÉCNICAS Y UTIL",2000.00,2000.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",315,"DIRECCIÓN GENERAL DE PROTOCOLO Y CASA CONSISTORIAL",31500,"Dirección General de Protocolo y Casa Consistorial",92009,"CASA CONSISTORIAL",63200,"INVERSION DE REHABILITACIÓN DE EDIFICIOS Y OTRAS CONSTRUCCIO",13137.00,13137.00,0.00,0.00,0.00,0.00
3,"ÁREA DE ECONOMÍA, COMERCIO Y RELACIONES INSTITUCIONALES",315,"DIRECCIÓN GENERAL DE PROTOCOLO Y CASA CONSISTORIAL",31500,"Dirección General de Protocolo y Casa Consistorial",92009,"CASA CONSISTORIAL",63500,"INVERSIÓN DE REPOSICIÓN DE MOBILIARIO Y ENSERES",10000.00,10000.00,0.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",20200,"ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES",3500.00,3500.00,0.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",20600,"ARRENDAMIENTO EQUIPOS PARA PROCESOS DE INFORMACIÓN",100000.00,100000.00,0.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",21300,"CONSERVACIÓN MAQUINARIA, INSTALACIONES Y UTILLAJE",116079.23,116079.23,101524.41,101524.41,9761.34,9761.34
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",21400,"CONSERVACIÓN ELEMENTOS DE TRANSPORTE",99333.39,99333.39,107782.81,107782.81,11945.00,11278.04
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",22104,"VESTUARIO",50000.00,50000.00,58077.68,58077.68,21777.68,21777.68
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",22199,"OTROS SUMINISTROS",10250.00,10250.00,0.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",22500,"TRIBUTOS ESTATALES",5000.00,5000.00,4390.65,4390.65,4390.65,17.61
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",22604,"JURÍDICOS, CONTENCIOSOS",50000.00,50000.00,1803.02,1803.02,1803.02,1803.02
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",22699,"OTROS GASTOS DIVERSOS",24226.68,24226.68,74031.32,24460.04,3187.75,3187.75
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",22701,"SEGURIDAD",1345.20,1345.20,0.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",2150053.35,2150053.35,2241388.91,2212388.91,1406412.59,1406412.59
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",48101,"PREMIO ECONÓMICO CONDECORACIONES DEL CUERPO",4800.00,4800.00,0.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",62200,"COMISARÍA BELLAVISTA",55160.00,55160.00,0.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6220000,"EDIFICIOS Y OTRAS CONSTRUCCIONES",0.00,300185.72,300185.72,300185.72,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6220005,"EDIFICIOS Y OTRAS CONSTRUCCIONES",0.00,192.00,0.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6220009,"EDIFICIOS Y OTRAS CONSTRUCCIONES",0.00,176765.35,176765.35,165441.77,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",62300,"INVERSIÓN NUEVA EN MAQUINARIA, INSTALACIONES TÉCNICAS Y UTIL",120000.00,120000.00,22522.94,22522.94,1403.60,1403.60
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6230000,"MAQUINARIA, INSTALACIÓN Y UTILLAJES",0.00,26698.31,0.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6230004,"MAQUINARIAS, INSTALACION ES Y UTILLAJES",0.00,16788.34,2000.84,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6230005,"MAQUINARIAS, INSTALACIONES Y UTILLAJES",0.00,125.93,0.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6230006,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.00,65780.63,65780.63,65780.63,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6230007,"MAQUINARIA, INSTALACIONES Y UTILLAJES",0.00,2243.29,2243.29,2243.29,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6230106,"EQUIPOS DE PROTECCION",0.00,10835.18,10835.18,10835.18,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",62400,"INVERSIÓN NUEVA EN MATERIAL DE TRANSPORTES",176000.00,176000.00,0.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6240000,"MATERIAL DE TRANSPORTES",0.00,140.84,0.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6240004,"MATERIAL DE TRANSPORTE",0.00,8602.00,8602.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6240005,"MATERIAL DE TRANSPORTE",0.00,3245.44,3245.44,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6240007,"MATERIAL DE TRANSPORTE",0.00,2353.00,2353.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",62500,"MOBILIARIO Y ENSERES",0.00,0.00,39930.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6250007,"MOBILIARIO Y ENSERES",0.00,211.96,0.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",6270009,"PROYECTOS COMPLEJOS",0.00,8932.79,0.00,0.00,0.00,0.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",400,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",40001,"Policía Local",13202,"POLICÍA LOCAL",63200,"INVERSION DE REHABILITACIÓN DE EDIFICIOS Y OTRAS CONSTRUCCIO",2000.00,2000.00,0.00,0.00,0.00,0.00
