"Área","Desc. Área","DG","Desc. DG","Org.","Desc. Org.","Programa","Des. Prog.","Eco.","Desc. Eco.","Créditos Iniciales","Créditos Totales consignados","Gastos Autorizados","Disposiciones ó Compromisos","Obligaciones Reconocidas","Pagos Realizados"
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",401,"DIRECCIÓN GENERAL DE MOVILIDAD",40102,"Servicio Administrativo de Tráfico y Transportes",13301,"TRÁFICO Y ESTACIONAMIENTO",49101,"CUOTA RED DE CIUDADES QUE CAMINAN",4000.00,4000.00,2000.00,2000.00,2000.00,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",401,"DIRECCIÓN GENERAL DE MOVILIDAD",40102,"Servicio Administrativo de Tráfico y Transportes",13301,"TRÁFICO Y ESTACIONAMIENTO",48201,"CUOTA RED DE CIUDADES POR LA BICICLETA",15000.00,15000.00,15000.00,15000.00,15000.00,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",401,"DIRECCIÓN GENERAL DE MOVILIDAD",40102,"Servicio Administrativo de Tráfico y Transportes",13301,"TRÁFICO Y ESTACIONAMIENTO",22699,"OTROS GASTOS DIVERSOS",18750.00,18750.00,15154.44,15154.44,15154.44,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",401,"DIRECCIÓN GENERAL DE MOVILIDAD",40102,"Servicio Administrativo de Tráfico y Transportes",13301,"TRÁFICO Y ESTACIONAMIENTO",22701,"SEGURIDAD",60000.00,60000.00,42446.63,29254.01,12916.48,12916.48
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",401,"DIRECCIÓN GENERAL DE MOVILIDAD",40105,"Instituto del Taxi",44121,"OTRO TRANSPORTE DE VIAJEROS",77001,"RESCATE DE LICENCIAS",1740045.20,1740045.20,1717135.12,1717135.12,1717135.12,1717135.12
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",401,"DIRECCIÓN GENERAL DE MOVILIDAD",40105,"Instituto del Taxi",44121,"OTRO TRANSPORTE DE VIAJEROS",77000,"SUBVENCIÓN MODERNIZACIÓN TAXI",150000.00,263000.00,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",401,"DIRECCIÓN GENERAL DE MOVILIDAD",40105,"Instituto del Taxi",44121,"OTRO TRANSPORTE DE VIAJEROS",62300,"INVERSIÓN NUEVA EN MAQUINARIA, INSTALACIONES TÉCNICAS Y UTIL",500,500,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",401,"DIRECCIÓN GENERAL DE MOVILIDAD",40105,"Instituto del Taxi",44121,"OTRO TRANSPORTE DE VIAJEROS",62900,"ADECUACIÓN PARADAS E INSTALACIÓN DE SANITARIOS EXTERIORES",55000.00,55000.00,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",401,"DIRECCIÓN GENERAL DE MOVILIDAD",40105,"Instituto del Taxi",44121,"OTRO TRANSPORTE DE VIAJEROS",22699,"OTROS GASTOS DIVERSOS",332.5,332.5,300,300,300,300
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",401,"DIRECCIÓN GENERAL DE MOVILIDAD",40105,"Instituto del Taxi",44121,"OTRO TRANSPORTE DE VIAJEROS",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",70050.00,70050.00,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",401,"DIRECCIÓN GENERAL DE MOVILIDAD",40105,"Instituto del Taxi",44121,"OTRO TRANSPORTE DE VIAJEROS",63300,"INVERSIÓN REPOSICIÓN MAQUINARIA, INSTALAC. TÉCNICAS Y UTILL.",500,500,6806.25,6806.25,6806.25,6806.25
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",401,"DIRECCIÓN GENERAL DE MOVILIDAD",40105,"Instituto del Taxi",44121,"OTRO TRANSPORTE DE VIAJEROS",62500,"MOBILIARIO Y ENSERES",0,0,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",401,"DIRECCIÓN GENERAL DE MOVILIDAD",40105,"Instituto del Taxi",44121,"OTRO TRANSPORTE DE VIAJEROS",48900,"SUBVENCIÓN EUROTAXIS",113000.00,0,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40200,"Dirección General de Emergencias",13001,"ADMINISTRACIÓN GENERAL DE LA SEGURIDAD CIUDADANA",22200,"SERVICIOS DE TELECOMUNICACIONES. SECORA",2954818.79,2954818.79,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40200,"Dirección General de Emergencias",13001,"ADMINISTRACIÓN GENERAL DE LA SEGURIDAD CIUDADANA",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",430565.10,430565.10,339763.90,339763.90,225500.64,162026.94
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40202,"Servicio de Protección Civil, Gestión y Proyectos",13503,"PROTECCIÓN CIVIL",22699,"OTROS GASTOS DIVERSOS",950,950,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40202,"Servicio de Protección Civil, Gestión y Proyectos",13503,"PROTECCIÓN CIVIL",22104,"VESTUARIO",5600.00,5600.00,4404.40,4404.40,4404.40,4404.40
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40202,"Servicio de Protección Civil, Gestión y Proyectos",13503,"PROTECCIÓN CIVIL",22400,"PRIMAS DE SEGUROS",4000.00,4000.00,2871.94,2871.94,2871.94,2871.94
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40202,"Servicio de Protección Civil, Gestión y Proyectos",13503,"PROTECCIÓN CIVIL",22105,"PRODUCTOS ALIMENTICIOS",5600.00,5600.00,2800.00,2800.00,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40202,"Servicio de Protección Civil, Gestión y Proyectos",13503,"PROTECCIÓN CIVIL",6270003,"PROYECTOS COMPLEJOS",0,0,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40202,"Servicio de Protección Civil, Gestión y Proyectos",92000,"ADMINISTRACIÓN GENERAL",62200,"CENTRO DE CONTROL JEFATURA POLICÍA. RANILLA",61180.52,61180.52,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",6320065,"INVERSION DE REPOSIC. EN EDIFICIOS Y OTRAS CONSTR.",0,300343.12,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",15000,"PROGRAMA PRODUCTIVIDAD BOMBEROS",3546006.01,3546006.01,883952.19,883952.19,883952.19,883952.19
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",21300,"CONSERVACIÓN MAQUINARIA, INSTALACIONES Y UTILLAJE",120000.00,120000.00,92298.80,70180.00,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",6320064,"INVERSION DE REHABILITACIÓN DE EDIFICIOS Y OTRAS CONSTRUCCIO",0,49656.88,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",6320060,"INVERSION DE REHABILITACIÓN DE EDIFICIOS Y OTRAS CONSTRUCCIO",1000000.00,1000000.00,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",22199,"OTROS SUMINISTROS",37517.50,37517.50,14520.00,14520.00,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",50000.00,50000.00,17508.70,17508.70,17460.30,17460.30
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",21200,"REPARC.EDIFICIOS Y O.CONSTRUCCIONES.",0,0,11681.99,11681.99,11681.99,11681.99
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",6340060,"INVERSIÓN DE REPOSICIÓN ELEMENTOS DE TRANSPORTE",0,0,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",21400,"CONSERVACIÓN ELEMENTOS DE TRANSPORTE",196000.00,196000.00,178300.00,178300.00,60639.93,60639.93
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",22699,"OTROS GASTOS DIVERSOS",45000.00,45000.00,4943.95,4943.95,829.95,46.2
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",6240064,"MATERIAL DE TRANSPORTE",0,990000.00,990000.00,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",6240065,"MATERIAL DE TRANSPORTES",0,298350.91,103500.00,103500.00,103500.00,103500.00
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",22106,"PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO",5000.00,5000.00,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",22110,"PRODUCTOS DE LIMPIEZA Y ASEO",10000.00,10000.00,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",6250060,"INVERSIÓN NUEVA EN MOBILIARIO Y ENSERES",100000.00,100000.00,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",6230065,"MAQUINARIAS, INSTALACIONES Y UTILLAJES",0,193276.13,193276.13,193276.13,184080.13,184080.13
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",6230060,"INVERSIÓN NUEVA EN MAQUINARIA, INSTALACIONES TÉCNICAS Y UTIL",357050.00,357050.00,19353.95,19353.95,19353.95,19353.95
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",6240060,"INVERSIÓN NUEVA EN ELEMENTOS DE TRANSPORTE",630135.00,630135.00,573540.00,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",6240063,"MATERIAL DE TRANSPORTE",0,255149.09,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",6290060,"OTRAS INVERSIONES NUEVAS ASOCIADAS AL FUNCIONAMIENTO OPERATI",50000.00,50000.00,0,0,0,0
4,"ÁREA DE SEGURIDAD, MOVILIDAD Y FIESTAS MAYORES",402,"DIRECCIÓN GENERAL DE EMERGENCIAS",40203,"Servicio de Prevención, Extinción de Incendios y Salvamento",13601,"SERVICIO DE EXTINCION DE INCENDIOS",6260060,"INVERSIÓN NUEVA EN EQUIPOS PARA PROCESOS DE INFORMACIÓN",40100.00,40100.00,0,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",501,"DIRECCIÓN GENERAL DE JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",50102,"Servicio de Juventud",33403,"JUVENTUD",48900,"SUBVENCIÓN LIBRE CONCURRENCIA",97611.44,97611.44,82365.00,2365.00,2365.00,2365.00
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",501,"DIRECCIÓN GENERAL DE JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",50102,"Servicio de Juventud",33403,"JUVENTUD",22699,"OTROS GASTOS DIVERSOS",5000.00,5000.00,2265.85,2265.85,2265.85,2265.85
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",501,"DIRECCIÓN GENERAL DE JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",50102,"Servicio de Juventud",33403,"JUVENTUD",22701,"SEGURIDAD",23000.00,23000.00,6201.85,6201.85,496.14,165.38
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",501,"DIRECCIÓN GENERAL DE JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",50102,"Servicio de Juventud",33403,"JUVENTUD",48101,"PREMIOS",55600.00,55600.00,47650.00,1650.00,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",501,"DIRECCIÓN GENERAL DE JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",50102,"Servicio de Juventud",33403,"JUVENTUD",22609,"ACTIVIDADES CULTURALES Y DEPORTIVAS",53000.00,53000.00,61745.69,61745.69,33760.79,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",501,"DIRECCIÓN GENERAL DE JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",50102,"Servicio de Juventud",33403,"JUVENTUD",22602,"PUBLICIDAD Y PROPAGANDA",31542.67,31542.67,18493.88,18493.88,9038.21,9038.21
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",501,"DIRECCIÓN GENERAL DE JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",50102,"Servicio de Juventud",33403,"JUVENTUD",23120,"LOCOMOCIÓN DEL PERSONAL NO DIRECTIVO",600,600,0,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",501,"DIRECCIÓN GENERAL DE JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",50102,"Servicio de Juventud",33403,"JUVENTUD",22400,"PRIMAS DE SEGUROS",12000.00,12000.00,1128.73,1128.73,1128.73,822.6
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",501,"DIRECCIÓN GENERAL DE JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",50102,"Servicio de Juventud",33403,"JUVENTUD",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",88600.00,88600.00,77850.00,40850.00,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",501,"DIRECCIÓN GENERAL DE JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",50102,"Servicio de Juventud",33403,"JUVENTUD",22606,"REUNIONES, CONFERENCIAS Y CURSOS",20000.00,20000.00,0,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",501,"DIRECCIÓN GENERAL DE JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",50102,"Servicio de Juventud",33403,"JUVENTUD",22706,"ESTUDIOS Y TRABAJOS TÉCNICOS",2000.00,2000.00,0,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",501,"DIRECCIÓN GENERAL DE JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",50102,"Servicio de Juventud",33403,"JUVENTUD",44200,"APORTACION A TUSSAM. BONO BUS JOVEN",585960.00,585960.00,256189.75,256189.75,256189.75,180118.25
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",501,"DIRECCIÓN GENERAL DE JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",50102,"Servicio de Juventud",33403,"JUVENTUD",48102,"BECAS",160000.00,160000.00,97455.69,97455.69,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",501,"DIRECCIÓN GENERAL DE JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",50102,"Servicio de Juventud",33403,"JUVENTUD",22601,"ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS",5000.00,5000.00,0,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23115,"PLAN DE IGUALDAD DE OPORTUNIDADES",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",266797.91,266797.91,592.9,592.9,532.4,532.4
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23115,"PLAN DE IGUALDAD DE OPORTUNIDADES",48101,"PREMIOS",3800.00,3800.00,0,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23115,"PLAN DE IGUALDAD DE OPORTUNIDADES",48901,"SUBVENCIÓN LIBRE CONCURRENCIA LGTB",52000.00,52000.00,52000.00,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23115,"PLAN DE IGUALDAD DE OPORTUNIDADES",48900,"SUBVENCIÓN LIBRE CONCURRENCIA",83000.00,83000.00,78000.00,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23115,"PLAN DE IGUALDAD DE OPORTUNIDADES",22602,"PUBLICIDAD Y PROPAGANDA",22000.00,22000.00,6534.85,6534.85,6534.00,6534.00
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23115,"PLAN DE IGUALDAD DE OPORTUNIDADES",22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",500,500,0,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23115,"PLAN DE IGUALDAD DE OPORTUNIDADES",22699,"OTROS GASTOS DIVERSOS",2725.00,2725.00,786.5,786.5,786.5,786.5
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23116,"ATENCIÓN INMEDIATA MUJERES COLECTIVOS VULNERABLES",22701,"SEGURIDAD",5100.00,5100.00,25069.09,25069.09,3187.24,3187.24
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23116,"ATENCIÓN INMEDIATA MUJERES COLECTIVOS VULNERABLES",22602,"PUBLICIDAD Y PROPAGANDA",7500.00,7500.00,0,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23116,"ATENCIÓN INMEDIATA MUJERES COLECTIVOS VULNERABLES",48803,"CONVENIO OBLATAS",6000.00,6000.00,0,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23116,"ATENCIÓN INMEDIATA MUJERES COLECTIVOS VULNERABLES",1430060,"RETRIB. PERSONAL.- SUBVENCIONES",0,70857.18,0,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23116,"ATENCIÓN INMEDIATA MUJERES COLECTIVOS VULNERABLES",22799,"OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES",29000.00,29000.00,39418.95,39418.95,3139.95,3139.95
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23116,"ATENCIÓN INMEDIATA MUJERES COLECTIVOS VULNERABLES",14300,"OTRO PERSONAL",918283.38,918283.38,736803.07,736803.07,336089.14,336089.14
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23116,"ATENCIÓN INMEDIATA MUJERES COLECTIVOS VULNERABLES",1600060,"SEGURIDAD SOCIAL.- SUBVENCIONES",0,19142.82,0,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23116,"ATENCIÓN INMEDIATA MUJERES COLECTIVOS VULNERABLES",16000,"SEGURIDAD SOCIAL",248084.03,248084.03,220084.03,220084.03,106825.75,106825.75
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23116,"ATENCIÓN INMEDIATA MUJERES COLECTIVOS VULNERABLES",48802,"SUBVENCIÓN ONNA ADORATRICES",8000.00,8000.00,0,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23116,"ATENCIÓN INMEDIATA MUJERES COLECTIVOS VULNERABLES",48801,"SUBVENCIÓN FUNDACION MONTEPIOS",5000.00,5000.00,0,0,0,0
5,"ÁREA DE IGUALDAD, JUVENTUD Y RELACIONES CON LA COMUNIDAD UNIVERSITARIA",504,"DIRECCIÓN GENERAL DE IGUALDAD Y COOPERACIÓN",50401,"Servicio de la Mujer",23117,"PLAN CONTRA LA PROSTITUCIÓN",48900,"SUBVENCIÓN LIBRE CONCURRENCIA",61000.00,61000.00,61000.00,0,0,0
