"Ejercicio","TipoVehículo","MarcaModelo","NumBastidor","Tipo_dato","Cantidad_dato","tipoBeneficio","desc_tipo_beneficio","porcentajeBeneficio"
2017,"TURISMO","PEUGEOT 307","VF33CRHYB82846199","C.F.V.","13.31","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","SEAT LEON 1.9 TDI 5V","VSSZZZ1MZ3R098581","C.F.V.","12.89",,,
2017,"TURISMO","PEUGEOT 307","VF33ERHYB82925249","C.F.V.","13.31",,,
2017,"REMOLQUE","BURSTNER AMARA 490 TK","VGF4921TKS1129846","CARGA","110",,,
2017,"TURISMO","CHRYSLER STRATUS","1C3ELB5H9XT206616","C.F.V.","11.59",,,
2017,"CICLOMOTOR","MBK TZR50","VTL4V00000300657","C.C","49",,,
2017,"TURISMO","B.M.W. 525I","WBADT31040GN77367","C.F.V.","17.88",,,
2017,"TURISMO","FORD MONDEO","WF04XXGBB42R87142","C.F.V.","13.3",,,
2017,"TURISMO","MERCEDES-BENZ CLK 270 CDI","WDB2093161F036359","C.F.V.","17.38",,,
2017,"TURISMO","FORD FOCUS","WF0AXXWPDA3D29844","C.F.V.","12.3",,,
2017,"TURISMO","RENAULT R 21 TXI","VS5L48Y05L0100786","C.F.V.","13.29",,,
2017,"TURISMO","FORD FOCUS 4PUERT SEDAN 1.8","WF0FXXWPDFYC46818","C.F.V.","12.3",,,
2017,"TURISMO","ROVER ROVER 45","SARRTSLBN2D582459","C.F.V.","10.73",,,
2017,"TURISMO","RENAULT MEGANE SCENIC","VF1JAA50E28743895","C.F.V.","12.78",,,
2017,"TURISMO","KIA KIA CARENS","KNEFC524135251068","C.F.V.","13.28",,,
2017,"TURISMO","KIA KIA CARENS","KNEFC524135265432","C.F.V.","13.28",,,
2017,"TURISMO","CITROEN XSARA PICASSO 2.0HDI E","VF7CHRHYB39517147","C.F.V.","13.3",,,
2017,"TURISMO","RENAULT CLIO","VF1CB05CF28138448","C.F.V.","9.54",,,
2017,"TURISMO","OPEL ASTRA 1.6","W0L0TGF0835185526","C.F.V.","11.63",,,
2017,"TURISMO","LAND ROVER FREELANDER","SALLNABE83A264475","C.F.V.","13.11",,,
2017,"TURISMO","A.U.D.I. A6 1.9","WAUZZZ4B03N082717","C.F.V.","12.89",,,
2017,"CICLOMOTOR","VESPINO","VTAC2300000004960","C.C","49",,,
2017,"CICLOMOTOR","VESPINO 82E","82C0102646","C.C","49",,,
2017,"TURISMO","OPEL ASTRA 5P","W0L0TGF4828028875","C.F.V.","12.01",,,
2017,"TURISMO","OPEL ASTRA","W0L0TGF4826105892","C.F.V.","11.63",,,
2017,"TURISMO","SEAT IBIZA II","VSSZZZ6LZ3R090042","C.F.V.","12.89",,,
2017,"TURISMO","MERCEDES E300TD","WDB2100251A874409","C.F.V.","19.96",,,
2017,"CAMION","NISSAN ATLEON 110","VWANBFTK0Y1505855","CARGA","560",,,
2017,"TRACTOR","CASE INTERNACIONAL 2140VA","CGC0013362","C.F.V.","20.18","VA","VEHICULO AGRICOLA",100
2017,"TURISMO","MAZDA PREMACY","JMZCP19R231328670","C.F.V.","13.3",,,
2017,"MOTOCICLETA","B.M.W. R 1150 RT","WB10419A03ZK53130","C.C","1130",,,
2017,"TURISMO","MERCEDES C 180","WDB2037461A531277","C.F.V.","12.48",,,
2017,"TURISMO","SEAT IBIZA 1.4","VSSZZZ6KZZR139518","C.F.V.","10",,,
2017,"REMOLQUE","FEDE FUTUR 1000L ATOMIZADOR","10848","CARGA","1175","VA","VEHICULO AGRICOLA",100
2017,"TURISMO","PEUGEOT 206 XLINE 14HDI","VF32A8HXF43222205","C.F.V.","10.75",,,
2017,"TURISMO","SEAT CORDOBA 1.9","VSSZZZ6LZ3R236405","C.F.V.","12.89","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","CITROEN XSARA PICA 20HDI","VF7CHRHYB39523760","C.F.V.","13.3","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","CITROEN XSARA 2.0","VF7N1RHYB73740605","C.F.V.","13.3",,,
2017,"TURISMO","FORD MONDEO","WF05XXGBB51M53203","C.F.V.","13.3",,,
2017,"CICLOMOTOR","APRILIA RS50","ZD4SE00002S001994","C.C","50",,,
2017,"CICLOMOTOR","PIAGGIO ENERGY MC2","46138","C.C","49",,,
2017,"TURISMO","JEEP-VIASA PK CJ3 E","501805","C.F.V.","12.3","VH","VEHICULO HISTORICO",100
2017,"TURISMO","CITROEN C5 1.8","VF7DC6FZB76424471","C.F.V.","12.28",,,
2017,"TURISMO","ALFA ROMEO ALFA 147","ZAR93700003159973","C.F.V.","11.63",,,
2017,"TURISMO","SEAT IBIZA 1.4","VSSZZZ6LZ3R221262","C.F.V.","9.67",,,
2017,"TURISMO","KIA SHUMA II","KNEFB247235105669","C.F.V.","11.62",,,
2017,"TURISMO","B.M.W. 320D MAN","WBAAS71060CK51154","C.F.V.","13.3",,,
2017,"CICLOMOTOR","VESPINO VESPINO NLI","131C0071825","C.C","49",,,
2017,"CICLOMOTOR","VESPA ZIP","SSL2T0004776","C.C","49",,,
2017,"TURISMO","MERCEDES C 220","WDB2037061A509667","C.F.V.","13.9",,,
2017,"TURISMO","NISSAN VANETTE CARGO","VSKDEVC23U0020919","C.F.V.","14.41",,,
2017,"TURISMO","NISSAN PRIMERA 1.8","SJNFBAP12U0112664","C.F.V.","12.37",,,
2017,"CAMION","FIAT DOBLO","ZFA22300005170822","CARGA","555",,,
2017,"TURISMO","RENAULT CLIO","VF1BB05CF27657528","C.F.V.","9.54",,,
2017,"TURISMO","TOYOTA COROLLA","SB1KZ28E20E054594","C.F.V.","11.64",,,
2017,"TURISMO","PEUGEOT 206 X LINE 1.4 HDI","VF32C8HXF43221434","C.F.V.","10.75",,,
2017,"TURISMO","MERCEDES C 220 CDI","WDB2030061A070718","C.F.V.","13.9",,,
2017,"TURISMO","PEUGEOT 307","VF33HRHYB82960621","C.F.V.","13.31",,,
2017,"TURISMO","RENAULT MEGANE SCENIC","VF1JA050528713859","C.F.V.","12.78",,,
2017,"TURISMO","OPEL CORSA 1.2","W0L0XCF0834064095","C.F.V.","9.78",,,
2017,"TURISMO","CITROEN C3 1.1","VF7FCHFXB26679525","C.F.V.","9.42",,,
2017,"TURISMO","CITROEN XSARA PICA 20HDI","VF7CHRHYB39538635","C.F.V.","13.3",,,
2017,"CICLOMOTOR","YAMAHA YN50R","VTL5AD00000537119","C.C","49",,,
2017,"CICLOMOTOR","VESPINO VESPINO","VTAC0200000002247","C.C","49",,,
2017,"TURISMO","MERCEDES 500SL","WDB1290661F069429","C.F.V.","30.35",,,
2017,"CAMION","SEAT INCA 1.9 D","VSSZZZ9KZWR000274","CARGA","595",,,
2017,"TURISMO","FIAT STILO","ZFA19200000233932","C.F.V.","11.63",,,
2017,"TURISMO","VOLKSWAGEN POLO 1,4","WVWZZZ9NZ3Y177458","C.F.V.","10.7",,,
2017,"TURISMO","FORD FOCUS 1.8","WF0FXXWPDF3E69014","C.F.V.","12.3",,,
2017,"TURISMO","MAZDA MAZDA 6","JMZGG12T241174317","C.F.V.","13.3","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","CITROEN C5 1.8","VF7DC6FZB76434818","C.F.V.","12.28",,,
2017,"TURISMO","PEUGEOT 206 1.4","VF32E8HXF43073742","C.F.V.","10.75",,,
2017,"CAMION","VOLKSWAGEN KOMBI 2.5 TDI 5V","WV2ZZZ70ZVX134781","CARGA","965",,,
2017,"TURISMO","ROVER ROVER 25","SARRFYWNN3D709084","C.F.V.","13.29",,,
2017,"TURISMO","PEUGEOT 307","VF33HRHSB82988003","C.F.V.","13.31",,,
2017,"CAMION","FIAT SCUDO","ZFA22000086013280","CARGA","806",,,
2017,"TURISMO","PEUGEOT 406 1.8","VF38B6FZF81584472","C.F.V.","12.29",,,
2017,"TURISMO","MERCEDES S 320","WDB2200251A368244","C.F.V.","20.85",,,
2017,"TURISMO","NISSAN ALMERA 1.5","SJNEZZN16U0398956","C.F.V.","11.19",,,
2017,"TURISMO","MERCEDES C 220","WDB2037061A536278","C.F.V.","13.9",,,
2017,"CAMION","FIAT DUCATO CH CA18Q 2.8JTD","ZFA24400007100748","CARGA","940",,,
2017,"TURISMO","KIA KIA SHUMA II","KNEFB247235109530","C.F.V.","11.62",,,
2017,"TURISMO","VOLKSWAGEN TOURAN 2.0","WVGZZZ1TZ3W015089","C.F.V.","13.19",,,
2017,"TURISMO","FORD FUSION","WF0UXXGAJU2G61204","C.F.V.","10.74","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","RENAULT MEGANE CLASSIC","VF1LA050529007030","C.F.V.","12.78","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","B.M.W. COOPER MAN","WMWRC31000TH11551","C.F.V.","11.64",,,
2017,"CAMION","RENAULT R V I MASTER","VF1UDCMG526456940","CARGA","1260",,,
2017,"TURISMO","KIA KIA CARNIVAL","KNEUP751236455306","C.F.V.","16.65",,,
2017,"TURISMO","CITROEN XSARA PICA 20HDI","VF7CHRHYB39523695","C.F.V.","13.3",,,
2017,"TURISMO","OPEL ASTRA","W0L0TGF4835193379","C.F.V.","12.01","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","FORD SCORPIO","WF0AXXGAGAGG24824","C.F.V.","17.44",,,
2017,"CICLOMOTOR","PEUGEOT VIVACITY 50","VGAS1C00A00070407","C.C","49",,,
2017,"CAMION","NISSAN ATLEON.120","VWANBFTK032527186","CARGA","1000",,,
2017,"TURISMO","CITROEN XSARA PICA 20HDI","VF7CHRHYB39507830","C.F.V.","13.3",,,
2017,"TURISMO","FORD FIESTA","WF0HXXWPJH3D44916","C.F.V.","10.69",,,
2017,"TURISMO","SEAT IBIZA 1 4 5V 5P","VSSZZZ6KZYR062556","C.F.V.","10.7",,,
2017,"TURISMO","VOLKSWAGEN GOLF 1,9","WVWZZZ1JZ3B170645","C.F.V.","12.89",,,
2017,"TURISMO","CITROEN XSARA 2.0","VF7N1RHYB73678061","C.F.V.","13.3",,,
2017,"TURISMO","CITROEN XSARA 1.6","VF7N1NFUB73747703","C.F.V.","11.59",,,
2017,"TURISMO","FORD FOCUS","WF0FXXWPDF3E56275","C.F.V.","11.63",,,
2017,"CAMION","CITROEN JUMPY 2.0","VF7BERHXB86023489","CARGA","769","VO","VEHICULO OFICIAL",100
2017,"TURISMO","OPEL ZAFIRA","W0L0TGF7522247769","C.F.V.","13.29",,,
2017,"TURISMO","RENAULT LAGUNA","VF1BG0G0628460020","C.F.V.","12.78","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","RENAULT LAGUNA","VF1BG0G0628570380","C.F.V.","12.78",,,
2017,"TURISMO","OPEL CORSA 1.0","W0L0XCF0834005851","C.F.V.","7.69",,,
2017,"TURISMO","OPEL ASTRA 2.0","W0L0TGF4835185269","C.F.V.","13.29",,,
2017,"TURISMO","OPEL VECTRA","W0L0ZCF6931127693","C.F.V.","13.98",,,
2017,"TURISMO","A.U.D.I. A4 1.9","WAUZZZ8E13A340772","C.F.V.","12.89",,,
2017,"TURISMO","CITROEN XSARA 2.0","VF7N1RHYB73771466","C.F.V.","13.3",,,
2017,"TURISMO","CITROEN C5 2.0","VF7DCRHZB76376706","C.F.V.","13.3","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","SEAT IBIZA 1.9","VSSZZZ6LZ3R221814","C.F.V.","12.89",,,
2017,"CICLOMOTOR","YAMAHA CS50","VTLSA221000000626","C.C","49",,,
2017,"TURISMO","B.M.W. 530D AUT","WBADL81030G044911","C.F.V.","19.68",,,
2017,"TURISMO","FORD FOCUS 1.8","WF0FXXWPDF3E68889","C.F.V.","12.3",,,
2017,"TURISMO","FORD FOCUS","WF0AXXWPDA3E80666","C.F.V.","11.63",,,
2017,"CAMION","CHRYSLER VOYAGER","1C8GYN2733Y550196","CARGA","565",,,
2017,"TURISMO","FORD FOCUS","WF0AXXWPDA3E80541","C.F.V.","12.3",,,
2017,"TURISMO","CITROEN XSARA PICA","VF7CHRHYB39513337","C.F.V.","13.3",,,
2017,"TURISMO","FORD MONDEO","WF04XXGBB42U32833","C.F.V.","13.3","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","FIAT STILO 1.6","ZFA19200000222935","C.F.V.","11.63",,,
2017,"CICLOMOTOR","YAMAHA CS50","VTLSA221000004475","C.C","49",,,
2017,"TURISMO","ALFA ROMEO ALFA 147","ZAR93700003176415","C.F.V.","11.63",,,
2017,"TURISMO","OPEL ASTRA 2.0","W0L0TGF4835207635","C.F.V.","13.29",,,
2017,"TURISMO","FORD MONDEO","WF05XXGBB52A16312","C.F.V.","13.3",,,
2017,"TURISMO","TOYOTA TOYOTA AVENSIS","SB1DR56L60E013140","C.F.V.","12.48",,,
2017,"TURISMO","MERCEDES BENZ ML 270 CDI","WDC1631131A332423","C.F.V.","17.38",,,
2017,"TURISMO","SEAT CORDOBA","VSSZZZ6KZ2R198649","C.F.V.","12.89",,,
2017,"TURISMO","CITROEN XSARA PICA 20HDI","VF7CHRHYB39553459","C.F.V.","13.3",,,
2017,"TURISMO","MERCEDES E 270","WDB2110161A317977","C.F.V.","17.37",,,
2017,"TURISMO","VOLKSWAGEN GOLF 1,9","WVWZZZ1JZ3B152793","C.F.V.","12.89",,,
2017,"TURISMO","CITROEN XSARA 2.0","VF7N1RHYB73774247","C.F.V.","13.3","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","KIA KIA CARNIVAL","KNEUP752236448187","C.F.V.","17.89","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"CAMION","NISSAN TERRANO II","VSKKVNR20U0506087","CARGA","705",,,
2017,"CAMION","FORD TRANSIT","WF0HXXTTPH3C63252","CARGA","484",,,
2017,"TURISMO","CITROEN C5 2.0","VF7DCRHZB76436287","C.F.V.","13.3",,,
2017,"TURISMO","PEUGEOT 307","VF33HRHYB82960618","C.F.V.","13.31","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","PEUGEOT 307","VF33CRHYB83029820","C.F.V.","13.31",,,
2017,"TURISMO","KIA KIA CARENS","KNEFC524135289131","C.F.V.","13.28",,,
2017,"TURISMO","OPEL ASTRA 2.0","W0L0TGF073B007949","C.F.V.","13.3",,,
2017,"TURISMO","KIA KIA CARNIVAL","KNEUP751236379356","C.F.V.","16",,,
2017,"TURISMO","RENAULT MEGANE SCENIC","VF1JA1U0528713548","C.F.V.","12.78","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","RENAULT CLIO","VF1CB0V0F25894084","C.F.V.","12.78",,,
2017,"TURISMO","RENAULT MEGANE SCENIC","VF1JA1U0528686080","C.F.V.","12.78",,,
2017,"TURISMO","PEUGEOT 206 1.4","VF32E8HXF42999513","C.F.V.","10.75",,,
2017,"CAMION","VOLVO FL615B220","YV2E4CBA63B342486","CARGA","8720",,,
2017,"CAMION","TOYOTA LAND CRUISER","JT111GJ9000051031","CARGA","685",,,
2017,"CICLOMOTOR","APRILIA RALLY 50","ZD4MDE100VS002551","C.C","49",,,
2017,"CICLOMOTOR","VESPINO 1002","10020011459","C.C","49",,,
2017,"TURISMO","AUDI A-3","WAUZZZ8P74A004305","C.F.V.","13.19","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"CAMION","M.A.N. 10225 LC","WMAL25ZZZ3Y117445","CARGA","4840",,,
2017,"TURISMO","PEUGEOT 206 2.0","VF32HRHYF43033424","C.F.V.","13.31",,,
2017,"TURISMO","MERCEDES E 270","WDB2110161A323835","C.F.V.","17.37",,,
2017,"CICLOMOTOR","APRILIA CLASSIC 50","ZD4LP0100VS100968","C.C","49",,,
2017,"CICLOMOTOR","PIAGGIO NRG DD","ZAPC3200000010250","C.C","49",,,
2017,"TURISMO","PEUGEOT 307","VF33HRHSB83049657","C.F.V.","13.31","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","OPEL CORSA","W0L0XCF6824253299","C.F.V.","9.78",,,
2017,"TURISMO","B.M.W. 525 TDS","WBADF71080BS22035","C.F.V.","17.9",,,
2017,"TURISMO","FORD KA","WF0BXXWPRB3L20718","C.F.V.","10.28",,,
2017,"TURISMO","VOLKSWAGEN PASSAT 1,9","WVWZZZ3BZ3P459056","C.F.V.","12.89",,,
2017,"TURISMO","HYUNDAI ACCENT","KMHCG51FP3U192197","C.F.V.","10.47",,,
2017,"TURISMO","BMW SERIE 3 320 TD M","WBAAT71070KR15948","C.F.V.","13.3",,,
2017,"TURISMO","FORD FIESTA","WF0HXXWPJH2A85731","C.F.V.","10.69",,,
2017,"TURISMO","MAZDA PREMACY","JMZCP19R231328344","C.F.V.","13.3",,,
2017,"TURISMO","PEUGEOT 206","VF32HRHYF43238557","C.F.V.","13.31",,,
2017,"TURISMO","HONDA CIVIC 5P 1.7 LS","SHHEU97503U103811","C.F.V.","12.02","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"SEMIRREMOLQUE","FRUEHAUF SEMI REMOLQUE","VSPXXXT382A030201","CARGA","27000",,,
2017,"TURISMO","SEAT CORDOBA 1.4","VSSZZZ6LZ4R001422","C.F.V.","10.7","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","FORD FOCUS","WF0BXXGCDB3K25679","C.F.V.","12.3","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","CITROEN XSARA 19TD VTR C","VF7N0DHYF36683934","C.F.V.","12.93",,,
2017,"TURISMO","OPEL SIGNUN 22DTI ELEGANCE","W0L0ZCF4831113239","C.F.V.","13.98",,,
2017,"TURISMO","RENAULT LAGUNA","VF1BG0A0528939005","C.F.V.","11.64",,,
2017,"TURISMO","FORD FOCUS","WF0BXXGCDB2R49122","C.F.V.","11.63",,,
2017,"TRACTOR","CASE PJV65 2WD","CGC0037484","C.F.V.","20.18","VA","VEHICULO AGRICOLA",100
2017,"TURISMO","PEUGEOT 307","VF33HRHSB82985720","C.F.V.","13.31",,,
2017,"TURISMO","MAZDA 6","JMZGG12R231165868","C.F.V.","13.3",,,
2017,"TURISMO","CITROEN C5 2.0","VF7DERHZB76422615","C.F.V.","13.3",,,
2017,"TURISMO","CITROEN XSARA 2.0 HDI 90 PRE","VF7N1RHYB73723390","C.F.V.","13.3",,,
2017,"TURISMO","RENAULT CLIO","VF1BB05CF28948674","C.F.V.","9.54",,,
2017,"REMOLQUE","ADRIA B 391 DK","ZY15103DK20B00136","CARGA","100",,,
2017,"TURISMO","RENAULT R. MEGANE","VF1BA0W0522123250","C.F.V.","10.7",,,
2017,"TURISMO","SAAB 900 I 16","YS3AC35D0P2011337","C.F.V.","13.26",,,
2017,"TURISMO","MERCEDES C 200","WDB2030421A546056","C.F.V.","12.48","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","BMW","WBABM510X0JH34504","C.F.V.","19.14",,,
2017,"TURISMO","RENAULT MEGANE","VF1JA0D0528874928","C.F.V.","10.7",,,
2017,"TURISMO","ASTRA 5P 20DTI EDITION","W0L0TGF4835218095","C.F.V.","13.29",,,
2017,"TURISMO","PEUGEOT 406 SR PK 1.8","VF38B6FZF81610499","C.F.V.","12.29",,,
2017,"TURISMO","PEUGEOT 206 1.4","VF32CKFWF43314520","C.F.V.","10.57",,,
2017,"TURISMO","KIA KIA RIO","KNEDC241236166190","C.F.V.","10.48",,,
2017,"CAMION","FIAT SCUDO","ZFA22000012965825","CARGA","810",,,
2017,"TURISMO","CITROEN XSARA PICASSO 1.6","VF7CHNFVK39553988","C.F.V.","11.59",,,
2017,"TURISMO","CITROEN XSARA 1.6","VF7N1NFUB73725352","C.F.V.","11.59",,,
2017,"TURISMO","CITROEN C3 1.4","VF7FCKFVB26667840","C.F.V.","10.56",,,
2017,"TURISMO","TOYOTA TOYOTA COROLLA","SB1KZ28E70E062027","C.F.V.","11.64",,,
2017,"TURISMO","OPEL VECTRA 22DTI ELEGANCE","W0L0ZCF6931086988","C.F.V.","13.98",,,
2017,"TURISMO","CITROEN C3 1.1","VF7FCHFXB26725336","C.F.V.","9.42",,,
2017,"CAMION","CITROEN BERLINGO 2.0","VF7GJRHYB93012888","CARGA","609",,,
2017,"TURISMO","PEUGEOT 406 SR HDI 110","VF38BRHZF81581261","C.F.V.","13.31",,,
2017,"TURISMO","FORD FOCUS","WF0AXXWPDA3E80622","C.F.V.","12.3",,,
2017,"TURISMO","HYUNDAI TERRACAN","KMHNM81XP3U086047","C.F.V.","16.65","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","OPEL ZAFIRA 20DTI ELEGANCE","W0L0TGF7532129811","C.F.V.","13.29","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","RENAULT MEGANE SCENIC","VF1JA050526589203","C.F.V.","12.78",,,
2017,"TRACTOR","J.C.B. 3CX-4","0446630","C.F.V.","20.15",,,
2017,"TURISMO","HYUNDAI ELANTRA","KMHDN41DP2U268173","C.F.V.","13.21",,,
2017,"TURISMO","OPEL ASTRA COUPE 22DTI EDITION","W0L0TGF073B009267","C.F.V.","13.98",,,
2017,"TURISMO","FORD FUSION","WF0UXXGAJU2B88492","C.F.V.","10.74",,,
2017,"TURISMO","PEUGEOT 406 SR HDI 110","VF38BRHZF81585140","C.F.V.","13.31",,,
2017,"TURISMO","SEAT TOLEDO","VSSZZZ1MZ3R142879","C.F.V.","12.89",,,
2017,"TURISMO","FORD FOCUS","WF0BXXGCDB3E15994","C.F.V.","12.3",,,
2017,"TURISMO","SEAT CORDOBA 1.9 SDI","VSSZZZ6LZ3R134711","C.F.V.","12.89",,,
2017,"TURISMO","PEUGEOT 307 SW HDI 110","VF33HRHSB83053515","C.F.V.","13.31",,,
2017,"TURISMO","NISSAN MICRA 1.4","SJNFCAK12U1075867","C.F.V.","10.68",,,
2017,"TURISMO","CHRYSLER STRATUS","1C3EMN6C3WN266895","C.F.V.","13.3","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","B.M.W. 320D AUT","WBAAS71020CJ36549","C.F.V.","13.3",,,
2017,"TURISMO","NISSAN PRIMERA 4P 1.6","SJNBAAP12U0116394","C.F.V.","11.63","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","RENAULT MEGANE","VF1BA0R0523481622","C.F.V.","12.78",,,
2017,"TURISMO","OPEL CORSA 3P N12 EDITION","W0L0XCF0834168087","C.F.V.","9.78",,,
2017,"TURISMO","MAZSA PREMACY","JMZCP19R241346558","C.F.V.","13.3",,,
2017,"TURISMO","B.M.W. SERIE 3 320TD M","WBAAT71040KR04499","C.F.V.","13.3",,,
2017,"TURISMO","OPEL ZAFIRA 22 DTI ELEGANCE","W0L0TGF7532238997","C.F.V.","13.98",,,
2017,"TURISMO","ALFA ROMEO 147","ZAR93700003156199","C.F.V.","11.63",,,
2017,"TURISMO","CITROEN XSARA","VF7CHRHYB39565362","C.F.V.","13.3",,,
2017,"TURISMO","DAEWOO MATIZ","KLA4M11CD3C882138","C.F.V.","6.82",,,
2017,"TURISMO","PEUGEOT 307 SW HDI 90","VF33HRHYB82758877","C.F.V.","13.31",,,
2017,"TURISMO","RENAULT CLIO","VF1BB0P0G29055687","C.F.V.","10.7",,,
2017,"TURISMO","SEAT LEON 1.9","VSSZZZ1MZ3R144021","C.F.V.","12.89",,,
2017,"TURISMO","NISSAN PRIMERA 1.9 D","SJNFFAP12U0121115","C.F.V.","12.78",,,
2017,"TURISMO","OPEL ASTRA 5P 20 DTI EDITION","W0L0TGF4835172404","C.F.V.","13.29",,,
2017,"TURISMO","SEAT IBIZA 1.4","VSSZZZ6LZ3R229946","C.F.V.","10.7","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","FORD FIESTA","WF0HXXGAJH2T41934","C.F.V.","10.27",,,
2017,"TURISMO","RENAULT MEGANE","VF1JA050528843504","C.F.V.","12.78",,,
2017,"TURISMO","HYUNDAI ACCENT","KMHCG51VP3U191462","C.F.V.","9.96",,,
2017,"TURISMO","SEAT TOLEDO 1.9 TDI","VSSZZZ1MZ3R138550","C.F.V.","12.89",,,
2017,"TURISMO","PEUGEOT 406","VF38BRHZF81604329","C.F.V.","13.31","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"CAMION","NISSAN PICK-UP 2.5","JN1CPUD22U0082602","CARGA","1070",,,
2017,"CICLOMOTOR","PIAGGIO NRG H20 MC3","ZAPC3200000021866","C.C","49",,,
2017,"TURISMO","FORD MONDEO","WF05XXGBB52B30673","C.F.V.","13.3","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","KIA CARNIVAL","KNEUP751236452371","C.F.V.","16.65","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","MERCEDES BENZ","WDB2030061A306930","C.F.V.","13.9",,,
2017,"TURISMO","CITROEN X SARTA PICASSO","VF7CHRHYB39531726","C.F.V.","13.3",,,
2017,"TURISMO","MAZDA 6","JMZGG12T241174349","C.F.V.","13.3",,,
2017,"TURISMO","DAEWOO LANOS","KLATF08Y13B751102","C.F.V.","11.2",,,
2017,"TURISMO","OPEL ASTRA-G-CC","W0L0TGF0835025575","C.F.V.","13.29",,,
2017,"TURISMO","CITROEN XSARA 1.9TD SX COUPE","VF7N0DHYF36307899","C.F.V.","12.93",,,
2017,"TURISMO","NISSAN ALMERA 5P 1.5","SJNFAAN16U0414861","C.F.V.","11.19",,,
2017,"TURISMO","PEUGEOT 307 SX 1.6","VF33CNFUB82962164","C.F.V.","11.59",,,
2017,"TURISMO","PEUGEOT 206 SW XS","VF32KNFUF43092572","C.F.V.","11.59",,,
2017,"TURISMO","HYUNDAI ACCENT","KMHCG51VP3U191296","C.F.V.","11.64",,,
2017,"TURISMO","KIA SHUMA II","KNEFB247235129703","C.F.V.","11.62",,,
2017,"TURISMO","KIA RIO 1.3","KNEDC241236167817","C.F.V.","10.48",,,
2017,"TURISMO","KIA RIO","KNEDC243336169519","C.F.V.","11.17",,,
2017,"TURISMO","VOLKSWAGEN GOLF 1.6","WVWZZZ1J3ZB182227","C.F.V.","11.63",,,
2017,"CAMION","MERCEDES-BENZ 316CDI","WDB9036721R545844","CARGA","1415",,,
2017,"TURISMO","FORD FIESTA","WF0HXXWPJH2A72654","C.F.V.","10.74",,,
2017,"TURISMO","OPEL CORSA 5P 1.4 ELEGANCE","W0L0XCF6834144908","C.F.V.","10.69",,,
2017,"TURISMO","PEUGEOT 406 SR PACK 1.8","VF38B6FZF81565605","C.F.V.","12.29","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","CITROEN C5","VF7DCRHZB76413274","C.F.V.","13.3",,,
2017,"TURISMO","TOYOTA TOYOTA COROLLA","SB1JZ28E60E059258","C.F.V.","11.64",,,
2017,"TURISMO","CITROEN C5","VF7DCRHZB76439424","C.F.V.","13.3","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"MOTOCICLETA","SUZUKI","JS1BZ111100105413","C.C","988",,,
2017,"TURISMO","KIA SHUMA II","KNEFB247235129561","C.F.V.","11.62","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","JAGUAR S 3 O V6 EXCLUS","SAJAA01E3XFL01530","C.F.V.","19.85",,,
2017,"TURISMO","OPEL ASTRA-G","W0L0TGF69Y5154802","C.F.V.","11.64",,,
2017,"TURISMO","OPEL ZAFIRA","W0L0TGF7532088652","C.F.V.","13.29",,,
2017,"TURISMO","OPEL ZAFIRA","W0L0TGF7532086838","C.F.V.","13.29",,,
2017,"CAMION","FIAT SCUDO","ZFA22000086027467","CARGA","810",,,
2017,"TURISMO","SEAT LEON 1.9 TDI","VSSZZZ1MZ4R008303","C.F.V.","12.89",,,
