VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,SECCIO,PARTIT,NOM_PARTIT,VOTS
M,Eleccions Municipals                    ,2015,2,14,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,128
M,Eleccions Municipals                    ,2015,2,14,CIU            ,CONVERGÈNCIA I UNIÓ                               ,26
M,Eleccions Municipals                    ,2015,2,14,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,41
M,Eleccions Municipals                    ,2015,2,14,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,44
M,Eleccions Municipals                    ,2015,2,14,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,23
M,Eleccions Municipals                    ,2015,2,14,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,2,14,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,203
M,Eleccions Municipals                    ,2015,2,14,PXC            ,PLATAFORMA PER CATALUNYA                          ,30
M,Eleccions Municipals                    ,2015,2,14,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,196
M,Eleccions Municipals                    ,2015,2,14,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,6
M,Eleccions Municipals                    ,2015,2,14,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,1
M,Eleccions Municipals                    ,2015,2,15,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,12
M,Eleccions Municipals                    ,2015,2,15,CIU            ,CONVERGÈNCIA I UNIÓ                               ,49
M,Eleccions Municipals                    ,2015,2,15,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,2
M,Eleccions Municipals                    ,2015,2,15,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,1
M,Eleccions Municipals                    ,2015,2,15,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,18
M,Eleccions Municipals                    ,2015,2,15,PFIV           ,FAMÍLIA I VIDA                                    ,1
M,Eleccions Municipals                    ,2015,2,15,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,95
M,Eleccions Municipals                    ,2015,2,15,PXC            ,PLATAFORMA PER CATALUNYA                          ,3
M,Eleccions Municipals                    ,2015,2,15,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,47
M,Eleccions Municipals                    ,2015,2,15,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,3
M,Eleccions Municipals                    ,2015,2,15,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,0
M,Eleccions Municipals                    ,2015,2,16,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,111
M,Eleccions Municipals                    ,2015,2,16,CIU            ,CONVERGÈNCIA I UNIÓ                               ,27
M,Eleccions Municipals                    ,2015,2,16,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,35
M,Eleccions Municipals                    ,2015,2,16,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,59
M,Eleccions Municipals                    ,2015,2,16,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,19
M,Eleccions Municipals                    ,2015,2,16,PFIV           ,FAMÍLIA I VIDA                                    ,7
M,Eleccions Municipals                    ,2015,2,16,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,148
M,Eleccions Municipals                    ,2015,2,16,PXC            ,PLATAFORMA PER CATALUNYA                          ,33
M,Eleccions Municipals                    ,2015,2,16,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,157
M,Eleccions Municipals                    ,2015,2,16,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,2
M,Eleccions Municipals                    ,2015,2,16,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,4
M,Eleccions Municipals                    ,2015,2,17,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,106
M,Eleccions Municipals                    ,2015,2,17,CIU            ,CONVERGÈNCIA I UNIÓ                               ,18
M,Eleccions Municipals                    ,2015,2,17,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,15
M,Eleccions Municipals                    ,2015,2,17,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,36
M,Eleccions Municipals                    ,2015,2,17,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,29
M,Eleccions Municipals                    ,2015,2,17,PFIV           ,FAMÍLIA I VIDA                                    ,1
M,Eleccions Municipals                    ,2015,2,17,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,166
M,Eleccions Municipals                    ,2015,2,17,PXC            ,PLATAFORMA PER CATALUNYA                          ,22
M,Eleccions Municipals                    ,2015,2,17,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,151
M,Eleccions Municipals                    ,2015,2,17,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,3
M,Eleccions Municipals                    ,2015,2,17,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
M,Eleccions Municipals                    ,2015,3,1,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,71
M,Eleccions Municipals                    ,2015,3,1,CIU            ,CONVERGÈNCIA I UNIÓ                               ,94
M,Eleccions Municipals                    ,2015,3,1,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,42
M,Eleccions Municipals                    ,2015,3,1,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,111
M,Eleccions Municipals                    ,2015,3,1,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,40
M,Eleccions Municipals                    ,2015,3,1,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,3,1,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,174
M,Eleccions Municipals                    ,2015,3,1,PXC            ,PLATAFORMA PER CATALUNYA                          ,8
M,Eleccions Municipals                    ,2015,3,1,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,143
M,Eleccions Municipals                    ,2015,3,1,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,8
M,Eleccions Municipals                    ,2015,3,1,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,0
M,Eleccions Municipals                    ,2015,3,2,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,67
M,Eleccions Municipals                    ,2015,3,2,CIU            ,CONVERGÈNCIA I UNIÓ                               ,70
M,Eleccions Municipals                    ,2015,3,2,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,31
M,Eleccions Municipals                    ,2015,3,2,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,99
M,Eleccions Municipals                    ,2015,3,2,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,36
M,Eleccions Municipals                    ,2015,3,2,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,3,2,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,162
M,Eleccions Municipals                    ,2015,3,2,PXC            ,PLATAFORMA PER CATALUNYA                          ,18
M,Eleccions Municipals                    ,2015,3,2,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,134
M,Eleccions Municipals                    ,2015,3,2,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,0
M,Eleccions Municipals                    ,2015,3,2,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,1
M,Eleccions Municipals                    ,2015,3,3,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,72
M,Eleccions Municipals                    ,2015,3,3,CIU            ,CONVERGÈNCIA I UNIÓ                               ,50
M,Eleccions Municipals                    ,2015,3,3,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,21
M,Eleccions Municipals                    ,2015,3,3,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,67
M,Eleccions Municipals                    ,2015,3,3,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,33
M,Eleccions Municipals                    ,2015,3,3,PFIV           ,FAMÍLIA I VIDA                                    ,3
M,Eleccions Municipals                    ,2015,3,3,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,212
M,Eleccions Municipals                    ,2015,3,3,PXC            ,PLATAFORMA PER CATALUNYA                          ,17
M,Eleccions Municipals                    ,2015,3,3,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,138
M,Eleccions Municipals                    ,2015,3,3,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,6
M,Eleccions Municipals                    ,2015,3,3,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
M,Eleccions Municipals                    ,2015,3,4,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,43
M,Eleccions Municipals                    ,2015,3,4,CIU            ,CONVERGÈNCIA I UNIÓ                               ,16
M,Eleccions Municipals                    ,2015,3,4,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,32
M,Eleccions Municipals                    ,2015,3,4,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,40
M,Eleccions Municipals                    ,2015,3,4,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,27
M,Eleccions Municipals                    ,2015,3,4,PFIV           ,FAMÍLIA I VIDA                                    ,1
M,Eleccions Municipals                    ,2015,3,4,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,149
M,Eleccions Municipals                    ,2015,3,4,PXC            ,PLATAFORMA PER CATALUNYA                          ,18
M,Eleccions Municipals                    ,2015,3,4,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,123
M,Eleccions Municipals                    ,2015,3,4,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,1
M,Eleccions Municipals                    ,2015,3,4,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,0
M,Eleccions Municipals                    ,2015,3,5,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,46
M,Eleccions Municipals                    ,2015,3,5,CIU            ,CONVERGÈNCIA I UNIÓ                               ,140
M,Eleccions Municipals                    ,2015,3,5,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,72
M,Eleccions Municipals                    ,2015,3,5,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,165
M,Eleccions Municipals                    ,2015,3,5,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,27
M,Eleccions Municipals                    ,2015,3,5,PFIV           ,FAMÍLIA I VIDA                                    ,3
M,Eleccions Municipals                    ,2015,3,5,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,191
M,Eleccions Municipals                    ,2015,3,5,PXC            ,PLATAFORMA PER CATALUNYA                          ,12
M,Eleccions Municipals                    ,2015,3,5,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,120
M,Eleccions Municipals                    ,2015,3,5,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,9
M,Eleccions Municipals                    ,2015,3,5,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,1
M,Eleccions Municipals                    ,2015,3,6,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,85
M,Eleccions Municipals                    ,2015,3,6,CIU            ,CONVERGÈNCIA I UNIÓ                               ,165
M,Eleccions Municipals                    ,2015,3,6,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,83
M,Eleccions Municipals                    ,2015,3,6,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,179
M,Eleccions Municipals                    ,2015,3,6,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,35
M,Eleccions Municipals                    ,2015,3,6,PFIV           ,FAMÍLIA I VIDA                                    ,7
M,Eleccions Municipals                    ,2015,3,6,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,159
M,Eleccions Municipals                    ,2015,3,6,PXC            ,PLATAFORMA PER CATALUNYA                          ,6
M,Eleccions Municipals                    ,2015,3,6,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,127
M,Eleccions Municipals                    ,2015,3,6,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,4
M,Eleccions Municipals                    ,2015,3,6,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
M,Eleccions Municipals                    ,2015,3,7,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,102
M,Eleccions Municipals                    ,2015,3,7,CIU            ,CONVERGÈNCIA I UNIÓ                               ,130
M,Eleccions Municipals                    ,2015,3,7,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,70
M,Eleccions Municipals                    ,2015,3,7,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,192
M,Eleccions Municipals                    ,2015,3,7,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,34
M,Eleccions Municipals                    ,2015,3,7,PFIV           ,FAMÍLIA I VIDA                                    ,3
M,Eleccions Municipals                    ,2015,3,7,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,187
M,Eleccions Municipals                    ,2015,3,7,PXC            ,PLATAFORMA PER CATALUNYA                          ,6
M,Eleccions Municipals                    ,2015,3,7,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,160
M,Eleccions Municipals                    ,2015,3,7,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,5
M,Eleccions Municipals                    ,2015,3,7,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
M,Eleccions Municipals                    ,2015,3,8,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,68
M,Eleccions Municipals                    ,2015,3,8,CIU            ,CONVERGÈNCIA I UNIÓ                               ,23
M,Eleccions Municipals                    ,2015,3,8,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,5
M,Eleccions Municipals                    ,2015,3,8,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,40
M,Eleccions Municipals                    ,2015,3,8,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,57
M,Eleccions Municipals                    ,2015,3,8,PFIV           ,FAMÍLIA I VIDA                                    ,3
M,Eleccions Municipals                    ,2015,3,8,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,389
M,Eleccions Municipals                    ,2015,3,8,PXC            ,PLATAFORMA PER CATALUNYA                          ,4
M,Eleccions Municipals                    ,2015,3,8,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,203
M,Eleccions Municipals                    ,2015,3,8,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,4
M,Eleccions Municipals                    ,2015,3,8,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,3
M,Eleccions Municipals                    ,2015,3,9,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,147
M,Eleccions Municipals                    ,2015,3,9,CIU            ,CONVERGÈNCIA I UNIÓ                               ,120
M,Eleccions Municipals                    ,2015,3,9,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,77
M,Eleccions Municipals                    ,2015,3,9,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,141
M,Eleccions Municipals                    ,2015,3,9,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,44
M,Eleccions Municipals                    ,2015,3,9,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,3,9,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,228
M,Eleccions Municipals                    ,2015,3,9,PXC            ,PLATAFORMA PER CATALUNYA                          ,26
M,Eleccions Municipals                    ,2015,3,9,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,250
M,Eleccions Municipals                    ,2015,3,9,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,8
M,Eleccions Municipals                    ,2015,3,9,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,5
M,Eleccions Municipals                    ,2015,3,10,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,102
M,Eleccions Municipals                    ,2015,3,10,CIU            ,CONVERGÈNCIA I UNIÓ                               ,12
M,Eleccions Municipals                    ,2015,3,10,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,16
M,Eleccions Municipals                    ,2015,3,10,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,28
M,Eleccions Municipals                    ,2015,3,10,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,32
M,Eleccions Municipals                    ,2015,3,10,PFIV           ,FAMÍLIA I VIDA                                    ,4
M,Eleccions Municipals                    ,2015,3,10,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,290
M,Eleccions Municipals                    ,2015,3,10,PXC            ,PLATAFORMA PER CATALUNYA                          ,19
M,Eleccions Municipals                    ,2015,3,10,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,176
M,Eleccions Municipals                    ,2015,3,10,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,8
M,Eleccions Municipals                    ,2015,3,10,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,7
M,Eleccions Municipals                    ,2015,3,11,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,69
M,Eleccions Municipals                    ,2015,3,11,CIU            ,CONVERGÈNCIA I UNIÓ                               ,10
M,Eleccions Municipals                    ,2015,3,11,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,2
M,Eleccions Municipals                    ,2015,3,11,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,21
M,Eleccions Municipals                    ,2015,3,11,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,17
M,Eleccions Municipals                    ,2015,3,11,PFIV           ,FAMÍLIA I VIDA                                    ,6
M,Eleccions Municipals                    ,2015,3,11,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,210
M,Eleccions Municipals                    ,2015,3,11,PXC            ,PLATAFORMA PER CATALUNYA                          ,14
M,Eleccions Municipals                    ,2015,3,11,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,93
M,Eleccions Municipals                    ,2015,3,11,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,3
M,Eleccions Municipals                    ,2015,3,11,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,0
M,Eleccions Municipals                    ,2015,3,12,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,182
M,Eleccions Municipals                    ,2015,3,12,CIU            ,CONVERGÈNCIA I UNIÓ                               ,32
M,Eleccions Municipals                    ,2015,3,12,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,34
M,Eleccions Municipals                    ,2015,3,12,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,48
M,Eleccions Municipals                    ,2015,3,12,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,89
M,Eleccions Municipals                    ,2015,3,12,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,3,12,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,302
M,Eleccions Municipals                    ,2015,3,12,PXC            ,PLATAFORMA PER CATALUNYA                          ,18
M,Eleccions Municipals                    ,2015,3,12,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,170
M,Eleccions Municipals                    ,2015,3,12,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,6
M,Eleccions Municipals                    ,2015,3,12,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,4
M,Eleccions Municipals                    ,2015,3,14,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,52
M,Eleccions Municipals                    ,2015,3,14,CIU            ,CONVERGÈNCIA I UNIÓ                               ,24
M,Eleccions Municipals                    ,2015,3,14,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,29
M,Eleccions Municipals                    ,2015,3,14,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,47
M,Eleccions Municipals                    ,2015,3,14,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,51
M,Eleccions Municipals                    ,2015,3,14,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,3,14,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,170
M,Eleccions Municipals                    ,2015,3,14,PXC            ,PLATAFORMA PER CATALUNYA                          ,18
M,Eleccions Municipals                    ,2015,3,14,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,95
M,Eleccions Municipals                    ,2015,3,14,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,1
M,Eleccions Municipals                    ,2015,3,14,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,0
M,Eleccions Municipals                    ,2015,3,15,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,46
M,Eleccions Municipals                    ,2015,3,15,CIU            ,CONVERGÈNCIA I UNIÓ                               ,42
M,Eleccions Municipals                    ,2015,3,15,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,29
M,Eleccions Municipals                    ,2015,3,15,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,55
M,Eleccions Municipals                    ,2015,3,15,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,33
M,Eleccions Municipals                    ,2015,3,15,PFIV           ,FAMÍLIA I VIDA                                    ,0
M,Eleccions Municipals                    ,2015,3,15,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,184
M,Eleccions Municipals                    ,2015,3,15,PXC            ,PLATAFORMA PER CATALUNYA                          ,4
M,Eleccions Municipals                    ,2015,3,15,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,99
M,Eleccions Municipals                    ,2015,3,15,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,4
M,Eleccions Municipals                    ,2015,3,15,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
M,Eleccions Municipals                    ,2015,3,16,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,45
M,Eleccions Municipals                    ,2015,3,16,CIU            ,CONVERGÈNCIA I UNIÓ                               ,3
M,Eleccions Municipals                    ,2015,3,16,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,6
M,Eleccions Municipals                    ,2015,3,16,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,10
M,Eleccions Municipals                    ,2015,3,16,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,30
M,Eleccions Municipals                    ,2015,3,16,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,3,16,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,165
M,Eleccions Municipals                    ,2015,3,16,PXC            ,PLATAFORMA PER CATALUNYA                          ,11
M,Eleccions Municipals                    ,2015,3,16,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,82
M,Eleccions Municipals                    ,2015,3,16,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,1
M,Eleccions Municipals                    ,2015,3,16,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,1
M,Eleccions Municipals                    ,2015,3,17,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,67
M,Eleccions Municipals                    ,2015,3,17,CIU            ,CONVERGÈNCIA I UNIÓ                               ,5
M,Eleccions Municipals                    ,2015,3,17,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,4
M,Eleccions Municipals                    ,2015,3,17,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,18
M,Eleccions Municipals                    ,2015,3,17,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,29
M,Eleccions Municipals                    ,2015,3,17,PFIV           ,FAMÍLIA I VIDA                                    ,0
M,Eleccions Municipals                    ,2015,3,17,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,197
M,Eleccions Municipals                    ,2015,3,17,PXC            ,PLATAFORMA PER CATALUNYA                          ,8
M,Eleccions Municipals                    ,2015,3,17,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,85
M,Eleccions Municipals                    ,2015,3,17,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,5
M,Eleccions Municipals                    ,2015,3,17,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,4
M,Eleccions Municipals                    ,2015,3,18,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,58
M,Eleccions Municipals                    ,2015,3,18,CIU            ,CONVERGÈNCIA I UNIÓ                               ,7
M,Eleccions Municipals                    ,2015,3,18,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,8
M,Eleccions Municipals                    ,2015,3,18,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,22
M,Eleccions Municipals                    ,2015,3,18,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,24
M,Eleccions Municipals                    ,2015,3,18,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2015,3,18,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,181
M,Eleccions Municipals                    ,2015,3,18,PXC            ,PLATAFORMA PER CATALUNYA                          ,13
M,Eleccions Municipals                    ,2015,3,18,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,96
M,Eleccions Municipals                    ,2015,3,18,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,5
M,Eleccions Municipals                    ,2015,3,18,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,2
M,Eleccions Municipals                    ,2015,3,19,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,56
M,Eleccions Municipals                    ,2015,3,19,CIU            ,CONVERGÈNCIA I UNIÓ                               ,12
M,Eleccions Municipals                    ,2015,3,19,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,13
M,Eleccions Municipals                    ,2015,3,19,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,26
M,Eleccions Municipals                    ,2015,3,19,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,31
M,Eleccions Municipals                    ,2015,3,19,PFIV           ,FAMÍLIA I VIDA                                    ,0
