ID,ACTE,DESCRIPCIO,EMAIL_ACTE,WEB_ACTE,A_CARREC,LLOC,DATA_INI,DATA_FI,GRATUIT,PREU,HORA_INI,HORA_FI,IMATGE,DISTRICTE,TIPUS_ACTE,OBSERVACIONS,CICLE,DESCRIPCIOCICLE,CICLE_DATA_INI,CICLE_DATA_FI,DATA_PUB,X,Y,X_ETRS89,Y_ETRS89,LONGITUD,LATITUD,URL,LOCALITZACIO
95251,Exposició:  Naïf Cuba ,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/bd6                                                                         ,POGOLOTTY,Biblioteca Districte 6 - BD6,16/10/2017,03/11/2017,T,,16:00:00,20:00:00,,6,LITERA,Més informació a la biblioteca i al  telèfon 937 397 420,,,,,02/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95251,"(41.57724535389211, 2.025772547231101)"
95264,Projecte  Persones Facilitadores de la Convivència ,Cursos,,http://www.terrassa.cat/persones-facilitadores-de-la-convivencia                                    ,,Diferents espais de la ciutat,,,F,,,,,0,,,,,,,22/09/2017,,,,,,,http://www.terrassa.cat/veureacte?numActe=95264,
95288,Twitter i Facebook per a persones emprenedores,Cursos,emprenedoria@terrassa.cat                                                                           ,https://seuelectronica.terrassa.cat/documents/16/76690/Cartell_TwitterFacebook.pdf/30674eb2-6b49-4b4,EMPRENEDORIA I ECONOMIA SOCIAL,Foment de Terrassa S.A.,12/12/2017,15/12/2017,F,,10:00:00,14:00:00,,4,,Amb la collaboració de DIPUTACIO DE BARCELONA,,,,,09/10/2017,417050.7913,4601167.6719,416956.8005,4600963.4559,2.0041744,41.5560305,http://www.terrassa.cat/veureacte?numActe=95288,"(41.5560305122281, 2.0041743529028944)"
95289,Jam Session,Música,,http://www.jazzterrassa.org/ca/node/39515                                                           ,TRO FEAT. ADRIÀ PLANA,Nova Jazz Cava,02/11/2017,,T,,22:00:00,,,1,,,TEMPORADA ESTABLE DE JAZZ 2017/2018 - NOVA JAZZ CAVA                                                                                                                                                    ,,06/10/2017,31/07/2018,22/09/2017,417596.3438,4602006.7500,417502.3602,4601802.5311,2.0106003,41.5636437,http://www.terrassa.cat/veureacte?numActe=95289,"(41.563643703273385, 2.010600314715487)"
95290,Concert jazz,Música,,http://www.jazzterrassa.org/ca/node/39519                                                           ,DAVE RILEY & TOTA BLUES,Nova Jazz Cava,03/11/2017,,F,Web 17 euros - Anticipada i Taquilla 20 euros                                                                                                                                                                                                                  ,22:30:00,,,1,,,TEMPORADA ESTABLE DE JAZZ 2017/2018 - NOVA JAZZ CAVA                                                                                                                                                    ,,06/10/2017,31/07/2018,22/09/2017,417596.3438,4602006.7500,417502.3602,4601802.5311,2.0106003,41.5636437,http://www.terrassa.cat/veureacte?numActe=95290,"(41.563643703273385, 2.010600314715487)"
95291,Concert jazz,Música,,http://www.jazzterrassa.org/ca/node/39520                                                           ,XAVI TORRES TRIO,Nova Jazz Cava,04/11/2017,,F,Web 13 euros - Anticipada i Taquilla 15 euros                                                                                                                                                                                                                  ,22:30:00,,,1,,,TEMPORADA ESTABLE DE JAZZ 2017/2018 - NOVA JAZZ CAVA                                                                                                                                                    ,,06/10/2017,31/07/2018,22/09/2017,417596.3438,4602006.7500,417502.3602,4601802.5311,2.0106003,41.5636437,http://www.terrassa.cat/veureacte?numActe=95291,"(41.563643703273385, 2.010600314715487)"
95293,Jam Session,Música,,http://www.jazzterrassa.org/ca/node/39523                                                           ,TRO FEAT. GORKA BENITEZ,Nova Jazz Cava,09/11/2017,,T,,22:00:00,,,1,,,TEMPORADA ESTABLE DE JAZZ 2017/2018 - NOVA JAZZ CAVA                                                                                                                                                    ,,06/10/2017,31/07/2018,22/09/2017,417596.3438,4602006.7500,417502.3602,4601802.5311,2.0106003,41.5636437,http://www.terrassa.cat/veureacte?numActe=95293,"(41.563643703273385, 2.010600314715487)"
95294,Concert jazz,Música,,http://www.jazzterrassa.org/ca/node/39524                                                           ,IVO SANS ISC + RITA PAYÉS,Nova Jazz Cava,10/11/2017,,F,Web 13 euros - Anticipada i Taquilla 15 euros                                                                                                                                                                                                                  ,22:30:00,,,1,,,TEMPORADA ESTABLE DE JAZZ 2017/2018 - NOVA JAZZ CAVA                                                                                                                                                    ,,06/10/2017,31/07/2018,10/10/2017,417596.3438,4602006.7500,417502.3602,4601802.5311,2.0106003,41.5636437,http://www.terrassa.cat/veureacte?numActe=95294,"(41.563643703273385, 2.010600314715487)"
95295,Concert jazz,Música,,http://www.jazzterrassa.org/ca/node/39528                                                           ,RAMON FOSSATI GLOWING,Nova Jazz Cava,11/11/2017,,F,Web 15 euros - Anticipada i Taquilla 18 euros                                                                                                                                                                                                                  ,22:30:00,,,1,,,TEMPORADA ESTABLE DE JAZZ 2017/2018 - NOVA JAZZ CAVA                                                                                                                                                    ,,06/10/2017,31/07/2018,22/09/2017,417596.3438,4602006.7500,417502.3602,4601802.5311,2.0106003,41.5636437,http://www.terrassa.cat/veureacte?numActe=95295,"(41.563643703273385, 2.010600314715487)"
95296,Jam Session,Música,,http://www.jazzterrassa.org/ca/node/39530                                                           ,INTRINSEC TRIO + XAVI FIGUEROLA,Nova Jazz Cava,16/11/2017,,T,,22:00:00,,,1,,,TEMPORADA ESTABLE DE JAZZ 2017/2018 - NOVA JAZZ CAVA                                                                                                                                                    ,,06/10/2017,31/07/2018,22/09/2017,417596.3438,4602006.7500,417502.3602,4601802.5311,2.0106003,41.5636437,http://www.terrassa.cat/veureacte?numActe=95296,"(41.563643703273385, 2.010600314715487)"
95297,Concert Jazz,Música,,http://www.jazzterrassa.org/ca/node/39512                                                           ,SWING OUT,Nova Jazz Cava,17/11/2017,,F,Web 10 euros - Anticipada i Taquilla 12 euros                                                                                                                                                                                                                  ,22:30:00,,,1,,,TEMPORADA ESTABLE DE JAZZ 2017/2018 - NOVA JAZZ CAVA                                                                                                                                                    ,,06/10/2017,31/07/2018,22/09/2017,417596.3438,4602006.7500,417502.3602,4601802.5311,2.0106003,41.5636437,http://www.terrassa.cat/veureacte?numActe=95297,"(41.563643703273385, 2.010600314715487)"
95312,L hora del conte:  Aventures dins del bosc ,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/conte                                                                       ,SARA FUENTE,Biblioteca Districte 6 - BD6,31/10/2017,,T,,18:00:00,,,6,INFANT,Activitat gratuïta. Més informació al telèfon 937 397 420.,L HORA DEL CONTE                                                                                                                                                                                        ,"L hora del conte és una estona en la qual les paraules, els personatges i les històries s escapen dels llibres i s instal.len en la veu i en les mans d uns narradors.  És una activitat gratuïta. Les sessions comencen a les 6 de la tarda (de dimarts a divendres) i a les 12 del migdia (dissabtes).",01/09/2016,30/06/2025,02/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95312,"(41.57724535389211, 2.025772547231101)"
95330,Màgia.  Magic Spectacular ,Teatre,,http://www.fundacioct.cat                                                                           ,MAGO SUN - PREMI NACIONAL DE MÀGIA,Centre Cultural Terrassa,01/12/2017,,F,15 euros anticipada i 18 euros en taquilla                                                                                                                                                                                                                     ,21:00:00,,,1,,,,,,,06/10/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95330,"(41.56626150999005, 2.0067558628216884)"
95317,Club de lectura juvenil:  Emigrantes  de ShaunTan,Literatura i poesia,bd6@terrassa.cat                                                                                    ,http://www.terrassa.cat/acostat                                                                     ,BIBLIOTECA DISTRICTE 6,Biblioteca Districte 6 - BD6,16/11/2017,16/11/2017,T,,18:00:00,19:00:00,,6,LITERA,Cal inscripció prèvia. Activitat gratuïta. Més informació a la biblioteca i al  telèfon 937 397 420,ACOSTA T A LA LECTURA                                                                                                                                                                                   ,"Les biblioteques esdevenen llocs de trobada per a totes les persones ineressades en la literatura, en les seves manifestacions i amb ganes de comentar i intercanviar impressions sobre obres literàries, conduïts i animats per professionals. Cada biblioteca us informarà dels tallers que realitza (dates, horaris, llibres que es treballaran, període d inscripció...)",01/09/2016,30/06/2025,17/10/2017,418878.4684,4603502.4622,418784.4982,4603298.2359,2.0257725,41.5772454,http://www.terrassa.cat/veureacte?numActe=95317,"(41.57724535389211, 2.025772547231101)"
95318,Campanya:   Posa t al seu cap  . Donació de cabell contra el càncer.,Actes solidaris,,,,Mira què pelu!,,,F,,,,,5,,,,,,,27/09/2017,417079.1493,4603220.7775,416985.1742,4603016.5644,2.0042307,41.5745237,http://www.terrassa.cat/veureacte?numActe=95318,"(41.57452373114479, 2.0042306724944967)"
95324,Teatre:  Cinquanta ombres d Andreu ,Teatre,,http://www.fundacioct.cat                                                                           ,ANDREU CASANOVA,Centre Cultural Terrassa,03/11/2017,,F,15 euros anticipada i 18 euros en taquilla                                                                                                                                                                                                                     ,21:00:00,,,1,,,,,,,03/10/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95324,"(41.56626150999005, 2.0067558628216884)"
95325,Circ:  Rhümia ,Teatre,,http://www.fundacioct.cat                                                                           ,RHUM & CIA,Centre Cultural Terrassa,05/11/2017,,F,10 euros                                                                                                                                                                                                                                                       ,18:00:00,,,1,,,6A TEMPORADA BBVA DE CIRC                                                                                                                                                                               ,,01/09/2017,31/07/2018,05/10/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95325,"(41.56626150999005, 2.0067558628216884)"
95326,Musical::  El Petit Príncep ,Música,,http://www.fundacioct.cat/programacio/el-petit-princep/                                             ,LA PERLA 29,Centre Cultural Terrassa,12/11/2017,,F,18 - 22 euros                                                                                                                                                                                                                                                  ,18:00:00,,,1,,,TEMPORADA DE MÚSICA 2017-2018 DEL CENTRE CULTURAL                                                                                                                                                       ,,01/09/2017,31/07/2018,29/09/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95326,"(41.56626150999005, 2.0067558628216884)"
95327,Música:  Coral tons i sons .,Música,,http://www.fundacioct.cat/programacio/tons-sons/                                                    ,ROCKSPEL,Centre Cultural Terrassa,24/11/2017,,F,18 euros                                                                                                                                                                                                                                                       ,21:00:00,,,1,,A benefici de Prodis.,TEMPORADA DE MÚSICA 2017-2018 DEL CENTRE CULTURAL                                                                                                                                                       ,,01/09/2017,31/07/2018,29/09/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95327,"(41.56626150999005, 2.0067558628216884)"
95328,Música:  La rebotiga de l òpera,Música,,http://www.fundacioct.cat/programacio/simfonova/                                                    ,SIMFONOVA,Centre Cultural Terrassa,26/11/2017,,F,28 - 32 euros                                                                                                                                                                                                                                                  ,18:00:00,,,1,,,TEMPORADA DE MÚSICA 2017-2018 DEL CENTRE CULTURAL                                                                                                                                                       ,,01/09/2017,31/07/2018,29/09/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95328,"(41.56626150999005, 2.0067558628216884)"
95329,Suite Giselle i Don Quixot,Teatre,,http://www.fundacioct.cat                                                                           ,RUSSIAN STATE BALLET,Centre Cultural Terrassa,25/11/2017,,F,45 euros                                                                                                                                                                                                                                                       ,20:00:00,,,1,,,34A TEMPORADA DE DANSA 2017 AL CENTRE CULTURAL                                                                                                                                                          ,,03/09/2017,13/01/2018,27/09/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95329,"(41.56626150999005, 2.0067558628216884)"
95331,Circ contemporani,Teatre,,http://www.fundacioct.cat                                                                           ,LURRAK,Centre Cultural Terrassa,03/12/2017,,F,10 euros                                                                                                                                                                                                                                                       ,18:00:00,,,1,,,6A TEMPORADA BBVA DE CIRC                                                                                                                                                                               ,,01/09/2017,31/07/2018,09/10/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95331,"(41.56626150999005, 2.0067558628216884)"
95333,Concert de Sant Esteve,Música,,http://www.fundacioct.cat/programacio/concert-de-sant-esteve-2/                                     ,ORQUESTA SIMFÒNICA DEL VALLÈS,Centre Cultural Terrassa,26/12/2017,,F,15 - 25 euros                                                                                                                                                                                                                                                  ,21:00:00,,,1,,,TEMPORADA DE MÚSICA 2017-2018 DEL CENTRE CULTURAL                                                                                                                                                       ,,01/09/2017,31/07/2018,29/09/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95333,"(41.56626150999005, 2.0067558628216884)"
95335,Festival de valsos i danses,Música,,http://www.fundacioct.cat                                                                           ,ORQUESTA SIMFÒNICA DEL VALLÈS.  JAMES ROSS - DIRECTOR,Centre Cultural Terrassa,26/12/2017,,F,Abonament 5 concerts 60 - 100 euros                                                                                                                                                                                                                            ,21:00:00,,,1,,,TEMPORADA SIMFÒNICA 2017-18                                                                                                                                                                             ,,06/10/2017,18/05/2018,09/10/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95335,"(41.56626150999005, 2.0067558628216884)"
95336,Concert:  Rèquiem de Mozart ,Música,,http://www.fundacioct.cat                                                                           ,ORQUESTA SIMFÒNICA DEL VALLÈS.  ESTEVE NABONA - DIRECTOR,Centre Cultural Terrassa,09/02/2018,,F,Abonament 5 concerts 60 - 100 euros                                                                                                                                                                                                                            ,21:00:00,,,1,,,TEMPORADA SIMFÒNICA 2017-18                                                                                                                                                                             ,,06/10/2017,18/05/2018,09/10/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95336,"(41.56626150999005, 2.0067558628216884)"
95338,Concert:  Beethoven: l Heroica i l Emprerador ,Música,,http://www.fundacioct.cat                                                                           ,ORQUESTA SIMFÒNICA DEL VALLÈS.  VÍCTOR PABLO PÉREZ - DIRECTOR,Centre Cultural Terrassa,18/05/2018,,F,Abonament 5 concerts 60 - 100 euros                                                                                                                                                                                                                            ,21:00:00,,,1,,,TEMPORADA SIMFÒNICA 2017-18                                                                                                                                                                             ,,06/10/2017,18/05/2018,09/10/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95338,"(41.56626150999005, 2.0067558628216884)"
95339,Circ de l any,Música,,http://www.fundacioct.cat/programacio/circ-de-lany-2/                                               ,ASSOCIACIÓ TUB D ASSAIG 7.70,Centre Cultural Terrassa,30/12/2017,,F,10 euros                                                                                                                                                                                                                                                       ,18:00:00,,,1,,,6A TEMPORADA BBVA DE CIRC                                                                                                                                                                               ,,01/09/2017,31/07/2018,09/10/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95339,"(41.56626150999005, 2.0067558628216884)"
95340,Trencanous,Dansa,,http://www.fundacioct.cat/programacio/el-trencanous-4/                                              ,CENTRE DE DANSA DE CATALUNYA,Centre Cultural Terrassa,13/01/2018,,F,10 euros                                                                                                                                                                                                                                                       ,18:00:00,,,1,,,34A TEMPORADA DE DANSA 2017 AL CENTRE CULTURAL                                                                                                                                                          ,,03/09/2017,13/01/2018,27/09/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95340,"(41.56626150999005, 2.0067558628216884)"
95341,Exposició:   On habitem?  ,Exposicions,,http://www.fundacioct.cat/exposicio/andrea-allen/                                                   ,ANDREA ALLEN,Centre Cultural Terrassa,,,T,,,,,1,,,,,,,28/09/2017,417279.1250,4602301.0625,417185.1432,4602096.8465,2.0067559,41.5662615,http://www.terrassa.cat/veureacte?numActe=95341,"(41.56626150999005, 2.0067558628216884)"
95345,Club de lectura Juvenil,Literatura i poesia,bd2@terrassa.cat                                                                                    ,http://www.terrassa.cat/ca/acostat                                                                  ,ISABEL PAU,Biblioteca Districte 2 - BD2,24/11/2017,24/11/2017,T,,17:00:00,18:00:00,,2,,"Per a infants d 11 i 12 anys. Lectura i comprensió del contes, illustracions, poemes i còmics. Places limitades. Cal inscripció prèvia. Més informació al 937 869 162",ACOSTA T A LA LECTURA                                                                                                                                                                                   ,"Les biblioteques esdevenen llocs de trobada per a totes les persones ineressades en la literatura, en les seves manifestacions i amb ganes de comentar i intercanviar impressions sobre obres literàries, conduïts i animats per professionals. Cada biblioteca us informarà dels tallers que realitza (dates, horaris, llibres que es treballaran, període d inscripció...)",01/09/2016,30/06/2025,05/10/2017,419161.9672,4602096.3650,419067.9868,4601892.1344,2.0293623,41.5646107,http://www.terrassa.cat/veureacte?numActe=95345,"(41.564610698772015, 2.0293622826613005)"
95360,Exposició:  Colors del silenci ,Exposicions,,http://tigomigo.com/exposiciones/colores-del-silencio                                               ,ALFONS FERRAN FREIXA,Estudi Tigomigo,30/09/2017,,T,,10:00:00,,,1,,,,,,,20/10/2017,417937.3570,4601386.4418,417843.3693,4601182.2194,2.0147743,41.5580923,http://www.terrassa.cat/veureacte?numActe=95360,"(41.5580922765001, 2.0147743390145285)"
95364,Música en viu,Música,,http://www.nuvaterrassa.com/                                                                        ,,Nuva Terrassa,29/09/2017,,T,,23:00:00,,,1,,,,,,,29/09/2017,417852.1600,4601634.3294,417758.1740,4601430.1080,2.0137189,41.5603160,http://www.terrassa.cat/veureacte?numActe=95364,"(41.56031600971962, 2.0137188742837613)"
95376,Club de Lectura:  El Cosidor d errades  de Tessa Julià  i Dinarès,Literatura i poesia,bd5@terrassa.cat                                                                                    ,http://www.terrassa.cat/bd5                                                                         ,NÚRIA ARMENGOL,Biblioteca Districte 5 - BD5,07/11/2017,07/11/2017,T,,18:30:00,20:00:00,,5,,,ACOSTA T A LA LECTURA                                                                                                                                                                                   ,"Les biblioteques esdevenen llocs de trobada per a totes les persones ineressades en la literatura, en les seves manifestacions i amb ganes de comentar i intercanviar impressions sobre obres literàries, conduïts i animats per professionals. Cada biblioteca us informarà dels tallers que realitza (dates, horaris, llibres que es treballaran, període d inscripció...)",01/09/2012,30/06/2015,05/10/2017,417563.7066,4603383.9827,417469.7334,4603179.7662,2.0100197,41.5760437,http://www.terrassa.cat/veureacte?numActe=95376,"(41.576043711465374, 2.0100197166697047)"
95377,Bibliolab: Taller infantil   Figures en 3D sense impressora ,Literatura i poesia,bd5@terrassa.cat                                                                                    ,http://www.terrassa.cat/bd5                                                                         ,,Biblioteca Districte 5 - BD5,09/11/2017,09/11/2017,T,,17:30:00,19:00:00,,5,,Per a nens i nenes de 7 a 12 anys. Els de 7 a 9 anys acompanyats d un adult. Màxim 10 places  Cal inscripció prèvia a la sala infantil de la bd5 o al telèfon 93 7350927,,,,,19/10/2017,417563.7066,4603383.9827,417469.7334,4603179.7662,2.0100197,41.5760437,http://www.terrassa.cat/veureacte?numActe=95377,"(41.576043711465374, 2.0100197166697047)"
95378,Club de lectura infantil: (de 11 a 13 anys)   Els meus trucs per sobreviure a la classe de natació  de Gideon Samson,Literatura i poesia,http://www.terrassa.cat/bd5                                                                         ,,BIBLIOTECA DISTRICTE 5,Biblioteca Districte 5 - BD5,10/11/2017,10/11/2017,T,,18:00:00,19:00:00,,5,,Cal inscripció prèvia. Les inscripcions començaran a partir d octubre a la mateixa biblioteca.,ACOSTA T A LA LECTURA                                                                                                                                                                                   ,"Les biblioteques esdevenen llocs de trobada per a totes les persones ineressades en la literatura, en les seves manifestacions i amb ganes de comentar i intercanviar impressions sobre obres literàries, conduïts i animats per professionals. Cada biblioteca us informarà dels tallers que realitza (dates, horaris, llibres que es treballaran, període d inscripció...)",01/09/2012,30/06/2015,05/10/2017,417563.7066,4603383.9827,417469.7334,4603179.7662,2.0100197,41.5760437,http://www.terrassa.cat/veureacte?numActe=95378,"(41.576043711465374, 2.0100197166697047)"
95379,Partida simultània d escacs,Altres activitats,bd5@terrassa.cat                                                                                    ,http://www.terrassa.cat/bd5                                                                         ,"BD5 I CLUB D ESCACS TERRASSA, C.C.S.",Biblioteca Districte 5 - BD5,23/11/2017,23/11/2017,T,,18:00:00,20:00:00,,5,,"En motiu del Dia Mundial dels escacs. A partir de 8 anys. Diploma pels participants i obsequi per als guanyadors. Places limitades: inscripcions a la Biblioteca Districte 5, a través del 937 350 927 o de bd5@terrassa.cat. Amb la collaboració del Club d Escacs Terrassa.",,,,,05/10/2017,417563.7066,4603383.9827,417469.7334,4603179.7662,2.0100197,41.5760437,http://www.terrassa.cat/veureacte?numActe=95379,"(41.576043711465374, 2.0100197166697047)"
95380,Taller Infantil d  ombres xineses   Els Pastorets ,Literatura i poesia,bd5@terrassa.cat                                                                                    ,http://www.terrassa.cat/bd5                                                                         ,BD5,Biblioteca Districte 5 - BD5,24/11/2017,24/11/2017,T,,18:00:00,19:00:00,,5,,Per a infants de 6 a 10 anys. Places limitades. Cal inscripció prèvia a la sala infantil de la bd5 o al telèfon 93 7350927,,,,,05/10/2017,417563.7066,4603383.9827,417469.7334,4603179.7662,2.0100197,41.5760437,http://www.terrassa.cat/veureacte?numActe=95380,"(41.576043711465374, 2.0100197166697047)"
95381,Setmana de la Ciència 2017: Planeta mòbil Educaixa,Exposicions,bd5@terrassa.cat                                                                                    ,http://www.terrassa.cat/bd5                                                                         ,BD5 I EDUCAIXA,Biblioteca Districte 5 - BD5,,,T,,,,,5,,"Es projectaran els següents documentals: La nena que sabia caminar a l inrevés (Edat recomanada: fins a 8 anys): 17:20, 18:50  Astronomia: el cel de les estacions (Edat recomanada: de 6 a 11 anys): 17:50, 19:20  Biologia - Nanocam (Edat recomanada: a partir de 6 anys): 18:20, 19:50",,,,,24/10/2017,417563.7066,4603383.9827,417469.7334,4603179.7662,2.0100197,41.5760437,http://www.terrassa.cat/veureacte?numActe=95381,"(41.576043711465374, 2.0100197166697047)"
95382,Setmana de la Ciència 2017. RYM: Trivial interactiu sobre ciència,Ensenyament,bd5@terrassa.cat                                                                                    ,http://www.terrassa.cat/bd5                                                                         ,BD5,Biblioteca Districte 5 - BD5,14/11/2017,14/11/2017,T,,18:30:00,19:30:00,,5,,Per a nois i noies  de 10 a 15 anys.  Places limitades. Inscripcions a la mateixa biblioteca o al 937350927.,,,,,05/10/2017,417563.7066,4603383.9827,417469.7334,4603179.7662,2.0100197,41.5760437,http://www.terrassa.cat/veureacte?numActe=95382,"(41.576043711465374, 2.0100197166697047)"
95383,Hora del conte:  En BUM i el llibre màgic de les fades ,Literatura i poesia,bd5@terrassa.cat                                                                                    ,http://www.terrassa.cat/bd5                                                                         ,CIA HOMENOTS CIA HOMENOTS CIA HOMENOTS CIA HOMENOTS,Biblioteca Districte 5 - BD5,11/11/2017,11/11/2017,T,,12:00:00,13:00:00,,5,INFANT,A partir de 3 anys.,L HORA DEL CONTE                                                                                                                                                                                        ,"L hora del conte és una estona en la qual les paraules, els personatges i les històries s escapen dels llibres i s instal.len en la veu i en les mans d uns narradors.  És una activitat gratuïta. Les sessions comencen a les 6 de la tarda (de dimarts a divendres) i a les 12 del migdia (dissabtes).",01/10/2014,31/07/2015,05/10/2017,417563.7066,4603383.9827,417469.7334,4603179.7662,2.0100197,41.5760437,http://www.terrassa.cat/veureacte?numActe=95383,"(41.576043711465374, 2.0100197166697047)"
95384,Club de lectura infantil: (de 7 a 10 anys)   El viatge de la Shalaka  de Dolors Rovira Rovira,Literatura i poesia,http://www.terrassa.cat/bd5                                                                         ,,BIBLIOTECA DISTRICTE 5,Biblioteca Districte 5 - BD5,15/11/2017,15/11/2017,T,,18:00:00,19:00:00,,5,,Cal inscripció prèvia. Les inscripcions començaran a partir d octubre a la mateixa biblioteca.,ACOSTA T A LA LECTURA                                                                                                                                                                                   ,"Les biblioteques esdevenen llocs de trobada per a totes les persones ineressades en la literatura, en les seves manifestacions i amb ganes de comentar i intercanviar impressions sobre obres literàries, conduïts i animats per professionals. Cada biblioteca us informarà dels tallers que realitza (dates, horaris, llibres que es treballaran, període d inscripció...)",01/09/2012,30/06/2015,05/10/2017,417563.7066,4603383.9827,417469.7334,4603179.7662,2.0100197,41.5760437,http://www.terrassa.cat/veureacte?numActe=95384,"(41.576043711465374, 2.0100197166697047)"
95390,"Exposició de pintura:  Art7, espai d arts plàstiques ",Exposicions,bct@terrassa.cat                                                                                    ,http://www.terrassa.cat/bct                                                                         ,CONCHA IBARRA,Biblioteca Central de Terrassa - BCT,,,T,,,,,1,,,,,,,06/10/2017,417541.0011,4602607.8482,417447.0220,4602403.6307,2.0098541,41.5690515,http://www.terrassa.cat/veureacte?numActe=95390,"(41.56905149500609, 2.0098540804792115)"
95391,Exposició:  Visca la revolució ,Literatura i poesia,bct@terrassa.cat                                                                                    ,http://www.terrassa.cat/bct                                                                         ,DIPUTACIÓ DE BARCELONA,Biblioteca Central de Terrassa - BCT,,,T,,,,,1,,,,,,,06/10/2017,417541.0011,4602607.8482,417447.0220,4602403.6307,2.0098541,41.5690515,http://www.terrassa.cat/veureacte?numActe=95391,"(41.56905149500609, 2.0098540804792115)"
95392,L hora del conte:  En BUM i el llibre màgic de les fades ,Literatura i poesia,bct@terrassa.cat                                                                                    ,http://www.terrassa.cat/conte                                                                       ,CIA. HOMENOTS,Biblioteca Central de Terrassa - BCT,03/11/2017,03/11/2017,T,,18:00:00,19:00:00,,1,,A partir de 3 anys,L HORA DEL CONTE                                                                                                                                                                                        ,"L hora del conte és una estona en la qual les paraules, els personatges i les històries s escapen dels llibres i s instal.len en la veu i en les mans d uns narradors.  És una activitat gratuïta. Les sessions comencen a les 6 de la tarda (de dimarts a divendres) i a les 12 del migdia (dissabtes).",01/09/2016,30/06/2025,06/10/2017,417541.0011,4602607.8482,417447.0220,4602403.6307,2.0098541,41.5690515,http://www.terrassa.cat/veureacte?numActe=95392,"(41.56905149500609, 2.0098540804792115)"
95430,Hora del conte:  Qui vola en aquesta escombra? ,Literatura i poesia,bd3@terrassa.cat                                                                                    ,,SANDRA ROSSI,Biblioteca Districte 3 - BD3,22/11/2017,22/11/2017,T,,18:00:00,19:00:00,,3,INFANT,Per a infants a partir de 4 anys.,L HORA DEL CONTE                                                                                                                                                                                        ,"L hora del conte és una estona en la qual les paraules, els personatges i les històries s escapen dels llibres i s instal.len en la veu i en les mans d uns narradors.  És una activitat gratuïta. Les sessions comencen a les 6 de la tarda (de dimarts a divendres) i a les 12 del migdia (dissabtes).",01/09/2016,30/06/2025,09/10/2017,418412.8125,4601133.0625,418318.8236,4600928.8361,2.0205097,41.5558590,http://www.terrassa.cat/veureacte?numActe=95430,"(41.55585900311468, 2.02050966003612)"
95393,L hora del conte - STORY TIME:   Little red riding hood ,Literatura i poesia,bct@terrassa.cat                                                                                    ,http://www.terrassa.cat/conte                                                                       ,SALT IDIOMES,Biblioteca Central de Terrassa - BCT,17/11/2017,17/11/2017,T,,18:00:00,19:00:00,,1,INFANT,De 4 a 12 anys.,L HORA DEL CONTE                                                                                                                                                                                        ,"L hora del conte és una estona en la qual les paraules, els personatges i les històries s escapen dels llibres i s instal.len en la veu i en les mans d uns narradors.  És una activitat gratuïta. Les sessions comencen a les 6 de la tarda (de dimarts a divendres) i a les 12 del migdia (dissabtes).",01/09/2016,30/06/2025,06/10/2017,417541.0011,4602607.8482,417447.0220,4602403.6307,2.0098541,41.5690515,http://www.terrassa.cat/veureacte?numActe=95393,"(41.56905149500609, 2.0098540804792115)"
