VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
E,Eleccions al Parlament Europeu          ,2009,6,12,SANT PERE NORD                          ,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,4
E,Eleccions al Parlament Europeu          ,2009,6,12,SANT PERE NORD                          ,PP             ,PARTIDO POPULAR                                   ,625
E,Eleccions al Parlament Europeu          ,2009,6,12,SANT PERE NORD                          ,PREPAL         ,SALAMANCA-ZAMORA-LEON                             ,2
E,Eleccions al Parlament Europeu          ,2009,6,12,SANT PERE NORD                          ,PSA            ,PARTIDO SOCIALISTA DE ANDALUCIA                   ,2
E,Eleccions al Parlament Europeu          ,2009,6,12,SANT PERE NORD                          ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA PSC          ,2078
E,Eleccions al Parlament Europeu          ,2009,6,12,SANT PERE NORD                          ,PUM+J          ,POR UN MUNDO MAS JUSTO                            ,4
E,Eleccions al Parlament Europeu          ,2009,6,12,SANT PERE NORD                          ,RC             ,PARTIT REPUBLICA CATALA                           ,10
E,Eleccions al Parlament Europeu          ,2009,6,12,SANT PERE NORD                          ,SAIN           ,SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA       ,1
E,Eleccions al Parlament Europeu          ,2009,6,12,SANT PERE NORD                          ,UCE            ,UNIFICACION COMUNISTA DE ESPAÑA                   ,8
E,Eleccions al Parlament Europeu          ,2009,6,12,SANT PERE NORD                          ,UCL            ,UNION CENTRISTA LIBERAL                           ,1
E,Eleccions al Parlament Europeu          ,2009,6,12,SANT PERE NORD                          ,UNA            ,UNIDA NACIONALISTA ASTURIANA                      ,1
E,Eleccions al Parlament Europeu          ,2009,6,12,SANT PERE NORD                          ,UPYD           ,UNION PROGRESO Y DEMOCRACIA                       ,30
E,Eleccions al Parlament Europeu          ,2009,6,12,SANT PERE NORD                          ,UV             ,UNIO VALENCIANA                                   ,3
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,AA             ,ANDECHA ASTUR                                     ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,AES            ,ALTERNATIVA ESPAÑOLA                              ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,CDL            ,CENTRO DEMOCRATICO LIBERAL                        ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,CDS            ,CENTRO DEMOCRATICO Y SOCIAL                       ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,CIU            ,CONVERGENCIA I UNIO-COALICIO PER EUROPA           ,94
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,DN             ,DEMOCRACIA NACIONAL                               ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,ERC            ,ESQUERRA REPUBLICANA CATALUNYA-(EUROP POBLES VERDS,43
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,EXTREMADURA    ,EXTREMADURA UNIDA                                 ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,FA             ,FALANGE AUTENTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,FN             ,FRENTE NACIONAL                                   ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA ALT ,51
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,IF             ,INICIATIVA FEMINISTA                              ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,II             ,INICIATIVA INTERNACIONALISTA-SOLIDARITAT ENTRE PO ,8
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,IZAN-RG        ,REVOLTA GLOBAL- ESQUERRA ANTICAPITALISTA          ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,LIBERTAS       ,LIBERTAS - CIUDADANOS DE ESPAÑA                   ,11
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,LV-GVE         ,ELS VERDS - GRUP VERD EUROPEU                     ,7
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,MSR            ,MOVIMIENTO SOCIAL REPUBLICANO                     ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,PACMA          ,PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL     ,1
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,PCPE           ,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA        ,6
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,PFYV           ,PARTIDO FAMILIA Y VIDA                            ,1
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,PH             ,PARTIDO HUMANISTA                                 ,2
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,PP             ,PARTIDO POPULAR                                   ,187
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,PREPAL         ,SALAMANCA-ZAMORA-LEON                             ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,PSA            ,PARTIDO SOCIALISTA DE ANDALUCIA                   ,1
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA PSC          ,454
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,PUM+J          ,POR UN MUNDO MAS JUSTO                            ,1
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,RC             ,PARTIT REPUBLICA CATALA                           ,1
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,SAIN           ,SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,UCE            ,UNIFICACION COMUNISTA DE ESPAÑA                   ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,UCL            ,UNION CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,UNA            ,UNIDA NACIONALISTA ASTURIANA                      ,0
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,UPYD           ,UNION PROGRESO Y DEMOCRACIA                       ,6
E,Eleccions al Parlament Europeu          ,2009,6,13,EGARA                                   ,UV             ,UNIO VALENCIANA                                   ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,AA             ,ANDECHA ASTUR                                     ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,AES            ,ALTERNATIVA ESPAÑOLA                              ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,CDL            ,CENTRO DEMOCRATICO LIBERAL                        ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,CDS            ,CENTRO DEMOCRATICO Y SOCIAL                       ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,CIU            ,CONVERGENCIA I UNIO-COALICIO PER EUROPA           ,37
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,DN             ,DEMOCRACIA NACIONAL                               ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,ERC            ,ESQUERRA REPUBLICANA CATALUNYA-(EUROP POBLES VERDS,25
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,EXTREMADURA    ,EXTREMADURA UNIDA                                 ,1
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,FA             ,FALANGE AUTENTICA                                 ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,FN             ,FRENTE NACIONAL                                   ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA ALT ,40
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,IF             ,INICIATIVA FEMINISTA                              ,1
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,II             ,INICIATIVA INTERNACIONALISTA-SOLIDARITAT ENTRE PO ,4
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,IZAN-RG        ,REVOLTA GLOBAL- ESQUERRA ANTICAPITALISTA          ,3
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,LIBERTAS       ,LIBERTAS - CIUDADANOS DE ESPAÑA                   ,8
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,LV-GVE         ,ELS VERDS - GRUP VERD EUROPEU                     ,7
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,MSR            ,MOVIMIENTO SOCIAL REPUBLICANO                     ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,PACMA          ,PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL     ,2
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,PCPE           ,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA        ,1
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,PFYV           ,PARTIDO FAMILIA Y VIDA                            ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,PP             ,PARTIDO POPULAR                                   ,101
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,PREPAL         ,SALAMANCA-ZAMORA-LEON                             ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,PSA            ,PARTIDO SOCIALISTA DE ANDALUCIA                   ,1
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA PSC          ,308
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,PUM+J          ,POR UN MUNDO MAS JUSTO                            ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,RC             ,PARTIT REPUBLICA CATALA                           ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,SAIN           ,SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA       ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,UCE            ,UNIFICACION COMUNISTA DE ESPAÑA                   ,1
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,UCL            ,UNION CENTRISTA LIBERAL                           ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,UNA            ,UNIDA NACIONALISTA ASTURIANA                      ,0
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,UPYD           ,UNION PROGRESO Y DEMOCRACIA                       ,10
E,Eleccions al Parlament Europeu          ,2009,6,21,CAN TUSELL                              ,UV             ,UNIO VALENCIANA                                   ,0
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,ACNV-BAR-PRAO-R,PROYECTO EUROPA                                   ,0
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,ALTER          ,ALTERNATIVA REPUBLICANA                           ,0
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,CILUS          ,CIUDADANOS LIBRES UNIDOS                          ,2
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,CIU            ,CONVERGÈNCIA I UNIÓ-COALICIÓ PER EUROPA           ,296
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,157
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,D.N.           ,DEMOCRACIA NACIONAL                               ,0
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,DER            ,AGRUPACIÓN DE ELECTORES D.E.R.                    ,2
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,EB             ,ESCONS EN BLANC ESCAÑOS EN BLANCO                 ,22
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,EH BILDU-BNG   ,ELS POBLES  DECIDEIXEN                            ,3
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,ERC-NECAT-EPDD ,ESQUERRA REPUBLICANA DE CATALUNYA-NECAT-C. SÍ-EPDD,358
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,EXTREMADURA UNI,EXTREMADURA UNIDA                                 ,0
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,F.A.C.         ,FORO DE CIUDADANOS                                ,0
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,I.FEM          ,INICIATIVA FEMINISTA                              ,3
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,177
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,IMPULSOSOCIAL  ,IMPULSO SOCIAL                                    ,0
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,IPEX-PREX-CREX ,EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PRE,0
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,LEM            ,LA ESPAÑA EN MARCHA                               ,1
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,M.C.R.         ,MOVIMENTO CORRIENTE ROJA                          ,2
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,1
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,MOVIMIENTO RED ,"MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MO",11
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,P-LIB          ,PARTIDO DE LA LIBERTAD INDIVIDUAL                 ,0
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,P.C.P.E.       ,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA        ,6
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,P.P.           ,PARTIDO POPULAR                                   ,160
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL  ,24
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PARTIDO ANDALUC,PARTIDO ANDALUCISTA                               ,1
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PARTIDO X      ,"PARTIDO X, PARTIDO DEL FUTURO                     ",21
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PH             ,PARTIDO HUMANISTA                                 ,1
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PIRATA.CAT     ,PIRATES DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEA ,8
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PODEMOS        ,PODEMOS-PODEM                                     ,95
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PREPAL         ,SALAMANCA-ZAMORA-LEÓN PREPAL                      ,2
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PRIMAVERA EUROP,EQUO-COMPROMÍS-SIEX-PUM+J                         ,3
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,333
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PT             ,PARTIDO DA TERRA                                  ,2
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,R.R.U.E        ,"PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROP",1
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,RECORTES CERO  ,AGRUPACIÓN DE ELECTORES RECORTES CERO             ,4
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,SAIN           ,SOLIDARIDA Y AUTOGESTIÓN INTERNACIONALISTA        ,0
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,29
E,Eleccions al Parlament Europeu          ,2014,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,VOX            ,VOX                                               ,1
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,ACNV-BAR-PRAO-R,PROYECTO EUROPA                                   ,0
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,ALTER          ,ALTERNATIVA REPUBLICANA                           ,0
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,CILUS          ,CIUDADANOS LIBRES UNIDOS                          ,4
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,CIU            ,CONVERGÈNCIA I UNIÓ-COALICIÓ PER EUROPA           ,449
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,167
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,D.N.           ,DEMOCRACIA NACIONAL                               ,0
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,DER            ,AGRUPACIÓN DE ELECTORES D.E.R.                    ,6
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,EB             ,ESCONS EN BLANC ESCAÑOS EN BLANCO                 ,17
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,EH BILDU-BNG   ,ELS POBLES  DECIDEIXEN                            ,6
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,ERC-NECAT-EPDD ,ESQUERRA REPUBLICANA DE CATALUNYA-NECAT-C. SÍ-EPDD,584
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,EXTREMADURA UNI,EXTREMADURA UNIDA                                 ,2
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,F.A.C.         ,FORO DE CIUDADANOS                                ,1
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,1
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,I.FEM          ,INICIATIVA FEMINISTA                              ,4
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,283
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,IMPULSOSOCIAL  ,IMPULSO SOCIAL                                    ,1
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,IPEX-PREX-CREX ,EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PRE,2
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,LEM            ,LA ESPAÑA EN MARCHA                               ,1
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,M.C.R.         ,MOVIMENTO CORRIENTE ROJA                          ,1
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,0
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,MOVIMIENTO RED ,"MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MO",25
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,P-LIB          ,PARTIDO DE LA LIBERTAD INDIVIDUAL                 ,0
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,P.C.P.E.       ,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA        ,6
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,P.P.           ,PARTIDO POPULAR                                   ,197
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,PACMA          ,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL  ,21
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,PARTIDO ANDALUC,PARTIDO ANDALUCISTA                               ,0
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,PARTIDO X      ,"PARTIDO X, PARTIDO DEL FUTURO                     ",34
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,PH             ,PARTIDO HUMANISTA                                 ,0
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,PIRATA.CAT     ,PIRATES DE CATALUNYA-CONFEDERACIÓN PIRATA-EUROPEA ,24
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,PODEMOS        ,PODEMOS-PODEM                                     ,142
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,PREPAL         ,SALAMANCA-ZAMORA-LEÓN PREPAL                      ,1
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,PRIMAVERA EUROP,EQUO-COMPROMÍS-SIEX-PUM+J                         ,7
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,420
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,PT             ,PARTIDO DA TERRA                                  ,3
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,R.R.U.E        ,"PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROP",2
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,RECORTES CERO  ,AGRUPACIÓN DE ELECTORES RECORTES CERO             ,1
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,SAIN           ,SOLIDARIDA Y AUTOGESTIÓN INTERNACIONALISTA        ,0
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,33
E,Eleccions al Parlament Europeu          ,2014,1,16,CEMENTIRI VELL                          ,VOX            ,VOX                                               ,7
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,ACNV-BAR-PRAO-R,PROYECTO EUROPA                                   ,1
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,ALTER          ,ALTERNATIVA REPUBLICANA                           ,1
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,CILUS          ,CIUDADANOS LIBRES UNIDOS                          ,2
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,CIU            ,CONVERGÈNCIA I UNIÓ-COALICIÓ PER EUROPA           ,3040
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,278
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,D.N.           ,DEMOCRACIA NACIONAL                               ,2
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,DER            ,AGRUPACIÓN DE ELECTORES D.E.R.                    ,11
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,EB             ,ESCONS EN BLANC ESCAÑOS EN BLANCO                 ,45
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,EH BILDU-BNG   ,ELS POBLES  DECIDEIXEN                            ,22
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,ERC-NECAT-EPDD ,ESQUERRA REPUBLICANA DE CATALUNYA-NECAT-C. SÍ-EPDD,2490
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,EXTREMADURA UNI,EXTREMADURA UNIDA                                 ,1
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,F.A.C.         ,FORO DE CIUDADANOS                                ,4
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,1
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,I.FEM          ,INICIATIVA FEMINISTA                              ,1
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,719
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,IMPULSOSOCIAL  ,IMPULSO SOCIAL                                    ,24
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,IPEX-PREX-CREX ,EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PRE,0
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,LEM            ,LA ESPAÑA EN MARCHA                               ,2
E,Eleccions al Parlament Europeu          ,2014,1,17,CENTRE                                  ,M.C.R.         ,MOVIMENTO CORRIENTE ROJA                          ,2
