Mun;N.Fijo ;D;Mod;Sección;Epígrafe;Amb;Fec.Alta;Inicio Prof.;Uso;Super1 ;Super2 ;Super3 ;Super4 ;Super5 ;Super6 ;Super7 ;Super8 ;Super9 ;Super10;PotInd ;PotBan ;Obrer;Afecto Sim.;Máq.Apuestas;Toneladas;Nro.Viaj.;Ho;Plz;Máq.A;Máq.B;Descr.Elem1         ;Tipo Elem1;Valor Elem1  ;Descr.Elem2         ;Tipo Elem2;Valor Elem2  ;Descr.Elem3         ;Tipo Elem3;Valor Elem3  ;Descr.Elem4         ;Tipo Elem4;Valor Elem4  ;Título Epígrafe Euskera                                     ;Título Epígrafe castellano
030;0453517;G;840;      1;  9669  ;  M;20151201;        0000;   ;0000048;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO BESTE KULTUR ZERBITZU BATZUK                     ;OTROS SERVICIOS CULTURALES N.C.O.P.
030;0453830;W;840;      2;  872   ;  M;20151201;        0000;   ;0000015;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BESTE ERAKUNDE BATZUETAKO LOTERIAREN SALTZAILE OFIZIALAK    ;EXPENDEDORES OFIC. DE LOTERIAS DE OTROS ORGANISMOS
030;0453882;U;840;      1;  9722  ;  M;20151201;        0000;   ;0000010;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;APAINKETARAKO ARETO ETA INSTITUTUAK ETA ESTET. KABINETEAK   ;SALONES E INSTITUTOS DE BELLEZA Y GABINETES DE ESTETICA
030;0453967;U;840;      1;  6523  ;  M;20151217;        0000;   ;0000020;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;LURRIND.,KOSMETIKA ETA NORBERAREN GARBIK. GAIEN TXIK. SAL.  ;VENTA MENOR PERFUMER. Y COSMETICA Y ARTICULOS ASEO PERSONAL
030;0454028;W;840;      1;  722   ;  E;20151216;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;     24,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKANTZIEN GARRAIOA, ERREPIDEZ                             ;TRANSPORTE MERCANCIAS POR CARRETERA
030;0454129;P;840;      2;  899   ;  M;20151218;        0000;   ;0000100;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BESTE PROFESIONAL BATZU                                     ;OTROS PROFESIONALES
030;0454211;E;840;      1;  6622  ;  M;20151218;        0000;   ;0000116;0000140;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ERA GUZTIETAKO ARTIKULUEN TXIKIZTAKO SALMENTA,ESTAB.TXIKIA  ;VENTA MENOR TODA CLASE ARTICULOS, PEQUEÑOS ESTABLECIMIENTOS
030;0454303;E;840;      1;  8612  ;  E;20151223;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0454321;N;840;      2;  411   ;  M;20151218;        0000;   ;0000012;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ARKITEKTOAK                                                 ;ARQUITECTOS
030;0454322;V;840;      2;  411   ;  M;20151218;        0000;   ;0000012;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ARKITEKTOAK                                                 ;ARQUITECTOS
030;0454351;Q;840;      2;  741   ;  M;20151201;        0000;   ;0000012;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;EKONOMILARIAK                                               ;ECONOMISTAS
030;0454358;D;840;      1;  3163  ;  M;20160101;        0000;   ;0001345;0000400;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000368;0000000;00003;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;TORLOJOGINTZA  ETA  ALANBRETIK ERATORRITAKO BESTE ART. FABRI;TORNILLERIA Y  FABRICACION ARTICULOS DERIVADOS DEL ALAMBRE
030;0454363;K;840;      1;  8612  ;  E;20160101;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0454391;U;840;      1;  6912  ;  M;20160101;        0000;   ;0000210;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000013;0000000;00002;          N;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;AUTO IBILGAILU, BIZIKLETA ETA BESTE IBIL. ZENB. KONPONKETA  ;REPARACION VEHICULOS AUTOMOVILES, BICICLETAS Y OTROS VEHICU
030;0454425;H;840;      2;  798   ;  M;20151201;        0000;   ;0000012;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;FINANTZA ETA LEGE JARDUEREKIN LOTUTAKO BESTE PROFES. BATZUK ;OTROS PROF. RELAC. CON ACTIVIDADES FINANCIERAS Y JURIDICAS
030;0454599;Y;840;      1;  841   ;  M;20160101;        0000;   ;0000010;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;LEGE ZERBITZUAK                                             ;SERVICIOS JURIDICOS
030;0454613;G;840;      1;  6423  ;  M;20160101;        0000;   ;0000020;0000020;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;HARATEGI URDAITEGIETAN  HARAGI FRESKOEN TXIKIZKAKO SALMENTA ;VTA. MENOR EN CARNICERIAS-SALCHICHERIAS DE CARNES FRESCAS
030;0454706;X;840;      1;  6723  ;  M;20160101;        0000;   ;0000040;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;KIKARA BAKARREZKO KAFETEGIA                                 ;CAFETERIA UNA TAZA
030;0454904;X;840;      1;  6723  ;  M;20160107;        0000;   ;0000136;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;KIKARA BAKARREZKO KAFETEGIA                                 ;CAFETERIA UNA TAZA
030;0454934;R;840;      1;  8612  ;  E;20160101;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0454938;D;840;      1;  5047  ;  E;20160101;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INSTALAZIO TELEFONIKOAK, TELEGRAFIKOAK, ETA TELEBISTARENAK  ;INSTALACIONES TELEFONICAS, TELEGRAFICAS,TELEVISION ETC.
030;0454965;F;840;      1;  8612  ;  E;20160101;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0454977;W;840;      1;  7213  ;  E;20151204;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      057;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BIDAIARIEN GARRAIOA, ERREPIDEZ                              ;TRANSPORTE VIAJEROS POR CARRETERA
030;0454983;X;840;      1;  7213  ;  E;20151204;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      022;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BIDAIARIEN GARRAIOA, ERREPIDEZ                              ;TRANSPORTE VIAJEROS POR CARRETERA
030;0454984;W;840;      1;  7213  ;  E;20151204;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      022;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;BIDAIARIEN GARRAIOA, ERREPIDEZ                              ;TRANSPORTE VIAJEROS POR CARRETERA
030;0455088;G;840;      1;  847   ;  M;20151209;        0000;   ;0000010;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;KONTSULTARITZA ZERBITZUAK                                   ;SERVICIOS DE CONSULTORIA
030;0455146;R;840;      1;  508   ;  M;20160101;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ENPRESEN ALDI BATERAKO ELKARTE ETA BAZKUNDEAK               ;AGRUPACIONES Y UNIONES TEMPORALES DE EMPRESAS
030;0455178;N;840;      1;  9791  ;  M;20160101;        0000;   ;0000055;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;HILETA ZERBITZUAK                                           ;SERVICIOS POMPAS FUNEBRES
030;0455180;T;840;      1;  9791  ;  M;20160101;        0000;   ;0000635;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;HILETA ZERBITZUAK                                           ;SERVICIOS POMPAS FUNEBRES
030;0455302;U;840;      1;  3169  ;  M;20160101;        0000;   ;0000080;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000005;0000000;00001;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO METAL. BESTE PROD. BUKATU BATZUEN FABRIKAZIOA    ;FABRICACION OTROS ARTICULOS ACABADOS EN METALES N.C.O.P.
030;0455448;L;840;      1;  6512  ;  M;20160101;        0000;   ;0000053;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;JANTZI ETA ZORONGENTZAKO JANZKIEN TXIKIZKAKO SALMENTA       ;VENTA MENOR DE PRENDAS DE ROPA PARA EL VESTIDO Y TOCADO
030;0455490;V;840;      1;  8612  ;  E;20160101;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0455493;W;840;      1;  6446  ;  M;20160115;        0000;   ;0000100;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MASA FRIJIT.,GOSE PIZGARRIG., LITXARRERIEN...TXIKIZ. SALM.  ;VENTA MENOR MASAS FRITAS, PRODUCTOS APERITIVO,GOLOSINAS ..
030;0455557;M;840;      1;  5041  ;  M;20160107;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INSTALAZIO ELEKTRIKOAK OROHAR                               ;INSTALACIONES  ELECTRICAS   EN GENERAL
030;0455570;E;840;      1;  722   ;  E;20160118;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;     24,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKANTZIEN GARRAIOA, ERREPIDEZ                             ;TRANSPORTE MERCANCIAS POR CARRETERA
030;0455605;W;840;      1;  6133  ;  M;20160101;        0000;   ;0000020;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;GAINEKO   JAZKIEN   HANDIZKAKO SALMENTA                     ;VENTA MAYOR PRENDAS EXTERIORES DE VESTIR
030;0455611;X;840;      1;  9683  ;  M;20160119;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;KIROL IKUSK. ANTOLAKETA FEDERA ZIO EDO EZ PROF. KLUBEN MEDIO;ORGAN. ESPECTACULOS DEPORTIVOS POR FEDERAC. O CLUBS NO PROFE
030;0455630;Y;840;      2;  511   ;  M;20160104;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKATARITZA AGENTEAK                                       ;AGENTES COMERCIALES
030;0455671;U;840;      1;  9631  ;  M;20160115;        0000;   ;0000100;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;NRO. DE SALAS       ;         N;0000000000001;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ZINEMA FILMEEN ETA BIDEOEN EMANALDIAK                       ;EXHIBICION PELICULAS CINEMATOGRAFICAS Y VIDEOS
030;0455685;H;840;      1;  8612  ;  E;20160101;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0455909;J;840;      1;  8495  ;  M;20160101;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MEZULARITZA, MANDATAR. ETA POSTA BANAK. MANIPUL. ZERBITZUAK ;SERVICIOS DE MENSAJERIA, RECADERIA Y REPARTO Y MAN. CORRESP.
030;0456030;H;840;      1;  8612  ;  E;20160101;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;INDUST. LOKALEN ALOKAIRUAK ETA B.I.S.G.KO BES. ZENB. ALOKAIR;ALQUILER DE LOCALES INDUSTRIALES Y OTROS ALQUILERES N.C.O.P
030;0456107;W;840;      1;  9711  ;  M;20160101;        0000;   ;0000033;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ARROPA EGIENEN, GARBIKETA ETA PLANTXAKETA                   ;TINTE LIMPIEZA EN SECO, LAVADO Y PLANCHADO DE ROPAS
030;0456128;J;840;      1;  6912  ;  M;20160128;        0000;   ;0000005;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00001;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;AUTO IBILGAILU, BIZIKLETA ETA BESTE IBIL. ZENB. KONPONKETA  ;REPARACION VEHICULOS AUTOMOVILES, BICICLETAS Y OTROS VEHICU
030;0456260;D;840;      1;  6531  ;  M;20160201;        0000;   ;0000040;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ALTZARIEN (BULEGOETAKOAK EZIK) TXIKIZKAKO SALMENTA          ;VENTA MENOR MUEBLES   (EXCEPTO LOS DE OFICINA)
030;0456367;V;840;      2;  826   ;  M;20160201;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;IRAKASKUNTZA EZBERDINEN IRAKASLE PERTSONALGOA               ;PERSONAL DOCENTE ENSEÑANZAS DIVERSAS
030;0456418;J;840;      2;  411   ;  M;20160201;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ARKITEKTOAK                                                 ;ARQUITECTOS
030;0456434;C;840;      1;  8497  ;  M;20160201;        0000;   ;0000020;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ADMINISTRAZIO KUDEAKETAGINTZA ZERBITZUAK                    ;SERVICIOS DE GESTION ADMINISTRATIVA
030;0456442;K;840;      1;  5013  ;  P;20160201;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;IGELTSARITZA ETA,OROHAR, ERAIKINTZAKO LAN TXIKIAK           ;ALBAÑILERIA Y PEQUEÑOS  TRABAJOS DE CONSTRUCCION EN GENERAL
030;0456556;F;840;      2;  511   ;  M;20160201;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKATARITZA AGENTEAK                                       ;AGENTES COMERCIALES
030;0456723;R;840;      1;  8332  ;  M;20150101;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ERAIKINEN SUSTAPENA                                         ;PROMOCION DE EDIFICACIONES
030;0456860;F;840;      1;  6541  ;  M;20160201;        0000;   ;0000010;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;LEHORREKO IBILGAILUEN  TXIKIZKAKO SALMENTA                  ;VENTA MENOR VEHICULOS  TERRESTRES
030;0456890;Y;840;      1;  6531  ;  M;20160205;        0000;   ;0000035;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ALTZARIEN (BULEGOETAKOAK EZIK) TXIKIZKAKO SALMENTA          ;VENTA MENOR MUEBLES   (EXCEPTO LOS DE OFICINA)
030;0456907;R;840;      1;  6912  ;  M;20160208;        0000;   ;0000050;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000003;0000000;00001;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;AUTO IBILGAILU, BIZIKLETA ETA BESTE IBIL. ZENB. KONPONKETA  ;REPARACION VEHICULOS AUTOMOVILES, BICICLETAS Y OTROS VEHICU
030;0456919;L;840;      1;  8611  ;  E;20160201;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;ETXEBIZITZEN ALOKAIRUA                                      ;ALQUILER DE VIVIENDAS
030;0456964;W;840;      1;  6191  ;  M;20160201;        0000;   ;0000068;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;JOSTAILU ETA KIROL GAIEN  HANDIZKAKO SALMENTA               ;VENTA MAYOR JUGUETES Y ARTICULOS DE DEPORTE
030;0457062;E;840;      1;  6126  ;  M;20160205;        0000;   ;0000000;0000042;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;EDARI ETA TABAKOAREN HANDIZKAKO SALMENTA                    ;VENTA MAYOR BEBIDAS Y TABACO
030;0457135;K;840;      1;  5056  ;  E;20160211;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;PINTAKETA, ESTALDURAK, ETA LOKALEN AKABERA ETA APAINKETA    ;PINTURA, REVESTIMENTOS Y TERMINACION Y DECORACION LOCALES
030;0457240;C;840;      2;  599   ;  M;20160202;        0000;   ;0000010;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;MERKATAR. ETA OSTALARITZAREKIN ZERIK DUTEN BES. PROF. BATZUK;OTROS PROFESIONALES RELACIONADOS CON EL COMERCIO Y HOSTEL.
030;0457274;X;840;      1;  5013  ;  P;20160201;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;IGELTSARITZA ETA,OROHAR, ERAIKINTZAKO LAN TXIKIAK           ;ALBAÑILERIA Y PEQUEÑOS  TRABAJOS DE CONSTRUCCION EN GENERAL
030;0457419;S;840;      1;  4761  ;  M;20160201;        0000;   ;0000150;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;LIBURUEN ARGITARAPENA                                       ;EDICION DE LIBROS
030;0457421;B;840;      1;  859   ;  M;20151214;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;B.I.S.G.KO BES. ONDAS. HIGIGA. BATZ. ALOK. (PERT. IRAUN GABE;ALQUILER DE OTROS BIENES MUEB. N.C.O.P.(SIN PERSONAL PERMAN)
030;0457430;R;840;      1;  631   ;  P;20151201;        0000;   ;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;00000;           ;          00;      0,0;      000;  ;000;    0;    0;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;                    ;          ;             ;SALMENTARAKO BITARTEKARIAK                                  ;INTERMEDIARIOS DEL COMERCIO
