ID;TIPUS_EQUIPAMENT;DESCRIPCIO_TIPUS_EQUIPAMENT;NOM;NOM_CONTACTE;COGNOM1_CONTACTE;COGNOM2_CONTACTE;TELEFON;EMAIL;URL;SIGLA;NOM_CARRER;CODI_CARRER_INE;NRO;BIS;ESCALA;PIS;PORTA;CODI_DIVISIO_TERRITORIAL_ADMINISTRATIVA;CODI_DIVISIO_TERRITORIAL;CODI_POSTAL;CIUTAT;CODI_CIUTAT;PROVINCIA;CODI_PROPVINCIA;PAIS;CODI_PAIS;UTMX;UTMY;LONGITUD;LATITUD;TIPO_UTM;ADREÇA_COMPLETA
534;CULTURA, JOVENTUT I SOLIDARITAT;Ludoteques;Ludoteca Parc Esportiu Llobregat;;;;93 475 35 77;info@parcesportiullobregat.com;http://www.parcesportiullobregat.com/ ;C;de Mossèn Andreu;0807301520;s/n;;;;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072242;41.349028;;Av. del Baix Llobregat s/n  
535;CULTURA, JOVENTUT I SOLIDARITAT;Ludoteques;Ludoteca els Tubs (Esplai Mowgli);;;;93 377 06 95;cijmowgli@esplai.org;http://www.esplaimowgli.org;Pl;de Josep Tarradellas;0807301145;s/n;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071979;41.362529;;Pl de Josep Tarradellas s/n  
536;CULTURA, JOVENTUT I SOLIDARITAT;Ludoteques;Ludoteca la Sargantana (Esplai Vol i Vol);;;;93 377 97 66;volivol@hotmail.com;;Pl;de LLuís Companys;0807301368;s/n;;;3a;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071128;41.352978;;Pl de LLuís Companys s/n 3a 
537;SALUT, CONSUM I SERVEIS SOCIALS;Centres de salut;CAP Sant Ildefons (Centre d atenció continuada);;;;93 471 20 00;;;Av;de la República Argentina;0807301810;58;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.084156;41.363053;;Av de la República Argentina 58  
538;SALUT, CONSUM I SERVEIS SOCIALS;Centres de salut;CAP Doctor Martí i Julià;;;;93 475 12 90;;;Av;del Baix Llobregat;0807300248;13;;;;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.065477;41.353208;;Av del Baix Llobregat 13  
539;SALUT, CONSUM I SERVEIS SOCIALS;Centres de salut;CAP La Gavarra;;;;93 376 82 50;;;C;de Bellaterra;0807300300;41;;;2a;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.074184;41.357303;;C/ de Bellaterra 41 2a 
540;SALUT, CONSUM I SERVEIS SOCIALS;Centres de salut;CAP Mossèn Jaume Soler;;;;93 471 45 10;;;C;de Mossèn Andreu;0807301520;13;;;4a;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078229;41.360981;;C/ de Mossèn Andreu 13 4a 
542;OFICINES ADMINISTRATIVES;Altres administracions i consorcis;Centre Normalització Lingüística (CNL);;;;93 475 07 86;cornella@cpnl.cat;http://www.cpnl.cat/cornella;C;Almogavers;0807301820;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085299;41.363105;;C/ Almogavers s/n  
542;EDUCACIÓ I FORMACIÓ;Educació permanent;Centre Normalització Lingüística (CNL);;;;93 475 07 86;cornella@cpnl.cat;http://www.cpnl.cat/cornella;C;Almogavers;0807301820;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085299;41.363105;;C/ Almogavers s/n  
546;TURISME;Patrimoni històric;Can Camprubí (1927) ;;;;;;http://www.cornella.cat/ca/PatrimonioHistorico.asp;Parc;del Canal de la Infanta;0807301003;s/n;;;;;;B-03;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.061448;41.361885;;Parc de la Infanta  s/n  
550;MEDI AMBIENT;Horts urbans;Hort Urbà Sant Ildefons;;;;;;http://www.cornella.cat/ca/Horts.asp;C;Almogavers;0807301820;;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086638;41.363630;;C/ Almogavers   
552;OFICINES ADMINISTRATIVES;Ajuntament de Cornellà;Ajuntament de Cornellà de Llobregat;;;;93 377 02 12;apropteuonline@aj-cornella.cat;http://www.cornella.cat;Pl;de l Església;0807300530;1;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.070192;41.355192;;Pl de l Església 1  
553;OFICINES ADMINISTRATIVES;Departaments municipals;Departament d Innovació Urbana;;;;93 377 02 12;apropteuonline@aj-cornella.cat;;Pl;dels Enamorats;0807301760;5;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.069579;41.355170;;Pl dels Enamorats 5  
554;OFICINES ADMINISTRATIVES;Departaments municipals;Departament d Acció Social;;;;93 377 02 12;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/AccioSocial.asp;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085787;41.357579;;Ctra de l Hospitalet s/n  
555;OFICINES ADMINISTRATIVES;Departaments municipals;Departament d Activitats;;;;93 474 29 04;apropteuonline@aj-cornella.cat;;C;Energia;0807300785;97-101;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;41.352122;41.352122;;C/ Energia 97-101  
556;OFICINES ADMINISTRATIVES;Departaments municipals;Departament de Ciutat de la Lectura;;;;93 377 02 12;ciutatdelalectura@aj-cornella.cat;http://www.cornella.cat/ca/PlaCiutatDeLaLectura.asp;C;de Mossèn Jacint Verdaguer;0807301530;16-18;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.070878;41.354209;;C/ de Mossèn Jacint Verdaguer 16-18  
557;OFICINES ADMINISTRATIVES;Departaments municipals;Departament de Cultura;;;;93 377 54 54;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/Cultura.asp;C;de Mossèn Jacint Verdaguer;0807301530;16-18;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.070871;41.354211;;C/ de Mossèn Jacint Verdaguer 16-18  
558;OFICINES ADMINISTRATIVES;Departaments municipals;Departament d Educació;;;;93 377 02 12;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/Educacio.asp;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085787;41.357579;;Ctra de l Hospitalet s/n  
559;OFICINES ADMINISTRATIVES;Departaments municipals;Departament d Esports;;;;93 377 54 54;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/Esports.asp;C;de Mossèn Jacint Verdaguer;0807301530;16-18;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.069452;41.355284;;C/ de Mossèn Jacint Verdaguer 16-18  
560;OFICINES ADMINISTRATIVES;Departaments municipals;Guàrdia Urbana;;;;93 377 16 90;guardiaurbana@aj-cornella.cat;http://www.cornella.cat/ca/GuardiaUrbana.asp;C;de Rubió i Ors;0807301900;65;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.068791;41.353655;;C/ de Rubió i Ors 65  
560;SEGURETAT;Guàrdia Urbana;Guàrdia Urbana;;;;93 377 16 90;guardiaurbana@aj-cornella.cat;http://www.cornella.cat/ca/GuardiaUrbana.asp;C;de Rubió i Ors;0807301900;65;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.068791;41.353655;;C/ de Rubió i Ors 65  
561;OFICINES ADMINISTRATIVES;Departaments municipals;Departament de Joventut i Solidaritat;;;;93 377 54 54;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/Joventut.asp;C;de Mossèn Jacint Verdaguer;0807301530;16-18;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.070871;41.354211;;C/ de Mossèn Jacint Verdaguer 16-18  
562;OFICINES ADMINISTRATIVES;Departaments municipals;Departament de Medi Ambient;;;;93 475 87 18;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/MediAmbient.asp;Pl;dels Enamorats;0807301760;7;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.096503;41.352216;;Pl dels Enamorats 7  
563;OFICINES ADMINISTRATIVES;Departaments municipals;Departament de Patrimoni Cultural i Biblioteques;;;;93 474 51 35;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/Patrimoni.asp;C;de Mossèn Jacint Verdaguer;0807301530;s/n;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071472;41.353936;;C/ de Mossèn Jacint Verdaguer s/n  
564;OFICINES ADMINISTRATIVES;Departaments municipals;Departament de Projectes d Espai Públic;;;;93 474 29 04;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/ViaPublica.asp;C;Energia;0807300785;97-99;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.096791;41.352211;;C/ Energia 97-99  
565;OFICINES ADMINISTRATIVES;Departaments municipals;Departament de Polítiques de Família;;;;93 377 02 12;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/PolitiquesFamilia.asp;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085787;41.357579;;Ctra de l Hospitalet s/n  
566;OFICINES ADMINISTRATIVES;Departaments municipals;Departament de Polítiques d Igualtat;;;;93 474 28 41;ladona@aj-cornella.cat;http://www.cornella.cat/ca/Dona.asp;C;de Mossèn Jacint Verdaguer;0807301530;16-18;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.070804;41.354215;;C/ de Mossèn Jacint Verdaguer 16-18  
567;OFICINES ADMINISTRATIVES;Departaments municipals;Departament de Polítiques d Ocupació;;;;93 377 02 12;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/Ocupacio.asp;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085787;41.357579;;Ctra de l Hospitalet s/n  
568;OFICINES ADMINISTRATIVES;Departaments municipals;Departament de Premsa i Comunicació;;;;93 377 02 12;premsa@aj-cornella.cat;;Pl;de l Església;0807300530;s/n;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.070501;41.355119;;Pl de l Església s/n  
569;OFICINES ADMINISTRATIVES;Departaments municipals;Departament de Salut Pública;;;;93 376 51 51;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/Salut.asp;Av;de Sant Ildefons;0807301980;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083143;41.362548;;Av de Sant Ildefons s/n  
570;OFICINES ADMINISTRATIVES;Departaments municipals;Departament de Projectes públics i espai urbà.;;;;93 377 02 12;apropteuonline@aj-cornella.cat;http://www.cornella.cat/ca/Urbanisme.asp;Pl;d Enric Mora;0807300788;8;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.069674;41.355856;;Pl d Enric Mora 8  
571;OFICINES ADMINISTRATIVES;Altres serveis i empreses municipals;Cementiri Municipal;;;;93 377 35 88;;;C;de Josep Fiter;0807301100;s/n;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.070216;41.364045;;C/ de Josep Fiter s/n  
571;SERVEIS FUNERARIS;Cementiri públic;Cementiri Municipal;;;;93 377 35 88;;;C;de Josep Fiter;0807301100;s/n;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.070216;41.364045;;C/ de Josep Fiter s/n  
572;OFICINES ADMINISTRATIVES;Altres serveis i empreses municipals;Deixalleria de Cornellà;;;;93 474 08 94;;http://www.cornella.cat/ca/DeixalleriaDeCornella.asp;C;del Progrès;0807301708;18-20;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085168;41.346194;;C/ del Progrès 18-20  
572;MEDI AMBIENT;Deixalleria Cornellà;Deixalleria de Cornellà;;;;93 474 08 94;;http://www.cornella.cat/ca/DeixalleriaDeCornella.asp;C;del Progrès;0807301708;18-20;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085168;41.346194;;C/ del Progrès 18-20  
573;OFICINES ADMINISTRATIVES;Altres serveis i empreses municipals;Servei de Mediació;;;;93 474 51 35;mediaciociutadana@aj-cornella.cat;http://www.cornella.cat/ca/directoriadministracio.asp#altres;C;de Marcelino Menéndez Pelayo;0807301490;s/n;;;2;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071687;41.353814;;C/ de Marcelino Menéndez Pelayo s/n 2 
574;OFICINES ADMINISTRATIVES;Altres serveis i empreses municipals;Procornellà;;;;93 474 02 02;info@procornella.com;http://www.procornella.cat;C;d Albert Einstein;0807300065;47-49;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.081382;41.349632;;C/ d Albert Einstein 47-49  
575;OFICINES ADMINISTRATIVES;Altres serveis i empreses municipals;Tecsalsa (Oficines - CET Jardineria - Garden Cornnatur);;;;93 474 34 50;contractacio@tecsalsa.cat;http://www.tecsalsa.cat;C;del Progrès;0807301708;s/n;;;;;;B-03;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083584;41.347106;;C/ del Progrès s/n  
576;OFICINES ADMINISTRATIVES;Altres serveis i empreses municipals;Tecsalsa (CET Manipulats - Centre Ocupacional);;;;93 474 34 50;contractacio@tecsalsa.cat;http://www.tecsalsa.cat;Ptge;de la Destraleta;0807300643;168;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.069564;41.357020;;Ptge de la Destraleta 168  
577;OFICINES ADMINISTRATIVES;Altres serveis i empreses municipals;Síndic de Greuges de Cornellà;;;;900 70 40 70;sindicdegreuges@aj-cornella.cat;http://www.cornella.cat/ca/ContacteSindic.asp;C;de Mossèn Andreu;0807301520;13-19;;;3;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078106;41.361046;;C/ de Mossèn Andreu 13-19 3 
578;OFICINES ADMINISTRATIVES;Altres administracions i consorcis;Agència Tributaria (AEAT);;;;;;http://www.aeat.es;C;de Vicenç Llivina;0807302180;1;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.073142;41.356140;;C/ de Vicenç Llivina 1  
579;OFICINES ADMINISTRATIVES;Departaments municipals;Departament de Comerç i Turisme;;;;93 475 87 34;consorci@aj-cornella.cat;http://www.cornella.cat/ca/ComercTurisme.asp;Av;de Sant Ildefons;0807301980;s/n;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083446;41.362527;;Av de Sant Ildefons s/n  
580;OFICINES ADMINISTRATIVES;Altres administracions i consorcis;Fundació per a l Atenció a Persones Dependents;;;;93 375 00 10;info@dependents.cat;http://fundaciodependents.blogspot.com;Av;de Salvador Allende;0807302190;45;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083641;41.359675;;Av de Salvador Allende 45  
580;SALUT, CONSUM I SERVEIS SOCIALS;Altres serveis i equipaments;Fundació per a l Atenció a Persones Dependents;;;;93 375 00 10;info@dependents.cat;http://fundaciodependents.blogspot.com;Av;de Salvador Allende;0807302190;45;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083641;41.359675;;Av de Salvador Allende 45  
581;OFICINES ADMINISTRATIVES;Altres administracions i consorcis;Institut Nacional de la Seguretat Social (INSS);;;;93 480 14 14;;http://seg-social.es;Av;del Maresme;0807301397;21;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083920;41.348897;;Av del Maresme 21  
583;OFICINES ADMINISTRATIVES;Altres administracions i consorcis;Oficina de Treball de la Generalitat (OTG);;;;93 375 23 61;otg_cornella.soc@gencat.cat;http://www.oficinadetreball.gencat.cat;Av;del Baix Llobregat;0807300248;13;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.065469;41.353357;;Av del Baix Llobregat 13  
584;OFICINES ADMINISTRATIVES;Altres administracions i consorcis;Oficina de Benestar Social i Família de la Generalitat;;;;93 375 37 54;;http://www20.gencat.cat/portal/site/bsf/;C;de Cristòfor Llargués;0807300610;12;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.079566;41.361230;;C/ de Cristòfor Llargués 12  
585;OFICINES ADMINISTRATIVES;Altres administracions i consorcis;Registre de la Propietat;;;;93 475 26 85;hospitalet2@registrodelapropiedad.org;http://www.registrodelapropiedad.org;C;de Sevilla;0807302050;11-13;;;2;2;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.069599;41.363343;;C/ de Sevilla 11-13 2 2
586;OFICINES ADMINISTRATIVES;Altres administracions i consorcis;Edifici Judicial de Cornellà;;;;93 551 70 00;oac.cornella@xij.gencat.cat;http://www.cornella.cat/ca/TelefonsUtils.asp#justicia;C;de Can Rosés;0807302200;1-3;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.075011;41.354023;;C/ de Victor Pradera 1-3  
587;CULTURA, JOVENTUT I SOLIDARITAT;Museus;Museu de Matemàtiques de Catalunya (MMACA);;;;;reserves.cornella@mmaca.cat;http://www.cornella.cat/ca/MuseuMatematiques.asp;Ctra;de l Hospitalet;0807300930;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.085084;41.357463;;Ctra de l Hospitalet s/n  
588;CULTURA, JOVENTUT I SOLIDARITAT;Sales d exposicions;Sala d Exposicions Art Públic;;;;93 471 16 79;;;C;del Llobregat;0807301360;9;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.075142;41.358376;;C/ del Llobregat 9  
589;CULTURA, JOVENTUT I SOLIDARITAT;Centres cívics i culturals;Centre Cívic la Gavarra;;;;93 376 20 11;ccgavarra@aj-cornella.cat;;C;de Mossèn Andreu;0807301520;13-19;;;4;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078128;41.361010;;C/ de Mossèn Andreu 13-19 4 
590;CULTURA, JOVENTUT I SOLIDARITAT;Centres cívics i culturals;Societat Coral La Unió;;;;93 480 00 60;sc.launio@launiodecornella.cat;http://www.launiodecornella.cat/;Camí;de la Destraleta;0807300640;s/n;;;;;;B-03;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.066233;41.360927;;Cami de la Destraleta s/n  
594;CULTURA, JOVENTUT I SOLIDARITAT;Equipaments juvenils;Espai Paret Taronja;;;;93 376 36 93;craj@aj-cornella.cat;http://www.cornella.cat/ca/Craj.asp;C;de Mossèn Andreu;0807301520;17;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078449;41.36109;;C/ de Mossèn Andreu 17  
595;SALUT, CONSUM I SERVEIS SOCIALS;Centres de salut;Consultori Fontsanta (EAP Martí i Julià);;;;93 474 40 02;;;C;Gironès;0807300955;5;;;;;;B-03;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.060577;41.359208;;C/ Gironès 5  
596;SALUT, CONSUM I SERVEIS SOCIALS;Centres de salut;Consultori Almeda (EAP Martí i Julià);;;;93 470 93 79;;;Pl;Almeda la Vella;0807302525;s/n;;;;;;B-01;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086484;41.351416;;Pl Almeda la Vella s/n  
597;SALUT, CONSUM I SERVEIS SOCIALS;Centres de salut;Unitat d Atenció de la Salut Sexual i Reproductiva (ASSIR);;;;93 375 20 43;;;C;de Mossèn Jaume Solé;0807301540;8;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.075332;41.360899;;C/ de Mossèn Jaume Solé 8  
598;SALUT, CONSUM I SERVEIS SOCIALS;Centres de salut;Centre d Atenció i Seguiment de Drogodependències (CASD) Fontsanta;;;;;;;C;de Mossèn Andreu;0807301520;13;;;1a;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.077979;41.361050;;C/ de Mossèn Andreu 13 1a 
599;SALUT, CONSUM I SERVEIS SOCIALS;Centres de salut;Centre de Salut Mental Infantil i Juvenil de Cornellà (Hospital Sant Joan de Déu);;;;93 471 45 60;secrecornella@hsjdbcn.org;http://www.hsjdbcn.org;C;de Mossèn Andreu;0807301520;13;;;2a;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.078020;41.361125;;C/ de Mossèn Andreu 13 2a 
600;SALUT, CONSUM I SERVEIS SOCIALS;Centres de salut;Centre Salut Mental d Adults;;;;93 471 03 30;;;C;de Mossèn Andreu;0807301520;13;;;3a;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.077960;41.361098;;C/ de Mossèn Andreu 13 3a 
601;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia A. Riba Mas;;;;93 376 31 38;;;C;de Cristòfor Llargués;0807300610;20;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.079536;41.360723;;C/ de Cristòfor Llargués 20  
602;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia A. Bourgeois Guerau;;;;93 377 39 46;;;C;de Rubió i Ors;0807301900;183;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.073423;41.352570;;C/ de Rubió i Ors 183  
603;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia F. Martín Sánchez;;;;93 471 31 23;;;C;de Marcelino Menéndez Pelayo;0807301490;6;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071931;41.353655;;C/ de Marcelino Menéndez Pelayo 6  
604;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia J. González de Pedro-Juan;;;;93 375 56 01;;;C;d Ignasi Iglesias;0807300990;4;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072634;41.361999;;C/ d Ignasi Iglesias 4  
606;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia A. Vives Pal.;;;;93 376 72 03;;;C;del Bonestar;0807300340;68;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.079092;41.359407;;C/ del Bonestar 68  
607;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia A.M. Colom-Noguera;;;;93 377 39 77;;;C;de Sant Lluís;0807302020;37;;;;;;B-08;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.074602;41.350969;;C/ de Sant Lluís 37  
608;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia B. Morató;;;;93 376 05 93;;;C;de Frederic Soler;0807300820;73;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.077506;41.363605;;C/ de Frederic Soler 73  
610;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia C. Galí Mansanet;;;;93 376 34 73;;;C;de la Segarra;0807302049;8;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.086215;41.365966;;C/ de la Segarra 8  
611;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia C. Girón Solores;;;;93 376 01 94;;;C;de les Orioles;0807301250;6;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.075160;41.363059;;C/ de les Orioles 6  
614;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia F. Cuartero Cuartero;;;;93 375 25 51;;;C;del Bonestar;0807300340;7;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.074620;41.357488;;C/ del Bonestar 7  
617;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia J. García González;;;;93 377 43 39;;;C;de Narcís Monturiol;0807301510;10;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.065991;41.355003;;C/ de Narcís Monturiol 10  
618;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia J. Ochoa;;;;93 376 28 92;;;C;de la Buguenvil·lea;0807300360;8;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.080954;41.362230;;C/ de la Buguenvil·lea 8  
623;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia M. Illa Serradell;;;;93 376 47 56;;;Av;de Salvador Allende;0807302190;6;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.079013;41.357652;;Av de Salvador Allende 6  
624;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia E. Castillo Sánchez;;;;93 376 71 02;;;C;de Feliu i Codina;0807300810;26;;;;;;B-07;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.071947;41.365337;;C/ de Feliu i Codina 26  
625;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia Mª P. Fernández - A. Vallespín;;;;93 261 90 40;;;C;del Bedoll;0807300010;5;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.082675;41.363729;;C/ del Bedoll 5  
626;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia M. Marcoval Sant;;;;93 376 31 45;;;C;del Doctor Arús;0807300670;10;;;;;;B-09;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.083318;41.360971;;C/ del Doctor Arús 10  
627;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia N. Beltran Acosta;;;;93 377 43 44;;;Av;del Parc;0807301640;27;;;;;;B-05;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.073928;41.358984;;Av del Parc 27  
628;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia M. Pueyo García;;;;93 377 02 97;;;Rbla;d Anselm Clavé;0807301060;19;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.072190;41.354840;;Rbla d Anselm Clavé 19  
631;SALUT, CONSUM I SERVEIS SOCIALS;Farmàcies;Farmàcia R. Gelabert i Camprubí;;;;93 377 24 82;;;C;de Rubió i Ors;0807301900;128;;;;;;B-02;08940;Cornellà de Llobregat;08073;Barcelona;08;ESPAÑA;108;;;2.069252;41.353098;;C/ de Rubió i Ors 128  
