CODI_DIVISIO_TERRITORIAL;TIPUS_VEHICLE;CODI_TIPUS_VEHICLE;ANTIGUETAT;POTENCIA_FISCAL;CILINDRADA;PLACES;CARREGA_UTIL;MARCA;NRE_VEHICLES
DESCONEGUT;Camió;FURGONETA               ;;0;;0;698;Opel;1
DESCONEGUT;Camió;FURGONETA               ;;0;;0;700;Fiat;1
DESCONEGUT;Camió;FURGONETA               ;;0;;0;767;Opel;1
DESCONEGUT;Camió;FURGONETA               ;;0;;0;800;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;;0;;0;805;Fiat;1
DESCONEGUT;Camió;FURGONETA               ;;0;;0;890;Iveco;1
DESCONEGUT;Camió;FURGONETA               ;;0;;0;935;Iveco;1
DESCONEGUT;Camió;FURGONETA               ;;0;;0;1000;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;;0;;0;1220;Ford;1
DESCONEGUT;Camió;FURGONETA               ;;0;;0;1263;Nissan;1
DESCONEGUT;Camió;FURGONETA               ;;0;;0;1375;Iveco;1
DESCONEGUT;Camió;FURGONETA               ;;0;;0;1434;Mercedes benz;1
DESCONEGUT;Camió;FURGONETA               ;;0;;0;1455;Mercedes benz;1
DESCONEGUT;Camió;FURGONETA               ;   0;0;;0;770;Dacia;1
DESCONEGUT;Camió;FURGONETA               ;   0;0;;0;816;Volkswagen;2
DESCONEGUT;Camió;FURGONETA               ;   0;0;;0;922;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;   0;0;;0;1109;Mercedes benz;1
DESCONEGUT;Camió;FURGONETA               ;   1;0;;0;704;Fiat;1
DESCONEGUT;Camió;FURGONETA               ;   1;0;;0;1274;Mercedes benz;1
DESCONEGUT;Camió;FURGONETA               ;   2;0;;0;600;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;   2;0;;0;600;Ford;1
DESCONEGUT;Camió;FURGONETA               ;   2;0;;0;607;Ford;3
DESCONEGUT;Camió;FURGONETA               ;   2;0;;0;610;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;   2;0;;0;623;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;   2;0;;0;624;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;   2;0;;0;688;Nissan;1
DESCONEGUT;Camió;FURGONETA               ;   2;0;;0;849;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;   2;0;;0;1205;Mercedes benz;1
DESCONEGUT;Camió;FURGONETA               ;   2;0;;0;1527;Ford;1
DESCONEGUT;Camió;FURGONETA               ;   2;0;;0;1550;Volkswagen;1
DESCONEGUT;Camió;FURGONETA               ;   2;0;;0;1610;Renault;1
DESCONEGUT;Camió;FURGONETA               ;   2;0;;0;1661;Ford;1
DESCONEGUT;Camió;FURGONETA               ;   3;0;;0;592;Renault;1
DESCONEGUT;Camió;FURGONETA               ;   3;0;;0;610;Citroen;15
DESCONEGUT;Camió;FURGONETA               ;   3;0;;0;816;Volkswagen;1
DESCONEGUT;Camió;FURGONETA               ;   3;0;;0;891;Mercedes benz;1
DESCONEGUT;Camió;FURGONETA               ;   3;0;;0;942;Ford;1
DESCONEGUT;Camió;FURGONETA               ;   3;0;;0;1525;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;   3;0;;0;1530;Renault;1
DESCONEGUT;Camió;FURGONETA               ;   3;0;;0;1634;Ford;1
DESCONEGUT;Camió;FURGONETA               ;   4;0;;0;780;Opel;4
DESCONEGUT;Camió;FURGONETA               ;   4;0;;0;1000;Citroen;2
DESCONEGUT;Camió;FURGONETA               ;   4;0;;0;1375;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;   5;0;;0;610;Citroen;2
DESCONEGUT;Camió;FURGONETA               ;   5;0;;0;765;;1
DESCONEGUT;Camió;FURGONETA               ;   5;0;;0;800;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;   5;0;;0;966;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;   5;0;;0;1092;Opel;1
DESCONEGUT;Camió;FURGONETA               ;   5;0;;0;1200;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;   6;0;;0;535;Renault;4
DESCONEGUT;Camió;FURGONETA               ;   6;0;;0;550;Renault;1
DESCONEGUT;Camió;FURGONETA               ;   6;0;;0;555;Tata;1
DESCONEGUT;Camió;FURGONETA               ;   6;0;;0;620;Volkswagen;1
DESCONEGUT;Camió;FURGONETA               ;   6;0;;0;730;Fiat;1
DESCONEGUT;Camió;FURGONETA               ;   6;0;;0;784;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;   6;0;;0;800;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;   6;0;;0;950;Mercedes benz;1
DESCONEGUT;Camió;FURGONETA               ;   6;0;;0;1019;Ford;1
DESCONEGUT;Camió;FURGONETA               ;   6;0;;0;1092;Nissan;2
DESCONEGUT;Camió;FURGONETA               ;   6;0;;0;1200;Peugeot;2
DESCONEGUT;Camió;FURGONETA               ;   6;0;;0;1606;Nissan;1
DESCONEGUT;Camió;FURGONETA               ;   7;0;;0;654;Ford;2
DESCONEGUT;Camió;FURGONETA               ;   7;0;;0;665;Fiat;1
DESCONEGUT;Camió;FURGONETA               ;   7;0;;0;741;Ford;2
DESCONEGUT;Camió;FURGONETA               ;   7;0;;0;749;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;   7;0;;0;760;;1
DESCONEGUT;Camió;FURGONETA               ;   7;0;;0;784;Peugeot;2
DESCONEGUT;Camió;FURGONETA               ;   7;0;;0;835;Citroen;2
DESCONEGUT;Camió;FURGONETA               ;   7;0;;0;1305;Mercedes benz;1
DESCONEGUT;Camió;FURGONETA               ;   7;0;;0;1505;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;529;Ford;1
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;594;Citroen;2
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;619;Ford;1
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;625;Fiat;2
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;641;Fiat;1
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;718;Fiat;1
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;741;Ford;1
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;761;Land rover;1
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;767;Opel;1
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;780;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;1023;Opel;1
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;1075;Volkswagen;1
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;1216;Renault;1
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;1243;Hyundai;1
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;1465;Fiat;1
DESCONEGUT;Camió;FURGONETA               ;   8;0;;0;1579;Renault;1
DESCONEGUT;Camió;FURGONETA               ;   9;0;;0;615;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;   9;0;;0;620;Nissan;2
DESCONEGUT;Camió;FURGONETA               ;   9;0;;0;1040;Mercedes benz;1
DESCONEGUT;Camió;FURGONETA               ;   9;0;;0;1183;Ford;1
DESCONEGUT;Camió;FURGONETA               ;   9;0;;0;1212;Opel;2
DESCONEGUT;Camió;FURGONETA               ;   9;0;;0;1365;Fiat;1
DESCONEGUT;Camió;FURGONETA               ;   9;0;;0;1435;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;   9;0;;0;1505;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;   9;0;;0;1515;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;   9;0;;0;1545;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;   9;0;;0;1621;Nissan;2
DESCONEGUT;Camió;FURGONETA               ;  -1;0;;0;614;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;  -1;0;;0;660;Citroen;6
DESCONEGUT;Camió;FURGONETA               ;  -1;0;;0;753;Dacia;2
DESCONEGUT;Camió;FURGONETA               ;  -1;0;;0;1012;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;  -1;0;;0;1205;Iveco;5
DESCONEGUT;Camió;FURGONETA               ;  -1;0;;0;1525;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;  -1;0;;0;1590;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;  10;0;;0;700;Ford;1
DESCONEGUT;Camió;FURGONETA               ;  10;0;;0;1023;Opel;1
DESCONEGUT;Camió;FURGONETA               ;  10;0;;0;1023;Renault;3
DESCONEGUT;Camió;FURGONETA               ;  10;0;;0;1075;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;  10;0;;0;1201;Ford;2
DESCONEGUT;Camió;FURGONETA               ;  10;0;;0;1242;Nissan;1
DESCONEGUT;Camió;FURGONETA               ;  10;0;;0;1425;Fiat;1
DESCONEGUT;Camió;FURGONETA               ;  10;0;;0;1430;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;  11;0;;0;595;Opel;2
DESCONEGUT;Camió;FURGONETA               ;  11;0;;0;600;Peugeot;2
DESCONEGUT;Camió;FURGONETA               ;  11;0;;0;615;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;  11;0;;0;625;Seat;1
DESCONEGUT;Camió;FURGONETA               ;  11;0;;0;780;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;  11;0;;0;800;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;  11;0;;0;805;Mercedes benz;1
DESCONEGUT;Camió;FURGONETA               ;  11;0;;0;1101;Opel;1
DESCONEGUT;Camió;FURGONETA               ;  11;0;;0;1585;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;  12;0;;0;1605;Ford;1
DESCONEGUT;Camió;FURGONETA               ;  13;0;;0;575;Renault;1
DESCONEGUT;Camió;FURGONETA               ;  13;0;;0;765;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;  13;0;;0;800;Peugeot;2
DESCONEGUT;Camió;FURGONETA               ;  14;0;;0;625;Renault;1
DESCONEGUT;Camió;FURGONETA               ;  14;0;;0;765;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;  14;0;;0;907;Ford;1
DESCONEGUT;Camió;FURGONETA               ;  15;0;;0;800;Peugeot;1
DESCONEGUT;Camió;FURGONETA               ;  15;0;;0;1305;Iveco;1
DESCONEGUT;Camió;FURGONETA               ;  15;0;;0;1580;Fiat;1
DESCONEGUT;Camió;FURGONETA               ;  16;0;;0;575;Renault;1
DESCONEGUT;Camió;FURGONETA               ;  17;0;;0;600;Citroen;1
DESCONEGUT;Camió;FURGONETA               ;  17;0;;0;640;Nissan;1
DESCONEGUT;Camió;FURGONETA               ;  19;0;;0;575;Renault;1
DESCONEGUT;Camió;FURGONETA               ;  19;0;;0;960;Fiat;1
DESCONEGUT;Camió;FURGONETA               ;  20;0;;0;715;Volkswagen;1
DESCONEGUT;Camió;FURGONETA               ;  20;0;;0;1255;Ford;1
DESCONEGUT;Camió;FURGONETA               ;  24;0;;0;665;Nissan;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;560;Citroen;6
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;570;Citroen;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;580;G.m.e.;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;600;Citroen;4
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;620;Ford;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;635;Nissan;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;649;Peugeot;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;655;Citroen;2
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;755;Nissan;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;895;Nissan;2
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;950;Avia;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;955;Mercedes benz;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;995;Sava;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;1041;Ford;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;1070;Volkswagen;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;1120;Nissan;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;1200;Peugeot;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;1405;Citroen;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;1480;Nissan;2
DESCONEGUT;Camió;FURGONETA MIXTA         ;;0;;0;1687;Nissan;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;   3;0;;0;675;Nissan;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;   7;0;;0;1092;Nissan;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;   8;0;;0;979;Opel;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;   9;0;;0;602;Volkswagen;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;   9;0;;0;797;Peugeot;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  12;0;;0;900;Mercedes benz;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  12;0;;0;1062;Ford;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  12;0;;0;1515;Ford;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  13;0;;0;649;Citroen;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  14;0;;0;810;Peugeot;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  19;0;;0;775;Volkswagen;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  21;0;;0;545;Renault;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  21;0;;0;900;Volkswagen;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  22;0;;0;545;Renault;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  22;0;;0;570;Citroen;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  22;0;;0;575;Renault;3
DESCONEGUT;Camió;FURGONETA MIXTA         ;  22;0;;0;675;Nissan;2
DESCONEGUT;Camió;FURGONETA MIXTA         ;  23;0;;0;895;Nissan;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  25;0;;0;600;Citroen;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  25;0;;0;1090;;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  27;0;;0;995;Pegaso;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  29;0;;0;995;Pegaso;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  29;0;;0;1120;Volkswagen;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  31;0;;0;1490;Mercedes benz;1
DESCONEGUT;Camió;FURGONETA MIXTA         ;  33;0;;0;950;Ebro;1
DESCONEGUT;Camió;HORMIGONERA             ;;0;;0;3000;;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;;0;;0;525;Renault;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;;0;;0;546;Citroen;2
DESCONEGUT;Camió;VEHIC. MIXTO            ;;0;;0;563;Renault;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;;0;;0;609;Citroen;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;;0;;0;625;Seat;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;;0;;0;655;Citroen;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;;0;;0;660;Nissan;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;;0;;0;740;Mercedes benz;1
DESCONEGUT;Autobús;AUTOBUS                 ;;0;;56;0;;1
DESCONEGUT;Autobús;AUTOBUS                 ;;0;;56;0;Pegaso;1
DESCONEGUT;Autobús;AUTOBUS                 ;;0;;57;0;M.a.n.;1
DESCONEGUT;Autobús;AUTOBUS                 ;;0;;61;0;Iveco;1
DESCONEGUT;Autobús;AUTOBUS                 ;;0;;67;0;Volvo;1
DESCONEGUT;Autobús;AUTOBUS                 ;   1;0;;32;0;Mercedes benz;1
DESCONEGUT;Autobús;AUTOBUS                 ;   1;0;;57;0;;2
DESCONEGUT;Autobús;AUTOBUS                 ;   1;0;;57;0;Irizar;1
DESCONEGUT;Autobús;AUTOBUS                 ;   3;0;;57;0;M.a.n.;3
DESCONEGUT;Autobús;AUTOBUS                 ;   4;0;;57;0;M.a.n.;1
DESCONEGUT;Autobús;AUTOBUS                 ;   4;0;;57;0;Scania;1
DESCONEGUT;Autobús;AUTOBUS                 ;   4;0;;57;0;Volvo;1
DESCONEGUT;Autobús;AUTOBUS                 ;   5;0;;33;0;Iveco;1
DESCONEGUT;Autobús;AUTOBUS                 ;   6;0;;20;0;Iveco;1
DESCONEGUT;Autobús;AUTOBUS                 ;   6;0;;52;0;;1
DESCONEGUT;Autobús;AUTOBUS                 ;   6;0;;57;0;;1
DESCONEGUT;Autobús;AUTOBUS                 ;   6;0;;57;0;M.a.n.;1
DESCONEGUT;Autobús;AUTOBUS                 ;   6;0;;65;0;Volvo;1
DESCONEGUT;Autobús;AUTOBUS                 ;   7;0;;57;0;Volvo;1
DESCONEGUT;Autobús;AUTOBUS                 ;   8;0;;61;0;;1
DESCONEGUT;Autobús;AUTOBUS                 ;   9;0;;56;0;Volvo;1
DESCONEGUT;Autobús;AUTOBUS                 ;   9;0;;61;0;Volvo;1
DESCONEGUT;Autobús;AUTOBUS                 ;  -1;0;;33;0;;1
DESCONEGUT;Autobús;AUTOBUS                 ;  -1;0;;57;0;;1
DESCONEGUT;Autobús;AUTOBUS                 ;  -1;0;;73;0;;1
DESCONEGUT;Autobús;AUTOBUS                 ;  10;0;;57;0;M.a.n.;1
DESCONEGUT;Autobús;AUTOBUS                 ;  11;0;;57;0;Iveco;1
DESCONEGUT;Autobús;AUTOBUS                 ;  12;0;;52;0;Iveco;1
DESCONEGUT;Autobús;AUTOBUS                 ;  14;0;;54;0;Volvo;1
DESCONEGUT;Autobús;AUTOBUS                 ;  14;0;;56;0;Mercedes benz;1
DESCONEGUT;Autobús;AUTOBUS                 ;  14;0;;61;0;Scania;1
DESCONEGUT;Autobús;AUTOBUS                 ;  15;0;;23;0;Mercedes benz;1
DESCONEGUT;Autobús;AUTOBUS                 ;  16;0;;57;0;Iveco;1
DESCONEGUT;Autobús;AUTOBUS                 ;  17;0;;15;0;Ford;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;575;Renault;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;620;Renault;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;625;Nissan;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;625;Renault;2
DESCONEGUT;Camió;CAMION                  ;;0;;0;680;Nissan;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;725;Ebro;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;907;Ford;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;935;Fiat;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;950;Nissan;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;1015;Ford;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;1145;Ford;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;1390;Iveco;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;1485;Iveco;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;1510;Mercedes benz;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;1600;Mercedes benz;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;3485;Nissan;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;5885;Nissan;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;11780;Mercedes benz;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;11800;Pegaso;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;12410;Pegaso;1
DESCONEGUT;Camió;CAMION                  ;;0;;0;13135;Iveco;1
DESCONEGUT;Camió;CAMION                  ;   0;0;;0;514;Citroen;1
DESCONEGUT;Camió;CAMION                  ;   0;0;;0;910;Nissan;1
DESCONEGUT;Camió;CAMION                  ;   0;0;;0;952;Mercedes benz;1
DESCONEGUT;Camió;CAMION                  ;   0;0;;0;1092;Nissan;1
DESCONEGUT;Camió;CAMION                  ;   1;0;;0;480;Volkswagen;1
DESCONEGUT;Camió;CAMION                  ;   1;0;;0;710;Nissan;2
DESCONEGUT;Camió;CAMION                  ;   1;0;;0;748;Citroen;1
DESCONEGUT;Camió;CAMION                  ;   1;0;;0;1416;Renault;1
DESCONEGUT;Camió;CAMION                  ;   2;0;;0;230;Nissan;1
DESCONEGUT;Camió;CAMION                  ;   2;0;;0;667;Ford;1
DESCONEGUT;Camió;CAMION                  ;   2;0;;0;709;Renault;1
DESCONEGUT;Camió;CAMION                  ;   2;0;;0;1598;Nissan;1
DESCONEGUT;Camió;CAMION                  ;   3;0;;0;200;Nissan;1
DESCONEGUT;Camió;CAMION                  ;   3;0;;0;476;Peugeot;1
DESCONEGUT;Camió;CAMION                  ;   3;0;;0;880;Nissan;1
DESCONEGUT;Camió;CAMION                  ;   3;0;;0;1059;Volkswagen;1
DESCONEGUT;Camió;CAMION                  ;   3;0;;0;1200;Tata;1
DESCONEGUT;Camió;CAMION                  ;   3;0;;0;1246;Opel;1
DESCONEGUT;Camió;CAMION                  ;   3;0;;0;1546;Volkswagen;1
DESCONEGUT;Camió;CAMION                  ;   3;0;;0;1569;Land rover;1
DESCONEGUT;Camió;CAMION                  ;   3;0;;0;2124;Nissan;1
DESCONEGUT;Camió;CAMION                  ;   3;0;;0;2735;Iveco;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;;0;;0;915;Opel;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   3;0;;0;633;Peugeot;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   3;0;;0;794;Opel;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   4;0;;0;1312;Volkswagen;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   5;0;;0;762;Opel;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   6;0;;0;620;Peugeot;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   6;0;;0;664;Renault;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   6;0;;0;743;;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   7;0;;0;579;Ford;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   7;0;;0;664;Renault;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;487;Citroen;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;520;Citroen;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;524;Ford;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;525;Renault;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;574;Volkswagen;2
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;620;Citroen;3
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;645;Hyundai;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;861;Seat;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;870;Mercedes benz;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;979;Opel;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;1044;Nissan;2
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;1059;Volkswagen;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;1177;Nissan;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;1330;Iveco;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   8;0;;0;1458;Ford;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   9;0;;0;484;Ford;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   9;0;;0;560;Citroen;2
DESCONEGUT;Camió;VEHIC. MIXTO            ;   9;0;;0;573;Citroen;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   9;0;;0;574;Volkswagen;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   9;0;;0;595;Opel;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   9;0;;0;609;Peugeot;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   9;0;;0;620;Peugeot;3
DESCONEGUT;Camió;VEHIC. MIXTO            ;   9;0;;0;797;Peugeot;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   9;0;;0;913;Renault;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   9;0;;0;1044;Nissan;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   9;0;;0;1070;Iveco;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   9;0;;0;1188;Ford;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   9;0;;0;1281;Ford;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;   9;0;;0;1320;Citroen;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  10;0;;0;484;Ford;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  10;0;;0;609;Citroen;7
DESCONEGUT;Camió;VEHIC. MIXTO            ;  10;0;;0;609;Peugeot;2
DESCONEGUT;Camió;VEHIC. MIXTO            ;  10;0;;0;670;Nissan;2
DESCONEGUT;Camió;VEHIC. MIXTO            ;  10;0;;0;769;Peugeot;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  10;0;;0;797;Peugeot;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  10;0;;0;844;Ford;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  10;0;;0;1044;Renault;2
DESCONEGUT;Camió;VEHIC. MIXTO            ;  10;0;;0;1480;Citroen;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  11;0;;0;560;Citroen;3
DESCONEGUT;Camió;VEHIC. MIXTO            ;  11;0;;0;575;Kia;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  11;0;;0;625;Seat;2
DESCONEGUT;Camió;VEHIC. MIXTO            ;  11;0;;0;655;Peugeot;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  11;0;;0;705;Mercedes benz;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  11;0;;0;769;Citroen;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  11;0;;0;987;Ford;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  12;0;;0;560;Citroen;2
DESCONEGUT;Camió;VEHIC. MIXTO            ;  12;0;;0;655;Citroen;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  12;0;;0;769;Peugeot;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  12;0;;0;833;Volkswagen;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  12;0;;0;955;Nissan;1
DESCONEGUT;Camió;VEHIC. MIXTO            ;  12;0;;0;1597;Ford;1
DESCONEGUT;Camió;VEHIC. VIVIENDA         ;   8;0;;0;1000;;1
DESCONEGUT;Camió;VEHICULO MIXTO ADAPTABLE;;0;;0;390;Peugeot;1
