ID;TIPUS_EQUIPAMENT;DESCRIPCIO_TIPUS_EQUIPAMENT;NOM;NOM_CONTACTE;COGNOM1_CONTACTE;COGNOM2_CONTACTE;TELEFON;EMAIL;URL;SIGLA;CARRER;CODI_CARRER;NRO;BIS;ESCALA;PIS;PORTA;CODI_DIVISIO_TERRITORIAL_ADMINISTRATIVA;CODI_DIVISIO_TERRITORIAL;CODI_POSTAL;CIUTAT;CODI_CIUTAT;PROVINCIA;CODI_PROVINCIA;PAIS;CODI_PAIS;UTMX;UTMY;LONGITUD;LATITUD;TIPO_UTM;ADREÇA_COMPLETA
3332;EquipamentCultural;Equipament cultural;Roserar Dot i Camprubí;;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;Rbla.;Marquesa de Castellbell;540;0205;;;BX ;;S-06004;S-06004;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;420148;4582729;;;ED50;Rbla. Marquesa de Castellbell 0205  BX 
3376;EquipamentPolivalent;Sala polivalent;Sala Ibèria;;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;C.   ;Pi i Margall;310;0021;;;;;S-01002;S-01002;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;420371;4581746;;;ED50;C. Pi i Margall 0021   
6108;EquipamentReligios;Equipament religiós;Salón del Reino de los Testigos de Jehová;;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;C.   ;Santa Creu;870;0041;;;S1 ;01  ;S-05002;S-05002;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;420435;4582404;;;ED50;C. Santa Creu 0041  S1 01
3327;EquipamentAdmin;Equipament administratiu i proveïment;Servei de Manteniment de la Ciutat i Via Pública;;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;Ctra.;Sànson;30;0074;;;BX ;;S-05005;S-05005;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;420710;4582992;;;ED50;Ctra. Sànson 0074  BX 
3360;EquipamentDocent;Equipament docent;Servei de petita infància;;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;C.   ;Falguera;260;0002;;;BX ;;S-01006;S-01006;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;420032;4581661;;;ED50;C. Falguera 0002  BX 
9961;EquipamentSocial;Equipament social;Servei d Intervenció Especialitzada (SIE);;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;C.   ;Pou de Sant Pere;660;0008;;;BX ;01  ;S-01002;S-01002;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;420227;4581701;;;ED50;C. Pou de Sant Pere 0008  BX 01
9973;EquipamentAdmin;Equipament administratiu i proveïment;Síndic Municipal de Greuges;;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;C.   ;Falguera;260;0002;;;BX ;;;;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;;;;;ED50;C. Falguera 0002  BX 
3408;EquipamentEsportiu;Equipament esportiu;Skatepark Municipal;;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;C.   ;Mataró;534;0005;;;BX ;;S-06004;S-06004;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;420032;4582586;;;ED50;C. Mataró 0005  BX 
3393;EquipamentTanatori;Tanatori;Tanatori;;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;C.   ;Pla;655;0168;;;BX ;;S-02003;S-02003;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;419099;4583160;;;ED50;C. Pla 0168  BX 
3417;EquipamentEsportiu;Equipament esportiu;Tenis Sant Jordi;;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;Ctra.;Sànson;30;0085;;;BX ;;S-05005;S-05005;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;420726;4583212;;;ED50;Ctra. Sànson 0085  BX 
3362;EquipamentSocial;Equipament social;Torre Can Calders - Serveis Socials;;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;Pl.  ;Laujar de Andarax;34;0001;;;BX ;03  ;S-05003;S-05003;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;420504;4582241;;;ED50;Pl. Laujar de Andarax 0001  BX 03
3367;EquipamentDocent;Equipament docent;Torre del Roser;;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;C.   ;Joan XXIII;500;0016;;;;;S-03004;S-03004;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;420581;4581905;;;ED50;C. Joan XXIII 0016   
3427;EquipamentAdmin;Equipament administratiu i proveïment;Tresoreria de la Seguretat Social;;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;C.   ;Joan Maragall;490;0043;;;BX ;;S-01001;S-01001;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;420388;4581592;;;ED50;C. Joan Maragall 0043  BX 
3368;EquipamentCultural;Equipament cultural;Unió Coral;;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;Pg.  ;Bertrand;80;0013;;;BX ;;S-01002;S-01002;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;420460;4581761;;;ED50;Pg. Bertrand 0013  BX 
9931;EquipamentDocent;Equipament docent;Universitat Oberta de Catalunya (UOC);;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;C.   ;Joan XXIII;500;0016;;;;;S-03004;S-03004;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;420581;4581905;;;ED50;C. Joan XXIII 0016   
3409;EquipamentCampFutbol;Camp de futbol;Zona Esportiva Falguera- Camp Municipal de Futbol;;;;936858000;ajuntament@santfeliu.cat;http://www.santfeliu.cat;C.   ;Reverend Martí Duran;710;0002;;;BX ;;S-02003;S-02003;08980;SANT FELIU DE LLOBREGAT;211;BARCELONA;8;ESPANYA;108;419606;4582057;;;ED50;C. Reverend Martí Duran 0002  BX 
