Org_,Pro_,Eco_,Descripció,Crèdits_inicials,Modificacions_de_crèdit,Crèdits_totals_consignats,Disposicions_o_compromisos,Obligacions_reconegudes,Pagaments_fets,Descripció_orgànica,FID
02,241PA,1430016,PERSONAL 2016/PANP/SPOO/028 FSE,0,76798.56,76798.56,46829.77,46829.77,36465.41,PROMOCIÓ ECONÒMICA,388
02,241PA,1430014,OPE PERSONAL TREBALL I FORMACIÓ PANP 14 (fse),0,0.01,0.01,0,0,0,PROMOCIÓ ECONÒMICA,389
02,241Z,1210016,PERSONAL 30 PLUS DESTI C2 30P-41-2016,0,12668.74,12668.74,3268.83,3268.83,2254,PROMOCIÓ ECONÒMICA,390
02,4312M,6320014,OPE EDIFICI MERCAT,0,1584.82,1584.82,0,0,0,PROMOCIÓ ECONÒMICA,391
02,241PA,1600014,OPE SEGURETAT SOCIAL TREBALL I FORMACIÓ PANP 14 (FSE),0,866.96,866.96,0,0,0,PROMOCIÓ ECONÒMICA,392
02,4313A,2269916,OPE ACCIONS MERCATS (db),0,2000,2000,0,0,0,PROMOCIÓ ECONÒMICA,393
02,241Z,1200416,PERSONAL  30 PLUS BÀSIQUES C2 30P-41-2016,0,8062.84,8062.84,2577.19,2577.19,1971.94,PROMOCIÓ ECONÒMICA,394
02,4313A,2269915,OPE ACCIONS MERCATS SETMANALS (DP),0,60.13,60.13,0,0,0,PROMOCIÓ ECONÒMICA,395
02,241PA,2260616,FORMACIÓ 2016/PANP/SPOO/028 FSE,0,1197,1197,927.03,81.03,81.03,PROMOCIÓ ECONÒMICA,396
02,4313A,2269900,OPE ACCIONS MERCATS (db),0,0,0,0,0,0,PROMOCIÓ ECONÒMICA,397
02,241PA,1600016,ASSEGURANCES SOCIALS  2016/PANP/SPOO/028 FSE,0,26581.45,26581.45,14339.6,14339.6,10243.45,PROMOCIÓ ECONÒMICA,398
02,432,2260900,OPE DESPESES EMBARCADOR,1500,0,1500,0,0,0,PROMOCIÓ ECONÒMICA,399
02,241PL,1200316,OPE BASIQUES C1 PC OCUPACIÓ A1 (d),0,685.6,685.6,24.8,24.8,24.8,PROMOCIÓ ECONÒMICA,400
02,432,4899900,OPE TRANSF. QUOTA OSONA TURISME,4925,0,4925,0,0,0,PROMOCIÓ ECONÒMICA,401
02,432,2269900,OPE DINAMITZACIÓ CAMPANAR,500,0,500,0,0,0,PROMOCIÓ ECONÒMICA,402
02,432C,2269900,OPE MANTENIMENT GR VORA TER,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,403
02,433,1200100,OPE BASIQUES A2 DINAMITZACIÓ EMPRESARIAL,26071.2,0,26071.2,8717.15,8717.15,6973.72,PROMOCIÓ ECONÒMICA,404
02,433,2269916,REEMPRESA JUST 1/2016,0,8670,8670,0,0,0,PROMOCIÓ ECONÒMICA,405
02,433,1210000,OPE COMPLEMENT DESTINACIÓ DINAMITZ. EMPRESARIAL,13824.86,0,13824.86,4348.7,4348.7,3478.96,PROMOCIÓ ECONÒMICA,406
02,433,2269900,OPE.DESPESES DIVERSES,0,491.57,491.57,491.57,491.57,491.57,PROMOCIÓ ECONÒMICA,407
02,433,2269914,OPE SUPORT EMPRENEDORS (FSE),0,21650.99,21650.99,0,0,0,PROMOCIÓ ECONÒMICA,408
02,433,1600000,OPE SEGURETAT SOCIAL DINAMITZ. EMPRESARIAL,17501.75,0,17501.75,5346.84,5346.84,4053.89,PROMOCIÓ ECONÒMICA,409
02,433,1500000,OPE PRODUCTIVITAT DINAMITZACIÓ EMPRESARIAL,1400,0,1400,233.35,233.35,186.68,PROMOCIÓ ECONÒMICA,410
02,433,1510000,OPE GRATIFICACIONS DINAMITZACIÓ EMPRESARIAL,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,411
02,433,1200600,OPE TRIENNIS DINAMITZACIÓ EMPRESARIAL,4486,0,4486,1262.27,1262.27,1024.14,PROMOCIÓ ECONÒMICA,412
02,433,1210100,OPE COMPLEMENT ESPECÍFIC DINAMITZ. EMPRESARIAL,16608.72,0,16608.72,6199.85,6199.85,4959.88,PROMOCIÓ ECONÒMICA,413
02,433A,2269900,OPE. ACCIONS EMPRESES,0,792,792,0,0,0,PROMOCIÓ ECONÒMICA,414
03,3321L,2120100,MANTENIMENT INSTAL.LACIONS BIBLIOTECA,6500,0,6500,2647.31,2647.31,2647.31,SERVEIS TERRITORIALS,415
02,433A,2269915,OPE ACTIVITATS COMERÇ I CULTURA (DB),0,931.3,931.3,931.3,931.3,0,PROMOCIÓ ECONÒMICA,416
03,3321L,6250016,MOBILIARI BIBLIOTECA,0,2592.01,2592.01,944.34,798.67,798.67,SERVEIS TERRITORIALS,417
02,433A,2269916,OPE ACCIONS SERVEIS EMPRESES,0,7106.97,7106.97,0,0,0,PROMOCIÓ ECONÒMICA,418
02,433A,2269914,OPE ACCIONS EMPRESES,0,12096.36,12096.36,3792.57,3792.57,2852.57,PROMOCIÓ ECONÒMICA,419
02,433AA,2269914,OPE APARADORS ARTÍSTICS,0,1387.26,1387.26,1387.26,1387.26,0,PROMOCIÓ ECONÒMICA,420
02,433AE,2269900,OPE ACCIONS EMPRESES (db),0,432,432,0,0,0,PROMOCIÓ ECONÒMICA,421
02,433AI,2269916,OPE ALTRES INNOVACAT,0,30224.38,30224.38,11485.69,8642.19,5642.19,PROMOCIÓ ECONÒMICA,422
02,433C,2269900,RECURSOS PER A MICROEMPRESES,0,18900,18900,0,0,0,PROMOCIÓ ECONÒMICA,423
02,433C,2269915,OPE PIFE-072-15 CATALUNYA EMPRÈN FSE,0,22050,22050,0,0,0,PROMOCIÓ ECONÒMICA,424
02,433C,2269913,OPE SERVEIS EMPRESES CSE,0,2377.4,2377.4,0,0,0,PROMOCIÓ ECONÒMICA,425
02,439,1600000,OPE SEGURETAT SOCIAL FIRES,9463.41,0,9463.41,3062.16,3062.16,2471.79,PROMOCIÓ ECONÒMICA,426
02,433C,4899900,OPE TRANF DINAMITZACIO COMERCIAL MAB,14000,0,14000,0,0,0,PROMOCIÓ ECONÒMICA,427
02,439,1300000,OPE BÀSIQUES FIRES,12173.1,0,12173.1,4433.55,4433.55,3546.84,PROMOCIÓ ECONÒMICA,428
02,439,1500100,OPE PRODUCTIVITAT FIRES,700,0,700,291.65,291.65,233.32,PROMOCIÓ ECONÒMICA,429
02,433CC,2269900,OPE.CAMPANYA DINAMITZACIO COMERÇ CENTRE,8000,0,8000,875.54,875.54,546.42,PROMOCIÓ ECONÒMICA,430
03,3321L,2210100,AIGUA BIBLIOTECA,200,0,200,31.76,31.76,31.76,SERVEIS TERRITORIALS,431
02,4311,2269900,OPE PROMOCIÓ FIRES COMERCIALS (db),0,9500,9500,0,0,0,PROMOCIÓ ECONÒMICA,432
02,433E,2269912,OPE NETWORKING EMPRESES,0,1314.78,1314.78,0,0,0,PROMOCIÓ ECONÒMICA,433
03,3321L,2120000,MANTENIMENT EDIFICI BIBLIOTECA,1500,0,1500,591.83,591.83,591.83,SERVEIS TERRITORIALS,434
02,4312,2269915,OPE ACCIONS MERCAT MUNICIPAL (DB),0,2000,2000,113.66,113.66,113.66,PROMOCIÓ ECONÒMICA,435
02,4312,2269900,OPE ACCIONS FOMENT MERCATS (db),0,3650,3650,0,0,0,PROMOCIÓ ECONÒMICA,436
02,4313,1310000,OPE PERSONAL TEMPORAL MERCAT,11961.45,217.31,12178.76,7100.38,7100.38,5665.84,PROMOCIÓ ECONÒMICA,437
02,4313,1600016,OPE SEGURETAT SOCIAL MERCAT,0,1681.51,1681.51,0,0,0,PROMOCIÓ ECONÒMICA,438
02,4313,1500100,OPE PRODUCTIVITAT MERCAT,644,0,644,268.35,268.35,214.68,PROMOCIÓ ECONÒMICA,439
03,333 T,2210000,ENERGIA ELECTRICA TEATRE CENTRE,4000,0,4000,0,0,0,SERVEIS TERRITORIALS,440
02,433E,2269900,OPE PROGRAMA ESTALVI ENERGETIC INDUSTRIA (db),0,9000,9000,0,0,0,PROMOCIÓ ECONÒMICA,441
02,4313,1300100,OPE HORES EXTRES MERCAT,0.1,103.5,103.6,103.5,103.5,33.93,PROMOCIÓ ECONÒMICA,442
03,333A,2210000,ENERGIA ELECTRICA MAGATZEM MT,2500,0,2500,0,0,0,SERVEIS TERRITORIALS,443
02,433F,2269914,OPE DESPESES FEINATECA,0,1,1,0,0,0,PROMOCIÓ ECONÒMICA,444
02,4313,1310016,OPE PERSONAL TEMPORAL MERCAT,0,5385.65,5385.65,0,0,0,PROMOCIÓ ECONÒMICA,445
03,333A,2210200,GAS MT,7500,0,7500,4172.32,4172.32,2539.29,SERVEIS TERRITORIALS,446
02,433F,2269916,MODEL VALOR PÚBLIC PE-08/16/6-01,0,21429.1,21429.1,21429.1,4285.82,4285.82,PROMOCIÓ ECONÒMICA,447
03,326,2210000,ENERGIA ELÈCTRICA TRIS-TRAS,5250,0,5250,822.4,822.4,650.01,SERVEIS TERRITORIALS,448
02,4313,1600000,OPE SEGURETAT SOCIAL MERCAT,6103.68,0,6103.68,1945.88,1945.88,1534.25,PROMOCIÓ ECONÒMICA,449
02,433FA,2269916,NOVES FORMES DE GESTIÓ PE-08/16/6-02,0,23253.01,23253.01,23253.01,8400,8400,PROMOCIÓ ECONÒMICA,450
03,333T,2210100,AIGUA TEATRE CENTRE,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,451
03,327,2120000,MANTENIMENT ASCENSOR I ALTRES ASVAT,2500,0,2500,751.55,4.43,4.43,SERVEIS TERRITORIALS,452
02,439A,2269900,OPE FIRA CIRC (db),0,4000,4000,0,0,0,PROMOCIÓ ECONÒMICA,453
03,342A,2210100,AIGUA PISCINES,10500,0,10500,2547.79,2547.79,2547.79,SERVEIS TERRITORIALS,454
02,433H,2269914,OPE CARTA SERVEIS EMPRESES,0,14130,14130,0,0,0,PROMOCIÓ ECONÒMICA,455
03,327,2210000,ENERGIA ELÈCTRICA  ASVAT,13500,0,13500,3915.12,3915.12,3264.15,SERVEIS TERRITORIALS,456
02,439B,2260900,OPE PORC I CERVESA,20750,0,20750,0,0,0,PROMOCIÓ ECONÒMICA,457
03,342A,2120100,MANTENIMENT INSTAL·LACIONS PISCINES,50000,-31218,18782,12793.55,12793.55,11642.91,SERVEIS TERRITORIALS,458
02,433I,1210113,OPE COMPL ESPECIFIC PROJ. INNOVADORS,0,2014.67,2014.67,0,0,0,PROMOCIÓ ECONÒMICA,459
03,327,2210100,AIGUA ASVAT,800,0,800,89.1,89.1,89.1,SERVEIS TERRITORIALS,460
03,151,1500000,PRODUCTIVITAT URBANISME,4900,0,4900,1872.4,1872.4,1497.92,SERVEIS TERRITORIALS,461
02,433I,1200013,OPE BÀSIQUES A1 PROJ. INNOVADORS,0,438.71,438.71,0,0,0,PROMOCIÓ ECONÒMICA,462
03,333,2210100,AIGUA MT,800,0,800,35.29,35.29,35.29,SERVEIS TERRITORIALS,463
02,439BD,2260900,OPE FIRA PORC I CERVESA (db),0,3000,3000,0,0,0,PROMOCIÓ ECONÒMICA,464
03,342A,2120000,MANTENIMENT EDIFICI PISCINES,20000,0,20000,3027.47,3027.47,2668.1,SERVEIS TERRITORIALS,465
03,333,2120100,MANTENIMENT INSTAL.LACIONS MT,12500,0,12500,2721.29,1974.17,1974.17,SERVEIS TERRITORIALS,466
03,342A,2210200,GAS CALEFACCIÓ PISCINES,72000,0,72000,33828.94,33828.94,33828.94,SERVEIS TERRITORIALS,467
03,151,6090906,URBANITZACIÓ SECTOR LA PIARA,0,2050442.04,2050442.04,0,0,0,SERVEIS TERRITORIALS,468
02,439C,2260900,OPE FIRA MOTO AUTO ANTIC,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,469
02,433I,2269912,OPE ESTUDIS MILLORA POLITIQUES DL,0,3821.47,3821.47,0.09,0,0,PROMOCIÓ ECONÒMICA,470
03,333,2120000,MANTENIMENT EDIFICI MT,6500,0,6500,0,0,0,SERVEIS TERRITORIALS,471
02,439D,2269916,OPE FIRA PORC I CERVESA (db),0,310.1,310.1,0,0,0,PROMOCIÓ ECONÒMICA,472
03,342A,2210000,ENERGIA ELÈCTRICA PISCINES,80000,0,80000,21046.45,21046.45,15967.25,SERVEIS TERRITORIALS,473
02,433I,1210013,OPE COMPLEMENT DESTINACIÓ PROJ. INNOVADORS,0,184.43,184.43,0,0,0,PROMOCIÓ ECONÒMICA,474
03,151,1600000,SEGURETAT SOCIAL URBANISME,67257,0,67257,21796.74,21796.74,16865.35,SERVEIS TERRITORIALS,475
03,333,2210000,ENERGIA ELÈCTRICA MT,20500,0,20500,7411.41,7411.41,5671.01,SERVEIS TERRITORIALS,476
02,491,1300100,OPE HORES EXTRES PROGRAMES,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,477
03,342AI,2120100,MANTENIMENT SISTEMA PLC PISCINES,7500,0,7500,7143.84,2381.28,1785.96,SERVEIS TERRITORIALS,478
02,433I,2269913,OPE PROJECTES INNOVADORS,0,45760.5,45760.5,0,0,0,PROMOCIÓ ECONÒMICA,479
03,151,6210000,ADQUISICIÓ TERRENYS,118468.71,0,118468.71,118468.71,118468.71,118468.71,SERVEIS TERRITORIALS,480
03,334,6220013,OBRES TEATRE CENTRE,0,1480192.02,1480192.02,1231475.68,0,0,SERVEIS TERRITORIALS,481
02,491,1510000,OPE GRATIFICACIONS PROGRAMES,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,482
03,342B,2120000,MANTENIMENT EDIFICI PAVELLÓ,7000,0,7000,1389.96,1389.96,1173.49,SERVEIS TERRITORIALS,483
02,433ID,2269915,IE-13/15 2-03 ESS SECTOR EMERGENT,0,4525.16,4525.16,0,0,0,PROMOCIÓ ECONÒMICA,484
03,151,1200300,BÀSIQUES C1 URBANISME,19967.38,0,19967.38,7272.3,7272.3,5817.84,SERVEIS TERRITORIALS,485
03,342,6320016,REFORMA INSTAL.LACIONS PISCINA,0,69441.86,69441.86,68354.72,37136.72,37136.72,SERVEIS TERRITORIALS,486
02,491,2269909,OPE CIUTATS DIGITALS,0,556.13,556.13,556.13,556.13,157.51,PROMOCIÓ ECONÒMICA,487
03,342B,2120100,MANTENIMENT INSTAL·LACIONS PAVELLÓ,12500,0,12500,7337.79,6590.67,4254.16,SERVEIS TERRITORIALS,488
02,433IE,2269915,IE-13/15 2-01 ROL ADM ESS,0,2566.47,2566.47,0,0,0,PROMOCIÓ ECONÒMICA,489
03,151,2270600,ESTUDIS I TREBALLS TECNICS,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,490
03,425,2250000,IMPOST PRODUCCIÓ ENERGIA ELECTRICA,3100,0,3100,540.59,540.59,2.88,SERVEIS TERRITORIALS,491
02,491,1500100,OPE PRODUCTIVITAT PROGRAMES,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,492
03,1532B,2210000,ENERGIA ELÈCTRICA NAUS PYSESA,10300,0,10300,3883.9,3883.9,3015.72,SERVEIS TERRITORIALS,493
03,342B,2210000,ENERGIA ELÈCTRICA PAVELLÓ,25000,0,25000,5787.19,5787.19,4475.71,SERVEIS TERRITORIALS,494
02,433IF,2269915,IE-13/15 2-04 ECONOMIA PLURAL,0,3009.06,3009.06,0,0,0,PROMOCIÓ ECONÒMICA,495
03,151,2210000,ENERGIA ELECTRICA ALTRES EDIFICIS,4600,0,4600,4472.24,4472.24,3370.13,SERVEIS TERRITORIALS,496
08,134A,6190000,MILLORES SEGURETAT VIÀRIA,1200,0,1200,0,0,0,POLICIA,497
03,430,2120014,MANTENIMENT EDIFICI OPE,0,1413.92,1413.92,0,0,0,SERVEIS TERRITORIALS,498
02,929,2270000,OPE. NETEJA WC PLAÇA,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,499
03,342B,2210300,COMBUSTIBLE PAVELLÓ,16500,0,16500,7567.24,7567.24,7567.24,SERVEIS TERRITORIALS,500
02,433IG,2269915,IE-13/15 2-02 XARXA ESS,0,3935.31,3935.31,0,0,0,PROMOCIÓ ECONÒMICA,501
08,135,2260200,PUBLICITAT PROTECCIÓ CIVIL,0.1,0,0.1,0,0,0,POLICIA,502
03,151,6270400,PROJECTES EXTERNS,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,503
02,433N,2269916,OPE PROJ COWORKING LAB,0,601.41,601.41,0,0,0,PROMOCIÓ ECONÒMICA,504
08,135,2269900,DESPESES DIVERSES PROTECCIÓ CIVIL,0.1,0,0.1,0,0,0,POLICIA,505
03,151,6270300,"COORDINACIÓ, SEGURETAT I SALUT",0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,506
02,433P,2269900,OPE ACCIONS PROMOCIÓ I DINAMITZACIÓ,19500,0,19500,1479.84,1479.84,1479.16,PROMOCIÓ ECONÒMICA,507
09,231,4809900,TRANSF. ESCOLA BRESSOL,2000,0,2000,0,0,0,BENESTAR SOCIAL,508
03,151,6191008,1A FASE PLAÇA DELS ALBERS,0,15720.52,15720.52,0,0,0,SERVEIS TERRITORIALS,509
02,433P,2269914,OPE ACCIONS PROMOCIÓ I DINAMITZACIÓ (DP),0,2649.89,2649.89,835.81,835.81,835.81,PROMOCIÓ ECONÒMICA,510
09,231,1500000,PRODUCTIVITAT ASSISTÈNCIA SOCIAL,4573.1,0,4573.1,1166.6,1166.6,933.28,BENESTAR SOCIAL,511
03,151,6400000,TREBALLS REVISIÓ POUM,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,512
02,433PP,1430011,OPE PERSONAL INSERCIO,0,5407.12,5407.12,0,0,0,PROMOCIÓ ECONÒMICA,513
09,231,6290000,ALTRES INVERSIONS SS,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,514
03,151,6090306,URBANITZACIÓ FONT TARRÉS,0,1339030.92,1339030.92,0,0,0,SERVEIS TERRITORIALS,515
02,433X,2269913,OPE TREBALLS XARXA PRACTIQUES EMPRESES,0,5035.75,5035.75,0,0,0,PROMOCIÓ ECONÒMICA,516
09,231,1300100,HORES EXTRES ASSISTÈNCIA SOCIAL,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,517
03,151,1200100,BÀSIQUES A2 URBANISME,26071.2,0,26071.2,9685.7,9685.7,7748.56,SERVEIS TERRITORIALS,518
02,439E,2260900,OPE FESTA DE NADAL A REIS,136000,0,136000,65198.02,65198.02,64770.35,PROMOCIÓ ECONÒMICA,519
03,133,2210016,ENERGIA ELÈCTRICA PARQUING I ZONA BLAVA,0,1606.66,1606.66,1606.66,1606.66,1200.33,SERVEIS TERRITORIALS,520
03,430,2120114,MANTENIMENT INSTAL.LACIONS EDIFICI OPE,0,1154.46,1154.46,0,0,0,SERVEIS TERRITORIALS,521
03,342B,2210100,AIGUA PAVELLO,1500,0,1500,545.2,545.2,545.2,SERVEIS TERRITORIALS,522
03,1532B,2210100,AIGUA NAUS PYSESA,200,0,200,15.88,15.88,15.88,SERVEIS TERRITORIALS,523
09,231,1600000,SEGURETAT SOCIAL ASSISTÈNCIA SOCIAL,111919.57,693.38,112612.95,36034.52,36034.52,27389.5,BENESTAR SOCIAL,524
03,151,6190113,OBRES PLAÇA,0,34196.58,34196.58,0,0,0,SERVEIS TERRITORIALS,525
02,439,1300200,OPE ALTRES REMUNERACIONS FIRES,17121.87,0,17121.87,6705,6705,5364,PROMOCIÓ ECONÒMICA,526
03,432,2210100,AIGUA EMBARCADOR,350,0,350,19.1,19.1,19.1,SERVEIS TERRITORIALS,527
03,342C,2100000,MANTENIMENT ALTRES INSTAL.LACIONS ESPORTIVES,3000,0,3000,260.31,260.31,0,SERVEIS TERRITORIALS,528
03,133,2269915,DESPESES DIVERSES PARQUING I ZONA BLAVA,0,10252.76,10252.76,234.24,234.24,0,SERVEIS TERRITORIALS,529
03,151,6090100,URBANITZACIÓ POLIGON EL VERDAGUER -AJUNTAMENT-,0,0,0,0,0,0,SERVEIS TERRITORIALS,530
09,231,4800000,PRESTACIONS ECON. INDIVIDUALS,70000,0,70000,26930.21,26930.21,8107.16,BENESTAR SOCIAL,531
02,439,1300100,OPE HORES EXTRES FIRES,0.1,877.94,878.04,877.94,877.94,877.94,PROMOCIÓ ECONÒMICA,532
03,133,2270616,GESTIÓ PARQUING I ZONA BLAVA,0,577.35,577.35,0,0,0,SERVEIS TERRITORIALS,533
03,342F,2120000,MANTENIMENT EDIFICI CAMP DE FUTBOL,6000,0,6000,14.3,14.3,0,SERVEIS TERRITORIALS,534
03,432,2120100,MANTENIMENT INSTAL.LACIONS EMBARCADOR,1500,0,1500,0,0,0,SERVEIS TERRITORIALS,535
03,160C,2279900,INSPECCIONS XARXA CLAVEGUERAM,1500,0,1500,0,0,0,SERVEIS TERRITORIALS,536
03,151,1200000,BÀSIQUES A1 URBANISME,44472.66,0,44472.66,16802.25,16802.25,13441.8,SERVEIS TERRITORIALS,537
03,133,2270615,GESTIÓ PARQUING I ZONA BLAVA,0,4367.93,4367.93,0,0,0,SERVEIS TERRITORIALS,538
03,342F,2120114,MANTENIMENT INSTAL.LACIONS CAMP DE FUTBOL,0,64.44,64.44,0,0,0,SERVEIS TERRITORIALS,539
02,439,1510000,OPE GRATIFICACIONS FIRES,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,540
03,432,2210000,ENERGIA ELÈCTRICA EMBARCADOR,2500,0,2500,248.25,248.25,124.44,SERVEIS TERRITORIALS,541
09,231,2230000,TRANSPORT TAC OSONA,13393.68,0,13393.68,4456.1,4456.1,4456.1,BENESTAR SOCIAL,542
03,151,2269913,OBRES SUBSIDIÀRIES,0,21.2,21.2,0,0,0,SERVEIS TERRITORIALS,543
03,342F,2210100,AIGUA CAMP DE FUTBOL,1500,0,1500,33.53,33.53,33.53,SERVEIS TERRITORIALS,544
03,135,2269900,MANTENIMENT PLA ANUAL PROTECCIÓ CIVIL,2500,0,2500,1300,1300,1300,SERVEIS TERRITORIALS,545
03,433,2269900,INFORMES  CONSELL COMARCAL,400,0,400,0,0,0,SERVEIS TERRITORIALS,546
09,231,2150000,CONSERVACIÓ MOBILIARI BENESTAR SS,435,0,435,0,0,0,BENESTAR SOCIAL,547
02,439,1310000,OPE LABORAL TEMPORAL FIRES,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,548
03,1622B,2210100,AIGUA DEIXALLERIA,850,0,850,15.88,15.88,15.88,SERVEIS TERRITORIALS,549
03,342F,2120100,MANTENIMENT INSTAL.LACIONS CAMP DE FUTBOL,10000,0,10000,2536.74,2536.74,2536.74,SERVEIS TERRITORIALS,550
03,151,6230312,ENLLUMENAT SECTOR CAVALLERIA,0,750.2,750.2,0,0,0,SERVEIS TERRITORIALS,551
03,150,1200300,BÀSIQUES C1 ADMI GENRERAL HABITATGE I URBANISME,19967.64,0,19967.64,7272.3,7272.3,5817.84,SERVEIS TERRITORIALS,552
03,433,4790000,APORTACIÓ TAXA LLICÈNCIES ACTIVITATS,350,0,350,0,0,0,SERVEIS TERRITORIALS,553
03,342F,6320016,ESPORTS GESPA CAMP DE FUTBOL I ALTRES,0,41779.74,41779.74,27767.56,27767.56,27767.56,SERVEIS TERRITORIALS,554
03,150,6240016,VEHICLE,0,13055.69,13055.69,12591.6,12591.6,12591.6,SERVEIS TERRITORIALS,555
03,452,2100200,MANTENIMENT CANAL INDUSTRIAL,4500,0,4500,2497.34,2497.34,1834.87,SERVEIS TERRITORIALS,556
03,151,1210100,COMPLEMENT ESPECÍFIC URBANISME,99624.6,0,99624.6,41510.25,41510.25,33208.2,SERVEIS TERRITORIALS,557
03,151,1210000,COMPLEMENT DESTINACIÓ URBANISME,60161.08,0,60161.08,21486.1,21486.1,17188.88,SERVEIS TERRITORIALS,558
03,1622B,2210000,ENERGIA ELÈCTRICA DEIXALLERIA,4700,0,4700,584.77,584.77,472.02,SERVEIS TERRITORIALS,559
09,231,4890200,CONVENI ASSOC. DR. TRUETA,1559.17,0,1559.17,0,0,0,BENESTAR SOCIAL,560
03,459,6230000,CANALITZACIÓ FIBRA ÒPTICA,0,40000,40000,0,0,0,SERVEIS TERRITORIALS,561
03,342F,2210300,COMBUSTIBLE CAMP DE FUTBOL,14000,0,14000,5327.33,5327.33,5327.33,SERVEIS TERRITORIALS,562
03,150,1510000,GRATIFICACIONS ADM. GENERAL HABITATGE I URBANISME,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,563
03,151,1510000,GRATIFICACIONS URBANISME,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,564
09,231,2270000,SERVEI NETEJA SS,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,565
03,920,6320000,ADEQUACIÓ EDIFICI AJUNTAMENT,30000,0,30000,22600.67,22600.67,22600.67,SERVEIS TERRITORIALS,566
03,342F,2210000,ENERGIA ELÈCTRICA CAMP DE FUTBOL,17500,0,17500,7508.28,7508.28,5720.19,SERVEIS TERRITORIALS,567
03,150,1210100,COMPL  ESPECÍFIC ADM. GENERAL HABITAGE I URBANISME,51285.24,0,51285.24,21368.85,21368.85,17095.08,SERVEIS TERRITORIALS,568
03,165A,2210000,ENERGIA ELÈCTRICA VIES PÚBLIQUES,380000,0,380000,102239.63,102239.63,82398.98,SERVEIS TERRITORIALS,569
03,151,1200600,TRIENNIS URBANISME,16302.84,0,16302.84,5949.4,5949.4,4759.52,SERVEIS TERRITORIALS,570
03,342FD,2120015,ARRENJAMENT CAMP MUNICIPAL D'ESPORTS,0,1746.15,1746.15,0,0,0,SERVEIS TERRITORIALS,571
03,920,2210200,GAS AJUNTAMENT,16683,0,16683,7114.52,7114.52,7114.52,SERVEIS TERRITORIALS,572
03,150,1200600,TRIENNIS ADM GENERAL HABITAGE I URBANISME,8418.89,0,8418.89,3033.66,3033.66,2410.98,SERVEIS TERRITORIALS,573
09,231,2219900,SUBMINISTRAMENTS DIVERSOS SS,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,574
03,151,6400015,TREBALLS REVISIÓ POUM,0,35816,35816,10769,0,0,SERVEIS TERRITORIALS,575
03,4312M,2030000,LLOGUER MAQ CLIMATITZACIÓ MERCAT,0,0,0,0,0,0,SERVEIS TERRITORIALS,576
03,150,1200000,BÀSIQUES A1 ADM GENERAL  HABITATGE I URBANISME,14824.22,0,14824.22,5600.75,5600.75,4480.6,SERVEIS TERRITORIALS,577
03,920,2210000,ENERGIA ELÈCTRICA AJUNTAMENT,29500,0,29500,7059.64,7059.64,5359.49,SERVEIS TERRITORIALS,578
09,231,1210016,COMPLEMENT DESTINACIÓ ASSISTÈNCIA SOCIAL,0,556.14,556.14,0,0,0,BENESTAR SOCIAL,579
03,151A,2270600,TREBALL PLA PARCIAL EL MAS,0,0,0,0,0,0,SERVEIS TERRITORIALS,580
03,150,2269900,DESPESES PLAQUES I ALTRES,1000,0,1000,0,0,0,SERVEIS TERRITORIALS,581
03,920,2210100,AIGUA AJUNTAMENT,800,0,800,80.28,80.28,80.28,SERVEIS TERRITORIALS,582
03,165S,2100016,MANTENIMENT ENLLUMENATS PÚBLICS,0,394.61,394.61,0,0,0,SERVEIS TERRITORIALS,583
03,4312M,2120100,MANTENIMENT INSTAL.LACIONS MERCAT,1500,0,1500,799.05,425.49,425.49,SERVEIS TERRITORIALS,584
03,920M,2210100,AIGUA NAUS PG DEL TER,400,0,400,0,0,0,SERVEIS TERRITORIALS,585
09,231,1200100,BASIQUES A2 ASSISTÈNCIA SOCIAL,72126.97,0,72126.97,25223.45,25223.45,19864.35,BENESTAR SOCIAL,586
03,160,2100100,CONSERVACIÓ CLAVEGUERAM,9000,0,9000,0,0,0,SERVEIS TERRITORIALS,587
03,4312M,2120000,MANTENIMENT EDIFICI MERCAT,1500,0,1500,909.16,535.6,535.6,SERVEIS TERRITORIALS,588
