Org_,Pro_,Eco_,Descripció,Crèdits_inicials,Modificacions_de_crèdit,Crèdits_totals_consignats,Disposicions_o_compromisos,Obligacions_reconegudes,Pagaments_fets,Descripció_orgànica,FID
02,241Z,1210016,PERSONAL 30 PLUS DESTI C2 30P-41-2016,0,12668.74,12668.74,4836.65,4836.65,4836.65,PROMOCIÓ ECONÒMICA,383
02,241Z,1200416,PERSONAL  30 PLUS BÀSIQUES C2 30P-41-2016,0,8062.84,8062.84,3608.04,3608.04,3608.04,PROMOCIÓ ECONÒMICA,384
02,326,4899900,OPE TRANSF. CEFORTEM,1500,0,1500,0,0,0,PROMOCIÓ ECONÒMICA,385
02,326A,1500100,OPE PRODUCTIVITAT AULA AUTOAPRENENTATGE,231,0,231,0,0,0,PROMOCIÓ ECONÒMICA,386
02,326A,1310000,OPE LABORAL TEMPORAL AULA AUTOAPRENENTATGE,7956.31,0,7956.31,3963.75,3963.75,3963.75,PROMOCIÓ ECONÒMICA,387
02,326A,1600000,OPE SEGURETAT SOCIAL AULA AUTOAPRENENTATGE,2583.1,0,2583.1,1041.85,1041.85,1041.85,PROMOCIÓ ECONÒMICA,388
02,326Q,2269911,OPE DESPESES PQPI,0,12834.85,12834.85,0,0,0,PROMOCIÓ ECONÒMICA,389
02,414,2260600,OPE ACTIVITATS I MILLORA PAGESIA,6000,0,6000,0,0,0,PROMOCIÓ ECONÒMICA,390
02,414,2260615,OPE JORNADES TÈCNIQUES FIRA DE REIS,0,212.6,212.6,60,60,60,PROMOCIÓ ECONÒMICA,391
02,419,2269900,OPE DESPESES CONSELL PAGESIA,100,0,100,0,0,0,PROMOCIÓ ECONÒMICA,392
02,430,1600000,OPE SEGURETAT SOCIAL ADMINISTRACIÓ OPE,17458.36,0,17458.36,6468.53,6468.53,6468.53,PROMOCIÓ ECONÒMICA,393
02,430,2060000,OPE LLOGUER FOTOCOPIADORA OPE,2551.32,0,2551.32,960.41,960.41,960.41,PROMOCIÓ ECONÒMICA,394
02,430,1300100,OPE HORES EXTRES ADMINISTRACIÓ OPE,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,395
02,430E,1600016,ASSEGURANCES SOCIALS CATALUNYA EMPREN PIFE-014-16 FSE,0,1,1,0,0,0,PROMOCIÓ ECONÒMICA,396
02,430,2219900,OPE SUBMINISTRAMENTS DIVERSOS OPE,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,397
02,430E,1430016,PERSONAL CATALUNYA EMPREN PIFE-014-16 FSE,0,1,1,0,0,0,PROMOCIÓ ECONÒMICA,398
02,430,1310000,OPE LABORAL TEMPORAL ADMINISTRACIÓ OPE,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,399
02,430,2200000,OPE MATERIAL OFICINA,2000,0,2000,920.9,920.9,920.9,PROMOCIÓ ECONÒMICA,400
03,333,2210000,ENERGIA ELÈCTRICA MT,20500,0,20500,8861.69,8861.69,8861.69,SERVEIS TERRITORIALS,401
03,334,6220013,OBRES TEATRE CENTRE,0,1418280.86,1418280.86,1231475.68,21379.7,0,SERVEIS TERRITORIALS,402
03,342,6320016,REFORMA INSTAL.LACIONS PISCINA,0,69441.86,69441.86,68354.72,68354.72,37136.72,SERVEIS TERRITORIALS,403
03,425,2250000,IMPOST PRODUCCIÓ ENERGIA ELECTRICA,3100,0,3100,747.39,747.39,540.59,SERVEIS TERRITORIALS,404
03,430,2120014,MANTENIMENT EDIFICI OPE,0,1413.92,1413.92,0,0,0,SERVEIS TERRITORIALS,405
03,430,2120114,MANTENIMENT INSTAL.LACIONS EDIFICI OPE,0,1154.46,1154.46,0,0,0,SERVEIS TERRITORIALS,406
03,432,2210100,AIGUA EMBARCADOR,350,0,350,45.82,45.82,19.1,SERVEIS TERRITORIALS,407
02,439,1300000,OPE BÀSIQUES FIRES,12173.1,0,12173.1,6086.55,6086.55,6086.55,PROMOCIÓ ECONÒMICA,408
03,432,2120100,MANTENIMENT INSTAL.LACIONS EMBARCADOR,1500,0,1500,0,0,0,SERVEIS TERRITORIALS,409
03,151,6400000,TREBALLS REVISIÓ POUM,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,410
03,432,2210000,ENERGIA ELÈCTRICA EMBARCADOR,2500,0,2500,248.25,248.25,248.25,SERVEIS TERRITORIALS,411
02,439,1500100,OPE PRODUCTIVITAT FIRES,700,0,700,349.98,349.98,349.98,PROMOCIÓ ECONÒMICA,412
03,151,6090306,URBANITZACIÓ FONT TARRÉS,0,1339030.92,1339030.92,0,0,0,SERVEIS TERRITORIALS,413
03,433,2269900,INFORMES  CONSELL COMARCAL,400,0,400,0,0,0,SERVEIS TERRITORIALS,414
02,439A,2269900,OPE FIRA CIRC (db),0,4000,4000,0,0,0,PROMOCIÓ ECONÒMICA,415
03,151,1200100,BÀSIQUES A2 URBANISME,26071.2,0,26071.2,13035.6,13035.6,13035.6,SERVEIS TERRITORIALS,416
03,433,4790000,APORTACIÓ TAXA LLICÈNCIES ACTIVITATS,350,0,350,0,0,0,SERVEIS TERRITORIALS,417
02,439B,2260900,OPE PORC I CERVESA,20750,0,20750,0,0,0,PROMOCIÓ ECONÒMICA,418
03,151,6190113,OBRES PLAÇA,0,34196.58,34196.58,0,0,0,SERVEIS TERRITORIALS,419
02,439BD,2260900,OPE FIRA PORC I CERVESA (db),0,3000,3000,0,0,0,PROMOCIÓ ECONÒMICA,420
03,151,6090100,URBANITZACIÓ POLIGON EL VERDAGUER -AJUNTAMENT-,0,3316.16,3316.16,0,0,0,SERVEIS TERRITORIALS,421
03,452,2100200,MANTENIMENT CANAL INDUSTRIAL,4500,0,4500,2497.34,2497.34,2497.34,SERVEIS TERRITORIALS,422
02,439C,2260900,OPE FIRA MOTO AUTO ANTIC,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,423
03,151,1200000,BÀSIQUES A1 URBANISME,44472.66,0,44472.66,22236.33,22236.33,22236.33,SERVEIS TERRITORIALS,424
03,459,6230000,CANALITZACIÓ FIBRA ÒPTICA,0,40000,40000,0,0,0,SERVEIS TERRITORIALS,425
02,439D,2269916,OPE FIRA PORC I CERVESA (db),0,310.1,310.1,0,0,0,PROMOCIÓ ECONÒMICA,426
03,920,6320000,ADEQUACIÓ EDIFICI AJUNTAMENT,30000,58595,88595,81195.67,22600.67,22600.67,SERVEIS TERRITORIALS,427
03,151,2269913,OBRES SUBSIDIÀRIES,0,21.2,21.2,0,0,0,SERVEIS TERRITORIALS,428
02,491,1300100,OPE HORES EXTRES PROGRAMES,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,429
03,151,6230312,ENLLUMENAT SECTOR CAVALLERIA,0,750.2,750.2,0,0,0,SERVEIS TERRITORIALS,430
03,920,2210200,GAS AJUNTAMENT,16683,0,16683,7771.14,7771.14,7771.14,SERVEIS TERRITORIALS,431
02,491,1510000,OPE GRATIFICACIONS PROGRAMES,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,432
03,151,1210100,COMPLEMENT ESPECÍFIC URBANISME,99624.6,0,99624.6,49812.3,49812.3,49812.3,SERVEIS TERRITORIALS,433
03,920,2210000,ENERGIA ELÈCTRICA AJUNTAMENT,29500,0,29500,8633.33,8633.33,8633.33,SERVEIS TERRITORIALS,434
02,491,2269909,OPE CIUTATS DIGITALS,0,556.13,556.13,556.13,556.13,556.13,PROMOCIÓ ECONÒMICA,435
03,920,2210100,AIGUA AJUNTAMENT,800,0,800,172.97,172.97,80.28,SERVEIS TERRITORIALS,436
03,151,1210000,COMPLEMENT DESTINACIÓ URBANISME,60161.08,0,60161.08,30080.54,30080.54,30080.54,SERVEIS TERRITORIALS,437
02,491,1500100,OPE PRODUCTIVITAT PROGRAMES,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,438
03,920,2120100,MANTENIMENT INSTAL·LACIONS EDIFICI AJUNTAMENT,16500,0,16500,9570.54,9196.98,7460.24,SERVEIS TERRITORIALS,439
03,151,1510000,GRATIFICACIONS URBANISME,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,440
03,920,2279900,CONSERV. ENLLUMENAT INST. MPALS,9500,0,9500,1128.35,1128.35,902.68,SERVEIS TERRITORIALS,441
02,929,2270000,OPE. NETEJA WC PLAÇA,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,442
03,151,1200600,TRIENNIS URBANISME,16302.84,0,16302.84,7974.2,7974.2,7974.2,SERVEIS TERRITORIALS,443
03,920,2120000,MANTENIMENT EDIFICI AJUNTAMENT,12500,0,12500,3120.1,3120.1,2525.72,SERVEIS TERRITORIALS,444
03,133,2210016,ENERGIA ELÈCTRICA PARQUING I ZONA BLAVA,0,1606.66,1606.66,1606.66,1606.66,1606.66,SERVEIS TERRITORIALS,445
03,151,6400015,TREBALLS REVISIÓ POUM,0,35816,35816,10769,0,0,SERVEIS TERRITORIALS,446
03,924,2120000,MANTENIMENT MOLI MIARONS,500,0,500,0,0,0,SERVEIS TERRITORIALS,447
03,151A,2270600,TREBALL PLA PARCIAL EL MAS,0,18246.8,18246.8,0,0,0,SERVEIS TERRITORIALS,448
03,133,2269915,DESPESES DIVERSES PARQUING I ZONA BLAVA,0,10252.76,10252.76,238.83,238.83,234.24,SERVEIS TERRITORIALS,449
03,924,2120100,MANTENIMENT INSTAL.LACIONS  SALA ASSOCIACIÓ MERCAT MPAL.,500,0,500,0,0,0,SERVEIS TERRITORIALS,450
03,1521A,2269900,ACTIVITATS D'HABITATGE,14128.56,-6789.4,7339.16,392.95,392.95,392.95,SERVEIS TERRITORIALS,451
03,133,2270616,GESTIÓ PARQUING I ZONA BLAVA,0,577.35,577.35,0,0,0,SERVEIS TERRITORIALS,452
03,924,2210000,ENERGIA ELÈCTRICA MOLÍ MIARONS,1500,0,1500,0,0,0,SERVEIS TERRITORIALS,453
03,1521A,2269911,ACTIVITATS HABITATGE,0,11708.56,11708.56,5929,0,0,SERVEIS TERRITORIALS,454
03,133,2270615,GESTIÓ PARQUING I ZONA BLAVA,0,4367.93,4367.93,0,0,0,SERVEIS TERRITORIALS,455
03,924,2210100,AIGUA MOLI MIARONS,200,0,200,0,0,0,SERVEIS TERRITORIALS,456
03,1522D,4899911,TRANSFERENCIES HABITATGE,0,89.03,89.03,0,0,0,SERVEIS TERRITORIALS,457
03,135,2269900,MANTENIMENT PLA ANUAL PROTECCIÓ CIVIL,2500,0,2500,1300,1300,1300,SERVEIS TERRITORIALS,458
03,1521,2120000,MANTENIMENT HABITAGES BENESTAR SOCIAL,4500,0,4500,147.99,147.99,96.94,SERVEIS TERRITORIALS,459
03,160,2100100,CONSERVACIÓ CLAVEGUERAM,9000,0,9000,0,0,0,SERVEIS TERRITORIALS,460
03,150,1200300,BÀSIQUES C1 ADMI GENRERAL HABITATGE I URBANISME,19967.64,0,19967.64,9983.82,9983.82,9983.82,SERVEIS TERRITORIALS,461
03,1521,2120100,COMUNITAT DE PROPIETARIS PISOS BENESTAR SOCIAL,890,0,890,337.11,337.11,337.11,SERVEIS TERRITORIALS,462
03,161,6270015,COL.LECTOR CR SESCORTS,0,1097.27,1097.27,0,0,0,SERVEIS TERRITORIALS,463
03,150,6240016,VEHICLE,0,13055.69,13055.69,12591.6,12591.6,12591.6,SERVEIS TERRITORIALS,464
03,1521,2210100,AIGUA HABITATGES BENESTAR SOCIAL,3000,0,3000,306.78,306.78,149.54,SERVEIS TERRITORIALS,465
03,161,2100000,CONSERV. INFRAESTRUCTURES AIGUA,2000,0,2000,0,0,0,SERVEIS TERRITORIALS,466
03,150,1510000,GRATIFICACIONS ADM. GENERAL HABITATGE I URBANISME,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,467
03,1521,2210000,ENERGIA ELECTRICA HABITATGES BENESTAR SOCIAL,7000,0,7000,1744.56,1744.56,1743.83,SERVEIS TERRITORIALS,468
03,165,6230115,SUBST PER TECNOLOGIA LED,0,0.02,0.02,0,0,0,SERVEIS TERRITORIALS,469
03,150,1210100,COMPL  ESPECÍFIC ADM. GENERAL HABITAGE I URBANISME,51285.24,0,51285.24,25642.62,25642.62,25642.62,SERVEIS TERRITORIALS,470
03,165E,2100000,MANTENIMENT ENLLUMENATS PÚBLICS,20862.55,0,20862.55,11317.5,11317.5,7206.11,SERVEIS TERRITORIALS,471
03,1521,2210200,GAS HABITATGES BENESTAR SOCIAL,2000,0,2000,179.32,179.32,179.32,SERVEIS TERRITORIALS,472
03,150,1200600,TRIENNIS ADM GENERAL HABITAGE I URBANISME,8418.89,0,8418.89,4118.24,4118.24,4118.24,SERVEIS TERRITORIALS,473
03,165E,2279900,TREBALLS CONSERV. ENLLUMENAT PÚBLIC,51137.45,0,51137.45,51137.45,17981.31,17981.31,SERVEIS TERRITORIALS,474
03,1521,2020000,LLOGUER ADICSA HABITATGES,7250,0,7250,5002.12,5002.12,5002.12,SERVEIS TERRITORIALS,475
03,150,1200000,BÀSIQUES A1 ADM GENERAL  HABITATGE I URBANISME,14824.22,0,14824.22,7412.11,7412.11,7412.11,SERVEIS TERRITORIALS,476
03,231,6320000,REPARACIÓ AIRE CONDICIONAT SERVEIS SOCIALS,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,477
03,1532,1600000,SEGURETAT SOCIAL BRIGADA,9597.78,0,9597.78,3907.71,3907.71,3907.71,SERVEIS TERRITORIALS,478
03,150,2269900,DESPESES PLAQUES I ALTRES,1000,2312.4,3312.4,2311.2,2311.2,1682,SERVEIS TERRITORIALS,479
03,231,2120000,MANTENIMENT EDIFICI SS,3500,0,3500,24.14,24.14,24.14,SERVEIS TERRITORIALS,480
03,1532,1200100,BÀSIQUES A2 ADM BRIGADA,13035.6,0,13035.6,6517.8,6517.8,6517.8,SERVEIS TERRITORIALS,481
03,150,2140000,CONSERV. MATERIAL TRANSPORT,2000,-1055.69,944.31,0,0,0,SERVEIS TERRITORIALS,482
03,231,6320014,REHABILITACIÓ MOLI MIARONS,0,2166.27,2166.27,0,0,0,SERVEIS TERRITORIALS,483
03,1532,1510000,GRATIFICACIONS ADM BRIGADA,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,484
03,150,1500000,PRODUCTIVITAT ADM. GENERAL HABITATGE IURBANISME,1400,2055.72,3455.72,1727.82,1727.82,1727.82,SERVEIS TERRITORIALS,485
03,342A,2120000,MANTENIMENT EDIFICI PISCINES,20000,0,20000,5871.85,5871.85,3939.81,SERVEIS TERRITORIALS,486
03,171P,2210000,ENERGIA ELÈCTRICA PLAÇA,3000,0,3000,0,0,0,SERVEIS TERRITORIALS,487
03,1532,6190000,RESFALTAR CARRERS,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,488
03,231,2210000,ENERGIA ELÈCTRICA SS,16300,0,16300,5241.73,5241.73,5241.73,SERVEIS TERRITORIALS,489
03,150,6260015,EQUIPS INFORMÀTICS,0,88.47,88.47,88.47,88.47,0,SERVEIS TERRITORIALS,490
03,231,2210100,AIGUA SERVEIS SOCIALS,700,0,700,70.87,70.87,42.35,SERVEIS TERRITORIALS,491
03,171P,2100100,MANTENIMENT ASCENSOR  PLAÇA I ALTRES,2600,0,2600,747.12,373.56,0,SERVEIS TERRITORIALS,492
03,1532,1500000,PRODUCTIVITAT ADM BRIGADA,700,0,700,349.98,349.98,349.98,SERVEIS TERRITORIALS,493
03,342A,2210200,GAS CALEFACCIÓ PISCINES,72000,0,72000,39923.38,39923.38,39923.38,SERVEIS TERRITORIALS,494
03,150,1210000,COMPL DESTINACIÓ ADM. GENERAL  HABITAGE I URBANISME,26489.68,0,26489.68,13244.84,13244.84,13244.84,SERVEIS TERRITORIALS,495
03,231,2120100,MANTENIMENT INSTAL·LACIONS SS,4750,0,4750,1666.25,1292.69,919.13,SERVEIS TERRITORIALS,496
03,231D,2120015,MANTENIMENT EDIFICI BENESTAR SOCIAL,0,1507.63,1507.63,0,0,0,SERVEIS TERRITORIALS,497
03,1532,1200600,TRIENNIS BRIGADA,2039.96,0,2039.96,1019.98,1019.98,1019.98,SERVEIS TERRITORIALS,498
03,342A,2210000,ENERGIA ELÈCTRICA PISCINES,80000,0,80000,25445.24,25445.24,25445.24,SERVEIS TERRITORIALS,499
03,150,1600000,SEGURETAT SOCIAL ADM. GNL HABITAGE I URBANISME,25826.83,0,25826.83,10738.31,10738.31,10738.31,SERVEIS TERRITORIALS,500
03,241E,2210100,AIGUA ESPAI LAB,1200,0,1200,0,0,0,SERVEIS TERRITORIALS,501
03,323A,2210000,ENERGIA ELECTRICA PUIG AGUT,16500,0,16500,3734.89,3734.89,3734.89,SERVEIS TERRITORIALS,502
03,1532,1210100,COMPLEMENT ESPECÍFIC BRIGADA,14144.04,0,14144.04,7072.02,7072.02,7072.02,SERVEIS TERRITORIALS,503
03,342AI,2120100,MANTENIMENT SISTEMA PLC PISCINES,7500,0,7500,7143.84,2976.6,2381.28,SERVEIS TERRITORIALS,504
03,150,2210300,COMBUSTIBLES I CARBURANTS,1500,0,1500,109.82,109.82,60.51,SERVEIS TERRITORIALS,505
03,241E,2120000,MANTENIMENT EDIFICI ESPAI LAB,1800,0,1800,64.13,64.13,0,SERVEIS TERRITORIALS,506
03,342B,2120000,MANTENIMENT EDIFICI PAVELLÓ,7000,0,7000,1549.22,1549.22,1389.96,SERVEIS TERRITORIALS,507
03,1532,2219900,SUBMINISTRAMENT DE SAL,1500,0,1500,0,0,0,SERVEIS TERRITORIALS,508
03,323A,2120000,MANTENIMENT EDIFICI PUIG AGUT,5500,0,5500,145.2,145.2,145.2,SERVEIS TERRITORIALS,509
03,150I,1210000,COMPL DESTI INTERMEDIACIÓ HABITATGE SIDH,1326.57,0,1326.57,629.86,629.86,629.86,SERVEIS TERRITORIALS,510
03,241E,2120100,MANTENIMENT INSTAL.LACIONS EDIFICI ESPAI LAB,1500,0,1500,546.65,546.65,546.65,SERVEIS TERRITORIALS,511
03,342B,2120100,MANTENIMENT INSTAL·LACIONS PAVELLÓ,12500,0,12500,8424.34,8050.78,6805.54,SERVEIS TERRITORIALS,512
03,323A,2210100,AIGUA PUIG AGUT,1000,0,1000,575.44,575.44,146.45,SERVEIS TERRITORIALS,513
03,1532,1210000,COMPLEMENT DESTINACIÓADM BRIGADA,7209.12,0,7209.12,3604.58,3604.58,3604.58,SERVEIS TERRITORIALS,514
03,150I,1200400,BASIQUES C2 INTERMEDIACIÓ HABITATGE SIDH,3689.36,0,3689.36,1641.99,1641.99,1641.99,SERVEIS TERRITORIALS,515
03,241E,2210000,ENERGIA ELECTRICA EDIFICI ESPAI LAB,3900,0,3900,1431.86,1431.86,1431.86,SERVEIS TERRITORIALS,516
03,342B,2210000,ENERGIA ELÈCTRICA PAVELLÓ,25000,0,25000,6848.29,6848.29,6848.29,SERVEIS TERRITORIALS,517
03,323A,2120100,MANTENIMENT INSTAL.LACIONS EDIFICI PUIG AGUT,12500,0,12500,3009.63,2636.07,1433.66,SERVEIS TERRITORIALS,518
03,1532,6190100,MILLORES CRS-PONT CAN MOLAS,30000,0,30000,0,0,0,SERVEIS TERRITORIALS,519
03,150I,1600000,SEGURETAT SOCIAL INTERMEDIACIÓ HABITAGE SIDH,2678.74,836,3514.74,1707.11,1707.11,1707.11,SERVEIS TERRITORIALS,520
02,432C,2269900,OPE MANTENIMENT GR VORA TER,0.1,0,0.1,0,0,0,PROMOCIÓ ECONÒMICA,521
08,130,1200400,BÀSIQUES C2 ADM. GNAL. SEGURETAT,50774.76,7251.96,58026.72,28357.66,28357.66,28357.66,POLICIA,522
03,323,6230000,MAQUINARIA EDUCACIÓ,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,523
03,342B,2210300,COMBUSTIBLE PAVELLÓ,16500,0,16500,7567.24,7567.24,7567.24,SERVEIS TERRITORIALS,524
03,323A,2210200,GAS PUIG AGUT,17000,0,17000,6666.26,6666.26,6666.26,SERVEIS TERRITORIALS,525
03,1532B,2210000,ENERGIA ELÈCTRICA NAUS PYSESA,10300,0,10300,4438.23,4438.23,4438.23,SERVEIS TERRITORIALS,526
03,150I,1210100,COMPL ESPECIFIC INTERMEDIACIÓ HABITATGE SIDH,3227.68,0,3227.68,1505.71,1505.71,1505.71,SERVEIS TERRITORIALS,527
02,433,1200100,OPE BASIQUES A2 DINAMITZACIÓ EMPRESARIAL,26071.2,0,26071.2,11732.06,11732.06,11732.06,PROMOCIÓ ECONÒMICA,528
08,130,1200600,TRIENNIS ADM.GNAL.SEGURETAT,6467.79,433.24,6901.03,3244.39,3244.39,3244.39,POLICIA,529
03,323,6320015,ADEQUACIÓ PISTA CEIP PUIG AGUT,0,10.77,10.77,0,0,0,SERVEIS TERRITORIALS,530
03,342B,2210100,AIGUA PAVELLO,1500,0,1500,1141.5,1141.5,545.2,SERVEIS TERRITORIALS,531
03,323B,2120215,MANTENIMENT POMPEU FABRA,0,443.91,443.91,0,0,0,SERVEIS TERRITORIALS,532
03,1532B,2210100,AIGUA NAUS PYSESA,200,0,200,31.92,31.92,15.88,SERVEIS TERRITORIALS,533
03,150I,1500016,PRODUCTIVITAT INTERMEDIACIÓ HABITATGE SIDH,0,0.01,0.01,0.01,0.01,0.01,SERVEIS TERRITORIALS,534
02,433,2269916,REEMPRESA JUST 1/2016,0,8670,8670,0,0,0,PROMOCIÓ ECONÒMICA,535
08,130,2260200,PUBLICITAT I PROPAGANDA,0.1,0,0.1,0,0,0,POLICIA,536
03,323,2210000,ENERGIA ELECTRICA COLORS,11700,0,11700,2934.23,2934.23,2934.23,SERVEIS TERRITORIALS,537
03,342C,2100000,MANTENIMENT ALTRES INSTAL.LACIONS ESPORTIVES,3000,0,3000,260.31,260.31,260.31,SERVEIS TERRITORIALS,538
03,323B,2120100,MANTENIMENT INATAL.LACIONS POMPEU FABRA,5500,0,5500,2585.24,2211.68,1838.12,SERVEIS TERRITORIALS,539
03,150I,1210116,COMPLEMENT ESPECÍFIC INTERMEDIACIÓ HABITATGE SIDH,0,21.55,21.55,21.55,21.55,21.55,SERVEIS TERRITORIALS,540
03,160C,2279900,INSPECCIONS XARXA CLAVEGUERAM,1500,0,1500,0,0,0,SERVEIS TERRITORIALS,541
02,433,1210000,OPE COMPLEMENT DESTINACIÓ DINAMITZ. EMPRESARIAL,13824.86,0,13824.86,6088.18,6088.18,6088.18,PROMOCIÓ ECONÒMICA,542
03,323,2120000,MANTENIMENT EDIFICI COLORS,15000,0,15000,3881.6,3881.6,3881.6,SERVEIS TERRITORIALS,543
08,130,2270000,SERVEI NETEJA POLICIA,1900,1234.57,3134.57,1234.57,543.2,407.4,POLICIA,544
03,342F,2120000,MANTENIMENT EDIFICI CAMP DE FUTBOL,6000,0,6000,95.95,95.95,14.3,SERVEIS TERRITORIALS,545
03,323B,2210300,COMBUSTIBLE POMPEU FABRA,17000,0,17000,7752.85,7752.85,7752.85,SERVEIS TERRITORIALS,546
03,150I,1500000,PRODUCTIVITAT INTERMEDIACIÓ HABITAGE SIDH,301,0,301,0,0,0,SERVEIS TERRITORIALS,547
03,1622B,2210100,AIGUA DEIXALLERIA,850,0,850,31.93,31.93,15.88,SERVEIS TERRITORIALS,548
03,323,2120100,MANTENIMENT INSTAL.LACIONS EDIFICI COLORS,3500,0,3500,1100.94,1100.94,1100.94,SERVEIS TERRITORIALS,549
03,323B,2210000,ENERGIA ELECTRICA POMPEU FABRA,14850.09,0,14850.09,5530.75,5530.75,5530.75,SERVEIS TERRITORIALS,550
08,130,2140200,MANTENIMENTVEHICLES RENTING EXCES KM,1000,0,1000,0,0,0,POLICIA,551
03,342F,2120114,MANTENIMENT INSTAL.LACIONS CAMP DE FUTBOL,0,64.44,64.44,0,0,0,SERVEIS TERRITORIALS,552
02,433,1310000,OPE. LABORAL TEMPORAL DINAMITZACIÓ EMPRESARIAL,0,0,0,0,0,0,PROMOCIÓ ECONÒMICA,553
03,150I,1210016,COMPLEMENT DESTÍ INTERMEDIACIÓ HABITATGE SIDH,0,41.23,41.23,41.23,41.23,41.23,SERVEIS TERRITORIALS,554
03,323B,2210100,AIGUA POMPEU FABRA,1500,0,1500,669.15,669.15,287.6,SERVEIS TERRITORIALS,555
03,1622B,2210000,ENERGIA ELÈCTRICA DEIXALLERIA,4700,0,4700,584.77,584.77,584.77,SERVEIS TERRITORIALS,556
02,433,2269900,OPE.DESPESES DIVERSES,0,491.57,491.57,491.57,491.57,491.57,PROMOCIÓ ECONÒMICA,557
03,323,2210200,GAS COLORS,14049,0,14049,6721.33,6721.33,6721.33,SERVEIS TERRITORIALS,558
03,342F,2210100,AIGUA CAMP DE FUTBOL,1500,0,1500,113.77,113.77,33.53,SERVEIS TERRITORIALS,559
08,130,1600000,SEGURETAT SOCIAL ADM.GNAL.SEGURETAT,50143.94,0,50143.94,20734.24,20734.24,20734.24,POLICIA,560
03,150I,1200416,BÀSIQUES C2 INTERMEDIACIÓ HABITATGE SIDH,0,113.65,113.65,113.65,113.65,113.65,SERVEIS TERRITORIALS,561
03,165A,2210000,ENERGIA ELÈCTRICA VIES PÚBLIQUES,380000,-18246.8,361753.2,122753.41,122753.41,121972.91,SERVEIS TERRITORIALS,562
03,323B,2120114,MANTENIMENT INSTAL.LACIONS POMPEU FABRA,0,841.43,841.43,0,0,0,SERVEIS TERRITORIALS,563
03,342F,2120100,MANTENIMENT INSTAL.LACIONS CAMP DE FUTBOL,10000,0,10000,3581.37,3581.37,2641.2,SERVEIS TERRITORIALS,564
02,433,2269914,OPE SUPORT EMPRENEDORS (FSE),0,21650.99,21650.99,0,0,0,PROMOCIÓ ECONÒMICA,565
08,130,1500000,PRODUCTIVITAT ADM.GNAL.SEGURETAT,14600,4253.38,18853.38,9255.8,9255.8,9255.8,POLICIA,566
03,323,2210100,AIGUA COLORS,600,0,600,141,141,69.7,SERVEIS TERRITORIALS,567
03,151,6090000,URBANITZACIÓ POLIGON EL VERDAGUER,0,43850,43850,0,0,0,SERVEIS TERRITORIALS,568
03,165S,2100016,MANTENIMENT ENLLUMENATS PÚBLICS,0,394.61,394.61,0,0,0,SERVEIS TERRITORIALS,569
03,323B,2120000,MANTENIMENT EDIFICI POMPEU FABRA,7000,0,7000,2976.62,2976.62,2675.45,SERVEIS TERRITORIALS,570
03,342F,6320016,ESPORTS GESPA CAMP DE FUTBOL I ALTRES,0,41779.74,41779.74,27767.56,27767.56,27767.56,SERVEIS TERRITORIALS,571
03,323,6250000,MOBILIARI EDUCACIÓ,0.1,0,0.1,0,0,0,SERVEIS TERRITORIALS,572
08,130,2150000,MANTENIMENT EQUIP KEY CONTROL,665.5,0,665.5,0,0,0,POLICIA,573
02,433,1600000,OPE SEGURETAT SOCIAL DINAMITZ. EMPRESARIAL,17501.75,0,17501.75,6639.79,6639.79,6639.79,PROMOCIÓ ECONÒMICA,574
03,151,1500000,PRODUCTIVITAT URBANISME,4900,0,4900,2246.88,2246.88,2246.88,SERVEIS TERRITORIALS,575
03,171F,2100000,MANTENIMENT INFRA. VIES PÚBLIQUES FONTS PLAÇA,10500,0,10500,4809.75,0,0,SERVEIS TERRITORIALS,576
03,342F,2210300,COMBUSTIBLE CAMP DE FUTBOL,14000,0,14000,5327.33,5327.33,5327.33,SERVEIS TERRITORIALS,577
03,326,2210100,AIGUA TRIS-TRAS,250,0,250,0,0,0,SERVEIS TERRITORIALS,578
08,130,2060000,LLOGUER FOTOCOPIADORA,1350.8,0,1350.8,435.6,435.6,435.6,POLICIA,579
03,323D,2210200,GAS 4 VENTS,13596,0,13596,7023.24,7023.24,7023.24,SERVEIS TERRITORIALS,580
02,433,1500000,OPE PRODUCTIVITAT DINAMITZACIÓ EMPRESARIAL,1400,0,1400,280.02,280.02,280.02,PROMOCIÓ ECONÒMICA,581
