dc:identifier,ayto:titulo,ayto:url_imagen,ayto:descripcion,dc:descripcion_ingles,dc:fh_inicio,ayto:fh_fin,ayto:id_comercio,ayto:nombre_comercio,ayto:direccion,ayto:latitud,ayto:longitud,dc:modified,uri
532,Feria de Abril,https://farm2.staticflickr.com/1657/24804532484_3479d283e7.jpg,"Celebración de la Feria de Abril con ambientación musical\, cortadores de jamón\, decoración flamenca\, azafatas\, obsequios y mucho Fino.","Celebration of the Fair of April with incidental music\, cutters of ham\, Flemish decoration\, stewardesses\, obsequiousnesses and very much wine of Jerez.",2016-04-14T11:00:00.000Z,2016-04-17T15:00:00.000Z,RES3223,Dando la Brasa,C/ calderón de la Barca nº 5 santander,43.4594071,-3.808905399999958,2017-10-31T16:02:19.125Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/532.csv
531,Feria de Abril,https://farm2.staticflickr.com/1510/25435064685_2521fed5bf.jpg,"Celebración de la Feria de Abril con ambientación musical\, cortadores de jamón\, decoración flamenca\, azafatas\, obsequios y mucho Fino.","Celebration of the Fair of April with incidental music\, cutters of ham\, Flemish decoration\, stewardesses\, obsequiousnesses and very much wine of Jerez.",2016-04-14T11:00:00.000Z,2016-04-17T15:00:00.000Z,RES3220,Bar Cos,C/ Calderón de la Barca nº 11 santander,43.4596531,-3.80805399999997,2017-10-31T16:02:19.125Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/531.csv
529,Feria de Abril,https://farm2.staticflickr.com/1462/24774651223_8910df36c0.jpg,"Celebración de la Feria de Abril con ambientación musical\, cortadores de jamón\, decoración flamenca\, azafatas\, obsequios y mucho Fino.","Celebration of the Fair of April with incidental music\, cutters of ham\, Flemish decoration\, stewardesses\, obsequiousnesses and very much wine of Jerez.",2016-04-14T11:00:00.000Z,2016-04-17T15:00:00.000Z,RES3218,El Machi,C/ Calderón de la Barca nº 9 santander,43.4595937,-3.808261600000037,2017-10-31T16:02:19.125Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/529.csv
533,Feria de Abril,https://farm2.staticflickr.com/1452/25067549069_c54446d417.jpg,"Celebración de la Feria de Abril con ambientación musical\, cortadores de jamón\, decoración flamenca\, azafatas\, obsequios y mucho Fino.","Celebration of the Fair of April with incidental music\, cutters of ham\, Flemish decoration\, stewardesses\, obsequiousnesses and very much wine of Jerez.",2016-04-14T11:00:00.000Z,2016-04-17T15:00:00.000Z,RES3219,El Italiano,C/ Calderón de la Barca nº 9 santander,43.4595937,-3.808261600000037,2017-10-31T16:02:19.124Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/533.csv
551,"Pincho + bebida 2\,5€",https://farm2.staticflickr.com/1639/25780922296_5f4c95b50d.jpg,"Pincho + bebida (cerveza\, tinto crianza\, blanco verdejo o agua) 2\,5€","Pincho + drink (beer\, wine or water) 2\,5€",2016-03-16T12:00:00.000Z,2016-03-22T23:00:00.000Z,RES3220,Bar Cos,C/ Calderón de la Barca nº 11 santander,43.4596531,-3.80805399999997,2017-10-31T16:02:19.123Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/551.csv
550,iTALIAN bRUNCH en il Boccone,https://farm2.staticflickr.com/1553/25164576104_04f275c179.jpg,"iTALIAN bRUNCH como una comida completa pero con las delicias propias de un desayuno productos italianos. Los Sábados y los Domingos de 11\,00 a 14\,00 descuento del 5%\nUn brunch entero vale € 9\,50 con descuento 9\,00 y para dos personas € 15\,00\n\n",ITALIAN BRUNCH as a full meal but with gastronomic delights Italian breakfast products. Saturdays and Sundays from 11.00 to 14.00 5% .\nA full brunch worth € 9.50 discount 9.00 and € 15.00 for two people,2016-03-18T10:00:00.000Z,2016-04-08T12:00:00.000Z,RES3265,il Boccone,calle burgos 9 bajo 8 39008 Santander,43.4613624,-3.8150783999999476,2017-10-31T16:02:19.123Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/550.csv
549,Descuento 10%,https://farm2.staticflickr.com/1695/25658914242_ed30c0628f.jpg,Descuento del 10% en todos los artículos que no estén ya en oferta,10% discount on all items that are not in offer,2016-03-14T23:00:00.000Z,2016-12-30T23:00:00.000Z,COM2962,Airsoftcorsair,"Calle Santa Lucía 29 E\, Santander",43.4643727,-3.8018758000000616,2017-10-31T16:02:19.123Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/549.csv
548,5% dto con un sonrisa superior al nivel 80,https://farm2.staticflickr.com/1465/25039722604_00b9c2aa24.jpg,"Si la sonrisa que nos ofreces supera el nivel 80\, Koopera te regala un cupón con un 5% de descuento canjeable en tus compras en Koopera Store de Santander (C/Cadiz\, 9).","If the smile that u offer us passes the 80th level\, Koopera gives you a 5% discount coupon for your purchases in Koopera Store Santander (Cadiz street\, 9).",2016-03-17T23:00:00.000Z,2016-05-17T22:00:00.000Z,COM2973,Koopera Store,Calle Cádiz 9,25.520948,-103.4001781,2017-10-31T16:02:19.123Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/548.csv
545,2% de dto si sonríes hasta un nivel 79,https://farm2.staticflickr.com/1617/25551462542_ccb0fccd10.jpg,"Si la sonrisa que nos ofreces llega hasta un nivel 79\, Koopera te regala un cupón con un 2% de descuento canjeable en tus compras en Koopera Store","If the smile that u offer us reaches the 79th level\, Koopera gives you a 2% discount coupon for your purchases in Koopera Store Santander (Cadiz street\, 9).",2016-03-17T23:00:00.000Z,2016-05-17T22:00:00.000Z,COM2973,Koopera Store,Calle Cádiz 9,25.520948,-103.4001781,2017-10-31T16:02:19.123Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/545.csv
542,'CERVEZA  Y  DELICATESSEN NOS ALEGRAN LA VIDA',https://farm2.staticflickr.com/1616/25013428873_5e707dbe9f.jpg,"Si te gusta disfrutar de una buena cerveza artesanal fresquita y acompañarla de una buena delicatessen\, no tienes mas que sonreirle a la vida y te podras llevar un 10% de descuento en estos productos.\nSi por el contrario te cuesta ponerle buena cara a la vida no te preocupes que tambien tendras tu premio\, disfruta de un 5% para alegrarte el dia y que la próxima vez nos traigas una sonrisa DE OREJA A OREJA.",,2016-03-14T10:00:00.000Z,2016-05-14T18:00:00.000Z,COM3372,lugardelvino.com.vinotecas.santander,calderon de la barca 12 bajo santander,43.4589801,-3.8094188999999687,2017-10-31T16:02:19.123Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/542.csv
541,'EL VINO Y TU MEJOR SONRISA AMIGOS PARA SIEMPRE',https://farm2.staticflickr.com/1561/25639922635_1c864d7fdb.jpg,"MUESTRA TU MEJOR SONRISA Y PODRAS DISFRUTAR DE UN DESCUENTO DEL 10% EN TODAS LAS REFERENCIAS DE VINO DE ESTA VINOTECA\, SI POR EL CONTRARIO ERES ALGO TIMIDO Y SERIO NO TE PREOCUPES TAMBIEN TENDRAS PREMIO UN DESCUENTO DEL 5% EN TODAS LAS REFERENCIAS DE VINO\,ANIMATE A SONREIRLE A LA VIDA TE ESPERAMOS CON TU MEJOR SONRISA.",,2016-03-18T10:00:00.000Z,2016-05-14T19:00:00.000Z,COM3372,lugardelvino.com.vinotecas.santander,calderon de la barca 12 bajo santander,43.4589801,-3.8094188999999687,2017-10-31T16:02:19.123Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/541.csv
539,2x1 para niños,https://farm2.staticflickr.com/1548/25067993379_8d275b93a3.jpg,Durante la Semana de Pascua si vienes a comer con dos niños uno no paga.\nOferta válida para menú infantil.,During the Week of Easter sDurante the Week of Easter if you come to eat with two children one does not pay. \nValid offer for infantile menu.,2016-03-28T11:00:00.000Z,2016-04-03T14:00:00.000Z,RES3218,El Machi,C/ Calderón de la Barca nº 9 santander,43.4595937,-3.808261600000037,2017-10-31T16:02:19.123Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/539.csv
538,2x1 para niños,_.,Durante la Semana de Pascua si vienes a comer con dos niños uno no paga.\nOferta válida para menú infantil.,During the Week of Easter if you come to eat with two children one he does not pay. \nValid offer for infantile menu.,2016-03-28T11:00:00.000Z,2016-04-03T14:00:00.000Z,RES3219,El Italiano,C/ Calderón de la Barca nº 9 santander,43.4595937,-3.808261600000037,2017-10-31T16:02:19.123Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/538.csv
537,2x1 para niños,https://farm2.staticflickr.com/1530/25139689430_34992ce0e2.jpg,Durante la Semana de Pascua si vienes a comer con dos niños uno no paga.\nOferta válida para menú infantil.,During the Week of Easter if you come to eat with two children one he does not pay. \nValid offer for infantile menu.,2016-03-28T11:00:00.000Z,2016-04-03T14:00:00.000Z,RES3223,Dando la Brasa,C/ calderón de la Barca nº 5 santander,43.4594071,-3.808905399999958,2017-10-31T16:02:19.123Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/537.csv
536,2x1 para niños,https://farm2.staticflickr.com/1646/24804684284_b45ea2af3d.jpg,Durante la Semana de Pascua si vienes a comer con dos niños uno no paga.\nOferta válida para menú infantil.,During the Week of Easter if you come to eat with two children one he does not pay. \nValid offer for infantile menu.,2016-03-28T11:00:00.000Z,2016-04-03T14:00:00.000Z,RES3220,Bar Cos,C/ Calderón de la Barca nº 11 santander,43.4596531,-3.80805399999997,2017-10-31T16:02:19.123Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/536.csv
535,2x1 para niños,https://farm2.staticflickr.com/1560/25139640490_5212a8a86d.jpg,Durante la Semana de Pascua si vienes a comer con dos niños uno no paga.\nOferta válida para menú infantil.,During the Week of Easter if you come to eat with two children one he does not pay. \nValid offer for infantile menu.,2016-03-28T11:00:00.000Z,2016-04-03T14:00:00.000Z,CAF3217,Royalty,C/ Calderón de la Barca nº 7 santander,43.4595339,-3.8084810999999945,2017-10-31T16:02:19.123Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/535.csv
534,Feria de Abril,https://farm2.staticflickr.com/1608/25067579019_06aefd6918.jpg,"Celebración de la Feria de Abril con ambientación musical\, cortadores de jamón\, decoración flamenca\, azafatas\, obsequios y mucho Fino.","Celebration of the Fair of April with incidental music\, cutters of ham\, Flemish decoration\, stewardesses\, obsequiousnesses and very much wine of Jerez.",2016-04-14T11:00:00.000Z,2016-04-17T15:00:00.000Z,CAF3217,Royalty,C/ Calderón de la Barca nº 7 santander,43.4595339,-3.8084810999999945,2017-10-31T16:02:19.123Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/534.csv
554,"Pincho + bebida 2\,5€",https://farm2.staticflickr.com/1596/25506474960_c7c991deb6.jpg,"Pincho + bebida (cerveza\, tinto crianza\, blanco Verdejo o agua) 2\,5€","Pincho + drink (beer\, wine or water) 2\,5€",2016-03-16T12:00:00.000Z,2016-03-22T23:00:00.000Z,RES3218,El Machi,C/ Calderón de la Barca nº 9 santander,43.4595937,-3.808261600000037,2017-10-31T16:02:19.122Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/554.csv
553,"pincho + bebida 2\,5€",https://farm2.staticflickr.com/1633/25176631044_e1e3f0a317.jpg,"Pincho + bebida (cerveza\, tinto crianza\, blanco Verdejo o agua) 2\,5€","Pincho + drink (beer\, wine or water) 2\,5€",2016-03-16T12:00:00.000Z,2016-03-22T23:00:00.000Z,RES3223,Dando la Brasa,C/ calderón de la Barca nº 5 santander,43.4594071,-3.808905399999958,2017-10-31T16:02:19.122Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/553.csv
552,"Pincho + bebida 2\,5€",https://farm2.staticflickr.com/1662/25176594344_39580e42fe.jpg,"Pincho + bebida (cerveza\, tinto crianza\, blanco Verdejo o agua) 2\,5€","Pincho + drink (beer\, wine or water) 2\,5€",2016-03-16T12:00:00.000Z,2016-03-22T23:00:00.000Z,RES3219,El Italiano,C/ Calderón de la Barca nº 9 santander,43.4595937,-3.808261600000037,2017-10-31T16:02:19.122Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/552.csv
564,Tu sonrisa tiene premio !,https://farm2.staticflickr.com/1525/25791223981_127ecf53c0.jpg,"En Abalorium Santander queremos clientes felices y por ello que mejor que ofreceros un descuento tan grande como vuestra sonrisa ! \n\nTu descuento sera mayor\, cuanto mayor sea tu sonrisa:\n\n\n1.- Un descuento del 2%\, que sería visible si el nivel de sonrisa del usuario esta entre el 60% y el 80%.\n2.- Un descuento del 3%\, que sería visible si el nivel de sonrisa del usuario esta entre el 81% y el 90%.\n3.- Y para los mas sonrientes\, el 6%\, si el nivel de sonrisa del usuario supera el 91%\, obtendrás un 6% de descuento.","Your discount will be greater\, the higher your smile:\n\n\n1. A discount of 2%\, which would be visible if the user smile level is between 60% and 80%.\n2. A discount of 3%\, which would be visible if the user smile level is between 81% and 90%.\n3. And for the most smiling\, 6%\, if the user smile level exceeds 91%\, you get a 6% discount.",2016-03-20T23:00:00.000Z,2018-01-31T22:59:00.000Z,COM2884,Abalorium Santander,Calle Méndez Núñez 11,43.459770907880404,-3.8083638683700656,2017-10-31T16:02:19.12Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/564.csv
563,12% de descuento en tu compra de dos o mas articulos!!!,https://farm2.staticflickr.com/1463/25251828533_bf544752c9.jpg,"Un estilo de ropa basado en lo tradicional\, sin descuidar las ultimas tendencias del momento. Colecciones de caballero y señora",,2016-03-17T23:00:00.000Z,2016-08-30T22:00:00.000Z,COM3365,Tendido 18,calle cadiz 10 39002 santander cantabria,43.4600076,-3.8083561999999347,2017-10-31T16:02:19.12Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/563.csv
562,Tray Jasper Morrison for vitra,https://farm2.staticflickr.com/1537/25878298515_051f949f94.jpg,Bandeja diseñada por Jasper Morrison para vitra en diferentes colores en una caja especial de regalo de 60 euros a 49 euros.,Tray design by Jasper Morrison for vitra in differents colors in a special gift box from 60 euros to 49 euros.,2016-03-18T09:00:00.000Z,2016-04-30T08:00:00.000Z,COM3154,ofideco,"rualasal\,17",43.4629096,-3.806230199999959,2017-10-31T16:02:19.12Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/562.csv
561,ofideco,https://farm2.staticflickr.com/1653/25852290876_24529e7d8d.jpg,Lámpara con bombilla led en differentes colores de 250 euros a 190 euros en una caja regalo especial,Lamp with efficient Led bulb in different colors special offers of 250 euros to 190 euros in special gift box,2016-03-18T09:00:00.000Z,2016-04-30T08:00:00.000Z,COM3154,ofideco,"rualasal\,17",43.4629096,-3.806230199999959,2017-10-31T16:02:19.12Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/561.csv
556,Fruta y verdura ecológica 5% de descuento.,https://farm2.staticflickr.com/1459/25187402933_b4911c723f.jpg,"Tienda de alimentación ecológica\, fruta\, verdura\,conservas\, yogur\, dulces\, pan\, leche\, zumos\, pollo etc...\nBolsa de comida playa para el verano ( Sándwich + 1 fruta + agua)","Shop organic food\, fruit\, vegetables\, preserves\, yogurt\, sweets\, bread\, milk\, juices\, chicken etc ...\nBeach bag for summer meal (sandwich + 1 fruit + water)",2016-03-14T23:00:00.000Z,2016-03-30T22:00:00.000Z,COM2801,de mi huerta ecologica,"Avd. Honduras\, nº 20 Santander",43.47050127686359,-3.798412872924814,2017-10-31T16:02:19.12Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/556.csv
555,"Pincho + bebida 2\,5€",https://farm2.staticflickr.com/1662/25180549853_e06b0c39bd.jpg,"Pincho + bebida (cerveza\, tinto crianza\, blanco Verdejo o agua) 2\,5€","Pincho + drink (beer\, wine or water) 2\,5€",2016-03-16T12:00:00.000Z,2016-03-22T23:00:00.000Z,CAF3217,Royalty,C/ Calderón de la Barca nº 7 santander,43.4595339,-3.8084810999999945,2017-10-31T16:02:19.12Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/555.csv
580,Siéntate bien esta Navidad,https://farm1.staticflickr.com/387/31469578922_022e7aa256.jpg,"Te invitamos a sentarte bien y sentirte vivo.\nVisita nuestra exposición y benefíciate de descuentos en sillería de hasta el 25%.\nPersonaliza cada detalle de tu silla: acabados\, brazos\, accesorios... un sin fin de posibilidades.\nHazte o haz un buen regalo estas fiestas.",,2016-12-13T17:00:00.000Z,2016-12-24T22:59:59.000Z,COM2905,BiWO,None,43.46741785352323,-3.8193984762573336,2017-10-31T16:02:19.119Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/580.csv
578,Limpieza de virus tu ordenador por 20 Euros,https://farm8.staticflickr.com/7491/26958630522_64f74f572f.jpg,En ATIPE COMPUTERS queremos que tu trabajo con tu ordenador no se vea entorpecida por la existencia de virus haciendo que tu trabajo sea pesado lento y costoso de realizar. Por eso durante esta campaña te verás beneficiado de un 50% de descuento en limpieza de virus (Precio habitual 40E) por solo 20E. Ademas te ofreceremos el mejor antivirus del mercado a un precio muy muy interesante.\n,In ATIPE COMPUTERS we want you to work with your computer is not disrupted by the existence of viruses causing slow your work is heavy and expensive to perform. So during this campaign you will see benefited from a 50% discount on cleaning virus (40E usual price) for only 20E. Also we will offer the best antivirus market at a very attractive price.,2016-05-17T22:00:00.000Z,2016-06-18T21:59:59.000Z,COM1235,ATIPE COMPUTERS,"Calle Profesor Jimenez Díaz\, 9",43.4612538,-3.8230316,2017-10-31T16:02:19.119Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/578.csv
576,"'LO MEJOR EN TU VIDA \,TU SONRISA '",https://farm8.staticflickr.com/7172/26388788804_67570c763b.jpg,"DESCUENTO DEL 14% SI EL NIVEL DE TU SONRISA ES MAYOR DEL 80%\,\nDESCUENTO DEL 7% SI EL NIVEL DE TU  SONRISA ES MENOR DEL 80%\,\nEN TODOS NUESTROS ELEBORADOS CASEROS ArteCarneSanA.\nDESCUENTO DEL 6% SI EL NIVEL DE TU SONRISA ES MAYOR DEL 80%\,\nDESCUENTO DEL 4% SI EL NIVEL DE TU SONRISA ES MENOR DEL 80%\,\nEN TODOS NUESTROS QUESOS ARTESANOS DE CANTABRIA.\n","14 % DISCOUNT IF THE LEVEL OF YOUR SMILE IS GREATER THAN 80% \,\n7% DISCOUNT IF THE LEVEL OF YOUR SMILE IS LESS THAN 80% \,\nIN ALL OUR HOME eleborados ArteCarneSanA .\n6% DISCOUNT IF THE LEVEL OF YOUR SMILE IS GREATER THAN 80% \,\n4% DISCOUNT IF THE LEVEL OF YOUR SMILE IS LESS THAN 80% \,\nIN ALL OUR ARTISAN CHEESE CANTABRIA.",2016-05-16T07:00:00.000Z,2016-09-16T21:59:59.000Z,COM1280,"CARNICERIA JAVIER - ArteCarneSanA ",calle guevara nº3,43.46741785352323,-3.8193984762573336,2017-10-31T16:02:19.119Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/576.csv
575,Ser familia numerosa tiene premio,https://farm3.staticflickr.com/2863/32835783014_3da1027aba.jpg,"La FAMILIA es uno de los principales valores que define a Trasluz.\nSi eres Familia Numerosa disfrutarás\, comprando en Trasluz\, de colecciones diseñadas para familias que visten de manera elegante. \nDisfruta de un 10% de descuento al comprar prendas de la colección primavera-verano 2017.\n* *Descuento no acumulable a otros descuentos y/o promociones \n**El titular del carnet de Familia Numerosa debe coincidir con la persona que realiza la compra\n",,2017-03-23T10:00:00.000Z,2017-09-29T23:00:00.000Z,COM3490,TRASLUZ,"Calle Lealtad\, 22",43.4602847,-3.8083093999999846,2017-10-31T16:02:19.119Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/575.csv
573,-10% en Piensos naturales para perros y gatos,https://farm2.staticflickr.com/1452/26416886550_966531c5c1.jpg,"10% de descuento en los piensos naturales de las marcas Acana\, Orijen\, Naturea\, Natural Greatness\, Fish4dogs y Alpha Spirit","10% off natural dry food for dogs and cats Acana\, Orijen\, Naturea\, Natural Greatness\, Fish4dogs y Alpha Spirit.",2016-04-27T22:00:00.000Z,2016-09-30T21:59:59.000Z,COM3548,THE YELLOW PET,"Avda Candina\, 22",43.45138454182023,-3.8355588912963867,2017-10-31T16:02:19.119Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/573.csv
571,Tu sonrisa tiene premio.,,"Premiamos tu sonrisa: Si consigues entre un 50% y un 79%\, podrás tomar cualquier pincho de la barra por 1€. Si tu sonrisa es mayor del 80%\, podrás disfrutar de un pincho y una bebida por 2€.",,2016-04-13T22:00:00.000Z,2016-05-18T21:59:59.000Z,RES3266,LA CASA DEL INDIANO,"C/Hernan Cortes 4 ",43.46220811783085,-3.8043785423278678,2017-10-31T16:02:19.119Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/571.csv
570,"!Tu sonrisa tiene premio !",https://farm2.staticflickr.com/1575/25766745533_1e85507818.jpg,"En Abalorium Santander queremos clientes felices y por ello que mejor que ofreceros un descuento tan grande como vuestra sonrisa ! \n\nTu descuento sera mayor\, cuanto mayor sea tu sonrisa:\n\n\n1.- Un descuento del 4%\, que sería visible si el nivel de sonrisa del usuario esta entre el 60% y el 80%.\n2.- Un descuento del 6%\, que sería visible si el nivel de sonrisa del usuario esta entre el 81% y el 90%.\n3.- Y para los más sonrientes\, el 10%\, si el nivel de sonrisa del usuario supera el 91%\, obtendrás un 10% de descuento.","Your discount will be greater\, the higher your smile:\n\n\n1. A discount of 2%\, which would be visible if the user smile level is between 60% and 80%.\n2. A discount of 3%\, which would be visible if the user smile level is between 81% and 90%.\n3. And for the most smiling\, 6%\, if the user smile level exceeds 91%\, you get a 6% discount.",2016-04-10T22:00:00.000Z,2016-05-31T21:59:59.000Z,COM2884,Abalorium Santander,Calle Méndez Núñez 11,43.459770907880404,-3.8083638683700656,2017-10-31T16:02:19.119Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/570.csv
569,Peinado y corte e hidratcion del cabello 29.90,https://farm2.staticflickr.com/1624/26238480085_c405be749d.jpg,"Lavado del cabello con champu especifico\, corte del cabello \, acondicionador y peinado\, por 29.90€",,2016-04-03T22:00:00.000Z,2016-05-02T21:59:59.000Z,COM1281,peluqueria y estetica Sielen Estilistas,san jose 16 bajo santander,43.4631923,-3.806105500000058,2017-10-31T16:02:19.119Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/569.csv
568,baño de colageno capilar con ozono+ hidratacion de cabello+ peinado 39.90,https://farm2.staticflickr.com/1477/25635718203_c6fb9d1b94.jpg,"Baño de colágeno capilar que hidrata el cabello y lo reconstruye aportando brillo y textura con peinado\, por 39.90€",,2016-04-03T22:00:10.000Z,2016-05-18T21:59:59.000Z,COM1281,peluqueria y estetica Sielen Estilistas,san jose 16 bajo santander,43.4631923,-3.806105500000058,2017-10-31T16:02:19.119Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/568.csv
567,Oferta especial de Semana Santa 10%,,"Oferta especial de Semana Santa. En todas las prendas de fiesta para tus momentos especiales\, bodas y comuniones. En tallas 44 a 56. Si tu nivel de sonrisa es inferior al 80%\, tendrás un 10% de descuento.",,2016-03-20T23:00:10.000Z,2016-03-30T22:00:00.000Z,COM2156,Nylan moda,Calle del Medio 9 39003 Santander,43.4628169,-3.804877900000065,2017-10-31T16:02:19.119Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/567.csv
566,Oferta especial Semana Santa 20%,,"Oferta especial Semana Santa en todas las prendas de fiesta para tus momentos especiales\, bodas y comuniones en tallas 44 a 56. Si tu nivel de sonrisa es superior al 80% tendrás un descuento del 20%",,2016-03-20T23:00:10.000Z,2016-03-30T22:00:00.000Z,COM2156,Nylan moda,Calle del Medio 9 39003 Santander,43.4628169,-3.804877900000065,2017-10-31T16:02:19.119Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/566.csv
618,Rebajas todo al 20% de descuento,https://farm5.staticflickr.com/4134/35325444670_34a76f6cfa.jpg,"No te pierdas nuestras rebajas\, todo al 20% de descuento\, ven y disfruta.",,2017-06-22T22:00:00.000Z,2017-09-30T18:30:00.000Z,COM3966,MIMOSA,"Calle Rualasal\, 10",43.4627146,-3.8071638999999777,2017-10-31T16:02:19.118Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/618.csv
615,Tratamiento de Botox,https://farm5.staticflickr.com/4296/35544211530_bd6dac8c97.jpg,"Cuida tu cabello con un tratamiento de Botox.\nTratamiento de Botox: 14\,00 euros mas Peinado: 21\,00 euros.\nConsulta nuestro tratamiento de Keratina.",,2017-06-27T22:00:00.000Z,2017-12-31T22:59:59.000Z,COM2902,PELUQUERIA ROSA VALLE,"Calle Hernán Cortés\, 4 (Mercado del Este)",43.4623511,-3.804403699999966,2017-10-31T16:02:19.118Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/615.csv
614,"Dia de Color - 37\,00 euros - de Lunes A Jueves",https://farm5.staticflickr.com/4310/35123496413_6708d786b0.jpg,"De Lunes a Jueves puedes ponerte guapa con nuestros precios de dia de color.\nUn buen servicio en un lugar bonito.\nPor 37\,00 euros (hasta media melena) podrás darte tu color y peinar.\nTodo una oportunidad.",,2017-06-27T22:00:00.000Z,2017-12-31T22:59:59.000Z,COM2902,PELUQUERIA ROSA VALLE,"Calle Hernán Cortés\, 4 (Mercado del Este)",43.4623511,-3.804403699999966,2017-10-31T16:02:19.118Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/614.csv
612,SORTEO BALÓN DEL RACING FIRMADO POR LOS JUGADORES!!!,https://farm5.staticflickr.com/4259/35047935945_4781f7f307.jpg,"HOY MAS QUE NUNCA TENEMOS QUE ANIMAR A NUESTRO RACING!!! VEN A TRASLUZ Y PARTICIPA EN EL SORTEO DE UN BALÓN FIRMADO POR TODOS LOS JUGADORES DEL RACING DE SANTANDER!!! ",,2017-06-01T08:00:00.000Z,2017-06-25T21:59:59.000Z,COM3490,TRASLUZ,"Calle Lealtad\, 22",43.4602847,-3.8083093999999846,2017-10-31T16:02:19.118Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/612.csv
610,DESCUENTOS ESPECIALES EN CHANCLAS,,DESCUENTOS ESPECIALES EN CHANCLAS. HASTA UN 50% DURANTE TODO EL MES DE JUNIO,Every month of June you can take our discount in flip flops. Un to 50%,2017-05-31T22:00:00.000Z,2017-07-01T21:59:59.000Z,COM3254,CABARITA SPORT,"Calle Daoíz y Velarde\, 3",43.46296520937201,-3.803415298461914,2017-10-31T16:02:19.118Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/610.csv
607,NACEX Promo Equipaje,https://farm5.staticflickr.com/4200/34855075821_6abef634f1.jpg,"Olvídate de cargar con tu equipaje en tus viajes. Solución adaptada a los envíos de tus maletas\, tablas de surf(1)\, bolsas de golf(2)\, equipos de buceo...\nIDA: 28€\nIDA Y VUELTA: 50€\nMáximo 20kg por bulto. 1 bulto por expedición.",,2017-05-31T22:00:00.000Z,2017-09-30T21:59:59.000Z,COM3756,NACEX,"Avda Candina\, 20 ",43.45167751252856,-3.834298253059387,2017-10-31T16:02:19.118Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/607.csv
604,descuentos hasta el 30%,https://farm5.staticflickr.com/4168/34711551065_093dda9675.jpg,descuentos hasta el 30% en articulos seleccionados,sales up to 30% off on selected articles,2017-05-17T22:00:00.000Z,2017-05-31T21:59:59.000Z,COM2960,CORSO ITALIA,"Calle Marcelino Sanz de Sautuola\, 6",43.462754954748156,-3.8035279512405396,2017-10-31T16:02:19.118Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/604.csv
600,Patinete de batería Innjoo H2,https://farm3.staticflickr.com/2941/33433902062_1e98ea9008.jpg,"Patinete de batería\, con baterías Samsung\, nuevo con 2 años de garantía. Patrocinado por el cántabro Dani Sordo. REGALAMOS FUNDA DE TRANSPORTE CON RUEDAS valorada en 40€.",,2017-03-21T23:00:00.000Z,2017-03-31T21:59:59.000Z,COM3184,GOODBUY,"Calle Cervantes\, 8",43.4626313,-3.811405700000023,2017-10-31T16:02:19.118Z,http://datos.santander.es/api/datos/comercios_ofertas_butler/600.csv
