Capítol,"Text Capítol",Article,"Text Article",Concepte,"Text Concepte",Subconcepte,"Text Subconcepte",Orgànic,"Text Orgànic",Àrees,"Text Àrees",Política,"Text Política","Grup de programes","Text Grup de programes",Programes,"Text Programes",Subprogrames,"Text Subprogrames","CRÉDIT INICIAL"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",231,"Asistencia social primària",2316,"Atenció la immigració",23161,"Acollida i acompanyament d’immigrants","20.000,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2322,"Promoció i atenció a la joventut",23221,"Promoció i atenció a la joventut","20.000,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0201,"0201 G.Drets Socials",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa","25.000,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció civil",1301,"Administració general de prevenció i seguretat",13011,"Gestió programa administració seguretat","2.923,20"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",132,"Seguretat i Ordre Públic",1321,"Seguretat ciutadana",13211,"Gestió del programa de seguretat ciutada","433.741,64"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",136,"Servei de prevenció i extinció d'incendis",1361,"Prevenció i extinció d'incendis i salvament",13612,"Intervenció en extinció d’incendis i sal","187.678,09"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",136,"Servei de prevenció i extinció d'incendis",1361,"Prevenció i extinció d'incendis i salvament",13613,"Desenvol.professional,selecció,prevenc.s","0,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0401,"0401 G.Seguretat i Prevenció",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92012,"Serveis editorials","36.288,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habtatge i urba",1501,"Administració d'Ecologia Urbana",15011,"Despeses generals d'Ecologia Urbana","1.000,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habtatge i urba",1501,"Administració d'Ecologia Urbana",15013,"Planificació Ecologia Urbana","2.000,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0501,"0501 Gerència d'Ecologia Urbana",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92012,"Serveis editorials","25.000,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",163,"Neteja viària",1631,"Neteja viària",16312,"Avaluació de la neteja viària","22.176,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",169,"Altres serveis de benestar comunitari",1691,"Protecció i control d'animals",16911,"Protecció i control d'animals","20.160,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0504,"0504 G. Mobilitat i Infraestructures",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1532,"Pavimentació de vies públiques",15321,"Manteniment i renovació del paviment","6.000,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0601,"0601 Ciutat Vella",3,"Producció de béns públics de caràcter preferent",33,Cultura,332,"Biblioteques i arxius",3321,Biblioteques,33212,"Activitats a les biblioteques dels distr","1.000,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0601,"0601 Ciutat Vella",3,"Producció de béns públics de caràcter preferent",34,Esport,341,"Promoció i foment de l'esport",3411,"Gestió i promoció de l'esport",34112,"Foment i promoció de la pràctica esporti","8.400,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","11.000,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92012,"Serveis editorials","20.000,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0602,"0602 Eixample",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15344,"Manteniment-millora espais públics no ce","20.000,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0602,"0602 Eixample",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2323,"Promoció de la gent gran",23231,"Promoció de la gent gran","500,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0602,"0602 Eixample",3,"Producció de béns públics de caràcter preferent",33,Cultura,332,"Biblioteques i arxius",3321,Biblioteques,33212,"Activitats a les biblioteques dels distr","500,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0602,"0602 Eixample",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","4.300,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0602,"0602 Eixample",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa","4.296,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",933,"Gestió del patrimoni",9331,"Gestió del patrimoni municipal",93314,"Manteniment d’edificis i solars no centr","9.833,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0603,"0603 Sants-Montjuïc",3,"Producció de béns públics de caràcter preferent",33,Cultura,337,"Instal·lacions d'ocupació del temps lliure",3371,"Centres cívics",33712,"Accions complementàries en els centres c","2.779,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0603,"0603 Sants-Montjuïc",3,"Producció de béns públics de caràcter preferent",34,Esport,341,"Promoció i foment de l'esport",3411,"Gestió i promoció de l'esport",34112,"Foment i promoció de la pràctica esporti","1.976,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","6.368,04"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0604,"0604 Les Corts",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","1.500,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0605,"0605 Sarrià-Sant Gervasi",3,"Producció de béns públics de caràcter preferent",32,Educació,326,"Serveis complementaris d'educació",3261,"Serveis complementaris d'educació",32612,"Altres serveis complementaris d'educació","14.606,93"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0605,"0605 Sarrià-Sant Gervasi",3,"Producció de béns públics de caràcter preferent",33,Cultura,334,"Promoció cultural",3341,"Promoció cultural",33411,"Promoció cultural","1.008,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","4.032,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9203,"Arxiu i biblioteca municipal",92031,"Arxiu municipal administratiu","1.512,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0606,"0606 Gràcia",1,"Serveis públics bàsics",17,"Medi ambient",172,"Protecció i millora del medi ambient",1722,"Educació mediambiental",17221,"Educació mediambiental","6.048,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0606,"0606 Gràcia",3,"Producció de béns públics de caràcter preferent",33,Cultura,334,"Promoció cultural",3341,"Promoció cultural",33411,"Promoció cultural","60,48"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0606,"0606 Gràcia",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","5.040,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0607,"0607 Horta-Guinardó",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2302,"Administració general serveis a persones-territori",23021,"Administració general serveis a persones","201,60"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0607,"0607 Horta-Guinardó",3,"Producció de béns públics de caràcter preferent",32,Educació,326,"Serveis complementaris d'educació",3261,"Serveis complementaris d'educació",32612,"Altres serveis complementaris d'educació","1.512,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0607,"0607 Horta-Guinardó",3,"Producció de béns públics de caràcter preferent",33,Cultura,337,"Instal·lacions d'ocupació del temps lliure",3371,"Centres cívics",33712,"Accions complementàries en els centres c","252,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0607,"0607 Horta-Guinardó",3,"Producció de béns públics de caràcter preferent",33,Cultura,338,"Festes populars i festejos",3381,"Festes i actes populars",33811,"Festes i actes populars","5.544,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0607,"0607 Horta-Guinardó",3,"Producció de béns públics de caràcter preferent",34,Esport,341,"Promoció i foment de l'esport",3411,"Gestió i promoció de l'esport",34112,"Foment i promoció de la pràctica esporti","1.209,60"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0607,"0607 Horta-Guinardó",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","3.024,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0607,"0607 Horta-Guinardó",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa","1.723,68"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0608,"0608 Nou Barris",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2328,"Serveis i projectes comunitaris",23281,"Serveis i projectes comunitaris","17.242,85"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0608,"0608 Nou Barris",3,"Producció de béns públics de caràcter preferent",33,Cultura,334,"Promoció cultural",3341,"Promoció cultural",33411,"Promoció cultural","16.128,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0608,"0608 Nou Barris",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","41.855,18"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0609,"0609 Sant Andreu",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15344,"Manteniment-millora espais públics no ce","162,31"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0609,"0609 Sant Andreu",3,"Producció de béns públics de caràcter preferent",33,Cultura,338,"Festes populars i festejos",3381,"Festes i actes populars",33811,"Festes i actes populars","20.543,04"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0609,"0609 Sant Andreu",9,"Actuacions de caràcter general",91,"Òrgans de govern",912,"Òrgans de govern",9121,"Òrgans de govern",91211,"Representacio política","487,90"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0609,"0609 Sant Andreu",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","11.642,40"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0609,"0609 Sant Andreu",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",924,"Participació ciutadana",9241,"Relació amb la ciutadania i les entitats",92412,"Participació ciutadana i associativa de","3.767,31"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0609,"0609 Sant Andreu",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",924,"Participació ciutadana",9241,"Relació amb la ciutadania i les entitats",92414,"Actuacions de civisme","735,84"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0609,"0609 Sant Andreu",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa","34.348,25"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0610,"0610 Sant Martí",3,"Producció de béns públics de caràcter preferent",33,Cultura,338,"Festes populars i festejos",3381,"Festes i actes populars",33811,"Festes i actes populars","11.109,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0610,"0610 Sant Martí",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","33.500,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0610,"0610 Sant Martí",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa","3.999,99"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0701,"0701 G. Presidència i Economia",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2327,"Temps i qualitat de vida",23271,"Temps i qualitat de vida","40.000,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","3.911,04"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93212,"Consell Tributari","2.160,85"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0801,"0801 G. Drets Ciutadania, Participació i Transparència",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2326,"Promoció social de la immigració",23261,"Promoció de la convivència i intercultur","52.000,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22109,"Altre material de consum",0801,"0801 G. Drets Ciutadania, Participació i Transparència",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9251,"Informació i atenció al ciutadà",92511,"Atenció al ciutadà","62,09"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22110,"Productes neteja",0101,"0101 G. Recursos",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general","15.120,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22110,"Productes neteja",0101,"0101 G. Recursos",9,"Actuacions de caràcter general",93,"Administració financera i tributària",933,"Gestió del patrimoni",9331,"Gestió del patrimoni municipal",93314,"Manteniment d’edificis i solars no centr","1.108,80"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22110,"Productes neteja",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",169,"Altres serveis de benestar comunitari",1691,"Protecció i control d'animals",16911,"Protecció i control d'animals","5.040,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22113,"Manutenció animals",0401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",132,"Seguretat i Ordre Públic",1321,"Seguretat ciutadana",13211,"Gestió del programa de seguretat ciutada","191.522,87"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22113,"Manutenció animals",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",169,"Altres serveis de benestar comunitari",1691,"Protecció i control d'animals",16911,"Protecció i control d'animals","41.832,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22120,"Energia elèctrica via pública",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",160,Clavegueram,1601,"Sanejament xarxa de clavegueram",16011,"Sanejament xarxa de clavegueram","333.653,52"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22120,"Energia elèctrica via pública",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",161,"Abastament domiciliàri d'aigua potable",1611,"Abastament de les aigües",16111,"Abastament de les aigües","1.745.912,36"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22120,"Energia elèctrica via pública",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",165,"Enllumentat públic",1651,"Gestió de l'enllumenat públic",16511,"Gestió de l'enllumenat públic","16.422.595,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22120,"Energia elèctrica via pública",0504,"0504 G. Mobilitat i Infraestructures",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",134,"Mobilitat urbana",1341,Mobilitat,13413,"Operacions i informació del trànsit","2.016.000,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22120,"Energia elèctrica via pública",0504,"0504 G. Mobilitat i Infraestructures",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1533,"Manteniment i renovació de les estructures vials",15331,"Manteniment i renovació de les estructur","128.295,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22121,"Aigua via pública",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",160,Clavegueram,1601,"Sanejament xarxa de clavegueram",16011,"Sanejament xarxa de clavegueram","5.250,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22121,"Aigua via pública",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",161,"Abastament domiciliàri d'aigua potable",1611,"Abastament de les aigües",16111,"Abastament de les aigües","465.520,65"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22121,"Aigua via pública",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",163,"Neteja viària",1631,"Neteja viària",16311,"Neteja viària","86.151,74"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",221,SUBMINISTRAMENTS,22122,"Gas via pública",0502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",161,"Abastament domiciliàri d'aigua potable",1611,"Abastament de les aigües",16111,"Abastament de les aigües","4.610,00"
2,"DESPESES EN BENS CORRENTS I SERVEIS",22,"MATERIAL, SUBMINISTRAMENTS I ALTRES",222,COMUNICACIONS,22200,"Comunicacions telefòniques",0101,"0101 G. Recursos",9,"Actuacions de caràcter general",93,"Administració financera i tributària",933,"Gestió del patrimoni",9331,"Gestió del patrimoni municipal",93312,"Manteniment d’edificis centralitzats","1.108.028,26"
