Capítol,"Text Capítol",Article,"Text Article",Concepte,"Text Concepte",Subconcepte,"Text Subconcepte",Orgànic,"Text Orgànic",Àrea,"Text Àrea",Política,"Text Política","Grup de programes","Text Grup de programes",Programa,"Text Programa",Subprograma,"Text Subprograma","CRÈDITS EXTRAORD.","SUPLEMENTS CRED.",AMPLIACIONS,"TRANSFERÈNCIES (MAS)","TRANSFERÈNCIES (MENOS)","SALDO MINIS","INCORP. ROMANENTS","GENER. INGRESSOS","BAIXES PER ANUL.","AJUSTOS PRÒRROGA","TOTAL MODIF."
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2323,"Promoció de la gent gran",23231,"Promoció de la gent gran",0,0,0,"4.417,11",0,0,0,0,0,0,"4.417,11"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2325,"Drets humans-no discrimi.:foment-promoció-atenció",23251,"Atenció la diversitat i no discriminació",0,0,0,"12.308,49","28.979,38",0,0,0,0,0,"-16.670,89"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2327,"Temps i qualitat de vida",23271,"Temps i qualitat de vida",0,0,0,0,"21.336,11",0,0,0,0,0,"-21.336,11"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",201,"0201 G.Drets Socials",3,"Producció de béns públics de caràcter preferent",31,Salut,311,"Protecció de la salubritat pública",3111,"Promoció i protecció de la salut",31111,"Promoció de la salut",0,0,0,"4.773,22",0,0,0,0,0,0,"4.773,22"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció",1301,"Administració general de seguretat i mobilitat",13011,"Gestió programa administració seguretat-",0,0,0,"206.184,16",0,0,0,0,0,0,"206.184,16"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció",1301,"Administració general de seguretat i mobilitat",13012,"Desenvolupament professional seguretat i",0,0,0,"166.901,43",0,0,0,0,0,0,"166.901,43"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció",1301,"Administració general de seguretat i mobilitat",13013,"Assessorament legal a la gerència i òrga",0,0,0,0,"89.966,86",0,0,0,0,0,"-89.966,86"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció",1301,"Administració general de seguretat i mobilitat",13014,"Desenvolupament dels serveis de GUB i SP",0,0,0,"20.530,00","7.142,30",0,0,0,0,0,"13.387,70"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",132,"Seguretat i Ordre Públic",1321,"Seguretat ciutadana",13212,"Serveis generals de la Guàrdia Urbana",0,0,0,"670.000,00","1.181.429,38",0,0,0,0,0,"-511.429,38"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",134,"Mobilitat urbana",1341,Mobilitat,13411,"Gestió del programa de mobilitat",0,0,0,0,"104.279,11",0,0,0,0,0,"-104.279,11"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",135,"Protecció civil",1351,"Protecció civil",13511,"Protecció civil",0,0,0,"8.563,12","253.864,74",0,0,0,0,0,"-245.301,62"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",136,"Servei de prevenció i extinció d'incendi",1361,"Prevenció i extinció d'incendis i salvam",13612,"Intervenció en extinció d’incendis i sal",0,0,0,"499.000,00","831.922,32",0,0,0,0,0,"-332.922,32"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",136,"Servei de prevenció i extinció d'incendi",1361,"Prevenció i extinció d'incendis i salvam",13613,"Desenvol.professional,selecció,prevenc.s",0,0,0,"218.334,58",0,0,0,0,0,0,"218.334,58"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",134,"Mobilitat urbana",1341,Mobilitat,13411,"Gestió del programa de mobilitat",0,0,0,"48.066,43",0,0,0,0,0,0,"48.066,43"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habitatge i Urba",1501,"Administració d'hàbitat urbà",15011,"Despeses generals d'hàbitat urbà",0,0,0,"85.981,86","22.456,51",0,0,0,0,0,"63.525,35"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habitatge i Urba",1501,"Administració d'hàbitat urbà",15013,"Planificació habitat urbà",0,0,0,"3.667,46",0,0,0,0,0,0,"3.667,46"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habitatge i Urba",1501,"Administració d'hàbitat urbà",15016,"Comunicació hàbitat urbà",0,0,0,0,"15.530,24",0,0,0,0,0,"-15.530,24"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habitatge i Urba",1501,"Administració d'hàbitat urbà",15017,"Manteniment i conservació d'edificis hàb",0,0,0,"3.834,18",0,0,0,0,0,0,"3.834,18"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1514,"Projectes i estratègia",15141,"Projectes estratègics hàbitat urbà",0,0,0,0,"21.780,31",0,0,0,0,0,"-21.780,31"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",162,"Recollida, gestió i tractament de residus",1623,"Tractament de residus",16231,"Tractament de residus",0,0,0,"11.520,02",0,0,0,0,0,0,"11.520,02"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",163,"Neteja viària",1631,"Neteja viària",16311,"Neteja viària",0,0,0,"994,34",0,0,0,0,0,0,"994,34"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",16,"Benestar comunitari",163,"Neteja viària",1631,"Neteja viària",16312,"Avaluació de la neteja viària",0,0,0,"11.827,80","8.185,61",0,0,0,0,0,"3.642,19"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",17,"Medi ambient",172,"Protecció i millora del medi ambient",1721,"Protec.contaminació acústica-lumínica-atmosfèrica",17211,"Intervenció mediambiental",0,0,0,0,"16.616,73",0,0,0,0,0,"-16.616,73"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",502,"0502 G. Medi Ambient I Serveis Urbans",1,"Serveis públics bàsics",17,"Medi ambient",172,"Protecció i millora del medi ambient",1722,"Educació mediambiental",17221,"Educació mediambiental",0,0,0,0,"4.436,72",0,0,0,0,0,"-4.436,72"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",503,"0503 G. Urbanisme",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1511,"Actuació urbanística i disciplina",15111,Llicències,0,0,0,"190,32",0,0,0,0,0,0,"190,32"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",503,"0503 G. Urbanisme",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1511,"Actuació urbanística i disciplina",15113,"Altres serveis d'actuació urbanística",0,0,0,"3.647,30",0,0,0,0,0,0,"3.647,30"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",503,"0503 G. Urbanisme",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"534,32",0,0,0,0,0,0,"534,32"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",503,"0503 G. Urbanisme",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1515,"Planejament de la ciutat",15151,"Planejament de la ciutat",0,0,0,0,"46.966,34",0,0,0,0,0,"-46.966,34"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",504,"0504 G. Mobilitat i Infraestructures",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",134,"Mobilitat urbana",1341,Mobilitat,13411,"Gestió del programa de mobilitat",0,0,0,"20.000,20",0,0,0,0,0,0,"20.000,20"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",504,"0504 G. Mobilitat i Infraestructures",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1516,"Control i seguiment de grans infraestructures",15161,"Control i seguiment de grans infraestruc",0,0,0,"5.831,87","11.034,91",0,0,0,0,0,"-5.203,04"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",504,"0504 G. Mobilitat i Infraestructures",1,"Serveis públics bàsics",16,"Benestar comunitari",165,"Enllumentat públic",1651,"Gestió de l'enllumenat públic",16511,"Gestió de l'enllumenat públic",0,0,0,"510,2","4.710,72",0,0,0,0,0,"-4.200,52"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",601,"0601 Ciutat Vella",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1511,"Actuació urbanística i disciplina",15111,Llicències,0,0,0,"1.132,97","1.037,81",0,0,0,0,0,"95,16"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",601,"0601 Ciutat Vella",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15341,"Manteniment i millora espais públics cen",0,0,0,"1.132,97","1.037,81",0,0,0,0,0,"95,16"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",601,"0601 Ciutat Vella",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2302,"Administració general serveis a persones",23021,"Administració general serveis a persones",0,0,0,0,"16.628,65",0,0,0,0,0,"-16.628,65"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general",0,0,0,"596,55",0,0,0,0,0,0,"596,55"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92014,"Serveis jurídics",0,0,0,"712,01",0,0,0,0,0,0,"712,01"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa",0,0,0,0,"8.321,82",0,0,0,0,0,"-8.321,82"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",93,"Administració financera i tributària",933,"Gestió del patrimoni",9331,"Gestió del patrimoni municipal",93312,"Manteniment d’edificis centralitzats",0,0,0,"171,92","13.500,48",0,0,0,0,0,"-13.328,56"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",602,"0602 Eixample",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1511,"Actuació urbanística i disciplina",15111,Llicències,0,0,0,"2.408,93",0,0,0,0,0,0,"2.408,93"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",602,"0602 Eixample",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15341,"Manteniment i millora espais públics cen",0,0,0,"95,16",0,0,0,0,0,0,"95,16"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",602,"0602 Eixample",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2302,"Administració general serveis a persones",23021,"Administració general serveis a persones",0,0,0,0,"6.739,55",0,0,0,0,0,"-6.739,55"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",602,"0602 Eixample",9,"Actuacions de caràcter general",91,"Òrgans de govern",912,"Òrgans de govern",9121,"Òrgans de govern",91211,"Representacio política",0,0,0,"418,67",0,0,0,0,0,0,"418,67"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",602,"0602 Eixample",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general",0,0,0,"6.711,39",0,0,0,0,0,0,"6.711,39"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",602,"0602 Eixample",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92014,"Serveis jurídics",0,0,0,"630,48",0,0,0,0,0,0,"630,48"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",602,"0602 Eixample",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa",0,0,0,"10.181,74",0,0,0,0,0,0,"10.181,74"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",933,"Gestió del patrimoni",9331,"Gestió del patrimoni municipal",93312,"Manteniment d’edificis centralitzats",0,0,0,"2.390,83",0,0,0,0,0,0,"2.390,83"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",603,"0603 Sants-Montjuïc",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1511,"Actuació urbanística i disciplina",15111,Llicències,0,0,0,"23.441,74",0,0,0,0,0,0,"23.441,74"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",603,"0603 Sants-Montjuïc",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15341,"Manteniment i millora espais públics cen",0,0,0,"232,32",0,0,0,0,0,0,"232,32"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",603,"0603 Sants-Montjuïc",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2302,"Administració general serveis a persones",23021,"Administració general serveis a persones",0,0,0,"4.285,77",0,0,0,0,0,0,"4.285,77"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",603,"0603 Sants-Montjuïc",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",232,"Promoció social",2323,"Promoció de la gent gran",23231,"Promoció de la gent gran",0,0,0,"69,93",0,0,0,0,0,0,"69,93"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",603,"0603 Sants-Montjuïc",3,"Producció de béns públics de caràcter preferent",33,Cultura,337,"Instal·lacions d'ocupació del temps lliure",3371,"Centres cívics",33711,"Gestió de centres cívics",0,0,0,0,"7.725,80",0,0,0,0,0,"-7.725,80"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",91,"Òrgans de govern",912,"Òrgans de govern",9121,"Òrgans de govern",91211,"Representacio política",0,0,0,"45,98",0,0,0,0,0,0,"45,98"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general",0,0,0,"7.563,94",0,0,0,0,0,0,"7.563,94"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92014,"Serveis jurídics",0,0,0,"453,79",0,0,0,0,0,0,"453,79"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa",0,0,0,"1.583,09","3.721,45",0,0,0,0,0,"-2.138,36"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",604,"0604 Les Corts",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1511,"Actuació urbanística i disciplina",15111,Llicències,0,0,0,"9.721,68","10.082,04",0,0,0,0,0,"-360,36"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",604,"0604 Les Corts",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15341,"Manteniment i millora espais públics cen",0,0,0,0,"6.702,66",0,0,0,0,0,"-6.702,66"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",604,"0604 Les Corts",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2302,"Administració general serveis a persones",23021,"Administració general serveis a persones",0,0,0,"5.030,14","26.241,74",0,0,0,0,0,"-21.211,60"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",604,"0604 Les Corts",3,"Producció de béns públics de caràcter preferent",33,Cultura,337,"Instal·lacions d'ocupació del temps lliure",3371,"Centres cívics",33711,"Gestió de centres cívics",0,0,0,0,"9.145,20",0,0,0,0,0,"-9.145,20"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",604,"0604 Les Corts",9,"Actuacions de caràcter general",91,"Òrgans de govern",912,"Òrgans de govern",9121,"Òrgans de govern",91211,"Representacio política",0,0,0,"32,31",0,0,0,0,0,0,"32,31"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",604,"0604 Les Corts",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general",0,0,0,"5.497,81",0,0,0,0,0,0,"5.497,81"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",604,"0604 Les Corts",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92014,"Serveis jurídics",0,0,0,0,"15.616,96",0,0,0,0,0,"-15.616,96"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",604,"0604 Les Corts",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa",0,0,0,"150,04",0,0,0,0,0,0,"150,04"
1,"DESPESES DE PERSONAL",16,"QUOTES,PRESTAC.I DESP.SOC.A CARREC EMP.",160,"QUOTES SOCIALS",16001,"Primes i quotes SS funcion integrats",604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",933,"Gestió del patrimoni",9331,"Gestió del patrimoni municipal",93312,"Manteniment d’edificis centralitzats",0,0,0,"647,08",0,0,0,0,0,0,"647,08"
