"dc:identifier";"dc:modified";"id";"lpgc:anno";"lpgc:edad";"lpgc:sexo";"lpgc:subvencion"
"257969";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257969";"2016";"35";"mujer";"A.E. CONV. CABILDO  "
"258053";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258053";"2016";"52";"hombre";"A.E. CONV. CABILDO  "
"259377";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259377";"2016";"52";"mujer";"PROGRAMA DE AYUDA DE EMERGENCIA SOCIAL"
"259379";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259379";"2016";"52";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259380";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259380";"2016";"38";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259392";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259392";"2016";"37";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259401";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259401";"2016";"83";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"256529";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256529";"2016";"50";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"256587";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256587";"2016";"117";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"256598";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256598";"2016";"57";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"256615";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256615";"2016";"78";"mujer";"A.E. CONV. CABILDO  "
"257342";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257342";"2016";"31";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257480";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257480";"2016";"37";"mujer";"A.E. CONV. CABILDO  "
"257602";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257602";"2016";"40";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257656";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257656";"2016";"78";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"257660";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257660";"2016";"55";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"257723";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257723";"2016";"46";"mujer";"A.E. CONV. CABILDO  "
"257747";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257747";"2016";"39";"mujer";"A.E. CONV. CABILDO  "
"256733";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256733";"2016";"38";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"256938";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256938";"2016";"117";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"256959";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256959";"2016";"67";"mujer";"A.E. CONV. CABILDO  "
"257101";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257101";"2016";"69";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257139";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257139";"2016";"85";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"257147";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257147";"2016";"117";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257185";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257185";"2016";"53";"mujer";"A.E. CONV. CABILDO  "
"257223";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257223";"2016";"54";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"259557";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259557";"2016";"54";"hombre";"A.E. CONV. CABILDO  "
"259560";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259560";"2016";"24";"mujer";"A.E. CONV. CABILDO  "
"259564";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259564";"2016";"47";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259596";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259596";"2016";"45";"mujer";"PROGRAMA DE AYUDA DE EMERGENCIA SOCIAL"
"259620";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259620";"2016";"46";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"259628";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259628";"2016";"43";"mujer";"A.E. CONV. CABILDO  "
"259629";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259629";"2016";"56";"mujer";"A.E. CONV. CABILDO  "
"256756";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256756";"2016";"48";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"256837";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256837";"2016";"36";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"256920";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256920";"2016";"54";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257250";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257250";"2016";"36";"mujer";"A.E. CONV. CABILDO  "
"257258";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257258";"2016";"43";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257299";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257299";"2016";"31";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257316";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257316";"2016";"54";"mujer";"A.E. CONV. CABILDO  "
"259498";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259498";"2016";"117";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259600";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259600";"2016";"117";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259611";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259611";"2016";"47";"mujer";"------------------------------------"
"259536";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259536";"2016";"29";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"259541";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259541";"2016";"117";"hombre";"TELEASISTENCIA"
"259544";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259544";"2016";"60";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259545";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259545";"2016";"54";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259548";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259548";"2016";"91";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259633";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259633";"2016";"54";"hombre";"A.E. CONV. CABILDO  "
"259637";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259637";"2016";"42";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"256544";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256544";"2016";"76";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"256560";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256560";"2016";"55";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"256568";"2017-10-29 11:09:36";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256568";"2016";"28";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257885";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257885";"2016";"85";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"257915";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257915";"2016";"54";"mujer";"PROGRAMA DE AYUDA DE EMERGENCIA SOCIAL"
"258067";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258067";"2016";"47";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"258112";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258112";"2016";"57";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"258176";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258176";"2016";"43";"mujer";"A.E. CONV. CABILDO  "
"258308";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258308";"2016";"32";"mujer";"A.E. CONV. CABILDO  "
"258316";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258316";"2016";"89";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"258317";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258317";"2016";"41";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"258342";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258342";"2016";"48";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"258343";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258343";"2016";"76";"hombre";"A.E. CONV. CABILDO  "
"258345";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258345";"2016";"80";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"258348";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258348";"2016";"47";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"258352";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258352";"2016";"53";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"258363";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258363";"2016";"89";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"260179";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/260179";"2016";"51";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"260188";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/260188";"2016";"56";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"260210";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/260210";"2016";"87";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"256639";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256639";"2016";"47";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"256749";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256749";"2016";"45";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"256778";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256778";"2016";"54";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"256845";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256845";"2016";"117";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"256851";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256851";"2016";"41";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"256925";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/256925";"2016";"56";"hombre";"A.E. CONV. CABILDO  "
"257028";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257028";"2016";"27";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257162";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257162";"2016";"77";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257305";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257305";"2016";"35";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257156";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257156";"2016";"80";"mujer";"------------------------------------"
"257174";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257174";"2016";"60";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257232";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257232";"2016";"20";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257235";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257235";"2016";"29";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"257506";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257506";"2016";"54";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"257611";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257611";"2016";"40";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"257612";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257612";"2016";"82";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257658";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257658";"2016";"65";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"257673";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257673";"2016";"49";"hombre";"A.E. CONV. CABILDO  "
"257705";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257705";"2016";"80";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"257756";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257756";"2016";"21";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"259746";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259746";"2016";"81";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"259748";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259748";"2016";"87";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259772";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259772";"2016";"76";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"259786";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259786";"2016";"53";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"259789";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259789";"2016";"37";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259829";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259829";"2016";"41";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259841";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259841";"2016";"44";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"259866";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259866";"2016";"36";"mujer";"A.E. CONV. CABILDO  "
"259873";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259873";"2016";"22";"mujer";"A.E. CONV. CABILDO  "
"259875";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259875";"2016";"25";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"259876";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259876";"2016";"94";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"259880";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259880";"2016";"57";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259938";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259938";"2016";"39";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259948";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259948";"2016";"76";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259951";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259951";"2016";"64";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"259982";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259982";"2016";"31";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259988";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259988";"2016";"38";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259999";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259999";"2016";"32";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"260007";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/260007";"2016";"35";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"260012";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/260012";"2016";"32";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"260113";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/260113";"2016";"40";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"260139";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/260139";"2016";"55";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"257818";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257818";"2016";"56";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"257891";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257891";"2016";"31";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"257898";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257898";"2016";"117";"-----";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"257903";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/257903";"2016";"60";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"258050";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258050";"2016";"61";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"258060";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258060";"2016";"32";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"258235";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258235";"2016";"79";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"258258";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258258";"2016";"82";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"258261";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258261";"2016";"65";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"258269";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258269";"2016";"62";"hombre";"A.E. CONV. CABILDO  "
"258392";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258392";"2016";"53";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"258397";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258397";"2016";"50";"mujer";"A.E. CONV. CABILDO  "
"258137";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258137";"2016";"52";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"258168";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258168";"2016";"65";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"258689";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258689";"2016";"57";"mujer";"A.E. CONV. CABILDO  "
"258701";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258701";"2016";"117";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"258702";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258702";"2016";"117";"hombre";"------------------------------------"
"258707";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258707";"2016";"33";"-----";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"259662";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259662";"2016";"68";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259676";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259676";"2016";"42";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259682";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259682";"2016";"28";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"258377";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258377";"2016";"61";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"258378";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258378";"2016";"31";"hombre";"A.E. CONV. CABILDO  "
"258692";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/258692";"2016";"48";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"259712";"2017-10-29 11:11:47";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2016/259712";"2016";"54";"mujer";"A.E. CONV. CABILDO  "
