"dc:identifier";"dc:modified";"id";"lpgc:anno";"lpgc:edad";"lpgc:sexo";"lpgc:subvencion"
"268073";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268073";"2017";"43";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"268338";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268338";"2017";"34";"hombre";"PROGRAMA DE AYUDA DE EMERGENCIA SOCIAL"
"268367";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268367";"2017";"58";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268405";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268405";"2017";"50";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268434";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268434";"2017";"59";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268514";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268514";"2017";"38";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268549";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268549";"2017";"34";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"268566";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268566";"2017";"84";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268592";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268592";"2017";"53";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268597";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268597";"2017";"38";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"266510";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266510";"2017";"49";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266544";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266544";"2017";"49";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"266547";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266547";"2017";"117";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"266554";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266554";"2017";"94";"mujer";"PRESTACIÓN INDIVIDUAL A PERSONAS MAYORES (PIPM)"
"266557";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266557";"2017";"117";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266583";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266583";"2017";"33";"mujer";"------------------------------------"
"266591";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266591";"2017";"56";"-----";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"266634";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266634";"2017";"31";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266645";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266645";"2017";"44";"mujer";"A.E. CONV. CABILDO  "
"266675";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266675";"2017";"28";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"266683";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266683";"2017";"41";"mujer";"A.E. CONV. CABILDO  "
"266712";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266712";"2017";"80";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"267373";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267373";"2017";"62";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267403";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267403";"2017";"64";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267405";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267405";"2017";"27";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267587";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267587";"2017";"38";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"267594";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267594";"2017";"61";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"267598";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267598";"2017";"53";"mujer";"A.E. CONV. CABILDO  "
"267610";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267610";"2017";"42";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"267629";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267629";"2017";"51";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267634";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267634";"2017";"50";"hombre";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"267636";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267636";"2017";"62";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"267937";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267937";"2017";"68";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267961";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267961";"2017";"80";"hombre";"TELEASISTENCIA"
"267458";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267458";"2017";"74";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"265417";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265417";"2017";"35";"mujer";"A.E. CONV. CABILDO  "
"265428";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265428";"2017";"62";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265435";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265435";"2017";"25";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265459";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265459";"2017";"56";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265566";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265566";"2017";"32";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"265591";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265591";"2017";"65";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265615";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265615";"2017";"117";"hombre";"A.E. CONV. CABILDO  "
"265659";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265659";"2017";"54";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265692";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265692";"2017";"117";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"265697";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265697";"2017";"36";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"267225";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267225";"2017";"44";"hombre";"A.E. CONV. CABILDO  "
"267234";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267234";"2017";"57";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"267240";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267240";"2017";"27";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"267280";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267280";"2017";"32";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"267308";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267308";"2017";"66";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267328";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267328";"2017";"39";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267349";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267349";"2017";"36";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"267369";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267369";"2017";"52";"mujer";"A.E. CONV. CABILDO  "
"265870";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265870";"2017";"55";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265875";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265875";"2017";"41";"mujer";"A.E. CONV. CABILDO  "
"265914";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265914";"2017";"80";"mujer";"PRESTACIÓN INDIVIDUAL A PERSONAS MAYORES (PIPM)"
"265919";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265919";"2017";"27";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265990";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265990";"2017";"59";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266011";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266011";"2017";"41";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266014";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266014";"2017";"52";"mujer";"PRESTACIÓN INDIVIDUAL A PERSONAS CON DISCAPACIDAD (PID)"
"266081";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266081";"2017";"55";"mujer";"A.E. CONV. CABILDO  "
"266092";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266092";"2017";"52";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"268693";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268693";"2017";"41";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"268700";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/268700";"2017";"117";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"265090";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265090";"2017";"55";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265146";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265146";"2017";"52";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"265191";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265191";"2017";"64";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"266622";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266622";"2017";"43";"mujer";"------------------------------------"
"266638";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266638";"2017";"47";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266649";"2017-10-29 11:09:38";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266649";"2017";"53";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"270443";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/270443";"2017";"85";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"263281";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263281";"2017";"117";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"263300";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263300";"2017";"89";"hombre";"PRESTACIÓN INDIVIDUAL A PERSONAS MAYORES (PIPM)"
"263372";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263372";"2017";"57";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"263373";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263373";"2017";"38";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"263376";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263376";"2017";"71";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"263381";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263381";"2017";"41";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"263396";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263396";"2017";"57";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"263404";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263404";"2017";"117";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"263422";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263422";"2017";"38";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"263431";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263431";"2017";"31";"hombre";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"263434";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263434";"2017";"117";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"263440";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263440";"2017";"31";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"263441";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263441";"2017";"47";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"263446";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263446";"2017";"62";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"263454";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263454";"2017";"27";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"263457";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263457";"2017";"91";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"263480";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263480";"2017";"44";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"263481";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263481";"2017";"40";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"263496";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263496";"2017";"117";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"263505";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263505";"2017";"78";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"263312";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263312";"2017";"55";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"263322";"2017-10-29 11:02:18";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/263322";"2017";"40";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"267292";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267292";"2017";"47";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267302";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267302";"2017";"117";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267309";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267309";"2017";"34";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267313";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267313";"2017";"47";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267317";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267317";"2017";"117";"-----";"A.E. CONV. CABILDO  "
"267320";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267320";"2017";"39";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"267322";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267322";"2017";"40";"hombre";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"267323";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267323";"2017";"46";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267324";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267324";"2017";"55";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267339";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267339";"2017";"117";"hombre";"------------------------------------"
"267340";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267340";"2017";"35";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267341";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267341";"2017";"117";"mujer";"------------------------------------"
"267342";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267342";"2017";"51";"hombre";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"265985";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265985";"2017";"84";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"266003";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266003";"2017";"36";"mujer";"A.E. CONV. CABILDO  "
"266010";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266010";"2017";"81";"hombre";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"266016";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266016";"2017";"29";"-----";"A.E. CONV. CABILDO  "
"266024";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266024";"2017";"58";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"266044";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266044";"2017";"35";"mujer";"------------------------------------"
"266093";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266093";"2017";"84";"mujer";"SERVICIO DE AYUDA A DOMICILIO (SAD)."
"266171";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266171";"2017";"66";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265264";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265264";"2017";"30";"mujer";"PRESTACIÓN INDIVIDUAL A PERSONAS MAYORES (PIPM)"
"265320";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265320";"2017";"35";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265368";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265368";"2017";"53";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"265369";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265369";"2017";"53";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"265425";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265425";"2017";"34";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"265456";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265456";"2017";"33";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"265477";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265477";"2017";"31";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"265797";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/265797";"2017";"53";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266674";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266674";"2017";"61";"hombre";"A.E. CONV. CABILDO  "
"266715";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266715";"2017";"117";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"266770";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266770";"2017";"31";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266786";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266786";"2017";"55";"-----";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"266862";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266862";"2017";"30";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"266879";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/266879";"2017";"50";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267246";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267246";"2017";"64";"hombre";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"267247";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267247";"2017";"117";"-----";"A.E. CONV. CABILDO  "
"267251";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267251";"2017";"42";"mujer";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267353";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267353";"2017";"56";"mujer";"PRESTACIÓN CANARIA DE INSERCIÓN. (PCI)"
"267358";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267358";"2017";"54";"mujer";"PRESTACION ECONOMICA DE EMERGENCIA SOCIAL"
"267365";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267365";"2017";"117";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
"267366";"2017-10-29 11:11:44";"http://datosabiertos.laspalmasgc.es/api/datos/bienestar_social_expedientes_2017/267366";"2017";"67";"hombre";"PRESTACION ECONOMICA DE ESPECIAL NECESIDAD"
