EXERCICI,CODI_ORGANIC,ORGANIC,CODI_FUNCIONAL,FUNCIONAL,CODI_ECONOMIC,ECONOMIC,APLICACIO,CREDIT_INICIAL,CREDIT_EXTRAORDINARI,SUPLEMENT_CREDIT,AMPLIACIO_CREDIT,INCORPORACIO_REMANENTS,TRANSFERENCIA_CREDIT_POSITIVA,TRANSFERENCIA_CREDIT_NEGATIVA,GENERACIO_INGRESSOS,BAIXA_CREDITS,CREDIT_DEFINITIU
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,1600003,Seguretat social personal laboral,Seguretat social,33873.7,0,0,0,0,0,0,0,0,33873.7
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,1600004,Seguretat Social personal directiu,Seguretat social directius,13788.6,0,0,0,0,0,0,0,0,13788.6
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,1600006,Seguretat Social de personal laboral temporal,Seguretat Social de personal laboral temporal,0,0,0,0,0,0,0,0,0,0
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,0,0,0,0,0,0,0
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,13002,Altres remuneracions.,Altres remuneracions,22264.2,0,0,0,0,0,0,0,0,22264.2
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,1521,PROMOCIÓ I GESTIÓ D'HABITATGE DE PROTECCIÓ PÚBLICA,44900,Altres subv a ens públic i socied mercant de la Ent Local.,Subvenció estructura Proursa,203390.21,0,0,0,0,0,84089.57,0,0,119300.64
2017,4U042,ÀREA DE SERVEIS TERRITORIALS,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,22103,Combustibles i carburants.,Combustibles i carburants.,75000,0,0,0,0,0,0,0,0,75000
2017,4U043,PLANIFICACIÓ,1510,URBANISME,1200001,Sous del Grup A1 interins,Sous grup A1 interins,14824.08,0,0,0,0,0,0,0,0,14824.08
2017,4U043,PLANIFICACIÓ,1510,URBANISME,1200601,Triennis interins,Triennis interins,0,0,0,0,0,0,0,0,0,0
2017,4U043,PLANIFICACIÓ,1510,URBANISME,1210001,Complement de destí interí,Complement de destí interí,0,0,0,0,0,0,0,0,0,0
2017,4U043,PLANIFICACIÓ,1510,URBANISME,1210031,Altres complements interins,Altres complements interins,0,0,0,0,0,0,0,0,0,0
2017,4U043,PLANIFICACIÓ,1510,URBANISME,1210101,Complement específic interí,Complement específic interí,0,0,0,0,0,0,0,0,0,0
2017,4U043,PLANIFICACIÓ,1510,URBANISME,13000,Retribucions bàsiques.,Retribucions bàsiques,70058.72,0,0,0,0,0,0,0,0,70058.72
2017,4U043,PLANIFICACIÓ,1510,URBANISME,13002,Altres remuneracions.,Altres remuneracions,104176.1,0,0,0,0,0,0,0,0,104176.1
2017,4U043,PLANIFICACIÓ,1510,URBANISME,15005,Productivitat 25% funcionaris carrera,Paga productivitat 25%,509.38,0,0,0,0,0,0,0,0,509.38
2017,4U043,PLANIFICACIÓ,1510,URBANISME,15006,Productivitat 25% laborals,Paga productivitat 25%,2977.02,0,0,0,0,0,0,0,0,2977.02
2017,4U043,PLANIFICACIÓ,1510,URBANISME,1600003,Seguretat social personal laboral,Seguretat Social,57258.64,0,0,0,0,0,0,0,0,57258.64
2017,4U043,PLANIFICACIÓ,1510,URBANISME,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,9748.44,0,0,0,0,0,0,0,0,9748.44
2017,4U043,PLANIFICACIÓ,1510,URBANISME,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,0,0,0,0,0,0,0
2017,4U043,PLANIFICACIÓ,1510,URBANISME,22602,Publicitat i propaganda.,Publicitat i propaganda,4000,0,0,0,0,0,0,0,0,4000
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,12001,Sous del Grup A2.,Sous del grup A2,9658.95,0,0,0,0,0,0,0,0,9658.95
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,12004,Sous del Grup C2.,Sous del grup C2,8462.36,0,0,0,0,0,0,0,0,8462.36
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,12006,Triennis.,Triennis,3283.16,0,0,0,0,0,0,0,0,3283.16
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,12100,Complement de destinació funcionaris de carrera,Complement de destinació,7329.49,0,0,0,0,0,0,0,0,7329.49
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,12101,Complement específic.,Complement específic,13259.14,0,0,0,0,0,0,0,0,13259.14
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,15005,Productivitat 25% funcionaris carrera,Paga productivitat 25%,667.52,0,0,0,0,0,0,0,0,667.52
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,15006,Productivitat 25% laborals,Paga productivitat 25%,602.92,0,0,0,0,0,0,0,0,602.92
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,1530002,Complement dedicació especial laboral fix,Complement dedicació especial laboral fix,0,0,0,0,0,0,0,0,0,0
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,1600002,Seguretat social personal funcionari de carrera,Seguretat Social,11072.15,0,0,0,0,0,0,0,0,11072.15
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,1600003,Seguretat social personal laboral,Seguretat Social,13438.12,0,0,0,0,0,0,0,0,13438.12
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","Reparacions, manteniment i conservació de maquinària, instal",4000,0,0,0,0,0,0,0,0,4000
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,21900,Material tècnic,"Reparacions, manteniment i conservació d'altres inmovilitzat",100000,0,0,0,0,0,0,0,0,100000
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,22699,Altres despeses diverses,Altres despeses diverses,900,0,0,0,135.24,0,0,0,0,1035.24
2017,4U045,PROJECTES I OBRES,1610,SANEJAMENT I ABASTAMENT AIGUA,60902,OBRAS DE INVERSIONES,Altres inv noves col.lector de la conca 3. Fase II,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,1650,ENLLUMENAT PÚBLIC,61900,Altres inver de reposic en infraest i béns dest a l'ús gral,Altres inv de reposició- Repar. enllumenat públic existent,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,1720,MEDI AMBIENT,60904,Altres invers noves en infraest i béns dest a l'ús gral,Altres inv noves riera Rubí,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,1200101,Sous grup A2 interins,Sous grup A2 interins,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,1200601,Triennis interins,Triennis interins,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,1210001,Complement de destí interí,Complement de destí interí,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,1210031,Altres complements interins,Altres complements interins,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,1210101,Complement específic interí,Complement específic interí,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,13000,Retribucions bàsiques.,Retribucions bàsiques.,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,13002,Altres remuneracions.,Altres remuneracions.,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,15005,Productivitat 25% funcionaris carrera,Productivitat 25% funcionaris carrera,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,15006,Productivitat 25% laborals,Productivitat 25% laborals,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,1530001,Complement dedicació especial interins,Complement dedicació especial interins,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,1600003,Seguretat social personal laboral,Seguretat social personal laboral,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,1600005,Seguretat Social funcionari interi,Seguretat Social funcionari interi,0,0,0,0,0,0,0,0,0,0
2017,4U045,PROJECTES I OBRES,9330,GESTIÓ DEL PATRIMONI,60921,Altres invers noves en infraest i béns dest a l'ús gral,Altre inv noves remodelació CEIP Pau Casals,0,0,0,0,0,0,0,0,0,0
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1200301,Sous del Grup C1 interins,Sous grup C1 interins,8208.62,0,0,0,0,0,0,0,0,8208.62
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1200601,Triennis interins,Triennis interins,0,0,0,0,0,0,0,0,0,0
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1210001,Complement de destí interí,Complemnt desti interins,3546.06,0,0,0,0,0,0,0,0,3546.06
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1210031,Altres complements interins,Altres complements interins,1593.48,0,0,0,0,0,0,0,0,1593.48
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1210101,Complement específic interí,Compelmnt específic interins,6083.56,0,0,0,0,0,0,0,0,6083.56
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,15005,Productivitat 25% funcionaris carrera,Paga productivitat 25%,349.08,0,0,0,0,0,0,0,0,349.08
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,6346.48,0,0,0,0,0,0,0,0,6346.48
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,13002,Altres remuneracions.,Retribucions complementaries,26944.72,0,0,0,0,0,0,0,0,26944.72
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,15006,Productivitat 25% laborals,25% Productivitat,749.83,0,0,0,0,0,0,0,0,749.83
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,1600003,Seguretat social personal laboral,Seguretat social laborals,13504.56,0,0,0,0,0,0,0,0,13504.56
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,1200101,Sous grup A2 interins,Sous grup A2 interins,0,0,0,0,0,0,0,0,0,0
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,1210001,Complement de destí interí,Complement de destí interí,0,0,0,0,0,0,0,0,0,0
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,1210031,Altres complements interins,Altres complements interins,0,0,0,0,0,0,0,0,0,0
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,1210101,Complement específic interí,Complement específic interí,0,0,0,0,0,0,0,0,0,0
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,13000,Retribucions bàsiques.,Remuneracions bàsiques,27135.26,0,0,0,0,0,0,0,0,27135.26
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9200,SERVEIS GENERALS AREA SERVEIS TERRITORIALS,13000,Retribucions bàsiques.,Retribucions bàsiques,22621.36,0,0,0,0,0,8500,0,0,14121.36
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,13002,Altres remuneracions.,Altres remuneracions,54795.02,0,0,0,0,0,0,0,0,54795.02
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,15005,Productivitat 25% funcionaris carrera,Paga productivitat 25%,459.76,0,0,0,0,0,0,0,0,459.76
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,15006,Productivitat 25% laborals,Paga productivitat 25%,1359.46,0,0,0,0,0,0,0,0,1359.46
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,1600003,Seguretat social personal laboral,Seguretat Social,27638.2,0,0,0,0,0,0,0,0,27638.2
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,1600005,Seguretat Social funcionari interi,Seguretat Social.,0,0,0,0,0,0,0,0,0,0
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,22001,"Premsa, revistes, llibres i altres publicacions.","Premsa, revistes, llibres i altres publicacions.",107,0,0,0,0,0,0,0,0,107
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,22700,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,0,0,0,0
2017,4U046,ÀMBIT D'ESPAI PÚBLIC,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics.,0,0,0,0,0,0,0,0,0,0
2017,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,13000,Retribucions bàsiques.,Retribucions bàsiques,91765.44,0,0,0,0,0,0,0,0,91765.44
2017,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,13002,Altres remuneracions.,Altres remuneracions,152922.13,0,0,0,0,0,0,0,0,152922.13
2017,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,15006,Productivitat 25% laborals,Paga productivitat 25%,4132.58,0,0,0,0,0,0,0,0,4132.58
2017,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,3367,0,0,0,0,0,0,0,0,3367
2017,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,1600003,Seguretat social personal laboral,Seguretat Social,89507.2,0,0,0,0,0,0,0,0,89507.2
2017,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,0,0,0,0,0,0,0
2017,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,Arrendament de material de transport,15000,0,0,0,0,0,0,0,0,15000
2017,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,2269903,Altres despeses diverses,Mesures excepcionals. Pla de xoc accions posada al dia,99500.72,0,0,0,0,0,0,0,0,99500.72
2017,4U047,PARCS I JARDINS,1710,PARCS I JARDINS,60900,OBRAS DE INVERSIONES,Altres inversions noves en infraestructures i béns destinats,0,0,0,0,0,0,0,0,0,0
2017,4U049,BRIGADA D'OBRES,1320,SEGURETAT I ORDRE PÚBLIC,13000,Retribucions bàsiques.,Retribucions bàsiques,8844.31,0,0,0,0,0,0,0,0,8844.31
2017,4U049,BRIGADA D'OBRES,1320,SEGURETAT I ORDRE PÚBLIC,13002,Altres remuneracions.,Retribucions complementàries,20228.46,0,0,0,0,0,0,0,0,20228.46
2017,4U049,BRIGADA D'OBRES,1320,SEGURETAT I ORDRE PÚBLIC,15006,Productivitat 25% laborals,Productivitat 25%,483.73,0,0,0,0,0,0,0,0,483.73
2017,4U049,BRIGADA D'OBRES,1320,SEGURETAT I ORDRE PÚBLIC,1600003,Seguretat social personal laboral,Seguretat social,10798.39,0,0,0,0,0,0,0,0,10798.39
2017,4U049,BRIGADA D'OBRES,1320,SEGURETAT I ORDRE PÚBLIC,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,0,0,0,0,0,0,0
2017,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,13000,Retribucions bàsiques.,Retribucions bàsiques,113058.72,0,0,0,0,0,0,0,0,113058.72
2017,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,13002,Altres remuneracions.,Altres remuneracions,244488.86,0,0,0,0,0,0,0,0,244488.86
2017,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,15006,Productivitat 25% laborals,Paga productivitat 25%,6345.61,0,0,0,0,0,0,0,0,6345.61
2017,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,33018.44,0,0,0,0,0,0,0,0,33018.44
2017,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,1600003,Seguretat social personal laboral,Seguretat Social,139835.51,0,0,0,0,0,0,0,0,139835.51
2017,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,0,0,0,0,0,0,0
2017,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,62400,Elements de transport.,Inversions en elements de transport,0,0,0,0,0,0,0,0,0,0
2017,4U049,BRIGADA D'OBRES,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,13000,Retribucions bàsiques.,Retribucions bàsiques,98211.45,0,0,0,0,0,0,0,0,98211.45
2017,4U049,BRIGADA D'OBRES,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,13002,Altres remuneracions.,Altres remuneracions,210996.56,0,0,0,0,0,0,0,0,210996.56
2017,4U049,BRIGADA D'OBRES,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,15006,Productivitat 25% laborals,Paga productivitat 25%,4820.44,0,0,0,0,0,0,0,0,4820.44
2017,4U049,BRIGADA D'OBRES,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,1600003,Seguretat social personal laboral,Seguretat Social,115439.6,0,0,0,0,0,0,0,0,115439.6
2017,4U049,BRIGADA D'OBRES,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,0,0,0,0,0,0,0
2017,4U050,MOBILITAT,1340,MOBILITAT,1200001,Sous del Grup A1 interins,Sou grup A1 interins,14824.08,0,0,0,0,0,0,0,0,14824.08
2017,4U050,MOBILITAT,1340,MOBILITAT,12003,Sous del Grup C1.,Sous del grup C1,9983.68,0,0,0,0,0,0,0,0,9983.68
2017,4U050,MOBILITAT,1340,MOBILITAT,12006,Triennis.,Triennis,5152.76,0,0,0,0,0,0,0,0,5152.76
2017,4U050,MOBILITAT,1340,MOBILITAT,1200601,Triennis interins,Triennis interins,0,0,0,0,0,0,0,0,0,0
2017,4U050,MOBILITAT,1340,MOBILITAT,12100,Complement de destinació funcionaris de carrera,Complement de destinació,16089.92,0,0,0,0,0,0,0,0,16089.92
2017,4U050,MOBILITAT,1340,MOBILITAT,1210001,Complement de destí interí,Complement de destí interí,0,0,0,0,0,0,0,0,0,0
2017,4U050,MOBILITAT,1340,MOBILITAT,1210031,Altres complements interins,Altres complements interins,888.02,0,0,0,0,0,0,0,0,888.02
2017,4U050,MOBILITAT,1340,MOBILITAT,12101,Complement específic.,Complement específic,35406,0,0,0,0,0,0,0,0,35406
2017,4U050,MOBILITAT,1340,MOBILITAT,1210101,Complement específic interí,Complement específic interí,0,0,0,0,0,0,0,0,0,0
2017,4U050,MOBILITAT,1340,MOBILITAT,12103,Altres complements.,Altres complements,6022.52,0,0,0,0,0,0,0,0,6022.52
2017,4U050,MOBILITAT,1340,MOBILITAT,13000,Retribucions bàsiques.,Retribucions bàsiques,45583.18,0,0,0,0,0,0,0,0,45583.18
2017,4U050,MOBILITAT,1340,MOBILITAT,13002,Altres remuneracions.,Altres remuneracions,85915.76,0,0,0,0,0,0,0,0,85915.76
2017,4U050,MOBILITAT,1340,MOBILITAT,15005,Productivitat 25% funcionaris carrera,Paga productivitat 25%,1776.38,0,0,0,0,0,0,0,0,1776.38
2017,4U050,MOBILITAT,1340,MOBILITAT,15006,Productivitat 25% laborals,Paga productivitat 25%,2089.51,0,0,0,0,0,0,0,0,2089.51
2017,4U050,MOBILITAT,1340,MOBILITAT,15300,Complement dedicació especial,Complement de dedicació especial,15775.9,0,0,0,0,0,0,0,0,15775.9
2017,4U050,MOBILITAT,1340,MOBILITAT,1530001,Complement dedicació especial interins,Especial dedicació interins,1931.16,0,0,0,0,0,0,0,0,1931.16
2017,4U050,MOBILITAT,1340,MOBILITAT,1600002,Seguretat social personal funcionari de carrera,Seguretat Social,11679.6,0,0,0,0,0,0,0,0,11679.6
2017,4U050,MOBILITAT,1340,MOBILITAT,1600003,Seguretat social personal laboral,Seguretat Social,46257.63,0,0,0,0,0,0,0,0,46257.63
2017,4U050,MOBILITAT,1340,MOBILITAT,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,13107.54,0,0,0,0,0,0,0,0,13107.54
2017,4U050,MOBILITAT,1340,MOBILITAT,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,0,0,0,0,0,0,0
2017,4U050,MOBILITAT,1340,MOBILITAT,22602,Publicitat i propaganda.,Publicitat i propaganda.,2500,0,0,0,0,0,0,0,0,2500
2017,4U050,MOBILITAT,1340,MOBILITAT,22701,Seguretat.,Seguretat,28845.32,0,0,0,0,0,0,0,0,28845.32
2017,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,1200001,Sous del Grup A1 interins,Sous del Grup A1 interins,0,0,0,0,0,0,0,0,0,0
2017,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,1210001,Complement de destí interí,Compelmnt desti interins,4589.03,0,0,0,0,0,0,0,0,4589.03
2017,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,1210031,Altres complements interins,Altres complements interins,478.64,0,0,0,0,0,0,0,0,478.64
2017,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,1210101,Complement específic interí,Complemnt específic interins,6400.26,0,0,0,0,0,0,0,0,6400.26
2017,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,15005,Productivitat 25% funcionaris carrera,Productivitat 25%,377.77,0,0,0,0,0,0,0,0,377.77
2017,4U050,MOBILITAT,4411,TRANSPORT COL·LECTIU URBÀ DE VIATGERS,1600005,Seguretat Social funcionari interi,Seguretat social interins,7561.26,0,0,0,0,0,0,0,0,7561.26
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,1200001,Sous del Grup A1 interins,Sou grup A1 interins,14824.08,0,0,0,0,0,0,0,0,14824.08
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,1210001,Complement de destí interí,Complement desti interins,6217.4,0,0,0,0,0,0,0,0,6217.4
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,1210031,Altres complements interins,Altres complemnts interins,1897.28,0,0,0,0,0,0,0,0,1897.28
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,1210101,Complement específic interí,Complement especific interins,10647.42,0,0,0,0,0,0,0,0,10647.42
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,13000,Retribucions bàsiques.,Retribucions bàsiques,36620.22,0,0,0,0,0,0,0,0,36620.22
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,13002,Altres remuneracions.,Altres remuneracions,47265.68,0,0,0,0,0,0,0,0,47265.68
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,15005,Productivitat 25% funcionaris carrera,Paga productivitat 25%,592.57,0,0,0,0,0,0,0,0,592.57
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,15006,Productivitat 25% laborals,Paga productivitat 25%,1518.51,0,0,0,0,0,0,0,0,1518.51
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,1530002,Complement dedicació especial laboral fix,Especial dedicació laborals,7729.4,0,0,0,0,0,0,0,0,7729.4
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,1600003,Seguretat social personal laboral,Seguretat Social,26557.78,0,0,0,0,0,0,0,0,26557.78
2017,4U052,MEDI AMBIENT,1720,MEDI AMBIENT,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,11338.33,0,0,0,0,0,0,0,0,11338.33
2017,4U052,MEDI AMBIENT,3111,TINENÇA D'ANIMALS,13000,Retribucions bàsiques.,Retribucions bàsiques,8792.68,0,0,0,0,0,0,0,0,8792.68
2017,4U052,MEDI AMBIENT,3111,TINENÇA D'ANIMALS,13002,Altres remuneracions.,Altres remuneracions,18238.22,0,0,0,0,0,0,0,0,18238.22
2017,4U052,MEDI AMBIENT,3111,TINENÇA D'ANIMALS,15006,Productivitat 25% laborals,25% Productivitat,449.96,0,0,0,0,0,0,0,0,449.96
2017,4U052,MEDI AMBIENT,3111,TINENÇA D'ANIMALS,1600003,Seguretat social personal laboral,Seguretat social,8853.7,0,0,0,0,0,0,0,0,8853.7
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,12003,Sous del Grup C1.,SOUS DEL GRUP C1,9983.66,0,0,0,0,0,0,0,0,9983.66
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,1200401,Sous del Grup C2 interins,Sous Grup C2,8462.34,0,0,0,0,0,0,0,0,8462.34
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,12006,Triennis.,TRIENNIS,4995.06,0,0,0,0,0,0,0,0,4995.06
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,1200601,Triennis interins,Triennis interins,0,0,0,0,0,0,0,0,0,0
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,12100,Complement de destinació funcionaris de carrera,COMPLEMENT DE DESTINACIO,4948.02,0,0,0,0,0,0,0,0,4948.02
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,1210001,Complement de destí interí,Complement destí interins,3677.38,0,0,0,0,0,0,0,0,3677.38
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,1210031,Altres complements interins,altres complements,402.5,0,0,0,0,0,0,0,0,402.5
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,12101,Complement específic.,COMPLEMENT ESPECIFIC,11866.54,0,0,0,0,0,0,0,0,11866.54
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,1210101,Complement específic interí,complement especific interí,6788.74,0,0,0,0,0,0,0,0,6788.74
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,12103,Altres complements.,ALTRES COMPLEMENTS,3539.76,0,0,0,0,0,0,0,0,3539.76
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,13000,Retribucions bàsiques.,RETRIBUCIONS BASIQUES,9997.4,0,0,0,0,0,0,0,0,9997.4
