DATA_SOL,ANY_SOL,MES_SOL,ID_TIUS_SOL,TIPUS_SOL
07/05/2014,2014,5,38531,Borsa de treball
07/05/2014,2014,5,38295,Formulari de Consulta o Reclamació del Consumidor
07/05/2014,2014,5,38531,Borsa de treball
07/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
07/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
07/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
07/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
07/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
07/05/2014,2014,5,38531,Borsa de treball
07/05/2014,2014,5,38531,Borsa de treball
07/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
07/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
07/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
07/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
07/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
07/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
07/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
07/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
07/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,38531,Borsa de treball
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,38016,Sol·licitud del pin
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
08/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
08/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
23/05/2014,2014,5,38727,Volant d' empadronament
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
08/05/2014,2014,5,38727,Volant d' empadronament
09/05/2014,2014,5,38016,Sol·licitud del pin
09/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
09/05/2014,2014,5,38531,Borsa de treball
09/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
10/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
10/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
10/05/2014,2014,5,38531,Borsa de treball
10/05/2014,2014,5,38531,Borsa de treball
10/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
10/05/2014,2014,5,38531,Borsa de treball
11/05/2014,2014,5,38531,Borsa de treball
12/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
12/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
12/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
12/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
12/05/2014,2014,5,38020,Consulta de dades en l'Arxiu Municipal
12/05/2014,2014,5,38085,Formulari Sindicatura de Greuges
12/05/2014,2014,5,38085,Formulari Sindicatura de Greuges
12/05/2014,2014,5,38531,Borsa de treball
12/05/2014,2014,5,38531,Borsa de treball
12/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
12/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
12/05/2014,2014,5,38016,Sol·licitud del pin
12/05/2014,2014,5,38727,Volant d' empadronament
12/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
13/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
13/05/2014,2014,5,38727,Volant d' empadronament
13/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
13/05/2014,2014,5,38016,Sol·licitud del pin
13/05/2014,2014,5,38531,Borsa de treball
13/05/2014,2014,5,38295,Formulari de Consulta o Reclamació del Consumidor
14/05/2014,2014,5,38307,Inscripció reunions d'empreses Rubí Brilla
14/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
14/05/2014,2014,5,38295,Formulari de Consulta o Reclamació del Consumidor
14/05/2014,2014,5,38016,Sol·licitud del pin
14/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
14/05/2014,2014,5,38531,Borsa de treball
14/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
15/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
16/05/2014,2014,5,38531,Borsa de treball
16/05/2014,2014,5,38016,Sol·licitud del pin
16/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
17/05/2014,2014,5,38531,Borsa de treball
17/05/2014,2014,5,38531,Borsa de treball
18/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
18/05/2014,2014,5,39456,INSCRIPCIÓ ACTIVITATS MES DE LA SALUT DE LES DONES maig 2014
19/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
19/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
19/05/2014,2014,5,38295,Formulari de Consulta o Reclamació del Consumidor
19/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
19/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
20/05/2014,2014,5,38016,Sol·licitud del pin
20/05/2014,2014,5,38016,Sol·licitud del pin
20/05/2014,2014,5,38016,Sol·licitud del pin
20/05/2014,2014,5,38016,Sol·licitud del pin
20/05/2014,2014,5,38016,Sol·licitud del pin
20/05/2014,2014,5,38295,Formulari de Consulta o Reclamació del Consumidor
20/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
20/05/2014,2014,5,38295,Formulari de Consulta o Reclamació del Consumidor
20/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
20/05/2014,2014,5,38531,Borsa de treball
20/05/2014,2014,5,38016,Sol·licitud del pin
21/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
21/05/2014,2014,5,38531,Borsa de treball
21/05/2014,2014,5,38016,Sol·licitud del pin
21/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
21/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
22/05/2014,2014,5,38016,Sol·licitud del pin
22/05/2014,2014,5,38016,Sol·licitud del pin
22/05/2014,2014,5,38295,Formulari de Consulta o Reclamació del Consumidor
22/05/2014,2014,5,38531,Borsa de treball
22/05/2014,2014,5,38531,Borsa de treball
22/05/2014,2014,5,38531,Borsa de treball
22/05/2014,2014,5,38016,Sol·licitud del pin
23/05/2014,2014,5,38727,Volant d' empadronament
23/05/2014,2014,5,38016,Sol·licitud del pin
23/05/2014,2014,5,38727,Volant d' empadronament
23/05/2014,2014,5,38295,Formulari de Consulta o Reclamació del Consumidor
24/05/2014,2014,5,38295,Formulari de Consulta o Reclamació del Consumidor
24/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
25/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
25/05/2014,2014,5,38727,Volant d' empadronament
25/05/2014,2014,5,38016,Sol·licitud del pin
25/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
26/05/2014,2014,5,38727,Volant d' empadronament
26/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
27/05/2014,2014,5,38531,Borsa de treball
27/05/2014,2014,5,38295,Formulari de Consulta o Reclamació del Consumidor
27/05/2014,2014,5,38295,Formulari de Consulta o Reclamació del Consumidor
27/05/2014,2014,5,38016,Sol·licitud del pin
27/05/2014,2014,5,38531,Borsa de treball
27/05/2014,2014,5,38531,Borsa de treball
28/05/2014,2014,5,38295,Formulari de Consulta o Reclamació del Consumidor
28/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
28/05/2014,2014,5,38295,Formulari de Consulta o Reclamació del Consumidor
28/05/2014,2014,5,38531,Borsa de treball
28/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
28/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
28/05/2014,2014,5,38531,Borsa de treball
29/05/2014,2014,5,38727,Volant d' empadronament
29/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
29/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
29/05/2014,2014,5,38531,Borsa de treball
29/05/2014,2014,5,38834,Fes la teva pregunta a l'alcaldessa
29/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
30/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
30/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
30/05/2014,2014,5,38016,Sol·licitud del pin
30/05/2014,2014,5,38834,Fes la teva pregunta a l'alcaldessa
30/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
30/05/2014,2014,5,38083,"Avisos, queixes i suggeriments"
31/05/2014,2014,5,38531,Borsa de treball
01/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
02/06/2014,2014,6,38295,Formulari de Consulta o Reclamació del Consumidor
02/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
02/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
02/06/2014,2014,6,38531,Borsa de treball
02/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
02/06/2014,2014,6,38016,Sol·licitud del pin
02/06/2014,2014,6,38016,Sol·licitud del pin
03/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
03/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
03/06/2014,2014,6,38016,Sol·licitud del pin
03/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
03/06/2014,2014,6,38016,Sol·licitud del pin
03/06/2014,2014,6,38834,Fes la teva pregunta a l'alcaldessa
03/06/2014,2014,6,38016,Sol·licitud del pin
03/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
03/06/2014,2014,6,38016,Sol·licitud del pin
04/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
04/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
04/06/2014,2014,6,38016,Sol·licitud del pin
04/06/2014,2014,6,38085,Formulari Sindicatura de Greuges
04/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
04/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
04/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
05/06/2014,2014,6,38531,Borsa de treball
05/06/2014,2014,6,38531,Borsa de treball
05/06/2014,2014,6,38531,Borsa de treball
05/06/2014,2014,6,38531,Borsa de treball
05/06/2014,2014,6,38295,Formulari de Consulta o Reclamació del Consumidor
05/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
05/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
05/06/2014,2014,6,38531,Borsa de treball
08/06/2014,2014,6,38531,Borsa de treball
09/06/2014,2014,6,38531,Borsa de treball
09/06/2014,2014,6,38531,Borsa de treball
10/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
10/06/2014,2014,6,38531,Borsa de treball
10/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
10/06/2014,2014,6,38727,Volant d' empadronament
10/06/2014,2014,6,38727,Volant d' empadronament
10/06/2014,2014,6,38727,Volant d' empadronament
10/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
11/06/2014,2014,6,38727,Volant d' empadronament
11/06/2014,2014,6,38727,Volant d' empadronament
11/06/2014,2014,6,38727,Volant d' empadronament
11/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
11/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
12/06/2014,2014,6,38834,Fes la teva pregunta a l'alcaldessa
12/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
12/06/2014,2014,6,38531,Borsa de treball
12/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
12/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
12/06/2014,2014,6,38295,Formulari de Consulta o Reclamació del Consumidor
12/06/2014,2014,6,38295,Formulari de Consulta o Reclamació del Consumidor
12/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
12/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
13/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
13/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
13/06/2014,2014,6,38531,Borsa de treball
14/06/2014,2014,6,38531,Borsa de treball
14/06/2014,2014,6,38016,Sol·licitud del pin
15/06/2014,2014,6,38727,Volant d' empadronament
15/06/2014,2014,6,38727,Volant d' empadronament
15/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
15/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
15/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
15/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
16/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
16/06/2014,2014,6,38531,Borsa de treball
16/06/2014,2014,6,38016,Sol·licitud del pin
16/06/2014,2014,6,38020,Consulta de dades en l'Arxiu Municipal
16/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
16/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
16/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
16/06/2014,2014,6,38727,Volant d' empadronament
17/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
17/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
17/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
17/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
17/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
17/06/2014,2014,6,38295,Formulari de Consulta o Reclamació del Consumidor
17/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
17/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
17/06/2014,2014,6,38834,Fes la teva pregunta a l'alcaldessa
17/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
17/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
17/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
17/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
17/06/2014,2014,6,38531,Borsa de treball
17/06/2014,2014,6,38531,Borsa de treball
19/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
19/06/2014,2014,6,38295,Formulari de Consulta o Reclamació del Consumidor
19/06/2014,2014,6,38727,Volant d' empadronament
19/06/2014,2014,6,38016,Sol·licitud del pin
19/06/2014,2014,6,38834,Fes la teva pregunta a l'alcaldessa
19/06/2014,2014,6,38834,Fes la teva pregunta a l'alcaldessa
19/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
19/06/2014,2014,6,38727,Volant d' empadronament
19/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
20/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
21/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
23/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
23/06/2014,2014,6,38727,Volant d' empadronament
23/06/2014,2014,6,38727,Volant d' empadronament
23/06/2014,2014,6,38727,Volant d' empadronament
23/06/2014,2014,6,38727,Volant d' empadronament
23/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
24/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
24/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
24/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
24/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
25/06/2014,2014,6,38295,Formulari de Consulta o Reclamació del Consumidor
25/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
25/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
25/06/2014,2014,6,38085,Formulari Sindicatura de Greuges
25/06/2014,2014,6,38531,Borsa de treball
26/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
26/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
26/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
26/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
26/06/2014,2014,6,38531,Borsa de treball
26/06/2014,2014,6,38531,Borsa de treball
26/06/2014,2014,6,38531,Borsa de treball
26/06/2014,2014,6,38307,Inscripció reunions d'empreses Rubí Brilla
26/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
27/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
27/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
28/06/2014,2014,6,38727,Volant d' empadronament
28/06/2014,2014,6,38083,"Avisos, queixes i suggeriments"
30/06/2014,2014,6,38016,Sol·licitud del pin
30/06/2014,2014,6,38016,Sol·licitud del pin
01/07/2014,2014,7,38727,Volant d' empadronament
01/07/2014,2014,7,38531,Borsa de treball
01/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
01/07/2014,2014,7,38295,Formulari de Consulta o Reclamació del Consumidor
01/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
01/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
01/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
01/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
01/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
01/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
01/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
01/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
01/07/2014,2014,7,38727,Volant d' empadronament
01/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
01/07/2014,2014,7,38531,Borsa de treball
02/07/2014,2014,7,38727,Volant d' empadronament
02/07/2014,2014,7,38531,Borsa de treball
02/07/2014,2014,7,38531,Borsa de treball
02/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
03/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
03/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
03/07/2014,2014,7,38531,Borsa de treball
03/07/2014,2014,7,38727,Volant d' empadronament
03/07/2014,2014,7,38531,Borsa de treball
03/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
03/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
03/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
04/07/2014,2014,7,38531,Borsa de treball
04/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
04/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
04/07/2014,2014,7,38531,Borsa de treball
04/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
14/07/2014,2014,7,38727,Volant d' empadronament
04/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
04/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
04/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
08/07/2014,2014,7,38016,Sol·licitud del pin
08/07/2014,2014,7,38295,Formulari de Consulta o Reclamació del Consumidor
08/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
08/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
08/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
08/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
08/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
08/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
08/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
08/07/2014,2014,7,38016,Sol·licitud del pin
08/07/2014,2014,7,38834,Fes la teva pregunta a l'alcaldessa
09/07/2014,2014,7,38295,Formulari de Consulta o Reclamació del Consumidor
09/07/2014,2014,7,38727,Volant d' empadronament
09/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
09/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
10/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
10/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
10/07/2014,2014,7,38531,Borsa de treball
10/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
10/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
10/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
10/07/2014,2014,7,38307,Inscripció reunions d'empreses Rubí Brilla
11/07/2014,2014,7,38531,Borsa de treball
11/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
12/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
13/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
13/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
13/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
13/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
13/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
13/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
13/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
14/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
14/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38016,Sol·licitud del pin
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
14/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
14/07/2014,2014,7,38531,Borsa de treball
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38016,Sol·licitud del pin
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38727,Volant d' empadronament
14/07/2014,2014,7,38016,Sol·licitud del pin
15/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
15/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
15/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
15/07/2014,2014,7,38727,Volant d' empadronament
15/07/2014,2014,7,38727,Volant d' empadronament
15/07/2014,2014,7,38727,Volant d' empadronament
15/07/2014,2014,7,38295,Formulari de Consulta o Reclamació del Consumidor
16/07/2014,2014,7,38531,Borsa de treball
16/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
16/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
17/07/2014,2014,7,38295,Formulari de Consulta o Reclamació del Consumidor
17/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
17/07/2014,2014,7,38295,Formulari de Consulta o Reclamació del Consumidor
17/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
17/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
18/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
18/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
18/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
18/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
20/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
20/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
20/07/2014,2014,7,38016,Sol·licitud del pin
20/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
21/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
21/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
21/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
21/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
21/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
21/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
21/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
21/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
21/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
22/07/2014,2014,7,38016,Sol·licitud del pin
22/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
22/07/2014,2014,7,38727,Volant d' empadronament
22/07/2014,2014,7,38531,Borsa de treball
22/07/2014,2014,7,38531,Borsa de treball
23/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
23/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
23/07/2014,2014,7,38727,Volant d' empadronament
23/07/2014,2014,7,38531,Borsa de treball
23/07/2014,2014,7,38834,Fes la teva pregunta a l'alcaldessa
23/07/2014,2014,7,38016,Sol·licitud del pin
24/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
24/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
24/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
24/07/2014,2014,7,38531,Borsa de treball
24/07/2014,2014,7,38531,Borsa de treball
24/07/2014,2014,7,38295,Formulari de Consulta o Reclamació del Consumidor
24/07/2014,2014,7,38295,Formulari de Consulta o Reclamació del Consumidor
24/07/2014,2014,7,38295,Formulari de Consulta o Reclamació del Consumidor
24/07/2014,2014,7,38531,Borsa de treball
24/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
24/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
25/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
25/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
25/07/2014,2014,7,38083,"Avisos, queixes i suggeriments"
