ID,EXP_DATA_ALTA,EXP_TIPUS_CODI,EXP_TIPUS_NOM
7605100012176158407707,23/03/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012469484107707,25/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012469460607707,25/07/2016,ACT-UNIF,Llicncia Municipal dActivitats
7605100012425867207707,05/07/2016,INTERVENCIÓ,Intervenció Procediment No Reglat
7605100012425782707707,05/07/2016,INTERVENCIÓ,Intervenció Procediment No Reglat
7605100012426513207707,05/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012425173807707,05/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012425165607707,05/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012426411607707,05/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012425795507707,05/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012428132607707,05/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012428127007707,05/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012428122907707,05/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012428111807707,05/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012428108207707,05/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012426746107707,05/07/2016,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012425283107707,05/07/2016,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012469428107707,25/07/2016,ACT-UNIF,Llicncia Municipal dActivitats
7605100012469337607707,25/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012469194607707,25/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012469160607707,25/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012469042607707,25/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012468910607707,25/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012468904607707,25/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012468878107707,25/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012468771607707,25/07/2016,OMA,Llicncia dObra Major
7605100012468692107707,25/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012468578107707,25/07/2016,AOM,Assabentats dobres menors
7605100012468546107707,25/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012468450107707,25/07/2016,AOM,Assabentats dobres menors
7605100012468362307707,25/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012468359607707,25/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012468922607707,25/07/2016,RRHH,Recursos Humans Procediment No Reglat
7605100012468715707707,25/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012468696407707,25/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012468543307707,25/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012468534607707,25/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012468617407707,25/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012468613307707,25/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012468591207707,25/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012468563607707,25/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012470669107707,25/07/2016,SCULTURALS,rea Serveis Socioculturals Procediment No Reglat
7605100012470953107707,25/07/2016,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012470252107707,25/07/2016,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012469434707707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012469395907707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012469377607707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012471031007707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012471023207707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012471009907707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012470991607707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012470968807707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012470960507707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012470940207707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012470922407707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012470917607707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012470910507707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012470905207707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012470894407707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012470887607707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012470655207707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012469813807707,25/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012470089607707,25/07/2016,SG SI,Secretaria General ServInternsProcedNo Reglat
7605100012468433107707,25/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012468482307707,25/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012468487707707,25/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012468495907707,25/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012468707107707,25/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012468924907707,25/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012469083107707,25/07/2016,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012469103907707,25/07/2016,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012469437207707,25/07/2016,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012469941607707,25/07/2016,INTERVENCIÓ,Intervenció Procediment No Reglat
7605100012470028407707,25/07/2016,INTERVENCIÓ,Intervenció Procediment No Reglat
7605100012468572407707,25/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012466708607707,22/07/2016,AJECCS,Ajuts econmics de carcter social
7605100012466650107707,22/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012466619607707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012466507607707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012466486607707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012466417607707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012466410107707,22/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012466404607707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012466336107707,22/07/2016,ACT-UNIF,Llicncia Municipal dActivitats
7605100012466328607707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012466293607707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012466263107707,22/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012466251607707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012466145107707,22/07/2016,AOM,Assabentats dobres menors
7605100012466129107707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012466057607707,22/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012465975107707,22/07/2016,CERURB,Certificat de legalitat i antiguitat dhabitatges
7605100012465941607707,22/07/2016,PARURB,Llicncia de parcellació urbanística
7605100012465758607707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012465715607707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012465691607707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012368437607707,07/06/2016,AOM,Assabentats dobres menors
7605100012465680107707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012465599607707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012465519107707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012465330607707,22/07/2016,DVG,Devolució davals i fiances per llicncies dobres
7605100012465321107707,22/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012465105607707,22/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012465085607707,22/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012465003107707,22/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012467706107707,22/07/2016,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012465549607707,22/07/2016,AJECCS,Ajuts econmics de carcter social
7605100012466391607707,22/07/2016,AJECCS,Ajuts econmics de carcter social
7605100012465469107707,22/07/2016,HISENDA,Hisenda i Serv Econmics Procediment No Reglat
7605100012466087607707,22/07/2016,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012465522507707,22/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012468034107707,22/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012465943107707,22/07/2016,DEN-ACT,Denúncies Activitats
7605100012465460707707,22/07/2016,S.CENTRALS,Serveis Centrals Procediment No Reglat
7605100012467088107707,22/07/2016,PERSONES,rea Serveis a les Persones Procediment No Reglat
7605100012465782607707,22/07/2016,CIUTAT,Promoció de la Ciutat Procediment No Reglat
7605100012464910707707,22/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012464524607707,21/07/2016,AJECCS,Ajuts econmics de carcter social
7605100012464404607707,21/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012464391107707,21/07/2016,OME,Llicncia Obra Menor
7605100012464252107707,21/07/2016,AJECCS,Ajuts econmics de carcter social
7605100012464243107707,21/07/2016,OME,Llicncia Obra Menor
7605100012464201607707,21/07/2016,OME,Llicncia Obra Menor
7605100012464185107707,21/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012464170107707,21/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012464067107707,21/07/2016,SOEP-TAULES,Sollicitud ocupació espai públic taulescadires
7605100012463991107707,21/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012463763607707,21/07/2016,AOM,Assabentats dobres menors
7605100012463761107707,21/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012463600107707,21/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012463459107707,21/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012463308607707,21/07/2016,AOM,Assabentats dobres menors
7605100012463047607707,21/07/2016,DEU,Denúncies llicncies urbanístiques
7605100012463026107707,21/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012462976107707,21/07/2016,INFRA,Sollicitud dinfraestructures per activitats
7605100012462940107707,21/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012462883607707,21/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100011673968607707,11/05/2015,OME,Llicncia Obra Menor
7605100012462476607707,21/07/2016,ALGUAL,Alta de Guals
7605100012462409607707,21/07/2016,ALGUAL,Alta de Guals
7605100012463265607707,21/07/2016,RRHH,Recursos Humans Procediment No Reglat
7605100012462604607707,21/07/2016,RRHH,Recursos Humans Procediment No Reglat
7605100012464015307707,21/07/2016,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012464118607707,21/07/2016,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012463145707707,21/07/2016,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012462518607707,21/07/2016,ALCALDIA,Alcaldia Procediment No Reglat
7605100012462373207707,21/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012462364407707,21/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012462360607707,21/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012464139007707,21/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012463799007707,21/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012463010407707,21/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012464639607707,21/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012463070307707,21/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012463186007707,21/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012463235907707,21/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012463261307707,21/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012463800907707,21/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012462949407707,21/07/2016,AOM,Assabentats dobres menors
7605100012463519107707,21/07/2016,AJECCS,Ajuts econmics de carcter social
7605100012463863107707,21/07/2016,AJECCS,Ajuts econmics de carcter social
7605100012463341307707,21/07/2016,AJECCS,Ajuts econmics de carcter social
7605100012463171507707,21/07/2016,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012462831907707,21/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012462286107707,21/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012462650207707,21/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012462395007707,21/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012462291307707,21/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012461765107707,20/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012461714607707,20/07/2016,DVG,Devolució davals i fiances per llicncies dobres
7605100012461643607707,20/07/2016,SOEP-TAULES,Sollicitud ocupació espai públic taulescadires
7605100012461216107707,20/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012461189607707,20/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012461155607707,20/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012461136107707,20/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012461046607707,20/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012461033107707,20/07/2016,DVG,Devolució davals i fiances per llicncies dobres
7605100012461004107707,20/07/2016,DEU,Denúncies llicncies urbanístiques
7605100012460989607707,20/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012460969107707,20/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012460942607707,20/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012460915607707,20/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012460912107707,20/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012460684107707,20/07/2016,DVG,Devolució davals i fiances per llicncies dobres
7605100012460648107707,20/07/2016,MOGUAL,Modificació de Guals
7605100012460613107707,20/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012460295607707,20/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012460175107707,20/07/2016,AJECCS,Ajuts econmics de carcter social
7605100012460146607707,20/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012460100607707,20/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012460057107707,20/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012460000607707,20/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012459923107707,20/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012459903607707,20/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7160100012459764707707,20/07/2016,JUNTA,Junta de Govern Local
7605100012459880107707,20/07/2016,AJECCS,Ajuts econmics de carcter social
7605100012459781107707,20/07/2016,SOEP,Sollicitud docupació de lespai públic
7160100012459604107707,20/07/2016,JUNTA,Junta de Govern Local
7605100012459896107707,20/07/2016,INTERVENCIÓ,Intervenció Procediment No Reglat
7605100012461378007707,20/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012461365607707,20/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100011689602607707,19/05/2015,AOM,Assabentats dobres menors
7605100012195571407707,07/04/2016,AJECCS,Ajuts econmics de carcter social
7605100012195352107707,07/04/2016,RRHH,Recursos Humans Procediment No Reglat
7605100012195381907707,07/04/2016,RRHH,Recursos Humans Procediment No Reglat
7605100012197044607707,07/04/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012194920607707,06/04/2016,AQS,Gestió davisos queixes i suggeriments
7605100012194571607707,06/04/2016,ACT-UNIF,Llicncia Municipal dActivitats
7605100012194521607707,06/04/2016,ACT-UNIF,Llicncia Municipal dActivitats
7605100012194442107707,06/04/2016,SOEP,Sollicitud docupació de lespai públic
7605100012194409607707,06/04/2016,AOM,Assabentats dobres menors
7605100012194328107707,06/04/2016,OMA,Llicncia dObra Major
7605100012194321107707,06/04/2016,AJECCS,Ajuts econmics de carcter social
7605100012194219107707,06/04/2016,AJECCS,Ajuts econmics de carcter social
7605100012193956107707,06/04/2016,AQS,Gestió davisos queixes i suggeriments
7605100012193766607707,06/04/2016,AOM,Assabentats dobres menors
7605100012193297107707,06/04/2016,AQS,Gestió davisos queixes i suggeriments
7605100012192514107707,06/04/2016,MOGUAL,Modificació de Guals
7605100012461250007707,20/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012461090707707,20/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012460931007707,20/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012459514807707,20/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012461668507707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012461625207707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012461570407707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012461894107707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012461862107707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012461839107707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012461806607707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012461689107707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012461665607707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012461953807707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012461940007707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012461906707707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012461887907707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012461854107707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012461808807707,20/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012459558607707,20/07/2016,TERRITORIAL,rea Serveis Territorials Procediment No Reglat
7605100012461118207707,20/07/2016,AJECCS,Ajuts econmics de carcter social
7605100012459141607707,19/07/2016,ACT-UNIF,Llicncia Municipal dActivitats
7605100012056266707707,02/02/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012055741207707,02/02/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012055720507707,02/02/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012055488307707,02/02/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012055404907707,02/02/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012055290407707,02/02/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012055136607707,02/02/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012055096907707,02/02/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012055088707707,02/02/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012055029807707,02/02/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012055013707707,02/02/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012054998107707,02/02/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012056555507707,02/02/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012055288007707,02/02/2016,RRHH,Recursos Humans Procediment No Reglat
7605100012053639607707,01/02/2016,CAU,Certificat daprofitament urbanístic
7605100012458659107707,19/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012458527107707,19/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012458521107707,19/07/2016,AOM,Assabentats dobres menors
7605100012458518107707,19/07/2016,OME,Llicncia Obra Menor
7605100012458432107707,19/07/2016,INFRA,Sollicitud dinfraestructures per activitats
7605100012458371607707,19/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012458271107707,19/07/2016,ACT-UNIF,Llicncia Municipal dActivitats
7605100012458183107707,19/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012457992607707,19/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012457810607707,19/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012457779107707,19/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012457675107707,19/07/2016,ACT-UNIF,Llicncia Municipal dActivitats
7605100012457658107707,19/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012457561607707,19/07/2016,AJECCS,Ajuts econmics de carcter social
7605100012457443107707,19/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012457384607707,19/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012457375107707,19/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012457250607707,19/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012457103607707,19/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012457092607707,19/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012457074607707,19/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012457738607707,19/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012456900607707,19/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012457890007707,19/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012458149107707,19/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012457466607707,19/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012458953607707,19/07/2016,OCUPACIÓ,Impuls a locupació Procediment No Reglat
7605100012456717307707,19/07/2016,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012456970607707,19/07/2016,INTERVENCIÓ,Intervenció Procediment No Reglat
7605100012457152607707,19/07/2016,INTERVENCIÓ,Intervenció Procediment No Reglat
7605100012457279107707,19/07/2016,INTERVENCIÓ,Intervenció Procediment No Reglat
7605100012457436607707,19/07/2016,INTERVENCIÓ,Intervenció Procediment No Reglat
7605100012458151107707,19/07/2016,INTERVENCIÓ,Intervenció Procediment No Reglat
7605100012458269307707,19/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012457780407707,19/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012456213707707,19/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012456423407707,19/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012457651607707,19/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012457026807707,19/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012257241607707,26/04/2016,AJECCS,Ajuts econmics de carcter social
7605100012111198107707,22/02/2016,AOM,Assabentats dobres menors
7605100012457016607707,19/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012455708107707,18/07/2016,AOM,Assabentats dobres menors
7605100012455625607707,18/07/2016,ACT-UNIF,Llicncia Municipal dActivitats
7605100012455577107707,18/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012455284107707,18/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012455229107707,18/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012455197607707,18/07/2016,AOM,Assabentats dobres menors
7605100012455165107707,18/07/2016,DVG,Devolució davals i fiances per llicncies dobres
7605100012455134607707,18/07/2016,OME,Llicncia Obra Menor
7605100012455088107707,18/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012455074607707,18/07/2016,PO,Comunicació prvia de primera ocupació
7605100012454914107707,18/07/2016,AOM,Assabentats dobres menors
7605100012454882607707,18/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012454806607707,18/07/2016,DVG,Devolució davals i fiances per llicncies dobres
7605100012454638607707,18/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012454497107707,18/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012454217107707,18/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012454041107707,18/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012453918607707,18/07/2016,MOGUAL,Modificació de Guals
7605100012452964607707,18/07/2016,SOEP,Sollicitud docupació de lespai públic
7605100012452937607707,18/07/2016,IBI AJUTS,Sollicitud dajuts IBI
7605100012454585807707,18/07/2016,CIUTAT,Promoció de la Ciutat Procediment No Reglat
7605100012452919507707,18/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012456043007707,18/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012456033207707,18/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012456011907707,18/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012455882207707,18/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012455866907707,18/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012454293107707,18/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012455617607707,18/07/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012454308607707,18/07/2016,TERRITORIAL,rea Serveis Territorials Procediment No Reglat
7605100012452750507707,18/07/2016,TERRITORIAL,rea Serveis Territorials Procediment No Reglat
7605100012454059207707,18/07/2016,TERRITORIAL,rea Serveis Territorials Procediment No Reglat
7605100012455315607707,18/07/2016,OCUPACIÓ,Impuls a locupació Procediment No Reglat
7605100012455105207707,18/07/2016,OCUPACIÓ,Impuls a locupació Procediment No Reglat
7605100012455779307707,18/07/2016,ACT-RC,Trmits llicncies activitats Rgim de comunicació
7605100012456104907707,18/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012454979607707,18/07/2016,VEHIC,Retiradaimmovilització vehicles a la via pública
7605100012256445207707,26/04/2016,INTERVENCIÓ,Intervenció Procediment No Reglat
7605100011689555607707,19/05/2015,DEU,Denúncies llicncies urbanístiques
7605100012277357107707,04/05/2016,MOGUAL,Modificació de Guals
7605100012277346107707,04/05/2016,DEU,Denúncies llicncies urbanístiques
7605100012276967607707,04/05/2016,AQS,Gestió davisos queixes i suggeriments
7605100012276847607707,04/05/2016,AOM,Assabentats dobres menors
7605100012276412607707,04/05/2016,MOGUAL,Modificació de Guals
7605100012276138607707,04/05/2016,AOM,Assabentats dobres menors
7605100012275837107707,04/05/2016,AOM,Assabentats dobres menors
7605100012275643507707,04/05/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012275636607707,04/05/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012275614207707,04/05/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012275605807707,04/05/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012277753407707,04/05/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012278107207707,04/05/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012278099807707,04/05/2016,URBANS,rea Serveis Urbans Procediment No Reglat
7605100012453792307707,18/07/2016,RRHH,Recursos Humans Procediment No Reglat
7605100012453784107707,18/07/2016,RRHH,Recursos Humans Procediment No Reglat
7605100012455933607707,18/07/2016,RRHH,Recursos Humans Procediment No Reglat
7605100012455478607707,18/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012455441307707,18/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012455427507707,18/07/2016,AQS,Gestió davisos queixes i suggeriments
7605100012455416207707,18/07/2016,AQS,Gestió davisos queixes i suggeriments
