ANY,EMPRESA,ÒRGAN,LLOC,SOU BASE,COMPLEMENTÀRIES,SEGURETAT SOCIAL,COST TOTAL,CONVENI,NIVELL,COMPLEMENT DE DESTÍ,GRUP ESPECÍFIC,GRUP DE COTITZACIÓ SS,EPÍGRAF SS,FUNCIONAL
2014,1,417,CAP D'ESTUDIS,€19706.40,€14158.06,€10796.04,€44660.50,EM,A1,24,43,1,119,32510
2014,1,417,PROFESSOR,€4382.80,€3158.54,€3734.92,€11276.26,EM,A1,24,43,1,119,32510
2014,1,417,PROFESSOR,€21625.65,€12634.16,€10912.96,€45172.77,EM,A1,24,43,1,119,32510
2014,1,417,PROFESSOR,€5016.34,€3790.36,€3865.32,€12672.02,EM,A1,24,43,1,119,32510
2014,1,417,DIRECTOR,€21497.70,€14684.32,€11534.88,€47716.90,EM,A1,24,43,1,119,32510
2014,1,417,PROFESSOR,€8062.04,€6317.08,€4871.76,€19250.88,EM,A1,24,43,1,119,32510
2014,1,417,PROFESSOR,€6449.52,€5053.72,€4142.52,€15645.76,EM,A1,24,43,1,119,32510
2014,1,417,PROFESSOR,€20303.50,€12634.16,€10500.60,€43438.26,EM,A1,24,43,1,119,32510
2014,1,417,PROFESSOR,€10151.82,€6317.08,€5250.24,€21719.14,EM,A1,24,43,1,119,32510
2014,1,417,PROFESSOR,€733.88,€808.08,€3118.56,€4660.52,ET,A1,24,43,1,119,32510
2014,1,417,PROFESSOR,€4030.88,€3158.54,€3699.12,€10888.54,EM,A1,24,43,1,119,32510
2014,1,417,PROFESSOR,€4627.98,€3158.54,€3604.80,€11391.32,EM,A1,24,43,1,119,32510
2014,1,417,PROFESSOR,€8765.79,€6317.08,€5107.64,€20190.51,EM,A1,24,43,1,119,32510
2014,1,417,PROFESSOR,€9256.24,€6317.08,€5276.40,€20849.72,EM,A1,24,43,1,119,32510
2014,1,417,ADMINISTRATIU,€12900.44,€13380.36,€8446.42,€34727.22,EM,C1,18,I,2,113,32510
2014,1,417,CONSERGE,€7678.58,€10958.50,€6364.56,€25001.64,AJ,E,11,3,6,113,32510
2014,1,418,"TÈCNIC MIG ENSENYAMENT , EDUCACIÓ ESPECI",€19236.14,€23359.28,€11113.08,€53708.50,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€18262.58,€23359.28,€10883.28,€52505.14,AJ,A2,21,45,2,119,32140
2014,1,418,"TECNIC MIG ENSENYAMENT, INFANTIL",€13881.56,€16633.54,€7988.88,€38503.98,AJ,A2,21,45,2,119,32140
2014,1,418,TÈCNIC MIG ENSENYAMENT PRIMARI,€13881.56,€16633.54,€9667.20,€40182.30,AJ,A2,21,45,2,119,32140
2014,1,418,TÈCNIC MIG ENSENYAMENT PRIMARI,€18888.44,€29510.18,€11247.24,€59645.86,AJ,A2,21,45,2,119,32140
2014,1,418,"TECNIC MIG ENSENYAMENT, ED. ESPECIAL",€14472.65,€16633.54,€9847.02,€40953.21,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€18749.36,€23359.28,€10998.24,€53106.88,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€18749.36,€23359.28,€10998.24,€53106.88,AJ,A2,21,45,2,119,32140
2014,1,418,TÈCNIC MIG ENSENYAMENT,€18749.36,€23359.28,€10998.24,€53106.88,AJ,A2,21,45,2,119,32140
2014,1,418,TÈCNIC MIG ENSENYAMENT,€18749.36,€23359.28,€10998.24,€53106.88,AJ,A2,21,45,2,119,32140
2014,1,418,"TÈCNIC MIG ENSENYAMENT, ED.FISICA",€13846.79,€16633.54,€9654.35,€40134.68,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€15341.90,€18149.60,€8768.16,€42259.66,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT ED.FÍSICA,€13881.56,€16633.54,€8071.32,€38586.42,AJ,A2,21,45,2,113,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€10409.86,€12302.36,€7688.66,€30400.88,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€17289.02,€21729.96,€10215.12,€49234.10,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€18749.36,€23359.28,€10998.24,€53106.88,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€16315.46,€26019.42,€11051.64,€53386.52,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€17775.80,€23359.28,€10768.44,€51903.52,AJ,A2,21,45,2,119,32140
2014,1,418,MESTRA USEE,€13881.56,€16633.54,€10338.48,€40853.58,AJ,A2,21,45,2,119,32140
2014,1,418,TÈCNIC MIG ENSENYAMENT PRIMARI,€13568.63,€16633.54,€9564.40,€39766.57,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€17462.87,€24126.06,€10872.84,€52461.77,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€19236.14,€23359.28,€11113.08,€53708.50,AJ,A2,21,45,2,119,32140
2014,1,418,TÈCNIC MIG ENSENYAMENT PRIMARI,€13881.56,€16633.54,€10338.48,€40853.58,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€18749.36,€23359.28,€10998.24,€53106.88,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€16315.46,€19868.52,€9472.92,€45656.90,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€18262.58,€23359.28,€10883.28,€52505.14,AJ,A2,21,45,2,119,32140
2014,1,418,TÈCNIC MIG ENSENYAMENT INFANTIL I RIMARI,€13568.63,€16633.54,€10228.64,€40430.81,AJ,A2,21,45,2,119,32140
2014,1,418,"TÈCNIC MIG ENSENYAMENT, ÀNGLES",€13881.56,€17983.00,€8342.16,€40206.72,AJ,A2,21,45,2,119,32140
2014,1,418,"TÈCNIC MIG ENSENYAMENT, MÚSICA",€13881.56,€16633.54,€7988.88,€38503.98,AJ,A2,21,45,2,119,32140
2014,1,418,TÈCNIC MIG ENSENYAMENT,€16976.09,€31360.84,€11247.24,€59584.17,AJ,A2,21,45,2,119,32140
2014,1,418,TECNIC MIG ENSENYAMENT PRIMARI,€0.00,€0.00,€0.00,€0.00,AJ,A2,21,45,2,119,32140
2014,1,418,AUXILIAR PROFESSOR,€3484.18,€2716.42,€2649.12,€8849.72,AJ,C1,21,42,4,113,32140
2014,1,418,TÈCNIC/A SUPERIOR E. INFANTIL,€10621.52,€1718.22,€3909.24,€16248.98,SL,C1,0,40,5,119,32140
2014,1,418,EDUCADORA/TEI USEE,€10621.52,€1718.22,€4180.68,€16520.42,SL,C1,0,40,5,119,32140
2014,1,418,AUXILIAR ADMINISTRATIVA,€9484.02,€11878.44,€7295.28,€28657.74,AJ,C2,12,8,7,113,32140
2014,1,418,CONSERGE CENTRE DOCENT,€5809.40,€9547.30,€5243.16,€20599.86,AJ,E,11,3,6,113,32140
2014,1,419,PROFESSOR,€19625.00,€22698.06,€11043.78,€53366.84,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20051.50,€22698.06,€11149.44,€53899.00,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20222.10,€22698.06,€11173.89,€54094.05,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20417.50,€22324.95,€10431.06,€53173.51,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20417.50,€22324.95,€10431.06,€53173.51,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20051.50,€22698.06,€11149.44,€53899.00,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€21245.70,€24327.38,€11247.24,€56820.32,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19180.65,€20483.25,€11715.24,€51379.14,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€18857.30,€20836.62,€10392.00,€50085.92,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€21245.70,€24327.38,€11247.24,€56820.32,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€25620.80,€26065.05,€11247.24,€62933.09,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€15274.70,€16160.06,€10650.12,€42084.88,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19052.70,€20483.25,€11667.99,€51203.94,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€15274.70,€16160.06,€10650.12,€42084.88,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19454.40,€22698.06,€11008.56,€53161.02,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19070.55,€20836.62,€10444.08,€50351.25,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€21416.30,€24327.38,€11247.24,€56990.92,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20051.50,€24327.38,€11247.24,€55626.12,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€17066.00,€19117.70,€12258.96,€48442.66,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20051.50,€22698.06,€11149.44,€53899.00,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20648.60,€24327.38,€11247.24,€56223.22,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€18857.30,€22698.06,€10867.68,€52423.04,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20819.20,€24327.38,€11247.24,€56393.82,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19454.40,€22698.06,€11008.56,€53161.02,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€21842.80,€24327.38,€11247.24,€57417.42,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19027.90,€20836.62,€10431.06,€50295.58,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€17876.35,€19117.70,€9681.36,€46675.41,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20051.50,€22698.06,€11149.44,€53899.00,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€16365.75,€17314.35,€10650.12,€44330.22,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20051.50,€22698.06,€11149.44,€53899.00,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19454.40,€22698.06,€11008.56,€53161.02,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19454.40,€22698.06,€11008.56,€53161.02,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€18857.30,€20836.62,€10392.00,€50085.92,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€18686.70,€20836.62,€12512.04,€52035.36,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20563.30,€22698.06,€11230.94,€54492.30,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€17748.40,€19117.70,€11667.99,€48534.09,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€22610.50,€24327.38,€11247.24,€58185.12,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20051.50,€22698.06,€11149.44,€53899.00,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€18260.20,€20836.62,€10235.52,€49332.34,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€22610.50,€24327.38,€11247.24,€58185.12,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€12799.50,€12120.08,€8442.72,€33362.30,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20819.20,€24327.38,€11247.24,€56393.82,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€17663.10,€19117.70,€11652.24,€48433.04,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20051.50,€22698.06,€11149.44,€53899.00,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€21245.70,€24327.38,€11247.24,€56820.32,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20051.50,€22698.06,€11149.44,€53899.00,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€18260.20,€20836.62,€10235.52,€49332.34,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20051.50,€22698.06,€11149.44,€53899.00,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€15274.70,€16160.06,€10650.12,€42084.88,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€14677.60,€16160.06,€10447.68,€41285.34,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€18857.30,€20836.62,€10392.00,€50085.92,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19027.90,€20836.62,€10431.06,€50295.58,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20051.50,€22698.06,€11149.44,€53899.00,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€17663.10,€19117.70,€9629.28,€46410.08,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€18260.20,€20836.62,€10235.52,€49332.34,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19027.90,€20836.62,€10431.06,€50295.58,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€18985.25,€20836.62,€10418.04,€50239.91,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19454.40,€22698.06,€11008.56,€53161.02,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€21416.30,€24327.38,€11247.24,€56990.92,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19027.90,€20836.62,€10431.06,€50295.58,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€4522.10,€3231.90,€3601.74,€11355.74,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€17066.00,€19117.70,€11462.88,€47646.58,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20648.60,€24327.38,€11247.24,€56223.22,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20648.60,€24327.38,€11247.24,€56223.22,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20605.95,€22698.06,€11239.09,€54543.10,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€14608.16,€16669.38,€10596.84,€41874.38,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20204.25,€22324.95,€10392.00,€52921.20,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€18260.20,€20836.62,€10235.52,€49332.34,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19454.40,€22698.06,€11008.56,€53161.02,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€21245.70,€24327.38,€11247.24,€56820.32,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€21416.30,€24327.38,€11247.24,€56990.92,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€18857.30,€20836.62,€12575.16,€52269.08,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€14677.60,€16160.06,€10447.68,€41285.34,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20648.60,€24327.38,€11247.24,€56223.22,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR/A,€7338.80,€8080.10,€5265.60,€20684.50,AJ,A1,24,46,1,113,32210
2014,1,419,PROFESSOR,€21842.80,€24327.38,€14412.60,€60582.78,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19625.00,€22698.06,€11043.78,€53366.84,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20051.50,€22698.06,€11149.44,€53899.00,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€21245.70,€24327.38,€11247.24,€56820.32,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€15274.70,€16160.06,€10650.12,€42084.88,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€21842.80,€24327.38,€11247.24,€57417.42,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€16468.90,€17601.64,€11543.04,€45613.58,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€20844.00,€24319.35,€11119.56,€56282.91,AJ,A1,24,46,1,113,32210
2014,1,419,PROFESSOR,€17663.10,€19117.70,€9629.28,€46410.08,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€19820.40,€22324.95,€10287.68,€52433.03,AJ,A1,24,46,1,119,32210
2014,1,419,PROFESSOR,€18262.58,€24327.38,€11111.76,€53701.72,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€15828.68,€20836.62,€11615.52,€48280.82,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€16280.69,€19117.70,€11990.94,€47389.33,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€18401.66,€24327.38,€11140.50,€53869.54,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€18262.58,€24327.38,€11111.76,€53701.72,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€13081.85,€16160.06,€9903.16,€39145.07,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€17289.02,€22698.06,€10468.56,€50455.64,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€18401.66,€16160.06,€11012.76,€45574.48,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€17289.02,€22698.06,€10468.56,€50455.64,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€14855.12,€19117.70,€11510.04,€45482.86,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€13881.56,€17601.64,€10666.56,€42149.76,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€16611.60,€20483.25,€10955.31,€48050.16,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€15098.51,€19117.70,€10839.72,€45055.93,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€9681.00,€12120.08,€7386.24,€29187.32,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€16454.54,€20836.62,€9758.31,€47049.47,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€16315.46,€20836.62,€9726.48,€46878.56,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€13394.78,€16160.06,€10013.16,€39568.00,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€13394.78,€16160.06,€10013.16,€39568.00,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€17775.80,€24327.38,€10996.92,€53100.10,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€15853.56,€17314.35,€10552.25,€43720.16,AJ,A2,24,46,1,113,32210
2014,1,419,PROFESSOR,€18401.66,€16160.06,€11012.76,€45574.48,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€16124.82,€20483.25,€10814.04,€47422.11,AJ,A2,24,46,1,119,32210
2014,1,419,PROFESSOR,€14368.34,€17601.64,€10831.44,€42801.42,AJ,A2,24,46,1,119,32210
2014,1,419,ADMINISTRATIU,€14304.92,€15891.40,€9708.12,€39904.44,AJ,C1,18,13,5,113,32210
2014,1,419,ADMINISTRATIU,€14410.16,€14473.48,€9281.94,€38165.58,AJ,C1,16,8,5,113,32210
2014,1,419,ADMINISTRATIU,€12382.95,€10556.10,€6883.20,€29822.25,AJ,C1,16,8,7,113,32210
2014,1,419,AUX. ADMINISTRATIU,€9514.50,€14074.80,€7518.60,€31107.90,AJ,C2,16,8,7,113,32210
2014,1,419,CONSERGE,€10184.58,€14926.94,€8073.36,€33184.88,AJ,E,12,3,6,113,32210
2014,1,419,CONSERGE,€10599.26,€12898.62,€8024.64,€31522.52,AJ,E,12,3,6,113,32210
2014,1,419,CONSERGE,€8500.25,€12898.62,€7306.20,€28705.07,AJ,E,12,3,6,113,32210
2014,1,419,CONSERGE,€10435.18,€13604.36,€7728.72,€31768.26,AJ,E,12,3,6,113,32210
2014,1,419,NETEJADORA,€9806.84,€14750.96,€8914.53,€33472.33,AJ,E,10,3,6,117,32210
2014,1,419,NETEJADORA,€8419.43,€14750.96,€8412.41,€31582.80,AJ,E,10,3,6,117,32210
2014,1,419,EDUCADOR C1,€19696.18,€2004.66,€7410.84,€29111.68,ET,N,0,II,5,113,32210
2014,1,420,CAP DEL SERVEI ESPORTS,€19454.40,€28903.56,€11358.24,€59716.20,AJ,A1,25,29,1,113,34000
2014,1,420,ADMINISTRATIU ESPORTS,€11386.20,€13136.48,€9727.56,€34250.24,AJ,C2,18,8,7,113,34000
2014,1,421,TECNIC SUP. FORMACIO ACT. ESPORTIVES,€20449.10,€20742.12,€10892.64,€52083.86,AJ,A1,24,23,1,113,34110
2014,1,421,RESP. GESTIO PROG. ESPORTIUS ESCOLARS,€14410.16,€14554.40,€7657.65,€36622.21,AJ,C1,18,13,5,113,34110
2014,1,421,MONITOR D'ESPORTS,€12463.22,€13632.22,€8911.56,€35007.00,AJ,C1,16,12,3,113,34110
2014,1,421,MONITOR D'ESPORTS,€12963.11,€13632.22,€7032.20,€33627.53,AJ,C1,16,12,3,113,34110
2014,1,422,GESTOR INSTAL.LACIONS ESPORTIVES,€13568.24,€15221.64,€7614.84,€36404.72,AJ,C1,18,16,5,113,34200
2014,1,422,OFICIAL MANTENIMENT INST. ESPORTIVES,€10663.14,€14425.04,€6634.32,€31722.50,AJ,C2,14,7,1,113,34200
2014,1,422,OFICIAL MANTENIMENT INST. ESPORTIVES,€10133.20,€14425.04,€6495.72,€31053.96,AJ,C2,14,7,6,113,34200
2014,1,422,CONSERGE INST. ESPORTIVES,€7907.57,€10958.50,€6439.74,€25305.81,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INST. ESPORTIVES,€3290.98,€4696.72,€2961.72,€10949.42,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INST. ESPORTIVES,€8998.64,€11836.30,€5511.00,€26345.94,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INST. ESPORTIVES,€8244.32,€13218.10,€7329.48,€28791.90,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INST. ESPORTIVES,€9739.49,€10958.50,€5474.08,€26172.07,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INST. ESPORTIVES,€8432.90,€11836.30,€6516.48,€26785.68,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INST.ESPORTIVES,€8244.32,€11836.16,€6857.52,€26938.00,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INST. ESPORT.,€7867.16,€13218.10,€7200.60,€28285.86,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INSTAL.LACIONS ESPORTIVES,€8055.74,€11836.16,€6793.20,€26685.10,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INST. ESPORTIVES,€7867.16,€10958.50,€6429.00,€25254.66,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INST. ESPORTIVES,€8998.64,€11836.16,€5510.88,€26345.68,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INSTAL.LACIONS ESPORTIVES,€4426.10,€6261.78,€3649.08,€14336.96,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INSTAL.ESPORTIVES,€2061.08,€3617.46,€2718.12,€8396.66,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INST. ESPORTIVES,€8877.41,€11836.30,€5477.64,€26191.35,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INST. ESPORTIVES,€8244.32,€13218.10,€7329.48,€28791.90,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INST. ESPORTIVES,€5900.30,€8218.98,€4821.72,€18941.00,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE INST. ESPORTIVES,€4603.20,€8521.38,€4482.12,€17606.70,AJ,E,11,3,6,113,34200
2014,1,422,CONSERGE,€7678.58,€10958.50,€6364.56,€25001.64,AJ,E,11,3,6,113,34200
2014,1,422,"CONSERGE INST, ESPORT.",€8244.32,€10958.50,€6557.88,€25760.70,AJ,E,11,3,6,113,34200
2014,1,423,CAP CENTRE MEDICINIA ESPORTIVA,€16913.03,€20776.70,€12868.61,€50558.34,AJ,A1,22,26,1,113,31230
2014,1,423,INFERMER CENTRE MEDICINA ESPORTIVA,€17289.02,€15951.74,€8792.16,€42032.92,AJ,A2,18,18,2,113,31230
2014,1,430,TECNIC SUPERIOR DOCUMENTALISTA,€21704.25,€20742.12,€15954.37,€58400.74,AJ,A1,24,23,1,113,33000
2014,1,430,TECNIC G.MITJA BIBLIOTECA,€16802.24,€15951.74,€10464.84,€43218.82,AJ,A2,18,18,2,113,33000
2014,1,430,RESPONSABLE SERVEI CULTURA,€12780.25,€23475.90,€9589.80,€45845.95,AJ,C1,22,29,5,113,33000
2014,1,430,RESPONSABLE DE PROGRAMES,€11358.20,€19141.08,€9744.60,€40243.88,AJ,C1,19,19,5,113,33000
2014,1,430,RESPONSABLE DE GESTIÓ DE CULTURA I PATRO,€0.00,€0.00,€0.00,€0.00,AJ,C1,18,13,5,113,33000
2014,1,430,TÈCNIC/A ESPECIALISTA DE CULTURA,€9884.84,€16176.58,€8900.04,€34961.46,AJ,C1,16,9,5,113,33000
2014,1,430,ADMINISTRATIU CULTURA I JOVENTUT,€12375.72,€15963.92,€7495.92,€35835.56,AJ,C1,16,8,7,113,33000
2014,1,430,CONSERGE BIBLIOTECA,€8998.64,€12028.66,€5561.76,€26589.06,AJ,E,11,3,6,113,33000
2014,1,432,TÈCNIC ESPECIALISTA BIBLIOTECA,€5060.86,€7744.80,€4369.40,€17175.06,AJ,C1,16,9,5,113,33210
2014,1,432,TECNIC ESPECIALISTA BIBLIOTECA,€12778.94,€14419.30,€7191.66,€34389.90,AJ,C1,16,9,5,113,33210
2014,1,432,TECNIC ESPECIALISTA BIBLIOTECA,€11279.27,€14419.30,€6793.77,€32492.34,AJ,C1,16,9,5,113,33210
2014,1,432,TECNIC ESPECIALISTA BIBLIOTECA,€11726.54,€14419.30,€6915.48,€33061.32,AJ,C1,16,9,5,113,33210
2014,1,432,TECNIC ESPECIALISTA BIBLIOTECA,€14173.37,€14419.30,€7557.01,€36149.68,AJ,C1,16,9,5,113,33210
2014,1,432,TECNIC ESPECIALISTA BIBLIOTECA,€6573.70,€7744.80,€4888.26,€19206.76,AJ,C1,16,9,5,113,33210
2014,1,432,AUXILIAR TÈCNIC BIBLIOTECA,€9095.00,€14419.30,€8028.14,€31542.44,AJ,C2,16,9,7,113,33210
2014,1,432,TECNIC ESPECIALISTA BIBLIOTECA,€10073.70,€14419.30,€6478.32,€30971.32,AJ,C2,16,9,6,113,33210
2014,1,432,CONSERGE BIBLIOTECA,€8998.64,€12028.66,€5561.76,€26589.06,AJ,E,11,3,6,113,33210
2014,1,432,CONSERGE BIBLIOTECA,€8055.74,€12028.66,€5312.28,€25396.68,AJ,E,11,3,7,113,33210
2014,1,432,TÈCNIC/A ESPECIALISTA BIBLIOTECA,€10858.31,€14419.30,€6680.05,€31957.66,AJ,C1,16,9,5,113,33211
2014,1,432,TÈCNIC/A ESPECIALISTA BIBLIOTECA,€10621.52,€14419.30,€6623.28,€31664.10,AJ,C1,16,9,5,113,33211
2014,1,432,TÈCNIC AUXILIAR,€10621.52,€15728.02,€8418.72,€34768.26,AJ,C1,16,9,5,113,33211
